silver-infovis-topics--userJ.txt,lda_5_0.01_0.0001,Score
J20,3,0.014011983671907244
J20,2,0.013422863344598343
J20,1,0.15406787564830707
J20,0,0.12576706755044098
J20,4,0.0067268683521697495
J21,3,0.028018476118910597
J21,2,0.0699529728606994
J21,1,0.009179230176542711
J21,0,0.2161453105142514
J21,4,0.062304312600298485
J22,3,0.00396730620674556
J22,2,0.05181706575712883
J22,1,0.3336565778738838
J22,0,0.014414859031513147
J22,4,0.04952148568583645
J17,3,0.007495485574043873
J17,2,0.016124703646860472
J17,1,0.002090015548426326
J17,0,0.023475477784297608
J17,4,0.24653308268123278
J08,3,0.0024462249180181666
J08,2,0.0323700490372278
J08,1,0.0013017734802734766
J08,0,0.34664788506196
J08,4,0.015727587178615925
J18,3,0.005775837538989949
J18,2,0.13747048782716226
J18,1,0.012967211454407023
J18,0,0.009916048820608323
J18,4,0.06744710443616775
J09,3,0.005828764838874415
J09,2,0.05208588974527712
J09,1,0.010407217644634564
J09,0,0.11212041603450386
J09,4,0.0022703480483305494
J19,3,0.04127788489562025
J19,2,0.0069203306694073825
J19,1,0.0018317023162435285
J19,0,0.01392497756087739
J19,4,0.14355818226921951
J06,3,0.02214434426929273
J06,2,0.8201076367409031
J06,1,0.004663794528617355
J06,0,0.31749438323265816
J06,4,0.04935307750702441
J07,3,8.789872013695004E-4
J07,2,0.00520428653376718
J07,1,0.0025555186890537534
J07,0,0.0162103911867804
J07,4,0.07312420635963444
J01,3,0.01748377658886226
J01,2,0.016867161895363757
J01,1,0.9748342043360082
J01,0,0.0524025149633672
J01,4,0.20821853151085698
J10,3,0.03935843987061006
J10,2,0.06845948663255612
J10,1,0.05551052359593686
J10,0,0.043666607488344396
J10,4,0.004690547986644554
J12,3,4.7747808624620884E-4
J12,2,0.025158338800378807
J12,1,0.0013652341953384324
J12,0,0.49446469152981887
J12,4,8.834629381548243E-4
J11,3,0.0033070634460365543
J11,2,0.3065739125669615
J11,1,0.003679152826825515
J11,0,0.0048578559159313354
J11,4,0.002271776689396559
J14,3,0.009222908661134798
J14,2,0.04467286136460036
J14,1,0.02390680401522141
J14,0,0.058019158783646635
J14,4,0.45049004335247717
J05,3,0.03712096587303137
J05,2,0.8600309736864143
J05,1,0.012208586885068424
J05,0,0.10112771658358816
J05,4,0.0817482345682821
J04,3,0.017043225789120015
J04,2,0.7741040359150451
J04,1,0.014788821814191931
J04,0,0.024861190856130436
J04,4,0.16753720071782743
J13,3,0.01502638024262831
J13,2,0.00907916225942435
J13,1,0.005652189498392248
J13,0,0.1883403743907066
J13,4,0.11716607708708102
J16,3,0.02615809793175957
J16,2,0.12989360393597824
J16,1,0.04120972180310388
J16,0,0.06870410308163019
J16,4,0.03623671235818471
J03,3,0.10968333828280308
J03,2,0.021326005151765356
J03,1,0.02806420335578344
J03,0,0.044472152141865146
J03,4,0.1624033754752196
J15,3,0.002405712751607595
J15,2,0.038020360633175265
J15,1,0.0026159979112775115
J15,0,0.013489753535881553
J15,4,0.049435432845002604
J02,3,0.01582194985383675
J02,2,0.007673082871043719
J02,1,0.7863584641446827
J02,0,0.45890050893556966
J02,4,0.17266809505701589
