silver-infovis-topics--userC.txt,lda_10_0.01_0.1,Score
C16,3,0.009691135693918971
C16,2,0.0027021658676302813
C16,1,0.24877181347932906
C16,0,0.09899762745540104
C16,7,0.9565883529804977
C16,6,0.009400250367708194
C16,5,0.0063616268443487025
C16,4,0.04698259979425444
C16,9,0.0025559525664412123
C16,8,0.019714707343465573
C07,3,0.01586931013153599
C07,2,0.011952416501318043
C07,1,0.00198701341210093
C07,0,0.30545689334683396
C07,7,0.002717430593014749
C07,6,0.009112725950493426
C07,5,0.3261624586707793
C07,4,0.011214279554707808
C07,9,0.003329844616188033
C07,8,0.036152672858776866
C17,3,0.004793088592515687
C17,2,0.014343678549456453
C17,1,0.0052503371830458605
C17,0,0.11447445997666346
C17,7,0.0013030460518988459
C17,6,0.020255176159881223
C17,5,0.12651192575224143
C17,4,0.0011218153847146876
C17,9,0.19715985328480656
C17,8,0.007259000732995326
C08,3,0.0032997161853999084
C08,2,0.6756799636159817
C08,1,0.01665776882375334
C08,0,0.0036997210948502596
C08,7,0.013933489117431844
C08,6,0.010834187984341413
C08,5,0.0023319680813058056
C08,4,0.4346906657123478
C08,9,0.9767572527998459
C08,8,0.010711876522880174
C18,3,0.009732054477186784
C18,2,0.0023894892841781605
C18,1,0.004500718973502286
C18,0,0.005317575279385238
C18,7,7.639513475195053E-4
C18,6,0.004670782647230455
C18,5,0.04628421142596192
C18,4,0.04847511757819606
C18,9,0.15420283728538425
C18,8,0.0014971332221007188
C05,3,0.12362591702932048
C05,2,0.0023084393584752953
C05,1,0.020741978157566798
C05,0,0.11005902461397052
C05,7,0.0018362377101487754
C05,6,0.008261945685279408
C05,5,0.18855588705762066
C05,4,0.0013661355997852307
C05,9,0.013181225049622422
C05,8,0.0014814270825766697
C19,3,0.10600729633154188
C19,2,0.0040154019255402434
C19,1,0.011597007222974276
C19,0,0.08543009572760023
C19,7,0.003537503216162477
C19,6,0.0019353328756549972
C19,5,0.3307927129854507
C19,4,0.0022278512907652785
C19,9,0.08195457826114574
C19,8,0.013116972325849048
C06,3,0.3721823484266418
C06,2,0.2953680747952422
C06,1,0.002032405568483678
C06,0,0.0019789750644915506
C06,7,0.017178342308996977
C06,6,0.005521420553926676
C06,5,0.18367980194668168
C06,4,0.5515194494311122
C06,9,0.044228216526526073
C06,8,0.0024394984732077716
C09,3,0.01675868411014913
C09,2,0.9807052582075185
C09,1,0.011459166304320327
C09,0,0.06019173083463329
C09,7,0.006377117213897433
C09,6,0.008437705082313689
C09,5,0.09200451104083696
C09,4,8.910185308200442E-4
C09,9,0.02079461348861101
C09,8,0.0014650686728310556
C10,3,0.6018693460876705
C10,2,0.003048689659046804
C10,1,0.003643166600594242
C10,0,0.035691276005126525
C10,7,0.0011308948621509712
C10,6,0.020826771752352573
C10,5,0.22306657114125844
C10,4,0.016625160722980488
C10,9,0.34333434272592384
C10,8,0.21721897673295407
C11,3,0.04308776956716276
C11,2,0.017940723037073867
C11,1,0.04348582068414817
C11,0,0.11677380154216943
C11,7,0.38712457036697384
C11,6,0.023696382816667194
C11,5,0.009752406480215057
C11,4,0.5399526658585562
C11,9,0.009579314711512809
C11,8,0.4322603282516064
C03,3,0.00442049772812524
C03,2,0.05213164903224856
C03,1,0.03879182192682069
C03,0,0.005764907961845063
C03,7,0.6386018835391265
C03,6,9.122908035336288E-4
C03,5,0.005878650720399146
C03,4,0.985101323457159
C03,9,0.0019163040826924514
C03,8,0.05590874541048925
C12,3,0.0015601041935862981
C12,2,0.018266934291121036
C12,1,0.6390246113195772
C12,0,0.09714625512770135
C12,7,0.002128181534566152
C12,6,5.4047111827987E-4
C12,5,0.013055511480007075
C12,4,0.001858361497079491
C12,9,0.12528124993346876
C12,8,0.0028064257345261495
C04,3,0.017321772614152256
C04,2,0.19871997516489606
C04,1,0.009823784819470079
C04,0,0.013223772577340184
C04,7,0.017229074580095982
C04,6,0.029458984223884314
C04,5,0.26463053402393344
C04,4,0.9551095781862721
C04,9,0.006272439394040429
C04,8,0.007014011671141075
C13,3,0.005004371809231157
C13,2,0.032379146029078
C13,1,0.012632892441799366
C13,0,0.43587320376043914
C13,7,0.006300051028514774
C13,6,7.058009457805657E-4
C13,5,0.07667483807296875
C13,4,9.81119501242122E-4
C13,9,0.014500292620457923
C13,8,0.00952516751256899
C14,3,0.006303629614411554
C14,2,0.017811813133284726
C14,1,0.0018938412798298993
C14,0,0.0018569524791856979
C14,7,0.001069295747428452
C14,6,4.19914890000366E-4
C14,5,0.22908595698485099
C14,4,2.4115222634940044E-4
C14,9,0.0016207152608446692
C14,8,6.976348284053222E-4
