silver-infovis-topics--userJ.txt,lda_20_0.001_0.001,Score
J20,19,0.010978068598261866
J20,17,0.05519918408314341
J20,18,0.0027936938941133353
J20,15,0.19520075177226046
J20,16,0.003762699954681043
J20,13,0.01629665383395919
J20,14,0.0034343505278120485
J20,11,0.003995592310014577
J20,12,0.0026613555006122307
J20,3,0.05092981719273307
J20,2,0.6415726969487374
J20,1,0.02662449263112558
J20,10,0.002781261018688626
J20,0,0.016781198836511465
J20,7,0.4592428191368846
J20,6,0.010295399110579475
J20,5,0.33822985176074205
J20,4,0.11661407862019565
J20,9,0.07088218904388556
J20,8,0.04384853222400553
J21,19,0.3468070313845745
J21,17,0.004069123533269053
J21,18,0.10207770854980043
J21,15,0.31229624175158377
J21,16,0.05333998104560824
J21,13,0.012709248915540159
J21,14,0.026276741034201703
J21,11,0.008494948180672163
J21,12,0.011431223568106785
J21,3,0.020788935713999493
J21,2,0.34987822619039244
J21,1,0.007367640450856134
J21,10,0.015059765604846191
J21,0,0.005272905502475463
J21,7,0.2807994863202027
J21,6,0.004353514024817851
J21,5,0.1178261449741505
J21,4,0.10157996301479277
J21,9,0.004184382925150792
J21,8,0.007316689200044721
J22,19,0.0027923409191951023
J22,17,0.5428656348603467
J22,18,0.038224430711924356
J22,15,0.027027229671306052
J22,16,0.0030193389535434047
J22,13,0.011648254600112082
J22,14,0.007419965000637225
J22,11,0.017399474255507343
J22,12,0.0036961374048847806
J22,3,0.01872444828955445
J22,2,0.0034664068428233454
J22,1,0.09648275063506327
J22,10,0.0027982098359955175
J22,0,0.01093763531915819
J22,7,0.0034591275637555962
J22,6,0.0059404705525630385
J22,5,0.007160864574317595
J22,4,0.0019790553797635756
J22,9,0.014191307143608929
J22,8,0.006427053822005609
J17,19,0.028691789277016808
J17,17,0.0012539609148612208
J17,18,0.0946684467392609
J17,15,0.008459746163951374
J17,16,0.2914352791168201
J17,13,0.014190436565523159
J17,14,0.14631383464412742
J17,11,0.0029448736231188497
J17,12,0.0071809452254155935
J17,3,0.004935279010636657
J17,2,0.004833062289594111
J17,1,0.0025511756304021278
J17,10,0.003751824194111742
J17,0,0.005184979460169863
J17,7,0.010307167078685316
J17,6,0.0011909791847260235
J17,5,0.006597331733166568
J17,4,0.001220850593980117
J17,9,0.02028505684100762
J17,8,0.003589126552482654
J08,19,0.31299775741710945
J08,17,0.0029787949443122186
J08,18,0.2181157569307555
J08,15,0.0010701049226497774
J08,16,0.0020291637136787746
J08,13,0.15308288077885493
J08,14,0.0015252000595475214
J08,11,0.013186702239464304
J08,12,6.92443067261984E-4
J08,3,0.011738087751514229
J08,2,9.832571752110154E-4
J08,1,6.099266996290125E-4
J08,10,0.0018767685539296515
J08,0,0.0033838635511219
J08,7,0.002341202379571337
J08,6,0.14815112461335028
J08,5,0.002187291790725066
J08,4,0.001216787027344797
J08,9,0.0015838882634124252
J08,8,0.002956788819011916
J18,19,0.01942942319717194
J18,17,0.0013976840798366075
J18,18,0.05235779633811754
J18,15,0.0013068547067889406
J18,16,0.07489898827439456
J18,13,0.008016911106994713
J18,14,0.001762120743292314
J18,11,0.14840855728160654
J18,12,0.005080563080329657
J18,3,0.035597113123331504
J18,2,0.009878357741108006
J18,1,0.00944252875192152
J18,10,0.0011556118859509187
J18,0,0.007628473531298665
J18,7,0.0027533664999976853
J18,6,0.0019963019030716164
J18,5,0.005742036817259503
J18,4,0.012360532569639591
J18,9,0.00272795990177297
J18,8,0.0037437527768695482
J09,19,0.014137024873866004
J09,17,9.370213653422194E-4
J09,18,0.0016899147361740725
J09,15,0.01335611815844475
J09,16,0.01724646236577729
J09,13,0.13009349776194426
J09,14,0.0016812964837376254
J09,11,0.007548516476979292
J09,12,0.0018504420430358025
J09,3,0.0025836931212049595
J09,2,0.002687554503333347
J09,1,8.211035143084182E-4
J09,10,0.1163681931095437
J09,0,0.005463340892733501
J09,7,0.7319587795222213
J09,6,0.002353345464867933
J09,5,0.002615568232603873
J09,4,0.04703980472359455
J09,9,0.0025791183209333945
J09,8,0.10791067440842066
J19,19,0.15919954752090876
J19,17,6.836538844138536E-4
J19,18,0.33330256793625906
J19,15,0.0823547868853953
J19,16,0.08845993322466858
J19,13,0.1485365148859488
J19,14,0.0025114671501568317
J19,11,0.001956498081397058
J19,12,0.03072280140686112
J19,3,0.04152559882572531
J19,2,0.010708665633779363
J19,1,0.00759058333504856
J19,10,0.003696850875501223
J19,0,0.0031167533594907474
J19,7,0.07377241224152341
J19,6,0.0029458837388690023
J19,5,0.010941273056940237
J19,4,0.0025858069725280867
J19,9,0.009308587844112372
J19,8,0.029423550661791704
J06,19,0.007955429549071715
J06,17,8.133536104478454E-4
J06,18,0.04757495838544655
J06,15,0.02084363325782202
J06,16,0.08752069465776977
J06,13,0.8752083094654299
J06,14,0.007972254865910076
J06,11,0.1319097485480661
J06,12,0.013245543011742605
J06,3,0.004455342091007255
J06,2,0.028821312946468156
J06,1,0.002492870169098175
J06,10,0.03554266667085352
J06,0,0.832626892413988
J06,7,0.023458526494443726
J06,6,0.6259129931675957
J06,5,0.014216042670043762
J06,4,0.19369111242844525
J06,9,0.12642515956391875
J06,8,0.3819421289551939
J07,19,0.003559906100402569
J07,17,0.001315215003224279
J07,18,0.2075577224701834
J07,15,0.0035727102046969983
J07,16,0.006874081487438002
J07,13,0.01884429201577864
J07,14,0.0017961604804804937
J07,11,3.654673408079284E-4
J07,12,8.714863576069508E-4
J07,3,0.001966187937971131
J07,2,0.0010359905252420624
J07,1,1.4032144531902832E-4
J07,10,0.0013782647235033427
J07,0,0.027470071051905916
J07,7,0.0013120078459737698
J07,6,0.001928406430959934
J07,5,0.001075395968112472
J07,4,5.397550569295862E-4
J07,9,8.624606120209897E-4
J07,8,0.008049325051290359
J01,19,0.020353627978340106
J01,17,0.5318695177620769
J01,18,0.15186017758600429
J01,15,0.003306772037638296
J01,16,0.16298214035201541
J01,13,0.010775782906326376
J01,14,0.005199679141378529
J01,11,0.026397902459445066
J01,12,0.017147964286141657
J01,3,0.012739086506049898
J01,2,0.02190987537739493
J01,1,0.976112614576568
J01,10,0.0034831694835223406
J01,0,0.004489661951924469
J01,7,0.04307820894327686
J01,6,0.11426999434650525
J01,5,0.8903344955397726
J01,4,0.014090803952197879
J01,9,0.005072319473151328
J01,8,0.014360459552509084
J10,19,0.01273636142301447
J10,17,0.003964145646096216
J10,18,0.00334341914601711
J10,15,0.02486766406813095
J10,16,0.11283261741624473
J10,13,0.005537852074221398
J10,14,0.0031123653167348334
J10,11,0.0019002223414170442
J10,12,0.016233390475608254
J10,3,0.015614742786233676
J10,2,0.01913281355757045
J10,1,0.23439153043412972
J10,10,0.20098645999451947
J10,0,0.15493417873329096
J10,7,0.710479561830465
J10,6,0.006122196661971057
J10,5,0.0025362320550466337
J10,4,0.30815723403657325
J10,9,0.0016990038353951993
J10,8,0.005024962197066452
J12,19,0.0010715729736970102
J12,17,2.977408339184803E-4
J12,18,9.921591035579138E-4
J12,15,4.6525612927650437E-4
J12,16,0.0011686094159264863
J12,13,0.003486907383183263
J12,14,0.0012109410141807966
J12,11,6.500872360518215E-4
J12,12,2.5799425583253403E-4
J12,3,0.038293142072362965
J12,2,8.653323683655115E-4
J12,1,2.671511899201785E-4
J12,10,9.233761090985166E-4
J12,0,0.7837555417025435
J12,7,0.0051139569679314835
J12,6,0.0013839596561717527
J12,5,9.56935300677596E-4
J12,4,0.0126688649250102
J12,9,0.10005666533053344
J12,8,0.002307318579216121
J11,19,0.003788918460678667
J11,17,0.0031871926654633534
J11,18,0.002986275383357818
J11,15,0.0037541889352173986
J11,16,0.01219614218468674
J11,13,0.031821027212813546
J11,14,0.5860101998019996
J11,11,0.006108418887149806
J11,12,6.312985229803575E-4
J11,3,0.002811170918105041
J11,2,0.03084791570401221
J11,1,0.0013318404334906643
J11,10,0.07949864036716509
J11,0,0.0020977138757194715
J11,7,0.596854897365884
J11,6,0.002466548654354416
J11,5,0.008263644629601979
J11,4,0.0023358758699170454
J11,9,0.11684338100002291
J11,8,0.0053482476549700595
J14,19,0.01371607447620001
J14,17,0.050189752335235795
J14,18,0.2828739855926952
J14,15,0.018247277001145434
J14,16,0.5299742851271337
J14,13,0.009852171037930284
J14,14,0.5281339256209229
J14,11,0.0024171005551431863
J14,12,0.006541793241869413
J14,3,0.0057355840073657184
J14,2,0.005336981432342566
J14,1,0.0038264407717865634
J14,10,0.02202791831012994
J14,0,0.012576706222124569
J14,7,0.005265287880938653
J14,6,0.01158039029564164
J14,5,0.09623537318562557
J14,4,0.005775638258426757
J14,9,0.022370470769191214
J14,8,0.05196593905782808
J05,19,0.04635859322215742
J05,17,0.0011724647279076565
