silver-infovis-topics--userH.txt,lda_20_0.001_0.1,Score
H09,19,0.08263721541918095
H09,17,0.0277123502893594
H09,18,0.002938575067773518
H09,15,0.010306161117007218
H09,16,0.1560079912063258
H09,13,0.031050065709543665
H09,14,0.2125418061859964
H09,11,0.006776828669318764
H09,12,0.005719630811389961
H09,3,0.17063055797364116
H09,2,0.007953924455019312
H09,1,0.0019962063053836744
H09,10,0.5818957897161723
H09,0,0.006625050709786497
H09,7,0.04292504036029037
H09,6,0.0026949025776614568
H09,5,0.09986451621212472
H09,4,0.286909579461365
H09,9,0.007916597430158713
H09,8,0.014747428017051405
H08,19,0.015246270352441067
H08,17,0.0034494677928031386
H08,18,8.978199798410631E-4
H08,15,4.099469908406562E-4
H08,16,0.00460341226425233
H08,13,0.006842507877126378
H08,14,0.005793001262726267
H08,11,0.3206295664749956
H08,12,0.0019293163001845397
H08,3,0.004622018716491485
H08,2,0.003874282771305432
H08,1,0.001329979168341062
H08,10,0.004160355406353554
H08,0,0.004269132204993194
H08,7,0.004626328349642148
H08,6,0.005466590363848444
H08,5,0.023053665718155023
H08,4,0.08480058373374279
H08,9,0.002324338389893157
H08,8,0.001838886795533973
H19,19,0.0228553146501238
H19,17,0.6298149864116265
H19,18,0.018708073967156943
H19,15,0.0050155929592838756
H19,16,0.0029042517097091288
H19,13,0.015306046615798242
H19,14,0.002330172145788834
H19,11,0.004426278084176013
H19,12,0.001877113935540169
H19,3,0.005047866502868249
H19,2,0.008801280397886559
H19,1,0.0023554952609550783
H19,10,0.1503129190849314
H19,0,0.00451163799302821
H19,7,0.004551295877839888
H19,6,0.0060987920781683256
H19,5,0.7644218851637459
H19,4,0.002602421251648189
H19,9,0.0023299461429472823
H19,8,0.014428528567611282
H17,19,0.03257820650052597
H17,17,0.012465137029363178
H17,18,7.838582228415218E-4
H17,15,0.0011146772303825309
H17,16,0.003302985996990046
H17,13,0.0422540549750357
H17,14,0.35313860572768613
H17,11,0.15386491200097796
H17,12,0.00803106596660893
H17,3,0.006201063794992637
H17,2,0.002250572181494861
H17,1,0.04839889848876659
H17,10,0.03901249137336848
H17,0,0.027897539609024604
H17,7,0.0038157557646265753
H17,6,0.010562170319576394
H17,5,0.051722488885096764
H17,4,0.23954479685831395
H17,9,0.023796272893563834
H17,8,0.004270639811856103
H04,19,0.002824828155641975
H04,17,0.4568216114015295
H04,18,0.3087408471723676
H04,15,0.9615715417787057
H04,16,0.0071114356401563925
H04,13,0.014283620886273293
H04,14,0.015246817330759435
