silver-infovis-topics--userF.txt,lda_20_0.001_0.01,Score
F11,19,0.0016265784612907162
F11,17,0.010621783349574306
F11,18,0.005299670744264772
F11,15,0.024790189708675532
F11,16,0.005508883089593267
F11,13,0.020047096071435965
F11,14,0.01111909744662794
F11,11,0.04894064568259812
F11,12,0.004547258344430463
F11,3,0.008473626636915811
F11,2,0.002619161416643055
F11,1,0.6377544734630834
F11,10,0.018679928240382372
F11,0,0.035440656880807095
F11,7,0.25823681439394996
F11,6,0.006586583200020304
F11,5,0.006208066798220913
F11,4,0.004676657426026627
F11,9,0.14233790702598106
F11,8,0.004267597918309904
F12,19,0.001815627557961732
F12,17,0.6718555475651191
F12,18,0.00506641015463188
F12,15,0.0033142075177426027
F12,16,0.0024617898506532503
F12,13,0.07875971833392235
F12,14,0.11360482889875885
F12,11,0.19530477118246398
F12,12,0.01693847016449426
F12,3,0.0013797484249833403
F12,2,0.14693700134974913
F12,1,0.011626661084396053
F12,10,0.026159241837454862
F12,0,0.024213364728247335
F12,7,0.01234372231675299
F12,6,0.2915768623516172
F12,5,0.07832939580209623
F12,4,0.00930610015624479
F12,9,0.005237571152013115
F12,8,0.006394101365419982
F01,19,0.013634749023277788
F01,17,0.011384590636959978
F01,18,0.9072061016383494
F01,15,0.019693589434000264
F01,16,0.05678213368108529
F01,13,0.29608544798527164
F01,14,0.04533289189126887
F01,11,0.015632864841225648
F01,12,0.02304446081198603
F01,3,0.5262797734268077
F01,2,0.008827500229118644
F01,1,0.011068187141521284
F01,10,0.13822590149805225
F01,0,0.15860783808577053
F01,7,0.030451886794840163
F01,6,0.97357403187497
F01,5,0.3428494213197375
F01,4,0.04531494233133411
F01,9,0.0267902899297412
F01,8,0.05184946977545714
F10,19,0.0036296868158772503
F10,17,0.014854729941493786
F10,18,0.0010930916834359212
F10,15,0.015674976660258057
F10,16,0.013106550941821789
F10,13,0.16839427104806895
F10,14,0.006380055268343047
F10,11,0.06081803976979378
F10,12,0.056569219074897224
F10,3,0.12693957517914037
F10,2,0.971077853229477
F10,1,0.005252504478517853
F10,10,0.07402264012795863
F10,0,0.09823796028405046
F10,7,0.019832737249042973
F10,6,0.018000540248848926
F10,5,0.20243298138907062
F10,4,0.012184094083657336
F10,9,0.0060509625904981035
