silver-infovis-topics--userA.txt,lda_30_0.001_0.01,Score
A20,19,0.0034284306168989886
A20,17,0.002498070990264495
A20,18,0.4385767298892417
A20,15,0.003710422161488723
A20,16,0.0011443243577108925
A20,13,0.002632689569767841
A20,14,0.8847430048356206
A20,11,0.003538325486109472
A20,12,0.0026265392753190755
A20,21,0.017707190647783887
A20,20,0.019212950017476194
A20,22,9.731367357941176E-4
A20,23,0.004512644133148953
A20,24,8.70793953084592E-4
A20,25,0.0014594884944478317
A20,26,0.004050667025345801
A20,27,0.006008260331160908
A20,28,0.007795905559008693
A20,29,0.15076419521058168
A20,3,0.0024895809320590787
A20,2,4.070785746254399E-4
A20,10,0.02712955394347821
A20,1,0.0013319163736753787
A20,0,0.03669703201678384
A20,7,0.07423400584858428
A20,6,0.3046271084825497
A20,5,0.005333990263514347
A20,4,0.0012815897364044152
A20,9,0.0013759235730165123
A20,8,0.008216831001404242
A19,19,0.11613526746693094
A19,17,0.91960834538051
A19,18,0.0017411664053128939
A19,15,0.012303709240165588
A19,16,0.04656291061004302
A19,13,0.48112620171882653
A19,14,0.002211754461669333
A19,11,0.006441152929555284
A19,12,0.003951327836963644
A19,21,8.188900487803805E-4
A19,20,0.002077662766685016
A19,22,0.22280553161349628
A19,23,0.009423487669142394
A19,24,0.013545092850383274
A19,25,0.002326286700268568
A19,26,0.0025746623908160576
A19,27,0.014365608778482057
A19,28,9.986891864943895E-4
A19,29,0.0021829133191102567
A19,3,0.0023298414306542315
A19,2,0.0061492974263522545
A19,10,3.050402523097668E-4
A19,1,4.52144382399409E-4
A19,0,0.7070503333034014
A19,7,0.0021835979097964233
A19,6,0.002341186484201862
A19,5,0.12986590158569786
A19,4,0.020859451815915697
A19,9,0.0029175950715432425
A19,8,0.006443249320431162
A18,19,0.007171148766788219
A18,17,0.004770564492656118
A18,18,0.006607169609969727
A18,15,0.8383368722278771
A18,16,0.0027479315569365155
A18,13,0.0019458745712149306
A18,14,0.0030435210415594932
A18,11,0.003748952134277716
A18,12,0.003623580548257148
A18,21,0.0017364317700703895
A18,20,0.0071736082451627076
A18,22,0.013705493014569883
A18,23,0.002381806195271025
A18,24,0.012623362217021834
A18,25,0.008596128417635965
A18,26,0.0033688190527293056
A18,27,0.003488945753948126
A18,28,0.03230949431295345
A18,29,0.039128916175743364
A18,3,0.004748442123989678
A18,2,5.670329508681143E-4
A18,10,0.012423914005018704
A18,1,0.003048222291166519
A18,0,0.0023273770743824575
A18,7,0.007350936914539304
A18,6,0.0031772794579929334
A18,5,0.007191645507439261
A18,4,0.003651254310424262
A18,9,0.0035976445883332936
A18,8,0.019013011650322077
A09,19,6.839138237787229E-4
A09,17,0.010246057028295815
A09,18,0.14549287738670696
A09,15,0.0033779588200338355
A09,16,9.411767928474686E-4
A09,13,0.0016588460247627089
A09,14,0.005212266519527424
A09,11,0.0010756479644235867
A09,12,0.011627269081409538
A09,21,8.659707280249699E-4
A09,20,0.0019192917000918784
A09,22,4.4335756666183016E-4
A09,23,6.647695586204357E-4
A09,24,0.016057618294021105
A09,25,0.0016134372584292842
A09,26,0.001788761464571103
A09,27,8.443176348397686E-4
A09,28,7.285107004209834E-4
A09,29,0.001730118245810167
A09,3,0.0012745049294578441
A09,2,3.631708010434433E-4
A09,10,1.5127892659239892E-4
A09,1,2.8796419519095816E-4
A09,0,8.86654246276929E-4
A09,7,0.0010503320801132402
A09,6,0.0018445188856407255
A09,5,0.004044171191744438
A09,4,0.0030462660693472685
A09,9,0.0015086792973901327
A09,8,0.9189395325552673
A08,19,7.240793233580975E-4
A08,17,2.689685209185514E-4
A08,18,0.0951953922691024
A08,15,0.2904554458889696
A08,16,0.0012454794518192475
A08,13,0.0017098033362988056
A08,14,0.023011315129164375
A08,11,6.620617337067639E-4
A08,12,0.012077382924377211
A08,21,6.587647052863761E-4
A08,20,0.3258785667270483
A08,22,5.444812410183768E-4
A08,23,5.927161331864537E-4
A08,24,9.245339682194963E-4
A08,25,0.0014001405607141936
A08,26,0.0019396926858896266
A08,27,0.00381030075001889
A08,28,0.0010452761931243682
A08,29,0.0016178520795012011
A08,3,0.8735057107578832
A08,2,0.0013349715938819776
A08,10,1.6018032874040667E-4
A08,1,4.4088764882351965E-4
A08,0,2.730155367297678E-4
A08,7,7.770849551613328E-4
A08,6,8.855220736686233E-4
A08,5,0.006312171742837533
A08,4,2.8192981329365426E-4
A08,9,0.0064070854736784
A08,8,0.009796350734863232
A07,19,7.280881891977623E-4
A07,17,0.011510089778805877
A07,18,0.5647231402321465
A07,15,0.0041860348516672375
A07,16,0.001516576114113014
A07,13,0.0022320357381800447
A07,14,0.10688143432360991
A07,11,0.027259779227368136
A07,12,0.10199854167060268
A07,21,0.02081582332758078
A07,20,0.006702983165514607
A07,22,0.006486274877553926
A07,23,0.0023957930673199775
A07,24,0.011742237406936641
A07,25,0.018561407065611917
