silver-infovis-topics--userH.txt,lda_30_0.01_0.01,Score
H09,19,0.022408578005180077
H09,17,0.04389341108274095
H09,18,0.03324991087974253
H09,15,0.1573395572203058
H09,16,0.6867077280642871
H09,13,0.04424126862804634
H09,14,0.001470496198637709
H09,11,0.00490299183810358
H09,12,0.003033259670888603
H09,21,0.02918043769740165
H09,20,0.2766472722321627
H09,22,0.2895439603360003
H09,23,0.0016190760098794598
H09,24,0.004577668356176134
H09,25,0.0634772167535424
H09,26,0.013597618649722166
H09,27,0.008278638303214972
H09,28,0.02130647295895351
H09,29,0.13590023021619113
H09,3,0.01453377047029333
H09,2,0.022439080572584393
H09,10,0.003871746605853822
H09,1,0.00742370011553894
H09,0,0.004085125035012752
H09,7,0.16472177056180437
H09,6,0.02566325750722981
H09,5,0.033348665310925285
H09,4,0.0053629918399708005
H09,9,0.07668683211436567
H09,8,0.00341425456445461
H08,19,0.004366846778466764
H08,17,0.026515026352738443
H08,18,0.004467778873594064
H08,15,8.692517204631541E-4
H08,16,0.0038733581164100864
H08,13,0.004169762774157674
H08,14,0.0013704603292505335
H08,11,0.011422170303702052
H08,12,0.0022975103045749646
H08,21,0.1204909998470852
H08,20,0.007710531008464936
H08,22,0.003663074157309893
H08,23,0.03340088912320849
H08,24,0.2235978628524967
H08,25,5.900114962612687E-4
H08,26,0.002224076344753584
H08,27,5.426884891356072E-4
H08,28,0.0024641626401411924
H08,29,0.0029413527411716834
H08,3,0.00390754066275937
H08,2,5.735324708625146E-4
H08,10,0.003077754958689002
H08,1,0.005389101550938496
H08,0,0.0035850956076671895
H08,7,0.010682053239691073
H08,6,0.0019309253909486168
H08,5,0.0017227647721018027
H08,4,0.003280094663330551
H08,9,0.04143288620878993
H08,8,0.006662410898301863
H19,19,0.01621183475638448
H19,17,0.007129712769960892
H19,18,0.0074946616408690025
H19,15,0.027980358724253196
H19,16,0.0045150629339037575
H19,13,0.003905125687200448
H19,14,0.002189382091939297
H19,11,0.0032546131560462024
H19,12,0.0014240845517879115
H19,21,0.002043036837060923
H19,20,0.1039792830252978
H19,22,0.005520347232706448
H19,23,0.003424521781259615
H19,24,0.0029407370518786443
H19,25,0.0055547731705083495
H19,26,0.006450062567444028
H19,27,0.0019121913773344408
H19,28,0.0031458956507424696
H19,29,0.7519692301466823
H19,3,0.003279302015949591
H19,2,0.5598722116233771
H19,10,0.011572003509482865
H19,1,0.003965600120884946
H19,0,0.0032258596920354808
H19,7,0.004483448831170218
H19,6,0.0025627138937816055
H19,5,0.002708341095090581
H19,4,0.09678507189627128
H19,9,0.0065368187822373875
H19,8,0.002600104553105826
H17,19,0.03546531701464592
H17,17,0.009358783907243274
H17,18,0.00802301220297353
H17,15,0.003954656457142915
H17,16,0.027572237123503405
H17,13,0.006347461994538612
H17,14,0.16898224041204216
H17,11,0.007448770599292375
H17,12,0.003050536377088424
H17,21,0.02178515753606183
H17,20,0.061332716602707164
H17,22,0.29632529940137103
H17,23,0.010070332375636442
H17,24,0.004361381891058903
H17,25,0.001365036117087482
H17,26,0.02061596428760785
H17,27,6.524813281752015E-4
H17,28,0.00577288507508262
H17,29,0.0570071087941838
H17,3,0.003662631693919951
H17,2,0.0014605884444708382
H17,10,0.00791265488674354
H17,1,0.003251705165161992
H17,0,0.004564525417102514
H17,7,0.004198693490563615
H17,6,0.006111440539643016
H17,5,0.004709693335966337
H17,4,0.014660875620432732
H17,9,0.11862990527682124
H17,8,0.0051042861982966885
H04,19,0.009277922319060737
H04,17,0.01231055744012552
H04,18,0.004948581368573269
H04,15,0.8640520987162754
H04,16,0.004897744930016104
H04,13,0.0015201219796458307
H04,14,0.0031713318046571563
H04,11,0.0040510804271937945
H04,12,0.002720155542637022
H04,21,0.004057468303529012
H04,20,0.0070276562877501485
H04,22,0.01334983698065287
H04,23,0.003625711775687249
H04,24,0.002410791217556925
H04,25,0.012406624062425157
H04,26,0.00245141229344235
H04,27,0.09584567281067759
H04,28,0.010937484796730632
H04,29,0.002902894135559991
H04,3,0.0410877895345155
H04,2,0.39188633164753345
H04,10,0.021995214785936038
H04,1,0.003683553104356912
H04,0,0.9179155559694474
H04,7,0.014791599031928955
H04,6,0.039116969471383746
H04,5,0.6697706406406766
H04,4,0.03710200657260387
H04,9,0.07476499641680427
H04,8,0.006012751690711312
H18,19,0.00985245115336712
H18,17,0.07714637039055097
H18,18,0.003688957039637815
H18,15,0.008165036127108559
H18,16,0.2708850231456617
H18,13,0.006255020682412302
H18,14,7.636177329172815E-4
H18,11,0.004409930750614684
H18,12,0.0054857201174974505
H18,21,0.17637942217872513
H18,20,0.12705802104744263
H18,22,0.10805044784233986
H18,23,0.006054739811000691
H18,24,0.002541539642282008
H18,25,0.0035612509767377226
H18,26,0.005942800061539597
H18,27,0.004511624639293281
H18,28,0.03470493266449607
H18,29,0.013718620656277103
H18,3,0.001105876438221905
H18,2,0.0022610534073799413
H18,10,0.001242084675997379
H18,1,0.0013598373366895335
H18,0,0.003269237675023499
H18,7,0.002152919256224746
H18,6,0.0018290989427664198
H18,5,0.0010389428278740132
H18,4,0.0023421677258384697
H18,9,0.05652350663394052
H18,8,0.0020527015602035585
H05,19,0.007038383711233166
H05,17,0.10093215894138141
H05,18,0.31398214785909356
H05,15,0.013578591856815467
H05,16,0.0061395085743438755
H05,13,0.0018892429525284866
H05,14,0.009963482442285839
H05,11,0.0021690920381785554
H05,12,0.0013047764912966153
H05,21,0.0011184237658007038
H05,20,0.0056270818530870445
H05,22,0.012650774335809344
H05,23,0.0036073618048695854
H05,24,0.02570944707292961
H05,25,0.2782944901353226
H05,26,0.0013482237509870384
H05,27,0.004573307916544254
H05,28,0.026585252953237628
H05,29,0.0018523049864757047
H05,3,0.0036722817227757966
H05,2,0.14701883521085185
H05,10,0.004316830394562039
H05,1,0.0010645704613005042
H05,0,0.00830828452792789
H05,7,0.014291034640491888
H05,6,0.0031756391593307886
