silver-infovis-topics--userF.txt,lda_30_0.1_0.01,Score
F11,19,0.009766696544960674
F11,17,0.014132888416231528
F11,18,0.009009581609504177
F11,15,0.05101981909831703
F11,16,0.0060042453174547275
F11,13,0.005195317981256641
F11,14,0.010741286373939368
F11,11,0.006869588895026654
F11,12,0.011298730824812697
F11,21,0.001703648868493413
F11,20,0.008747483813978406
F11,22,0.007177384055970695
F11,23,0.5777948592086554
F11,24,0.011469410833062028
F11,25,0.03375238724963019
F11,26,0.027048020522444153
F11,27,0.004838506167771714
F11,28,0.011470396436892077
F11,29,0.003519692615841617
F11,3,0.017659086221250595
F11,2,0.00554633974301654
F11,10,0.002207448610628324
F11,1,0.006050242178632828
F11,0,0.008972843009388536
F11,7,0.007218625824302724
F11,6,0.15345339234039174
F11,5,0.013802601106539521
F11,4,0.0028535180444319254
F11,9,0.21166443313963165
F11,8,0.0017982631343814509
F12,19,0.053234950562521234
F12,17,0.007331445752714911
F12,18,0.0014203392063939432
F12,15,0.002541303172757247
F12,16,0.01876457331797757
F12,13,0.00220900534666974
F12,14,0.0014640510509627278
F12,11,0.06475989088099116
F12,12,0.003409865204457111
F12,21,0.0016379628930010208
F12,20,0.004984903030043111
F12,22,0.0020528838368048946
F12,23,0.012592014282317755
F12,24,0.017029032869302917
F12,25,0.024621876426226572
F12,26,0.002074726932518487
F12,27,0.00819223242903013
F12,28,0.0025191258724774415
F12,29,6.742686254224519E-4
F12,3,0.0045363745202972846
F12,2,0.006477817237867412
F12,10,0.0014175320757225066
F12,1,0.0013677864465164648
F12,0,0.8603846809752959
F12,7,7.849566058534094E-4
F12,6,0.0011108497743651587
F12,5,0.018568272068000144
F12,4,0.00376310692817133
F12,9,0.003674099154843912
F12,8,0.002503055545957177
F01,19,0.006493345765063501
F01,17,0.008341617385036986
F01,18,0.05999465674293554
F01,15,0.017327744682526184
F01,16,0.10116486907683893
F01,13,0.028638340147206433
F01,14,0.03366203650842702
F01,11,0.27926136753968606
F01,12,0.006514202884277963
F01,21,0.010696533401068027
F01,20,0.009573083565131361
F01,22,0.0025657783812891403
F01,23,0.09810983790753779
F01,24,0.04709784841616697
F01,25,0.1506227437305058
F01,26,0.9269010485492196
F01,27,0.06318950055426445
F01,28,0.01364569514819707
F01,29,0.0019363558131490078
F01,3,0.014430302091203563
F01,2,0.06987972896998414
F01,10,0.005055899777612338
F01,1,0.006432302468681275
F01,0,0.0036729378568909716
F01,7,0.5162952674865534
F01,6,0.006000049398844821
F01,5,0.04011286091635224
F01,4,0.9780619955955444
F01,9,0.008661502600679981
F01,8,0.00995533998486689
F10,19,0.0012078366818047959
F10,17,0.010267400721397014
F10,18,0.003794279446726621
F10,15,0.00302525988823542
F10,16,0.05572660590388724
F10,13,0.0031522913225275114
F10,14,0.004140843120582743
F10,11,0.16853576912266338
F10,12,0.015205153195818612
F10,21,0.0016746542177944518
F10,20,0.025245653883856918
F10,22,0.0030284267438294723
F10,23,0.014181427205465067
F10,24,0.024144596258404927
F10,25,0.08587814393898718
F10,26,0.005244148595196689
F10,27,0.0284035675128491
F10,28,0.002694393912228042
F10,29,0.9906274432228798
F10,3,0.023011933932814706
F10,2,0.012738946492049995
F10,10,0.05336807235158293
F10,1,0.00521037760274317
F10,0,0.001984498753364651
F10,7,0.08611527279195824
F10,6,0.0015012541757675715
F10,5,0.10987089565521643
F10,4,0.006518261386573284
F10,9,0.0031805982425404853
F10,8,0.030216111113085555
F19,19,0.09600702992184526
F19,17,0.0037838164988989024
F19,18,0.007122412994239198
F19,15,0.0025871670413436555
F19,16,0.9573969418448536
F19,13,0.0037311043669672923
F19,14,0.07742963973520123
F19,11,0.8680450146544599
F19,12,0.040297593955420846
F19,21,0.002522852134159751
F19,20,0.0068217386318987945
F19,22,0.029386865716411012
F19,23,0.006776525794027416
F19,24,0.036478074020857156
F19,25,0.07235544567682295
F19,26,0.009952706916674737
F19,27,0.04807587201945187
F19,28,0.005694739927810892
F19,29,0.0021512318094053158
F19,3,0.01339863600225404
F19,2,0.004676187805949915
F19,10,0.00150280927298719
F19,1,0.004747298139316079
F19,0,0.001522447718322152
F19,7,0.003315929069348156
F19,6,0.005872804757029447
F19,5,0.06585983292837493
F19,4,0.011820254310803559
F19,9,0.016576282325314197
F19,8,0.0070457742136609235
F06,19,0.04579053783682455
F06,17,0.003079138196857157
F06,18,0.06854228363350667
F06,15,0.004479043869634851
F06,16,0.005415155109640762
F06,13,0.17364653999829224
F06,14,0.3038255430497659
F06,11,0.0050599457678639536
F06,12,0.006465953945879461
F06,21,0.0031191685017964927
F06,20,0.008785088738770873
F06,22,0.009383119365237901
F06,23,0.006235808068405736
F06,24,0.01046029177348535
F06,25,9.987156935160903E-4
F06,26,0.78862122919095
F06,27,0.024062182412890935
F06,28,0.013643529424274953
F06,29,0.002054435024144146
F06,3,0.07651594235631747
F06,2,0.5773226206353522
F06,10,0.002066218841340137
F06,1,0.0035700215073806853
F06,0,0.007222397900879119
F06,7,0.005263800256027691
F06,6,0.003210670639397471
F06,5,0.010463835380065184
F06,4,0.015598272097593041
F06,9,0.002313311403694598
F06,8,0.00861809083416459
F07,19,0.0014625144558059787
F07,17,0.01419897977253144
F07,18,0.02325099144096462
F07,15,0.001927083874902424
F07,16,0.004864379735974024
F07,13,0.004310894430461177
F07,14,0.007440491767234661
F07,11,0.025643859371645518
F07,12,0.0024303289782228762
F07,21,8.972237578290425E-4
F07,20,0.003259162314419763
F07,22,0.0011845045173526512
F07,23,0.6349822024347346
F07,24,0.006744978010041115
F07,25,0.0011954661264489581
F07,26,0.0010827371267578335
F07,27,0.004951438289512615
F07,28,0.0028451977671942216
F07,29,7.556371305896141E-4
F07,3,0.09101930629310123
F07,2,0.010333454104516868
F07,10,0.0028405133533753253
F07,1,0.102690405016607
F07,0,5.797471536921288E-4
F07,7,6.276082797016283E-4
F07,6,0.0025360971900881555
F07,5,0.003626453963606589
F07,4,8.171456330845493E-4
F07,9,0.10289102147768817
F07,8,0.32800298101713943
F17,19,0.0030394439034480444
F17,17,0.004702132312998587
F17,18,0.16430316535794012
F17,15,0.002764868476984339
F17,16,0.06619973079718398
F17,13,0.0027774168834378515
F17,14,0.002946184370454885
F17,11,0.002479039725022108
F17,12,0.04234057067254784
F17,21,0.0010117721813179509
F17,20,0.40259002970706415
F17,22,0.0025603402451709386
F17,23,0.00533575257851698
F17,24,0.0018624993059696644
F17,25,0.002145949060731754
F17,26,0.2062294300846274
F17,27,0.0044471295894744165
F17,28,0.004210845153267241
F17,29,0.0021257781518684306
F17,3,0.07294160840434581
F17,2,0.11826836536609775
F17,10,0.0012966387171734275
F17,1,9.31406999946829E-4
F17,0,0.0031438744628318692
F17,7,3.5376664273605073E-4
F17,6,0.0018218542064866896
F17,5,0.07236832331017756
F17,4,0.0039002424166491
F17,9,0.0021507758226450686
F17,8,0.01140782617763905
F08,19,5.723142901131819E-4
F08,17,0.0022195419537119117
F08,18,0.002041617783320049
F08,15,0.0023163726101301492
F08,16,0.04011133236204131
F08,13,0.0025493669831011183
F08,14,0.0016292670404636836
F08,11,0.0077869028024617325
F08,12,0.0022137529305097446
F08,21,0.017536964150428963
F08,20,0.006363277368597692
F08,22,5.492706864821254E-4
F08,23,0.0076135788688759636
F08,24,0.005351587814905335
F08,25,0.005814508634167018
F08,26,0.028629404234510977
F08,27,0.006189800767297454
F08,28,0.0016044268281163326
F08,29,3.168584867243704E-4
F08,3,0.09832409401632898
F08,2,5.390669733628149E-4
F08,10,0.0019506749404571636
F08,1,0.0014326603815934464
F08,0,0.0014803883309143077
F08,7,0.0013367354811152198
F08,6,7.656943909671666E-4
F08,5,0.0053923664648684805
F08,4,0.0014193883022652024
F08,9,0.003293440502788358
F08,8,0.002181719045400657
F18,19,0.018673542554729885
F18,17,0.005402730650278604
F18,18,0.0038021509703912064
F18,15,0.032428391030363546
F18,16,0.0020857167199747713
F18,13,0.005366250857702256
F18,14,0.11968462347663131
F18,11,0.018500081616656477
F18,12,0.02348696141082462
F18,21,0.0014065761078502533
F18,20,0.04892625837150292
F18,22,0.0026792009700873152
F18,23,0.10436403834712264
F18,24,0.048457274879763354
F18,25,0.005422350698346159
F18,26,0.007459139926723772
F18,27,0.0027434260462526265
F18,28,0.005302000482088076
F18,29,0.005197867519520923
F18,3,0.018896464467859645
F18,2,0.004737827457071878
F18,10,0.09217056252554719
F18,1,0.030474826332455747
F18,0,0.0018128675057249982
F18,7,0.06449703439678686
F18,6,0.010707042619645394
F18,5,0.005831944705742383
F18,4,8.847029267995555E-4
F18,9,0.052509802425589905
F18,8,0.002241800025817567
F15,19,0.004124298828988248
F15,17,0.0033956563851230627
F15,18,0.0051489685400933315
F15,15,0.003129308913007673
F15,16,0.004894230542609659
F15,13,0.007579392861799876
F15,14,0.015564230604701296
F15,11,0.00650545662185996
F15,12,0.004716137484982293
F15,21,0.0011066547671237925
F15,20,0.003948843659157881
F15,22,0.0019122616328443368
F15,23,0.16964532861696638
F15,24,0.005267103436126056
F15,25,0.005366240561612511
F15,26,0.0035114128294005662
F15,27,0.0010669580250303589
F15,28,0.01619578260460264
F15,29,0.0030098175827570463
F15,3,0.25037668020762427
F15,2,0.007713853145304998
F15,10,0.06560706213139478
F15,1,0.18710743536478014
F15,0,0.001096356757565092
F15,7,0.00241522903481921
F15,6,0.017611353447574883
F15,5,0.005988294866199959
F15,4,0.0026204173199930025
F15,9,0.09982091642241145
F15,8,0.003855554306455725
F02,19,0.009373227898913756
F02,17,0.002929004993876969
F02,18,0.08559798464943076
F02,15,0.004879355953712861
F02,16,0.0061595271678530576
F02,13,0.010559781677302147
F02,14,0.0038366966949422124
F02,11,0.01760621886527779
F02,12,0.12515016011790045
F02,21,0.001612265723706571
F02,20,0.058128941405679604
F02,22,0.0017108282787833711
F02,23,0.3747969719882323
F02,24,0.007806737028500648
F02,25,0.016612257640164246
F02,26,0.015123530287708799
F02,27,0.010295506056066817
