silver-infovis-topics--userJ.txt,lda_40_0.1_0.0001,Score
J20,19,0.004369223475769585
J20,35,0.012122895131899456
J20,17,0.05131051233270356
J20,36,0.0026524620675594576
J20,18,0.005861309512677999
J20,33,0.010723274553371681
J20,15,0.011092045308489349
J20,34,0.004859638004362589
J20,16,0.037398930212342724
J20,39,0.058445590602041415
J20,13,0.0019122410817926712
J20,14,0.004370637291476769
J20,37,0.009417106027328013
J20,11,0.012967479627858316
J20,38,0.008530359782047272
J20,12,0.030373523545611146
J20,21,9.857424550075511E-4
J20,20,0.0035341086539679143
J20,22,0.0022229448010436153
J20,23,0.002281232544971402
J20,24,0.012688500043713304
J20,25,0.09559436910849096
J20,26,0.47002941865968445
J20,27,0.005933709082149599
J20,28,0.5815377003533886
J20,29,0.0044276830047631005
J20,3,0.009776033299012733
J20,2,0.008103369043694884
J20,10,0.0022488745940464645
J20,1,0.003458471618180218
J20,0,0.0015471114070888233
J20,7,0.0025282191848238623
J20,30,0.057315478076411366
J20,6,0.004772992757647701
J20,5,0.03123743848189179
J20,32,0.0043490823301240945
J20,4,0.003786867687731847
J20,31,0.5563148766353269
J20,9,0.3174130139216096
J20,8,0.001223865053777723
J21,19,0.003888455791754855
J21,35,0.008159320113462546
J21,17,0.013743803560365826
J21,36,0.001646482180774722
J21,18,0.006738964126844135
J21,33,0.006170376564623542
J21,15,0.013582894163126474
J21,34,0.07430103427376168
J21,16,0.008787393623424318
J21,39,0.1648597983811851
J21,13,0.0013839404152678578
J21,14,0.04602258363252259
J21,37,0.6947670388549583
J21,11,0.009568839483205862
J21,38,0.002233843394668654
J21,12,0.018485626875211793
J21,21,0.0019295198699834904
J21,20,0.12765461879503856
J21,22,0.0043733697799053246
J21,23,0.001912450126733005
J21,24,0.002924749395204682
J21,25,0.02292560649799373
J21,26,0.007888429836220638
J21,27,0.010080476487414046
J21,28,0.2662960394811486
J21,29,0.03492649566399996
J21,3,0.0027806562263493814
J21,2,0.004511280481718758
J21,10,0.0038608419170859617
J21,1,0.018986967818149153
J21,0,0.003126236999228746
J21,7,0.004103596835536818
J21,30,0.002845011563219509
J21,6,0.005324581630124437
J21,5,0.011634487562156778
J21,32,0.005347198916517168
J21,4,0.01839145045308005
J21,31,0.039509182274787155
J21,9,0.010763455464717894
J21,8,0.03664980535943995
J22,19,0.001547511675502671
J22,35,0.003024452802522395
J22,17,0.06033087084599839
J22,36,0.0015065622543093066
J22,18,0.003365015540803983
J22,33,0.014007321477152659
J22,15,0.010150681890560682
J22,34,0.003187810024017082
J22,16,0.03644030588208313
J22,39,0.006788691792670191
J22,13,0.013838272700226868
J22,14,0.0042013843834170905
J22,37,0.0020237507655074993
J22,11,0.004862423956719378
J22,38,0.6670685276865406
J22,12,0.2122062681163418
J22,21,0.0033482355990460556
J22,20,0.10575589351208489
J22,22,0.0020697627268197166
J22,23,0.007540911048690281
J22,24,0.0025791922789059206
J22,25,0.0012965710522709368
J22,26,0.0022556544319189613
J22,27,0.03767384877793552
J22,28,0.0014163367838107214
J22,29,0.00279624543852702
J22,3,0.0032738599206181655
J22,2,0.004549275548091469
J22,10,0.0016844415484493175
J22,1,0.0034277869444133205
J22,0,0.0013462389994331637
J22,7,0.059929859927761085
J22,30,0.0022377925481679903
J22,6,0.0028576878694912514
J22,5,0.004864827518439519
J22,32,0.004796561040830835
J22,4,0.0013995655643718524
J22,31,0.009151653038649118
J22,9,0.032987179095213925
J22,8,8.188710799991443E-4
J17,19,0.0016625143347837599
J17,35,0.0014813857826163272
J17,17,0.12297151090678954
J17,36,0.003977035519237414
J17,18,0.004481128725440819
J17,33,7.893252874939999E-4
J17,15,0.0012063887400193857
J17,34,0.01080962482094635
J17,16,0.011237603707872511
J17,39,0.0012753171109272062
J17,13,0.0014331470016658919
J17,14,0.8979385741644037
J17,37,0.0025368304673702665
J17,11,4.5714658666353716E-4
J17,38,0.003885750423571715
J17,12,0.0035884833589870666
J17,21,0.005556164785133293
J17,20,0.0031800044296050583
J17,22,0.0019452062845564278
J17,23,0.0018095277132839473
J17,24,0.001741276474569362
J17,25,0.02273811776700525
J17,26,0.0016592125137420146
J17,27,0.025758741712712606
J17,28,0.0027029941446503206
J17,29,0.09168236829609312
J17,3,0.0018197173607320647
J17,2,0.004252487354611592
J17,10,0.062153345142723485
J17,1,0.0027678148404842004
J17,0,0.002085477994766559
J17,7,0.016449328203586924
J17,30,9.949920034756751E-4
J17,6,0.004192643890141564
J17,5,8.752997141970526E-4
J17,32,0.0054381633411560125
J17,4,0.004835939210068679
J17,31,0.0112046588916984
J17,9,0.009324354517114407
J17,8,7.596187502536118E-4
J08,19,0.03709737410943824
J08,35,0.012670140024468105
J08,17,5.713374357621631E-4
J08,36,5.991021887553305E-4
J08,18,0.003304897726749469
J08,33,0.002917228503832871
J08,15,4.0136991617081884E-4
J08,34,0.00120717009224118
J08,16,0.008750758442707552
J08,39,0.002487845839662855
J08,13,0.0069582592430139974
J08,14,0.0018204562497881457
J08,37,0.2914016037057438
J08,11,1.0212110774716019E-4
J08,38,3.7307236861256946E-4
J08,12,7.230654448318158E-4
J08,21,1.3888699604665985E-4
J08,20,0.01594806947297254
J08,22,0.001464401495483579
J08,23,0.01494068706233201
J08,24,0.0010487990407244989
J08,25,0.0016773270810397803
J08,26,0.0014653298552937519
J08,27,0.06173286470095434
J08,28,8.288440393246567E-4
J08,29,0.11152291039443728
J08,3,0.25664013438556266
J08,2,0.0048196672982691304
J08,10,0.0015272675623407002
J08,1,0.0015900924554167167
J08,0,0.0012876452614761537
J08,7,0.002613579857861135
J08,30,0.004022614948736921
J08,6,0.0030695358043845585
J08,5,4.2149795887966383E-4
J08,32,9.08899235017405E-4
J08,4,0.18081483050579808
J08,31,0.001071869238782876
J08,9,7.760053155873789E-4
J08,8,9.252893443673161E-4
J18,19,0.0018003016278274738
J18,35,0.034865609157154975
J18,17,0.0011500395117026766
J18,36,5.45591373615047E-4
J18,18,0.002492075213758677
J18,33,0.0015393359261900664
J18,15,0.012408073802551352
J18,34,0.009009117973808775
J18,16,0.011578309279603021
J18,39,0.0013652590033407365
J18,13,0.0011453511443617016
J18,14,0.004157094932071535
J18,37,0.002723821379421011
J18,11,1.473405621795083E-4
J18,38,5.611413246186318E-4
J18,12,0.00266574170797437
J18,21,0.0035538310013985496
J18,20,0.0028926154312111352
J18,22,0.0014219593341094963
J18,23,0.001963861974351172
J18,24,8.578731740515636E-4
J18,25,0.619239421459819
J18,26,0.0022949039246556273
J18,27,0.0024875895889154825
J18,28,0.0019450424647104486
J18,29,0.056134623094362165
J18,3,0.03552665686423132
J18,2,0.003658112611080335
J18,10,0.0018024598330456231
J18,1,0.0020000909643269034
J18,0,0.0012292368746219843
J18,7,0.01315996024368723
J18,30,0.0182990090406211
J18,6,0.006750818904616404
J18,5,0.0028977692153451234
J18,32,0.0017809546350959383
J18,4,0.0024926449755576937
J18,31,0.01638567728019765
J18,9,0.012507987332182445
J18,8,5.628095072102055E-4
J09,19,0.004728712903269953
