silver-infovis-topics--userE.txt,lda_35_0.01_0.1,Score
E02,19,0.4118475632539982
E02,17,0.002493443310337523
E02,18,0.00419428066872755
E02,33,0.004584726472041352
E02,15,0.579779430109504
E02,34,0.06657631064374941
E02,16,0.010852710268043204
E02,13,0.31640410718741946
E02,14,0.024089838190633168
E02,11,0.0050056339701990814
E02,12,0.016351322590412838
E02,21,0.18397418428658444
E02,20,0.0018594673597873413
E02,22,0.0039899980487423355
E02,23,0.030529734010503937
E02,24,0.42068474661255806
E02,25,0.007541897190090135
E02,26,0.016446809679066008
E02,27,0.004876434293252814
E02,28,0.01014544979140957
E02,29,0.0029623126211892926
E02,3,0.005210227362006016
E02,2,0.03848092428791829
E02,10,0.012421076713156086
E02,1,0.005401477112545385
E02,0,0.003926554139441999
E02,7,0.021389364155939932
E02,30,0.019741518904048422
E02,6,0.6552393321417251
E02,5,0.005670448151817426
E02,32,0.12990678133729863
E02,4,0.761777704345515
E02,31,0.007739422272931638
E02,9,0.46036524487075575
E02,8,0.33852374863073464
E11,19,0.002585525918386363
E11,17,0.0016626683506329536
E11,18,0.0035555974541655547
E11,33,0.0013129986513885211
E11,15,0.0015203424502896348
E11,34,2.889681769245877E-4
E11,16,6.497639040990183E-4
E11,13,8.857967408490463E-4
E11,14,0.06834071815693073
E11,11,8.356897559127528E-4
E11,12,0.0011946437502115654
E11,21,0.006023033511154667
E11,20,4.913957937614978E-4
E11,22,4.8333955356228136E-4
E11,23,0.0022949819079118496
E11,24,5.701978192464983E-4
E11,25,0.006405087754026948
E11,26,9.303743525305441E-4
E11,27,0.001418385587346419
E11,28,6.235392335976281E-4
E11,29,0.001629152285713565
E11,3,0.0035903932342075877
E11,2,3.634543022355751E-4
E11,10,0.0011970213183638654
E11,1,9.773610641416043E-4
E11,0,4.2096147923781043E-4
E11,7,0.001412623458273348
E11,30,0.0075149857411386045
E11,6,0.0011120068377396756
E11,5,0.0013143857663624294
E11,32,0.0017344753827678895
E11,4,7.633907435060577E-4
E11,31,6.217139672257965E-4
E11,9,6.382274491228358E-4
E11,8,0.3034033515307279
E01,19,0.003389188415313022
E01,17,0.0011421663837386277
E01,18,0.0034291548530458772
E01,33,0.003172250825937098
E01,15,0.0033013604110903863
E01,34,0.0025921274794112963
E01,16,0.001048248401051673
E01,13,0.0026807530131205534
E01,14,0.018545475009055925
E01,11,0.0114166459126424
E01,12,0.6440440108352269
E01,21,0.4786584195079321
E01,20,0.007553029628981486
E01,22,0.009824239002500222
E01,23,0.006070563369412876
E01,24,1.7212888169358375E-4
E01,25,0.029253879423880615
E01,26,5.463338974823572E-4
E01,27,0.0587939330932824
E01,28,0.10686003535401571
E01,29,3.9077883609029334E-4
E01,3,0.010611165623132688
E01,2,0.0014792687806127604
E01,10,0.0010980892509303208
E01,1,0.0010585254771515726
E01,0,3.308476459126577E-4
E01,7,0.0028849676021361456
E01,30,0.31039023703297536
E01,6,0.01155747202529493
E01,5,0.002676035330755399
E01,32,0.0015545044694940937
E01,4,0.004308213549566697
E01,31,0.013519463327400314
E01,9,7.01235046438138E-4
E01,8,0.004038335632351594
E10,19,0.005457877322865717
E10,17,4.1848612128251233E-4
E10,18,0.003596470713591018
E10,33,8.124790744162372E-4
E10,15,0.16454486466422225
E10,34,0.011093403674635755
E10,16,0.0014848311700705206
E10,13,0.0015859679863428765
E10,14,0.03474256258261271
E10,11,0.03850898910722541
E10,12,0.005374788775668014
E10,21,0.4921298875043574
E10,20,0.0017424993297992662
E10,22,0.0025131865713184575
E10,23,0.05873259888501932
E10,24,1.1348504499293123E-4
E10,25,0.0021382580103803763
E10,26,0.006980007203515414
E10,27,0.0023241094597223843
E10,28,0.0038180114206556545
E10,29,7.600989113009811E-4
E10,3,0.004964256083665264
E10,2,0.0034815012521523243
E10,10,0.003904236327263597
E10,1,0.001355433101968901
E10,0,9.833886608286023E-4
E10,7,0.05164109689068539
E10,30,0.005020428537781033
E10,6,0.01582554909629832
E10,5,9.598902329278073E-4
E10,32,0.002886927042707813
E10,4,0.8807792368548377
E10,31,0.014182560127481921
E10,9,0.001361635493414925
E10,8,0.0024209814623971835
E13,19,0.04320567797928617
E13,17,0.0016190945678638412
E13,18,0.007803602705963296
E13,33,0.0016063803298910196
E13,15,0.0037389955119538198
E13,34,0.033183760712689164
E13,16,0.023445801301435993
E13,13,0.0065940570803229535
E13,14,0.010536588850924492
E13,11,0.04423882553035006
E13,12,0.002465177345478022
E13,21,0.040743000531940514
E13,20,0.9679386953720012
E13,22,0.003383405025731318
E13,23,0.23158407452505278
E13,24,0.0028563868133185863
E13,25,0.005470175400848444
E13,26,0.007301849347256486
E13,27,0.002493692747882225
E13,28,0.0030743045418780983
E13,29,0.019762846194036152
E13,3,0.0038014131847962703
E13,2,0.0016573323975797823
E13,10,0.004269891277590945
E13,1,0.020649362308926538
E13,0,0.0028263516801222007
E13,7,0.005965751883842002
E13,30,0.005626433593280086
E13,6,0.166270637031622
E13,5,0.0010932092153128877
E13,32,0.001551782802732323
E13,4,0.003229686007601864
E13,31,0.7850117649661014
E13,9,0.017131723768958374
E13,8,0.12250769976478401
E12,19,0.006537166621712591
E12,17,8.934942925509619E-4
E12,18,0.0025307053523160963
E12,33,3.158352574009923E-4
E12,15,0.0027321280142126947
E12,34,0.013668379967516233
E12,16,0.0024104558970238785
E12,13,0.8793487482023757
E12,14,0.011573901150463119
E12,11,0.034725412531808074
E12,12,0.0010946810882369643
E12,21,0.12744304651261334
E12,20,0.0062055799025833224
E12,22,0.5758243472834879
E12,23,0.016079222167485245
E12,24,1.764134128256407E-4
E12,25,0.004022142688570212
E12,26,0.002524611042550877
E12,27,0.008436888720000637
E12,28,0.004008923051873811
E12,29,0.0013266169175335666
E12,3,0.24533725931340616
E12,2,0.0021848527550389005
E12,10,0.003627792854985677
E12,1,0.0014039304473466218
E12,0,0.32382520951625604
E12,7,0.003445894695095799
E12,30,0.00339952388574431
E12,6,0.00496363114757554
E12,5,0.0032631272366834487
E12,32,0.0052034060900995206
E12,4,0.0025202576061303713
E12,31,0.24377065222875466
E12,9,0.001037018174753775
E12,8,0.19458847358512044
E15,19,0.01181215748126406
E15,17,0.1465961474806155
E15,18,0.0029177850082886822
E15,33,0.0017434018534233779
E15,15,0.008147270010604534
E15,34,0.021724425376727956
E15,16,0.004757926643939522
E15,13,0.002409855479209928
E15,14,0.05246350684759997
E15,11,0.0044140343841721765
E15,12,0.004721573126806234
E15,21,0.26030085085366206
E15,20,0.05198888513073785
E15,22,0.002889216815361305
E15,23,0.19887859281410566
E15,24,0.0011353661151904078
E15,25,0.40259680139764503
E15,26,0.002142761261232486
E15,27,0.010360004533374389
E15,28,0.12259115059424426
E15,29,0.0025568513059200126
E15,3,0.058385560788180545
E15,2,0.12570843591809344
E15,10,0.007398706970987584
E15,1,0.1165783235506208
E15,0,0.002187624201022656
E15,7,0.011421891599332544
E15,30,0.0012414892202170234
E15,6,0.05188209145485929
E15,5,0.11350620685866378
E15,32,0.0022806169905281557
E15,4,0.00454706594615565
E15,31,0.012215255169158853
E15,9,0.0012625600597328103
E15,8,0.1829647778571953
E06,19,0.1798342530581751
E06,17,4.3135541878866625E-4
E06,18,0.3876108318113999
E06,33,0.014784114169102384
E06,15,0.0021054949827450354
E06,34,0.004526284578240793
E06,16,0.0788335875438242
E06,13,0.021696800914421704
E06,14,0.003675081166020041
E06,11,0.006651438669516916
E06,12,0.3341441428965464
E06,21,0.03276295690441619
E06,20,0.002290778134571503
E06,22,0.003696155820755443
E06,23,0.22048099998435014
E06,24,1.2923531874487726E-4
E06,25,0.0017497556193007832
E06,26,8.75402644269583E-4
E06,27,0.008092877762635587
E06,28,0.04419266688641319
E06,29,0.08609047108909891
E06,3,0.0022130612649323245
E06,2,0.014036842416811388
E06,10,0.2991452916952649
E06,1,0.0015485981511880994
E06,0,0.06493521859832503
E06,7,0.0017001424597577392
E06,30,0.04685691910044301
E06,6,0.001166189277266447
E06,5,0.004895830364991878
E06,32,0.15072081782749938
E06,4,0.0020245871470369976
E06,31,0.039497693598147025
E06,9,0.002627045364930622
E06,8,0.0028152191951846396
E14,19,0.007433068437175225
E14,17,0.01774947311619983
E14,18,0.006620140958929247
E14,33,0.005134576509736862
E14,15,0.003846479651070653
E14,34,0.005884089309420918
E14,16,0.0015238508485639418
E14,13,0.006894965962767809
E14,14,0.0064893407554538285
E14,11,0.001673900415710725
E14,12,0.007050498305941576
E14,21,0.005253103806406163
E14,20,0.0012469345830556364
E14,22,0.0031005824906481165
