silver-infovis-topics--userC.txt,lda_30_0.0001_0.001,Score
C16,19,0.0039658387968863965
C16,17,0.0023512282232959875
C16,18,0.002933067224738641
C16,15,0.9269060572589313
C16,16,0.008109250040239872
C16,13,0.057921237408807
C16,14,0.006888525267160344
C16,11,0.0029588321488047352
C16,12,0.028827964413883793
C16,21,0.29368712760578797
C16,20,0.0019873604309829165
C16,22,7.645454078355477E-4
C16,23,0.011434444429378379
C16,24,0.0033671005160256055
C16,25,0.00180928374797537
C16,26,0.006214932606722787
C16,27,0.0801345128504554
C16,28,0.003855664056179994
C16,29,0.0038875230822974045
C16,3,0.03483764984784871
C16,2,0.0018820964115161068
C16,10,0.7564406872066682
C16,1,0.006323454387760233
C16,0,0.16460897520148615
C16,7,0.11593966475988447
C16,6,0.10920272073578059
C16,5,0.054472544124766244
C16,4,0.0016740250070697218
C16,9,0.012625005001999314
C16,8,0.007360150787009609
C07,19,0.0033889299556264575
C07,17,0.15862055179263335
C07,18,0.033663360397785246
C07,15,0.05153323222452638
C07,16,0.010441282218677326
C07,13,0.001447692166692253
C07,14,0.44905010722000616
C07,11,0.0018653190820453278
C07,12,0.002429200812347077
C07,21,0.006940933698281097
C07,20,0.3409101731377456
C07,22,0.006897894090580519
C07,23,0.0018121264956081217
C07,24,0.0015771461874365348
C07,25,0.04388776006029334
C07,26,0.004888706854522016
C07,27,0.018672257535157877
C07,28,0.0025895551786990776
C07,29,0.003301639115795838
C07,3,0.11090268101486321
C07,2,0.0016396360141969844
C07,10,4.672824677988754E-4
C07,1,0.11521409455528783
C07,0,0.0014350184743404054
C07,7,6.335219204106933E-4
C07,6,0.004707916887886453
C07,5,0.005069999388140897
C07,4,0.002323840473296951
C07,9,0.008633945985872023
C07,8,0.003436290908503135
C17,19,0.47973373629986305
C17,17,0.007616117785455294
C17,18,0.001796469578283157
C17,15,3.5811765524975547E-4
C17,16,0.0015993517474326472
C17,13,0.003137666669891126
C17,14,0.1577001057409074
C17,11,0.004196945740528969
C17,12,0.0029098171932609353
C17,21,0.0032105275012622504
C17,20,0.06657612875885639
C17,22,0.002121594813868732
C17,23,0.00977732695995773
C17,24,0.004981683685434391
C17,25,0.06446543305643383
C17,26,0.02066716785909198
C17,27,8.981493589343561E-4
C17,28,0.0020094726947896386
C17,29,0.0018859097490306024
C17,3,0.08406032926735933
C17,2,0.009871525932052467
C17,10,0.0017688672030961577
C17,1,0.0019914080377202137
C17,0,0.0012684037516429453
C17,7,9.112389351093948E-4
C17,6,0.004881354388815461
C17,5,4.784843676831391E-4
C17,4,0.011304724673875525
C17,9,0.004866068285180196
C17,8,0.018846334105702352
C08,19,0.006713831365407685
C08,17,0.010326763108554684
C08,18,0.0019048920521534682
C08,15,0.002013266765700891
C08,16,7.713698165700631E-4
C08,13,0.03836524602836479
C08,14,0.05918531524636243
C08,11,0.03313308627516899
C08,12,0.0025583080625286416
C08,21,0.0030605858925869807
C08,20,0.01924054102200334
C08,22,7.956237493525788E-4
C08,23,0.003456964770230967
C08,24,0.0030461726295144087
C08,25,0.0016735594635440348
C08,26,0.005771700910667492
C08,27,0.01338125517902695
C08,28,0.18051348344932186
C08,29,6.550372717545896E-4
