silver-infovis-topics--userI.txt,lda_40_0.001_0.1,Score
I20,19,1.1092691369912168E-4
I20,35,1.0998822270462811E-4
I20,17,0.001505959739833576
I20,36,0.0010899107417368479
I20,18,0.23590508757839038
I20,33,0.010569310863112061
I20,15,6.642770987136382E-4
I20,34,0.002002501840857132
I20,16,2.741492384231566E-4
I20,39,0.006462193278183716
I20,13,7.22788145353989E-4
I20,14,0.0034472936315555693
I20,37,4.937897006170307E-5
I20,11,5.945730042797973E-4
I20,38,0.0019188867809425182
I20,12,0.0038410352304551983
I20,21,2.0143330366455492E-4
I20,20,1.7531746508555446E-4
I20,22,6.353846931472765E-4
I20,23,0.0057319143066042345
I20,24,1.6779515295061549E-4
I20,25,9.376470638212006E-4
I20,26,0.002183173628858592
I20,27,0.0019056687375615892
I20,28,9.940136074056863E-4
I20,29,0.0010633416916485438
I20,3,0.0026721765135448447
I20,2,0.0038472112004271177
I20,10,0.3888361125796864
I20,1,8.158528335664208E-5
I20,0,5.407980475488651E-4
I20,7,1.861381132529296E-4
I20,30,3.245894450643317E-4
I20,6,0.002529411221644669
I20,5,5.651634865647897E-4
I20,32,7.165204493877659E-4
I20,4,4.229246944112373E-4
I20,31,2.9712607595422445E-4
I20,9,0.013869613383873493
I20,8,6.070142025784145E-4
I12,19,0.0028218223364975532
I12,35,0.007755096205732033
I12,17,0.002552791015675303
I12,36,0.0018856533774716131
I12,18,0.0028043191497158803
I12,33,0.12001265031179557
I12,15,0.04754162800573587
I12,34,0.001270611604483262
I12,16,0.030783918340601745
I12,39,0.046198666442137756
I12,13,0.003462583767419604
I12,14,8.492704203648115E-4
I12,37,0.0028258945149760174
I12,11,0.8557064070611857
I12,38,0.0021051659977067696
I12,12,0.005367594909453796
I12,21,0.0017492313934132171
I12,20,0.02025026348828045
I12,22,0.002702667182191161
I12,23,0.051370591504553975
I12,24,6.817441157393241E-4
I12,25,0.025250534426030046
I12,26,0.002519694213832189
I12,27,0.012078565645293608
I12,28,0.028346310353760302
I12,29,0.0022677428385110376
I12,3,0.6953911589598458
I12,2,0.1053484282876857
I12,10,0.001025850070338908
I12,1,0.0012936940087044037
I12,0,0.0047182733553552516
I12,7,0.005985487362733649
I12,30,0.005760809060912745
I12,6,0.37156025548769306
I12,5,0.002580630760105285
I12,32,0.0017737985858877349
I12,4,0.009823519753728123
I12,31,6.557642348053966E-4
I12,9,0.18072849596908006
I12,8,0.0022181015691880883
I13,19,1.6210195105269637E-4
I13,35,4.157393678198039E-4
I13,17,0.0017579418329255133
I13,36,0.0010365414623527997
I13,18,0.0010651429819870909
I13,33,0.11527280498880314
I13,15,0.42308760515551624
I13,34,0.0028850737694457664
I13,16,3.907885453062724E-4
I13,39,5.944484633911443E-4
I13,13,0.001350552838752328
I13,14,4.161201129151701E-4
I13,37,0.005784808069315543
I13,11,0.008418453222625978
I13,38,0.046888047696934755
I13,12,0.002137682160298065
I13,21,0.283088330872644
I13,20,2.2275256340239326E-4
I13,22,6.666637919919375E-4
I13,23,0.009733903055384331
I13,24,0.0016254625938410677
I13,25,0.0016950752140854166
I13,26,0.0021392549616096814
I13,27,0.0017536599735022008
I13,28,0.6246568304718055
I13,29,0.07284481943306118
I13,3,4.583831941826508E-4
I13,2,0.01884177264434759
I13,10,0.25990088275567325
I13,1,0.001990601551065271
I13,0,0.014851724515506677
I13,7,0.0012445087687105814
I13,30,7.358659280056868E-4
I13,6,0.0013530808107317098
I13,5,0.005126727216276424
I13,32,5.933328401000231E-4
I13,4,0.001803508168367843
