silver-infovis-topics--userG.txt,lda_5_0.01_0.0001,Score
G09,3,0.014541028131678546
G09,2,0.003617012289327679
G09,1,0.003002157289344313
G09,0,0.032447853233197495
G09,4,0.2012307734153353
G15,3,0.004402963011487626
G15,2,0.10313995043982059
G15,1,0.04993848715934874
G15,0,0.39384037190434407
G15,4,0.007179573806207712
G02,3,0.060497054276857865
G02,2,0.03437727462289008
G02,1,0.7138155448874167
G02,0,0.5262409136838312
G02,4,0.1390623231960678
G14,3,0.04643656080599179
G14,2,0.9844261509996017
G14,1,0.015799431912662705
G14,0,0.17733142970917742
G14,4,0.11677396113050481
G01,3,0.0013780257471103818
G01,2,0.014251063472462012
G01,1,0.004318406102542445
G01,0,0.004275642095003945
G01,4,0.032278741444495086
G04,3,0.004403916169768996
G04,2,0.013433526851072977
G04,1,0.06964595081098546
G04,0,0.4459732781597481
G04,4,0.028247922426694105
G13,3,0.026728195267173006
G13,2,0.05345947391928804
G13,1,0.0747358690376307
G13,0,0.07584566134524301
G13,4,0.10632571254269983
G03,3,0.04927176548820238
G03,2,0.12123408612502658
G03,1,0.7653846748047839
G03,0,0.01393100133259498
G03,4,0.20052052757707597
G12,3,0.005978118965760922
G12,2,0.025197278051161297
G12,1,0.0017522986645276593
G12,0,0.009405364477126489
G12,4,0.1441966057036727
G19,3,0.0076462598850436615
G19,2,0.05195830099475771
G19,1,0.003736633545765832
G19,0,0.08938110210258006
G19,4,0.2132893513362872
G06,3,0.0021302331805365645
G06,2,0.009962134513043567
G06,1,0.002680749467817928
G06,0,0.033580462324418046
G06,4,0.07781235463365864
G18,3,0.0179429027081628
G18,2,0.004885730531885453
G18,1,0.0012415720899746458
G18,0,0.017661846687743035
G18,4,0.1749516892857973
G05,3,0.031175606750575995
G05,2,0.7499240863296218
G05,1,0.025122068171627942
G05,0,0.0388947684464136
G05,4,0.12103429429634134
G17,3,0.05159048671493795
G17,2,0.00883262919800342
G17,1,0.08666235498345881
G17,0,0.04117357422197627
G17,4,0.1155259740958311
G08,3,0.020672610713969284
G08,2,0.8791172838062594
G08,1,0.009644578718228537
G08,0,0.13940029390908992
G08,4,0.06509699013061765
G16,3,0.016232953181092028
G16,2,0.0035912680518500406
G16,1,0.003009912003921263
G16,0,0.0243183483987028
G16,4,0.10548857725306364
G07,3,0.028849340992450498
G07,2,0.013538380956449486
G07,1,0.054780324142748436
G07,0,0.012410855510812167
G07,4,0.21408892410728828
G20,3,0.0017074796569743666
G20,2,0.0034071073159293135
G20,1,0.9624648774236149
G20,0,0.029537500456464198
G20,4,0.014813306042281699
G11,3,0.04625202847895701
G11,2,0.14687458197219058
G11,1,0.06416109736916407
G11,0,0.04355902307157123
G11,4,0.18503554059543564
G10,3,0.13626292559088077
G10,2,0.015075916976843129
G10,1,0.016950933078983873
G10,0,0.037664648649168166
G10,4,0.16950845590135996
