silver-infovis-topics--userC.txt,lda_25_0.0001_0.0001,Score
C16,19,0.0022162030574181786
C16,17,0.009057384867235356
C16,18,0.004750019266632335
C16,15,0.11835992465008476
C16,16,0.009230085621346924
C16,13,0.08767208228659198
C16,14,0.0023965873908915114
C16,11,0.003627984221401853
C16,12,0.0038156512499008827
C16,21,0.01741467039471379
C16,20,0.004416546813757981
C16,22,0.2893447902353112
C16,23,0.007125233976395155
C16,24,0.002390735948514568
C16,3,0.00440128335870421
C16,2,0.0017470598099015935
C16,10,0.009344513725397269
C16,1,0.929612184848912
C16,0,0.001261069306118717
C16,7,0.14266149873143874
C16,6,0.002503324554495638
C16,5,0.029302379856756055
C16,4,0.6330997024587597
C16,9,0.010166244314441356
C16,8,0.023542553935298083
C07,19,0.0022730357544335634
C07,17,0.002455690244271538
C07,18,0.056439548236590226
C07,15,0.5600640308457846
C07,16,0.0017306962781733577
C07,13,8.679038353446241E-4
C07,14,0.27167938762039906
C07,11,0.12597393519780026
C07,12,8.0312144095855E-4
C07,21,0.00641577603999071
C07,20,0.13049325759004932
C07,22,0.0014455796767594866
C07,23,0.020135370307628235
C07,24,0.035191638317494965
C07,3,0.019739012342206267
C07,2,0.0014353447018787872
C07,10,0.00575285348051546
C07,1,0.003461844155272396
C07,0,0.05007300974453542
C07,7,0.03093698483529899
C07,6,0.659950125563393
C07,5,0.0043175584090151395
C07,4,6.970347667757435E-4
C07,9,9.856982123461323E-4
C07,8,0.003263357572073109
C17,19,0.007952643607977148
C17,17,0.0018547144160452613
C17,18,0.007568918118553609
C17,15,0.14193147607841866
C17,16,0.013855428608215065
C17,13,0.0018442452856439193
C17,14,0.12908615476507124
C17,11,0.07441655320639844
C17,12,0.003660830019881834
C17,21,0.002128551513568544
C17,20,0.8075481772918691
C17,22,0.036183136936903
C17,23,0.008106155793087624
C17,24,0.004470509250408999
C17,3,8.958250285128944E-4
C17,2,0.005199160110353901
C17,10,0.00487528197231722
C17,1,0.0020514293881386775
C17,0,0.010735408044431941
C17,7,0.031710791028069354
C17,6,0.0018550487305162887
C17,5,4.708360424096241E-4
C17,4,0.0016172963592890714
C17,9,0.0010421661154233776
C17,8,0.10883941700183174
C08,19,0.0030855825321018772
C08,17,0.0019385754224031536
C08,18,0.0030462189737088105
C08,15,0.0012436957394027425
C08,16,0.012571945506996808
C08,13,0.0010557815720357443
C08,14,0.001476656226306611
C08,11,0.0011245845716083465
C08,12,0.006255699128797691
C08,21,0.0012891932194774459
C08,20,0.0029374527083014545
C08,22,0.07251952509226198
C08,23,0.0028590267724152327
C08,24,0.0053233151182017465
C08,3,0.020065805220426523
C08,2,0.10545426043569102
C08,10,0.0036704799991524747
C08,1,0.0015100117268479903
C08,0,0.9877740652966254
C08,7,0.06493079542377225
C08,6,0.0029414233481988507
C08,5,0.4320391276196415
C08,4,0.0657689381301783
C08,9,0.003773719805395142
C08,8,0.010244675414506731
C18,19,0.5342329723836572
C18,17,0.001729712748382521
C18,18,0.05012964443852347
C18,15,0.0020827476409532005
C18,16,0.003954843539408785
C18,13,4.601229762409781E-4
C18,14,0.04274609797903334
C18,11,0.0013768812060722278
C18,12,0.0011513829817117137
C18,21,6.581262626134945E-4
C18,20,0.5179297045522423
C18,22,0.012141214165340605
C18,23,0.0019399351827825032
C18,24,0.005259908716629418
C18,3,0.0010710229730296588
C18,2,0.0013452090639997712
C18,10,0.0023605752212141583
C18,1,2.9338052491512156E-4
C18,0,0.0042602615373739374
C18,7,0.0024425419419345164
C18,6,0.005114993729674939
C18,5,0.01159817840044661
C18,4,9.971356344239204E-4
C18,9,0.0017472137533947041
C18,8,0.0023083301582468552
C05,19,0.002409555575890314
C05,17,0.004640956932895558
C05,18,0.06997332374915935
C05,15,0.01701601296088307
C05,16,0.006307148430471118
C05,13,8.454650935342444E-4
C05,14,0.10077138200946835
C05,11,0.0035618409417914614
C05,12,5.314083690587748E-4
C05,21,0.002574459880211508
C05,20,0.008385838467119443
C05,22,0.00526006170167981
C05,23,0.4104442063393959
C05,24,0.002953494656858217
C05,3,0.017186558818798513
C05,2,0.0011982375949123644
C05,10,0.0027074209624654306
C05,1,7.300331402723406E-4
C05,0,0.0013004845513605548
C05,7,0.003360477993778856
C05,6,0.4307253018926671
C05,5,1.8041267359736757E-4
C05,4,0.0013514803286867145
C05,9,8.282308275333775E-4
C05,8,6.790968115274596E-4
C19,19,0.006148394498586392
C19,17,0.002426858723490064
C19,18,0.0998031510166685
C19,15,0.08568480700137046
C19,16,0.0010357320211838775
C19,13,7.362980053216356E-4
C19,14,0.3224120720722917
C19,11,0.009297577255902831
C19,12,6.696187207536018E-4
C19,21,0.0029537054045117805
C19,20,0.03500843652499325
C19,22,0.26800208362238315
C19,23,0.010074445869195623
C19,24,0.0020635782980597795
C19,3,0.004191473497514461
C19,2,0.00235411991022981
C19,10,0.09244247017153787
C19,1,0.0015952235721528418
C19,0,4.972791741982162E-4
C19,7,0.10657473408958465
C19,6,0.0021807643841464533
C19,5,0.001511695933139588
C19,4,0.02157830069474021
C19,9,0.008650039300041655
C19,8,9.385763978611138E-4
C06,19,0.032814042048927725
C06,17,0.009455721558349449
C06,18,0.041245377652907714
C06,15,0.0023157791248440873
C06,16,0.008312873420993514
C06,13,5.548231260274109E-4
C06,14,0.047665985016594206
C06,11,0.0030439964014652254
C06,12,0.0015398203742915905
C06,21,0.19159802800863274
C06,20,0.07229605001088388
C06,22,0.005675731670164886
C06,23,0.41283126588231034
C06,24,0.0025209354375461453
C06,3,0.8283987955509087
C06,2,0.0022850576575240552
C06,10,0.00672125463750656
C06,1,0.004870363657847101
C06,0,0.00431043956210107
C06,7,0.22577412772387803
C06,6,0.004179449827178864
C06,5,0.14359195175444078
C06,4,0.0011546682423088889
C06,9,0.0013385989659885317
C06,8,0.0037532662102294826
C09,19,0.002778637229803388
C09,17,0.0027154847386826157
C09,18,0.06045145127523735
C09,15,0.0026886678487611343
C09,16,0.0063306264840357765
C09,13,0.002532582353968985
C09,14,0.08275458709054252
C09,11,0.1319143778295642
C09,12,0.0020735040237796916
C09,21,0.9364423184651867
C09,20,0.004130607467017258
C09,22,0.007263289438305785
C09,23,0.003696113065080346
C09,24,0.00471592001498341
C09,3,0.08029955000556549
C09,2,0.004052503798208464
C09,10,0.002740995279792814
C09,1,0.0049956346808893385
C09,0,0.025453945541738538
C09,7,0.004332413770524423
C09,6,0.00543881825204201
C09,5,0.0019424851610922481
C09,4,0.03960075916983192
C09,9,0.004729055026739934
C09,8,8.739307354467342E-4
C10,19,0.0050281758261366705
C10,17,0.024633670887617073
C10,18,0.7433558726189913
C10,15,0.08013035991119458
C10,16,0.015121746268546841
C10,13,0.00944863430111663
C10,14,0.07249982529027821
C10,11,0.003558985625679903
C10,12,0.002688941282105397
C10,21,0.0038841083518892845
C10,20,0.004064723445600289
C10,22,0.002247268330312109
C10,23,0.29130409560767373
C10,24,0.08878006041888813
C10,3,0.013760115168589881
C10,2,0.00858326519833564
C10,10,0.0689212395752409
C10,1,4.8366651855961116E-4
C10,0,0.26326858023054706
C10,7,0.006240282953642674
C10,6,0.00552157219107438
C10,5,0.004416893939066981
C10,4,9.192800812766471E-4
C10,9,0.0032665940836166334
C10,8,0.2985053917198497
C11,19,0.08957633243174976
C11,17,0.42732184643336446
C11,18,0.020133413396649532
C11,15,0.005276997936650692
C11,16,0.029450262301731013
C11,13,0.011234376610806103
C11,14,0.010563870004066415
C11,11,0.016580864869470368
C11,12,0.002846227000811134
C11,21,0.014480419397520209
C11,20,0.004859131181337929
C11,22,0.5359039442412667
C11,23,0.008847710175175435
C11,24,0.011562460257592267
C11,3,0.08115237176844811
C11,2,0.03583303051958693
C11,10,0.14096804920539763
C11,1,0.0028358031207192714
C11,0,0.008673189929568835
C11,7,0.01774122263082272
C11,6,0.0024144981093137644
C11,5,0.37640156241152045
C11,4,0.7037898079004647
C11,9,0.04109153895487339
C11,8,0.03679633616268668
C03,19,0.011561317057866938
C03,17,0.004964394909356981
C03,18,0.002383920353022481
C03,15,0.007328081669917837
C03,16,8.206257508026675E-4
C03,13,0.004772777011046152
C03,14,8.912965139600721E-4
C03,11,0.0037519085572102115
C03,12,0.009877694387423197
C03,21,0.0011547002048308056
C03,20,0.002299572601437056
C03,22,0.014665386404889838
C03,23,0.0022849732655193192
C03,24,0.003896099083406025
C03,3,0.3895166032322754
C03,2,0.0021575696449410778
C03,10,0.0046791050209688155
C03,1,0.02115541650127109
C03,0,0.0025889899579867376
C03,7,0.1279507586454471
C03,6,0.0015039441723910191
C03,5,0.9903303532917604
C03,4,0.7718125755268685
C03,9,0.14137926519479976
C03,8,0.02874405304684168
C12,19,0.002892857617188734
C12,17,0.0022182281842208365
C12,18,0.0064089904199562875
C12,15,0.006556595874614449
C12,16,6.355701170297252E-4
C12,13,0.0016499217672064873
C12,14,6.150659348002783E-4
C12,11,8.210447746441151E-4
C12,12,0.31838535296487996
C12,21,0.0013061917611817701
C12,20,0.0025906388169358086
C12,22,0.009040597816543388
C12,23,0.0010231813288329194
C12,24,0.7568463343189279
C12,3,0.002032205261275879
C12,2,0.0035835740005185353
C12,10,0.002954321776005935
C12,1,7.388040854988628E-4
C12,0,0.046139983946554185
C12,7,0.05730499395517568
C12,6,0.0010023329354069447
C12,5,7.706876403654346E-4
C12,4,0.0017131155233206076
C12,9,0.1255311274529609
C12,8,0.0018672705958923184
C04,19,0.027144287441220816
C04,17,0.005194780189017874
C04,18,0.06489573264791637
C04,15,0.0027352177328369264
C04,16,0.026477995019321205
C04,13,0.005142103243472964
C04,14,0.2469576720622297
C04,11,0.00660917970039775
C04,12,0.009075709174773051
C04,21,0.008603307899292414
C04,20,0.009553880413587646
C04,22,0.0056201005620300035
C04,23,0.0038764641336546312
C04,24,0.006787764215078703
C04,3,0.6547798109345898
C04,2,0.002024506972857517
C04,10,0.018110557750897725
C04,1,0.006819654692826456
C04,0,0.004415721874316184
C04,7,0.527747280782496
C04,6,0.007649102286034799
C04,5,0.939302545883654
C04,4,0.0044397823519731015
C04,9,0.02222410640831663
C04,8,0.005273123973736274
C13,19,0.07416593852991735
C13,17,0.2040786740194733
C13,18,0.0027886618568649588
