silver-infovis-topics--userI.txt,lda_10_0.0001_0.1,Score
I20,3,0.00972937385291585
I20,2,0.058693029067010065
I20,1,0.003338400967269357
I20,0,0.0659523462974739
I20,7,7.668537901531087E-4
I20,6,0.002072853409951072
I20,5,2.1814606745484594E-4
I20,4,0.009543336336971282
I20,9,0.0011166824864782827
I20,8,8.840218152948783E-4
I12,3,0.05182298222353492
I12,2,0.16806040069168918
I12,1,0.01167685768518175
I12,0,0.8338102827337897
I12,7,0.01709433024023047
I12,6,0.005408830252241617
I12,5,0.0014996602451230244
I12,4,0.010114024613888821
I12,9,0.009592112258103433
I12,8,0.02584836424778475
I13,3,0.008765704639241362
I13,2,0.20418992029245628
I13,1,0.001337236464946137
I13,0,0.020422991223593943
I13,7,0.004392682311282995
I13,6,0.28651178564541036
I13,5,0.010168838818308752
I13,4,0.002423593820104676
I13,9,0.3376989558219743
I13,8,7.162108770274431E-4
I01,3,0.09696758328581888
I01,2,0.054047976966413676
I01,1,0.3904191451473369
I01,0,0.018975512321770003
I01,7,0.03085420415019934
I01,6,0.07949540242992921
I01,5,0.1797454463830256
I01,4,0.10578546310829003
I01,9,0.01563794734132447
I01,8,0.011047036454292844
I10,3,0.007238191128617351
I10,2,0.11573332479685042
I10,1,0.8610234748453766
I10,0,0.08330292039882106
I10,7,0.010906306716920165
I10,6,0.021831683364254763
I10,5,0.08576366138871627
I10,4,0.010469839546887724
I10,9,0.006432576158263486
I10,8,0.027727880416325502
I02,3,0.006768716557873523
I02,2,0.03161631936207897
I02,1,0.024417326049139303
I02,0,0.0102247969250003
I02,7,0.012819576159591124
I02,6,0.4296541687480564
I02,5,0.005106343588758629
I02,4,0.006369012251741716
I02,9,0.008484416825545226
I02,8,0.0026104086638858355
I11,3,0.03661043663226025
I11,2,0.2128215703600263
I11,1,0.0030018567880842114
I11,0,0.7577944937484421
I11,7,0.021782491226273678
I11,6,0.09043935203352106
I11,5,0.0015314758227902138
I11,4,0.008846635132904575
I11,9,0.3791325314249357
I11,8,0.016150826881597052
I21,3,0.024433570286403295
I21,2,0.0856320583938802
I21,1,0.0010488714055874127
I21,0,0.0018798151144007384
I21,7,0.011770692496989171
I21,6,0.029692342827556718
I21,5,9.122798444642602E-4
I21,4,0.04604593879236582
I21,9,0.0491287380815249
I21,8,0.46011363985038983
I16,3,0.025652518361869645
I16,2,0.4283640459774795
I16,1,0.028272045069889458
I16,0,0.31612563854387654
I16,7,0.030288594893881755
I16,6,0.006604652021902573
I16,5,0.005143220597523296
I16,4,0.002585793451770106
I16,9,0.1257697176713253
I16,8,0.05788628800749268
I03,3,0.04382667851193106
I03,2,0.0988163203937986
I03,1,0.0013938704012962375
I03,0,0.017610025408118925
I03,7,0.00893048798276908
I03,6,0.2673405644354098
I03,5,0.0022938184409370447
I03,4,0.006364412284786637
I03,9,0.017489651839467404
I03,8,0.1847572037647
I17,3,0.002595813503726346
I17,2,7.570057528201409E-4
I17,1,0.014833695845491752
I17,0,4.8896898521129E-4
I17,7,2.1938690244003632E-4
I17,6,0.00562334625688581
