silver-infovis-topics--userE.txt,lda_10_0.1_0.001,Score
E02,3,0.7221855920724235
E02,2,0.36673108118468767
E02,1,0.12760003456062552
E02,0,0.031094138433379194
E02,7,0.006167474639683356
E02,6,0.48547657208147066
E02,5,0.0981018591514414
E02,4,0.012295302377508033
E02,9,0.07919754096541134
E02,8,0.2832388024732758
E11,3,0.0015723870344650497
E11,2,0.00831129949823474
E11,1,0.33226191776056246
E11,0,0.002249687705464483
E11,7,0.004718036845290778
E11,6,0.0012381309191492255
E11,5,0.0020808405432611913
E11,4,0.0025652705365066223
E11,9,4.994866136563663E-4
E11,8,0.005148712924568862
E01,3,0.005458429527914331
E01,2,0.3905661052638842
E01,1,0.04798768436923586
E01,0,0.002284875967316866
E01,7,0.017783593715833036
E01,6,0.004062415129086285
E01,5,0.37361506966506397
E01,4,0.017525461212474752
E01,9,0.012228134587422487
E01,8,0.01065844128032348
E10,3,0.024183782630989
E10,2,0.2690133715103468
E10,1,0.06831634069929259
E10,0,0.00704339795435218
E10,7,0.006739605916910537
E10,6,0.0011094772615354413
E10,5,0.013963764287408255
E10,4,0.0028773520276740433
E10,9,0.03064457803496648
E10,8,0.03545118734702632
E13,3,0.21052655470763718
E13,2,0.07291645471293356
E13,1,0.03874164867814721
E13,0,0.1837907866552357
E13,7,0.3355643903336839
E13,6,0.007697146543733153
E13,5,0.005416295344014187
E13,4,0.007123745494865766
E13,9,0.05585904179174769
E13,8,0.847414316018074
E12,3,0.009037257926462872
E12,2,0.32858363604593926
E12,1,0.08596408119033422
E12,0,0.0047834210590291
E12,7,0.026964707268386973
E12,6,8.087137918326563E-4
E12,5,0.8547635021286252
E12,4,0.00809676996780597
E12,9,0.017684632939053223
E12,8,0.007644466729687027
E15,3,0.051805934136439684
E15,2,0.3095064648791008
E15,1,0.10046572080200514
E15,0,0.012205484938946432
E15,7,0.6413185397498274
E15,6,0.010246520207056943
E15,5,0.008089968345145065
E15,4,0.0020731068379975146
E15,9,0.03496777477163572
E15,8,0.1636769464721878
E06,3,0.0257369954309915
E06,2,0.1302735283285129
E06,1,0.05883219555547987
E06,0,0.014067053275034236
E06,7,0.013096344058180154
E06,6,0.00238185867122748
E06,5,0.39427607908323253
E06,4,0.07234983308366277
E06,9,0.014097725633547217
E06,8,0.16784852944581302
E14,3,0.017513830137633205
E14,2,0.004626433196200147
E14,1,0.014225572562011683
E14,0,0.0433357329822643
E14,7,0.01431677186543675
E14,6,0.2128235112040684
E14,5,0.10805422468332641
E14,4,0.012903459487206915
E14,9,0.022097666265230444
E14,8,0.018692134286384176
E05,3,0.0024443471700260145
E05,2,0.04177113607591088
E05,1,0.20343306638993217
E05,0,0.8574115651191514
E05,7,0.022004143285845476
E05,6,0.003647014324507938
E05,5,0.014124313163573593
E05,4,0.01024606646475512
E05,9,0.004214640976703953
E05,8,0.04625834931053059
E17,3,0.011215813930437486
E17,2,0.014986484032796456
E17,1,0.28259730634766433
E17,0,0.005723163209036213
E17,7,0.3106606522465074
E17,6,0.008739724499275407
E17,5,0.033187947340756745
E17,4,0.011704930764206058
E17,9,0.0026974801832790113
E17,8,0.020625268433557328
E04,3,0.8703471490790794
E04,2,0.006272301729339196
E04,1,0.006613827833750601
E04,0,0.025372922440496153
E04,7,0.003948992728374124
E04,6,0.01725193260630465
E04,5,0.004869271030274198
E04,4,0.01050546435145848
E04,9,0.0010249097990167428
E04,8,0.11084123854681868
E16,3,0.0017226328799596464
E16,2,0.0016654993019538916
E16,1,0.0033381495376979984
E16,0,0.0015526350914733809
E16,7,0.0033431295354027137
E16,6,0.002160577205611154
E16,5,0.023343007925142958
E16,4,0.07221422262434461
E16,9,0.006212996348374349
E16,8,0.0643016071250016
E03,3,0.005224760948631512
E03,2,0.008615971320334698
E03,1,0.0041104485353910016
E03,0,0.0023174320550844833
E03,7,0.01205276908734037
E03,6,0.5900658224806442
E03,5,0.14635329161988275
E03,4,0.2200141565548734
E03,9,0.001780689384325175
E03,8,0.010100717141761258
E18,3,0.01746644669209142
E18,2,0.2085773257894277
E18,1,0.2292279872871261
E18,0,0.005610758872709408
E18,7,0.2220968119751778
E18,6,0.03635526509671028
E18,5,0.024402453877809694
E18,4,0.0060251500144831065
E18,9,0.034178049296446994
E18,8,0.011924671614375907
E09,3,0.00135839875488437
E09,2,0.24684936701921603
E09,1,0.00713845698506812
E09,0,0.060674318287645745
E09,7,0.037619632856194754
E09,6,0.0013377326769091467
E09,5,0.14304270147165513
E09,4,0.0021825682077904977
E09,9,0.006484116939631691
E09,8,0.022028016206838294
E08,3,0.00975317131688859
E08,2,0.1958445003283679
E08,1,0.08602284195972425
E08,0,0.007299272094889742
E08,7,0.043991103872172595
E08,6,0.5186954067924067
E08,5,0.06725730659637227
E08,4,0.8235516295653541
E08,9,0.0168428123739182
E08,8,0.3728405950298141
E07,3,0.010646638813558176
E07,2,0.17646627085268626
E07,1,0.14425089569107802
E07,0,0.15052237609139588
E07,7,0.023309258712310335
E07,6,0.914326493279194
E07,5,0.022002172131348866
E07,4,0.21862835009235748
E07,9,0.014591120561649911
E07,8,0.8960136548406427
