silver-infovis-topics--userB.txt,lda_35_0.001_0.001,Score
B19,19,0.0017839696478231914
B19,17,0.0020303635287719766
B19,18,0.008537148051247148
B19,33,0.001129733863669888
B19,15,4.453138781847534E-4
B19,34,7.991181092285867E-4
B19,16,0.002777708854321635
B19,13,6.701575613230566E-4
B19,14,0.049809498340784804
B19,11,0.0014425232610289504
B19,12,4.760993300978969E-4
B19,21,0.947449469844556
B19,20,8.327292413328935E-4
B19,22,0.00256216030056813
B19,23,0.0011699454168575176
B19,24,0.001863368164667921
B19,25,4.0498346887156715E-4
B19,26,0.001212645663992136
B19,27,0.0017390935885306417
B19,28,0.005040002562134429
B19,29,7.365046467477158E-4
B19,3,0.0018146487600584724
B19,2,0.001283401630649577
B19,10,0.0018205831122373567
B19,1,0.003697118763917905
B19,0,0.0017000210151267888
B19,7,0.0015295746757332392
B19,30,0.040281842785390286
B19,6,7.288422279954754E-4
B19,5,5.058513960695169E-4
B19,32,0.00842057554765031
B19,4,3.832239854550793E-4
B19,31,0.001276179333185297
B19,9,3.3009824312843E-4
B19,8,0.3197564001507995
B06,19,0.004157322815755508
B06,17,0.02744664917903246
B06,18,0.007261905583291505
B06,33,0.0041876215497955345
B06,15,0.0035958680738160747
B06,34,0.0606601618889882
B06,16,0.022160762733502044
B06,13,0.09213743247044784
B06,14,0.18511745101734378
B06,11,0.005717577691217798
B06,12,3.845105851556837E-4
B06,21,0.0148031828592897
B06,20,8.053262258423524E-4
B06,22,0.01473455156686011
B06,23,0.0027487481162758644
B06,24,0.002373548189720998
B06,25,0.001744716291734609
B06,26,0.001544117005890267
B06,27,0.023713804044797258
B06,28,0.692890262903219
B06,29,0.0026084555737674654
B06,3,0.12187536434631627
B06,2,0.001630859250379472
B06,10,0.10817957819162771
B06,1,9.801123678683178E-4
B06,0,0.0014861464139718477
B06,7,0.005334075895533176
B06,30,0.002246026182361799
B06,6,0.0016398253935171606
B06,5,0.15762474351564545
B06,32,0.007312850472292674
B06,4,0.0017324006995070905
B06,31,0.29214611458129325
B06,9,4.4893044325438616E-4
B06,8,0.00953402823794753
B07,19,0.025331141081304374
B07,17,0.006722644778870603
B07,18,0.0037075440251710663
B07,33,0.013845139605132202
B07,15,0.0024683367958431104
B07,34,0.0010310897223509516
B07,16,0.008209575306333
B07,13,0.0022576701367091868
B07,14,0.13924060036936156
B07,11,0.008003926965664663
B07,12,0.008748013591460388
B07,21,0.0033147276899209975
B07,20,0.0030118741035460106
B07,22,0.02451005527863001
B07,23,0.0018329018170224877
B07,24,0.028263140001148965
B07,25,0.0037904946199254362
B07,26,0.00547970719045229
B07,27,0.01579316400400124
B07,28,0.002628387652198143
B07,29,0.010741656821068436
B07,3,0.0018637345369549327
B07,2,0.0013038242501191323
B07,10,0.004986719228114793
B07,1,0.008991590086534714
B07,0,0.05673804813479907
B07,7,0.1266358584299615
B07,30,0.002033908167881692
B07,6,0.0023002352691607374
B07,5,0.7131220845090314
B07,32,0.0039296042495719245
B07,4,0.26478065088431374
B07,31,0.03466577970239693
B07,9,0.9705300619820556
B07,8,0.006347071710434321
B17,19,0.0022281185349208145
B17,17,0.005451355935801485
B17,18,0.0028693920790623345
B17,33,0.058900259725858745
B17,15,0.006718120839613041
B17,34,0.0010694686055714234
B17,16,0.00306280728831474
B17,13,0.7247750790693993
B17,14,0.011023294388450303
B17,11,0.0046478586652112805
B17,12,0.0012873947103970655
B17,21,0.0014386806388205292
B17,20,0.011220490611737174
B17,22,0.002342214847474474
B17,23,0.007795447891557159
B17,24,0.012895431760515117
B17,25,6.140259206248577E-4
B17,26,0.004346905185477801
B17,27,0.003441319477090543
B17,28,0.004948042205815446
B17,29,0.5674863679960397
B17,3,0.0021129607833272235
B17,2,0.0010123727619705755
B17,10,0.0100772709993244
B17,1,0.0027951060453952075
B17,0,0.002316685866341924
B17,7,0.14267974556215665
B17,30,0.0054504372645435995
B17,6,8.656847406301535E-4
B17,5,0.00820526587136886
B17,32,0.002811886272166422
B17,4,0.007325851362057977
B17,31,0.03041905861453521
B17,9,0.1682148685651192
B17,8,0.0023127725417624026
B08,19,0.08522382011095082
B08,17,0.06398778701544591
B08,18,0.00522172052874976
B08,33,0.018696961157771745
B08,15,0.0038461829485042028
B08,34,0.03836609329130759
B08,16,0.008256955499130152
B08,13,0.017447515260390747
B08,14,0.2594507955002752
B08,11,0.03510312269930535
B08,12,0.6211145330598892
B08,21,0.003336905532606381
B08,20,0.004766741891030241
B08,22,0.006320897215879858
B08,23,0.2502083656539302
B08,24,0.010712060189347108
B08,25,0.03109866609093686
B08,26,0.009940855883661275
B08,27,0.021124437020027604
B08,28,0.1424603051120196
B08,29,0.03889938748194644
B08,3,0.013798750166891062
B08,2,0.0037639476209307163
B08,10,0.02212221560567712
B08,1,0.01736617349713236
B08,0,0.31510467734520586
B08,7,0.012209970784958729
B08,30,0.0412359019469532
B08,6,0.025557560828388004
B08,5,0.22330826458930014
B08,32,0.01846425376986193
B08,4,0.982674656016134
B08,31,0.05664108822152014
B08,9,0.2446634131089595
B08,8,0.004014447514205056
B18,19,0.0020069695406524065
B18,17,0.0197843853444996
B18,18,5.436572541421858E-4
B18,33,0.009676813458272072
B18,15,0.001543264595728429
B18,34,0.017688096854891193
B18,16,6.968698827903868E-4
B18,13,0.43282893359620267
B18,14,0.052801836187916056
B18,11,0.0040893354222457145
B18,12,0.17890341117352312
B18,21,0.0018026304997232263
B18,20,0.006276649682341259
B18,22,0.001922711165913858
B18,23,0.024573722854277318
B18,24,0.0030838790136427166
B18,25,9.420935385825928E-4
B18,26,0.0011242949994738325
B18,27,0.0022178074811211607
B18,28,0.0012974647036164966
B18,29,3.0566672893451026E-4
B18,3,0.0010383000168961902
B18,2,0.0019900056753589697
B18,10,0.0021032793022647957
B18,1,0.004084952363091469
B18,0,0.9191790887895446
B18,7,0.01486219095559745
B18,30,0.0023140364164937824
B18,6,9.847485713347513E-4
B18,5,0.0010541529683911223
B18,32,0.0016884723039197046
B18,4,0.01922289969904507
B18,31,0.05758672102222171
B18,9,0.00962134459875482
B18,8,0.0035693736458533637
B09,19,0.0036132879065963043
B09,17,0.08035150657795596
B09,18,0.0010729276410552729
B09,33,0.0019516143480088185
B09,15,0.002694828076630403
B09,34,9.806214834328184E-4
B09,16,0.004993984629189093
B09,13,0.005300544930209045
B09,14,0.14234832027035738
B09,11,0.004415127491390615
B09,12,0.04889360404873759
B09,21,0.005984271202091109
B09,20,0.002685068383743049
B09,22,0.03128804674568406
B09,23,0.002767970217676785
B09,24,0.006228486196029454
B09,25,0.02339525385805179
B09,26,0.004678604562545594
B09,27,0.0527965895408189
B09,28,0.00915884016401326
B09,29,0.002292402338186859
B09,3,0.0011624820787696393
B09,2,0.9610313971767326
B09,10,0.003721119246911018
B09,1,0.008676585319550827
B09,0,0.06711311072797595
B09,7,0.003569054745987775
B09,30,0.002672018025209935
B09,6,0.005098967008026175
B09,5,0.0028302509485172217
B09,32,0.013339266902992085
B09,4,0.004719631325763629
B09,31,0.07142504255710592
B09,9,0.0032505840747253825
B09,8,0.004364332558352725
B11,19,0.015070136669911392
B11,17,0.00875858793502662
B11,18,0.02368771136710327
B11,33,0.1708404771650707
B11,15,0.018510489599951382
B11,34,0.8656839360099102
B11,16,0.0064215425514763955
B11,13,0.012120530196100824
B11,14,0.13960652395608422
B11,11,0.009004420725911864
B11,12,9.820200516283365E-4
B11,21,0.0040197684111218076
B11,20,0.007485859175172238
B11,22,0.0026468957190746083
B11,23,0.010447031057821183
B11,24,0.007440085960113705
B11,25,0.07996123483820583
B11,26,0.0014609777959226705
