silver-infovis-topics--userH.txt,lda_35_0.001_0.01,Score
H09,19,0.024997881603396725
H09,17,0.007399453098505797
H09,18,0.2143980915535005
H09,33,0.00814701466517179
H09,15,0.004076102636985512
H09,34,0.01757090234441347
H09,16,0.005619546955222205
H09,13,0.026768084338653304
H09,14,0.11596819431144802
H09,11,0.00487458162688121
H09,12,0.3593340064460306
H09,21,0.8157308480995499
H09,20,0.002638434095405482
H09,22,0.003306916758246556
H09,23,7.824844798312263E-4
H09,24,0.013025297870916915
H09,25,0.0013742922442610658
H09,26,0.006372959925391808
H09,27,0.0013261272140846906
H09,28,0.07835846319130137
H09,29,0.1658658417075299
H09,3,0.11004997460299176
H09,2,0.28891281406701774
H09,10,0.03270682441482502
H09,1,0.055667814837171745
H09,0,0.002755694671534899
H09,7,0.04534319872197457
H09,30,0.0019732464735503145
H09,6,0.0035226800822978147
H09,5,0.017530081783716504
H09,32,0.028794766415941992
H09,4,0.022577196640970233
H09,31,0.12720507904586673
H09,9,0.0013097242959128027
H09,8,0.014309051081780237
H08,19,6.647765530403527E-4
H08,17,0.04633079598111391
H08,18,0.044062456557625675
H08,33,0.004304566310607417
H08,15,0.004074487165735086
H08,34,0.005468543334415505
H08,16,0.004525980138694412
H08,13,2.4335116821890652E-4
H08,14,0.07859549360874969
H08,11,0.0045033631031059325
H08,12,0.002119664037693868
H08,21,0.0017998900646767817
H08,20,2.837507542542609E-4
H08,22,0.002232633392974237
H08,23,0.0035710743326909347
H08,24,0.0028598573164048454
H08,25,0.0011573773416319426
H08,26,0.012585251576566597
H08,27,0.0018228974808863047
H08,28,0.002737030862880468
H08,29,0.0068957031688841475
H08,3,0.010612104936354125
H08,2,0.0016157951052698234
H08,10,0.0015692350694631522
H08,1,0.002501066559115552
H08,0,0.00404004402334287
H08,7,6.422675017104321E-4
H08,30,0.002900272850543388
H08,6,0.0021555630227013435
H08,5,0.0038655251780563486
H08,32,0.001362106563377359
H08,4,0.0021521168673958283
H08,31,0.009821880665418706
H08,9,0.0036550543388357017
H08,8,0.30416343942897145
H19,19,0.6924787595420252
H19,17,0.0028254316451410836
H19,18,0.007511854069453661
H19,33,0.020654566649927774
H19,15,0.004987286128306292
H19,34,0.013407479709991291
H19,16,0.002109451449919892
H19,13,0.002497808609698852
H19,14,0.009904311194136619
H19,11,0.016559275747649177
H19,12,0.004396616786767657
H19,21,0.8710107688167266
H19,20,0.003075614501948447
H19,22,0.0035233510374822635
H19,23,0.001189123245292429
H19,24,0.7244986418831966
H19,25,5.889332778803413E-4
H19,26,0.005627259758766693
H19,27,0.0016967771586491088
H19,28,0.0014743366799654552
H19,29,0.10198405645482367
H19,3,0.0016419025233966723
H19,2,0.0020263610782535442
H19,10,0.0024584148233580618
H19,1,0.40515106011955393
H19,0,0.0019009436075022096
H19,7,5.776309357984282E-4
H19,30,0.006296659841708462
H19,6,0.0016071384198592502
H19,5,0.005953088419890036
H19,32,0.01022970464882217
H19,4,0.0033236993295711202
H19,31,0.004045283364316107
H19,9,9.61012977340264E-4
H19,8,0.003980303341896744
H17,19,0.0013752829340261657
H17,17,0.007201377021400223
H17,18,0.1721432922210203
H17,33,0.012706346353118968
H17,15,0.0049920601622796944
H17,34,0.03568512287340152
H17,16,0.01937284679842289
H17,13,8.812324594836555E-4
H17,14,0.16023176835866756
H17,11,0.007083897383236984
H17,12,0.006953300640360113
H17,21,0.023164569098075603
H17,20,9.984404362549978E-4
H17,22,0.0051330909762694315
H17,23,0.015200887212689439
H17,24,9.75782325856944E-4
H17,25,6.382218418511091E-4
H17,26,0.010423638753510064
H17,27,0.004792280230157563
H17,28,0.005207788274886669
H17,29,0.0058676729160818215
H17,3,0.1712875253073342
H17,2,0.05668040202719903
H17,10,0.002437744990534716
H17,1,0.055970405322654425
H17,0,0.05838575904441826
H17,7,0.007969289747263339
H17,30,0.00310230215072199
H17,6,0.0014571492701512068
H17,5,0.054261353830042165
H17,32,9.005178572817934E-4
H17,4,0.0034165063618912827
H17,31,0.08944167502930862
H17,9,0.00359937407118124
H17,8,0.0995018358722356
H04,19,0.5547967436043664
H04,17,0.0041780284764585335
H04,18,0.08340434245822854
H04,33,0.005146005156383874
H04,15,0.23067263683947942
H04,34,0.011119297984234078
H04,16,0.014114176657181968
H04,13,0.9410851961163744
H04,14,0.13690415395521272
H04,11,0.041670845094291815
H04,12,0.0052558119811391135
H04,21,0.005193571119502313
H04,20,0.24497759738200997
H04,22,0.003311806683460387
H04,23,0.0011800223007109548
H04,24,8.891092689816972E-4
H04,25,5.778952229097711E-4
H04,26,0.04561779170546757
H04,27,0.0011255501058612157
H04,28,5.200920210824566E-4
H04,29,0.0088617128930917
H04,3,0.0050888697653554
H04,2,0.05342948045020214
H04,10,0.03249055314459626
H04,1,0.013701644201474803
H04,0,0.004302847474723617
H04,7,0.6350306054926519
H04,30,0.0028286440806842826
H04,6,0.0018875640716671004
H04,5,0.004520166321470831
H04,32,0.006018235803314396
H04,4,0.0027928032930986
H04,31,0.00772688034211066
H04,9,0.009073420491885309
H04,8,0.0047819152886283385
H18,19,0.0025038856685967972
H18,17,0.05339419327623311
H18,18,0.005859301295677531
