silver-infovis-topics--userG.txt,lda_25_0.1_0.0001,Score
G09,19,0.0017697931933663982
G09,17,0.33813174806202845
G09,18,0.0015028435740245844
G09,15,0.01153162183596495
G09,16,0.058932694198965165
G09,13,0.002952271543618554
G09,14,0.0013390513594651184
G09,11,0.003726665076101045
G09,12,0.005390206374539658
G09,21,4.418024120587158E-4
G09,20,6.608214290768096E-4
G09,22,0.0030070519779151266
G09,23,0.005107006549348513
G09,24,0.0026639763650981576
G09,3,0.0023207600008236288
G09,2,0.09369553289145735
G09,10,0.002037709861077586
G09,1,0.007235513523502813
G09,0,0.003149378263987283
G09,7,0.08932128057427739
G09,6,0.0031583945263490326
G09,5,0.0023497966768920913
G09,4,0.009243065313430845
G09,9,0.0019536275018013894
G09,8,5.615719723995991E-4
G15,19,5.380914120968319E-4
G15,17,0.010868148036955507
G15,18,0.0016799892638396183
G15,15,0.002840409222693466
G15,16,0.009325280430947663
G15,13,0.011310258113524693
G15,14,0.0036434910047365592
G15,11,0.028764558196475543
G15,12,0.00330404971942056
G15,21,0.0020385221952192245
G15,20,0.034002914477129116
G15,22,0.002942652581735979
G15,23,0.3487175229824657
G15,24,0.037576665677624306
G15,3,0.002198170367692091
G15,2,0.007354334248040131
G15,10,0.00800928247562401
G15,1,0.00811251662504387
G15,0,9.224239457903793E-4
G15,7,0.011319572060667783
G15,6,0.003186341962246632
G15,5,0.0017839808638430157
G15,4,0.013372628282670307
G15,9,0.6731315126903695
G15,8,0.009626185165935096
G02,19,8.69996381861585E-4
G02,17,0.11017960429590189
G02,18,0.002678896183130373
G02,15,0.045331191053623876
G02,16,0.04914916418095776
G02,13,0.0040940683700188985
G02,14,0.010269249369165859
G02,11,0.020605626866522796
G02,12,0.07905300816651435
G02,21,0.0038504208791625676
G02,20,0.9769760251237242
G02,22,0.0159825777790511
G02,23,0.060052991933806525
G02,24,0.02322817501776559
G02,3,0.006114631852421089
G02,2,0.07190808962393921
G02,10,0.005118452340445602
G02,1,0.19668280291300497
G02,0,0.003974014786883878
G02,7,0.01816897531126593
G02,6,0.17831480507461558
G02,5,0.005084973353052446
G02,4,0.012659212808507818
G02,9,0.0025802773068449867
G02,8,0.07485235862740075
G14,19,0.0018286237536180982
G14,17,0.07886773750002438
