silver-infovis-topics--userI.txt,lda_20_0.1_0.01,Score
I20,19,0.004095473489238882
I20,17,0.2314223201028362
I20,18,0.004239019823624502
I20,15,3.013251113130146E-4
I20,16,0.17769929246340627
I20,13,6.772773975321478E-4
I20,14,0.002366052879011131
I20,11,0.004367916427000139
I20,12,0.002508689220305975
I20,3,0.00325510915307824
I20,2,3.989696743853878E-4
I20,1,0.0050151995086963564
I20,10,0.0020211515125958556
I20,0,5.767373916888531E-4
I20,7,1.0186951389422653E-4
I20,6,0.001191789719702514
I20,5,0.014593292952749942
I20,4,8.137390257692017E-4
I20,9,0.0061092520750216355
I20,8,0.023883984950713515
I12,19,0.00401487513481944
I12,17,0.07233107706718579
I12,18,0.041688746700167374
I12,15,0.005975955944307994
I12,16,0.0862686256261313
I12,13,0.04094800943573018
I12,14,0.002058293073447532
I12,11,0.004767369829175073
I12,12,0.029178503545501326
I12,3,0.0047294140873486165
I12,2,0.008489976845899434
I12,1,0.12115609700484342
I12,10,0.93332401246956
I12,0,0.003903470220191489
I12,7,0.0014138642518573632
I12,6,0.03425801070711644
I12,5,0.007786363894490886
I12,4,0.015133461847515989
I12,9,0.1792067163258525
I12,8,0.16406154078798219
I13,19,0.08144480551431488
I13,17,0.0720767161100031
I13,18,0.0028208103578139646
I13,15,0.43255248928072376
I13,16,0.008964859973709634
I13,13,0.0027918056630607834
I13,14,0.00886410379687894
I13,11,0.004487604447402227
I13,12,0.018268775997620088
I13,3,0.006664069833432574
I13,2,0.001070138386099846
I13,1,0.029480314672307453
I13,10,0.006492460705928414
I13,0,0.3299836618981287
I13,7,0.010841187970593242
I13,6,9.255843757232038E-4
I13,5,0.13651907521960127
I13,4,0.0025686449389482695
I13,9,0.001437665172363637
I13,8,0.32754623007242284
I01,19,0.019996666604065707
I01,17,0.21454853204564814
I01,18,0.017045501616395325
I01,15,0.007757542204870359
I01,16,0.0330291887502319
I01,13,0.05650175590973669
I01,14,0.11741398462204924
I01,11,0.010313049581264503
I01,12,0.055618080875825704
I01,3,0.004239730527125167
I01,2,0.44388266234398827
I01,1,0.012707323109711306
I01,10,0.006778170860731116
I01,0,0.03371768987901395
I01,7,0.03928141671336003
