silver-infovis-topics--userA.txt,lda_40_0.01_0.01,Score
A20,19,0.0013797164662076927
A20,35,7.675127043804799E-4
A20,17,9.426273608186371E-4
A20,36,0.0026760696275272464
A20,18,0.003471341231364202
A20,33,0.001610178476143854
A20,15,0.23041656590772022
A20,34,0.003125813405045802
A20,16,0.006498975976073735
A20,39,0.004885920018405541
A20,13,0.0020427126617509
A20,14,0.5147515626014454
A20,37,0.03315395689615302
A20,11,8.352264306390037E-4
A20,38,0.025064251434795452
A20,12,0.0033999292501853944
A20,21,0.0021835253999295547
A20,20,0.03806827428043667
A20,22,0.6103142208977752
A20,23,0.01479108838157234
A20,24,0.004182863503141545
A20,25,0.0028333651510227516
A20,26,0.0012698582375766895
A20,27,0.0014769714255180688
A20,28,0.3820441066418165
A20,29,0.021627325046691136
A20,3,0.003600830848065787
A20,2,4.921186773246771E-4
A20,10,0.0029810951239764593
A20,1,0.0019886651838455717
A20,0,0.013363981985981009
A20,7,8.441654997708865E-4
A20,30,0.003304357026433098
A20,6,0.0031626001391082165
A20,5,0.0043719530230198365
A20,32,0.001372802740548391
A20,4,0.0027825578667415693
A20,31,0.2993513753999457
A20,9,0.0013300493853510187
A20,8,0.0016610831580982975
A19,19,0.9345602525679307
A19,35,5.688095703931018E-4
A19,17,3.898082024863156E-4
A19,36,0.018553279560470474
A19,18,0.005225591801321019
A19,33,0.11865842079821112
A19,15,0.0018705819927778995
A19,34,0.11038509731089383
A19,16,0.0014603856921807541
A19,39,0.005561105733815937
A19,13,0.014184351470816326
A19,14,0.001923472906067699
A19,37,0.005086556444005675
A19,11,8.954727835488889E-4
A19,38,0.002114536205376669
A19,12,0.05008865286503327
A19,21,0.0024854605492020646
A19,20,0.6220563671398741
A19,22,0.0038425227885736137
A19,23,0.013781716420828222
A19,24,0.7165382351398337
A19,25,0.10403309341863692
A19,26,0.003333975580497653
A19,27,0.7698973533305147
A19,28,9.603664248040197E-4
A19,29,0.001563146086443478
A19,3,4.7572270913009285E-4
A19,2,0.00637314333978916
A19,10,0.5402112728199231
A19,1,0.0023386661867407046
A19,0,0.005310635514060393
A19,7,0.0030230103370729533
A19,30,0.5390104173949799
A19,6,0.001037367175619593
A19,5,0.006085512807132405
A19,32,0.010025082102378235
A19,4,0.004060180824886844
A19,31,0.0021848744178120843
A19,9,0.05336945291491869
A19,8,7.940533178193573E-4
A18,19,0.224346461725882
A18,35,0.0014832375366404798
A18,17,8.084705692822658E-4
A18,36,0.004102774837538181
A18,18,0.004598166386133027
A18,33,0.003449280754627375
A18,15,0.0018471658352908781
A18,34,0.001419419509119291
A18,16,0.0098813163450393
A18,39,0.007389427116076019
A18,13,0.0029253213855690067
A18,14,0.003926318514343078
A18,37,0.003142015570750678
A18,11,0.0021967079663854747
A18,38,0.0020827508866024984
A18,12,0.0024833605513602053
A18,21,0.8663050400349521
A18,20,0.001237790581600278
A18,22,0.002679603751221569
A18,23,6.250204049438686E-4
A18,24,0.0018260514422340376
A18,25,0.0031372530063661585
A18,26,0.0668164070875616
A18,27,0.0019906280733251696
A18,28,0.004656556730907117
A18,29,0.006236240627043935
A18,3,0.0037512016687163497
A18,2,5.983261025295776E-4
A18,10,0.0015086715447741959
A18,1,0.004472863059295613
A18,0,0.003187751868312738
A18,7,0.0010880080291191833
A18,30,0.0027611650920442887
A18,6,0.003010009815596171
A18,5,0.001915092333396939
A18,32,0.0018760691177526175
A18,4,9.304593223718417E-4
A18,31,0.015516808475858969
A18,9,0.00738555765634256
A18,8,0.27089936444143975
A09,19,0.004752704052808552
A09,35,7.17474646337415E-4
A09,17,6.289742153611939E-4
A09,36,0.03408516794003597
A09,18,0.00246637514659074
A09,33,0.01445193379165927
A09,15,0.0016822654366836917
A09,34,0.001587500429407723
A09,16,1.0798958265550486E-4
A09,39,0.006859101943724623
A09,13,0.00539746213964036
A09,14,0.001481933201561444
A09,37,0.0015926166617983315
A09,11,5.318164868020383E-4
A09,38,0.0010662747478139803
A09,12,0.00150082301520947
A09,21,0.0012797250764127201
A09,20,7.424253941396218E-4
A09,22,0.001648214169283235
A09,23,1.0378470262976315E-4
A09,24,0.0019503643726477564
A09,25,4.89515357119326E-4
A09,26,0.0032517834772185982
A09,27,3.74924174038076E-4
A09,28,0.1473729370515478
A09,29,0.006948187924665105
A09,3,3.1201444052106125E-4
A09,2,5.760141372241018E-4
A09,10,0.0016191734700860259
A09,1,0.0012613599838942953
A09,0,0.0023284313109495484
A09,7,9.444898802948022E-4
A09,30,9.747338657493765E-4
A09,6,0.12581774166998877
A09,5,0.002358446247024799
A09,32,9.218074883072441E-4
A09,4,0.00109667354459935
A09,31,0.00536168236638858
A09,9,0.0032100583663157924
A09,8,4.40088571057368E-4
A08,19,0.00933798092027018
A08,35,7.335403403376925E-4
A08,17,1.685372919336309E-4
A08,36,0.0014312336082433785
A08,18,0.7759856042737124
A08,33,0.006220579603335515
A08,15,0.00138177418772461
A08,34,0.0012435028400179585
A08,16,1.486067977384187E-4
A08,39,9.731834951296354E-4
A08,13,0.00237816432711397
A08,14,0.022184499896756665
A08,37,0.006076672907954238
A08,11,0.0010388146491897648
A08,38,7.658693253321599E-4
A08,12,0.001797277266250723
A08,21,0.0020096875016618982
A08,20,1.8445612266129618E-4
A08,22,0.030645120920852087
A08,23,0.0012072405851348037
A08,24,0.0028327555248647248
A08,25,6.797380677563455E-5
A08,26,0.27734725917890535
A08,27,2.809588112091315E-4
A08,28,0.006431681159673811
A08,29,5.033657492022693E-4
A08,3,0.002819341965283141
A08,2,0.001442047973894262
A08,10,0.0010321119264075178
A08,1,0.002019527044965376
A08,0,0.00550145753019818
A08,7,5.055956072584068E-4
A08,30,0.0010143128939561184
A08,6,0.20592753886110818
A08,5,0.001588057981798285
A08,32,3.250943660008301E-4
A08,4,0.004092015726429873
A08,31,0.10029772471409265
A08,9,7.583597042365219E-4
A08,8,3.8415689139554795E-4
A07,19,0.0036847529652655427
A07,35,5.387946228457979E-4
A07,17,6.4645706655704E-4
