silver-infovis-topics--userD.txt,lda_30_0.0001_0.1,Score
D20,19,0.09694477629782781
D20,17,0.00787675466260348
D20,18,0.04342364914974689
D20,15,0.0061758709366817955
D20,16,0.03179854509350448
D20,13,0.037778803024903274
D20,14,0.0032957031443467655
D20,11,7.449786092862129E-4
D20,12,0.020575320478330918
D20,21,0.0022947520465848702
D20,20,0.007404938994437906
D20,22,0.0034666229985363776
D20,23,0.24075900258356783
D20,24,0.00118586264639063
D20,25,0.002110509801067927
D20,26,0.005681998019287692
D20,27,0.0011938402112562623
D20,28,0.006186653241818792
D20,29,0.012624977828195364
D20,3,3.530995626501212E-4
D20,2,0.003635507072415212
D20,10,0.0031443869047562164
D20,1,0.07256226720794992
D20,0,0.4472931916635364
D20,7,8.796712445108807E-4
D20,6,0.007748889334205166
D20,5,0.07804281772673984
D20,4,0.0066744796605064365
D20,9,0.0025324121228053357
D20,8,0.0018489352717716376
D19,19,5.513597911040858E-4
D19,17,4.0064868502007314E-4
D19,18,0.33774552089749904
D19,15,7.319206398197744E-4
D19,16,0.004715109053805609
D19,13,0.6093734013890493
D19,14,3.7184876726153424E-4
D19,11,1.227542640722305E-4
D19,12,0.005571655667700769
D19,21,0.002153802062179589
D19,20,0.0219013030576348
D19,22,0.0049252553710545256
D19,23,2.822706671436706E-4
D19,24,0.005087141524930006
D19,25,0.0038283349710670467
D19,26,0.0011417595252623178
D19,27,0.004102433565840395
D19,28,0.003489704903578131
D19,29,0.001599769676783895
D19,3,2.4210336692223806E-4
D19,2,7.651351627732571E-4
D19,10,0.0018766897102405627
D19,1,0.001103770970002837
D19,0,6.147972212022784E-4
D19,7,6.276806143660365E-4
D19,6,0.024550519204196222
D19,5,4.8473850573141515E-4
D19,4,0.0016681939538450566
D19,9,0.0019937534970861735
D19,8,0.0011094857568001713
D09,19,0.0023829403250664872
D09,17,0.0062271255283312885
D09,18,0.0019026295921227866
D09,15,0.006705921065561237
D09,16,0.002688023608559507
D09,13,0.05615609646205608
D09,14,0.8754535193086365
D09,11,0.003345524107781227
D09,12,0.011039755962979554
D09,21,0.00224658394466178
D09,20,0.009665441574832834
D09,22,0.0015967329853550103
D09,23,0.04820561084316434
D09,24,0.006394451992531247
D09,25,0.001361109803328291
D09,26,0.032046311874805646
D09,27,0.012650313033900427
D09,28,0.08147579874874031
D09,29,0.0036202453461099677
D09,3,0.07903551334209016
D09,2,0.0035583532773005733
D09,10,0.003140230308302445
D09,1,0.0010008405200683946
D09,0,0.00562768001665726
D09,7,0.012788299950618613
D09,6,0.0014105529025722245
D09,5,0.11168677273587889
D09,4,0.0014827987969985375
D09,9,0.03937578270924202
D09,8,0.010657579640595657
D08,19,0.07449510927810525
D08,17,0.1857281095643718
D08,18,0.04540450760070063
D08,15,0.009400570151481817
D08,16,0.0023882343180248178
D08,13,0.004157296938366404
D08,14,0.0011323199369168034
D08,11,0.0013767647096217855
D08,12,7.081875858198143E-4
D08,21,0.0023554332494812452
D08,20,0.0012265514319242704
