silver-infovis-topics--userI.txt,lda_30_0.01_0.0001,Score
I20,19,0.004224183806762346
I20,17,6.822368752013135E-4
I20,18,0.004592983569589545
I20,15,0.009466728716624238
I20,16,0.0034198949273774866
I20,13,0.001537265916020845
I20,14,0.12355870942219542
I20,11,6.867141907590846E-4
I20,12,2.4627661450634346E-4
I20,21,5.581506677267147E-4
I20,20,0.001500001633662217
I20,22,3.6318284608981684E-4
I20,23,0.002799557651857433
I20,24,0.004540141143631765
I20,25,2.590718248249408E-4
I20,26,3.913862582370966E-4
I20,27,0.001608531273682729
I20,28,0.003989675571320678
I20,29,8.950825705392803E-4
I20,3,0.0032245328858491545
I20,2,0.0016589360297654613
I20,10,0.014885465537305175
I20,1,7.632026806761279E-4
I20,0,0.0023942658879572217
I20,7,7.461130384321638E-4
I20,6,0.02193797828630743
I20,5,6.034005885935936E-5
I20,4,0.0012614552116122888
I20,9,2.3361199947322854E-4
I20,8,0.4018510708372006
I12,19,0.00104359597260894
I12,17,0.004899021733312173
I12,18,0.9591978494799799
I12,15,0.10678831153549977
I12,16,0.0016313038931018004
I12,13,0.0030264031011246906
I12,14,0.12251138117583191
I12,11,8.608511880988125E-4
I12,12,0.0038237372118327517
I12,21,0.009543636398213193
I12,20,0.0041432366291663395
I12,22,0.01076152257975965
I12,23,0.007576270274074004
I12,24,0.1340280664454379
I12,25,0.008091341814026827
I12,26,0.003141036370711997
I12,27,0.02679312361024028
I12,28,0.005931547578210325
I12,29,0.0018597371575782668
I12,3,0.02229667168566647
I12,2,0.003634292547939093
I12,10,0.010582111988220197
I12,1,0.035983428054729885
I12,0,0.005453599507864155
I12,7,0.00553212222859142
I12,6,0.5700293470916187
I12,5,0.0035087827494865317
I12,4,0.0035858862723189273
I12,9,0.012226113222832324
I12,8,0.004632723105614288
I13,19,7.051128466579684E-4
I13,17,0.41424854090700625
I13,18,0.002194139205965226
I13,15,0.011308342987686699
I13,16,0.00602162558533987
I13,13,0.0014780004220701925
I13,14,0.002752058596225826
I13,11,0.2671914611031941
I13,12,2.2412753335371435E-4
I13,21,0.009232886367397634
I13,20,0.5139860601791619
I13,22,0.0010060177353431363
I13,23,0.005213164161409833
I13,24,0.541567592932064
I13,25,0.0029398904906411762
I13,26,0.002777205379639574
I13,27,0.0015947231118120012
I13,28,0.0026054740812467285
I13,29,0.0016297657997737128
I13,3,0.0019837452515389614
I13,2,0.03008104390934612
I13,10,0.0017482056013102794
I13,1,0.01635754840672378
I13,0,0.002649824504068424
I13,7,0.2906903974704533
I13,6,0.004542975509429862
I13,5,0.011771663887667757
