silver-infovis-topics--userA.txt,lda_25_0.1_0.0001,Score
A20,19,0.0011745294628953426
A20,17,0.005328564451935555
A20,18,0.0034218249369547035
A20,15,0.0014696634544524986
A20,16,0.005659399477787251
A20,13,0.2879487395269324
A20,14,0.0028846172624276867
A20,11,0.39460733575403634
A20,12,0.0053300988743506215
A20,21,0.0016756886208086025
A20,20,0.006937691850319712
A20,22,0.003586209677469955
A20,23,0.002930444996366519
A20,24,0.004058003957626776
A20,3,0.025956512457859314
A20,2,0.5924109610483638
A20,10,0.0038191988537829707
A20,1,0.0049068495471231415
A20,0,0.008188049107722499
A20,7,0.0390711661718241
A20,6,0.002052033106474405
A20,5,0.0019885181501932904
A20,4,0.01148411712304973
A20,9,0.5186015463512004
A20,8,0.01278039552643186
A19,19,0.0013556240172451059
A19,17,0.0019756165887446046
A19,18,0.03854731715983205
A19,15,0.00950699467390461
A19,16,0.004019836666322398
A19,13,0.00205581509028217
A19,14,0.7168834469308045
A19,11,0.013642010616262442
A19,12,0.0045147789263713595
A19,21,0.0020291873229302112
A19,20,0.1526495865912745
A19,22,0.5945419971682151
A19,23,0.9548171229869473
A19,24,0.0023790927951568685
A19,3,0.10763783801005905
A19,2,0.006877439364036493
A19,10,0.364363325891216
A19,1,0.009454852877843456
A19,0,0.01413438306870201
A19,7,0.031858768396327064
A19,6,0.004200061788896528
A19,5,0.004563566384377671
A19,4,0.005040374629094853
A19,9,0.004513877896883391
A19,8,2.1862576712735907E-4
A18,19,0.002497928266104325
A18,17,0.004997396472058453
A18,18,0.027787314566060563
A18,15,0.0010274712417737827
A18,16,0.008144386980932476
A18,13,0.004295510305352949
A18,14,0.0034943804178941404
A18,11,0.002645181877443964
A18,12,0.004680695506092974
A18,21,0.007036719917583
A18,20,0.004788694295055414
A18,22,0.003832536384358596
A18,23,0.00497726269980385
A18,24,0.007144712273899621
A18,3,0.002286021353214944
A18,2,0.005551475361076584
A18,10,0.41912548495780344
A18,1,0.008581723623941486
A18,0,0.04406055649911973
A18,7,0.004478356040742091
A18,6,0.00776392767751545
A18,5,0.02255607166202399
A18,4,0.7968605868205294
A18,9,0.005387183547579614
A18,8,0.012963546385362054
A09,19,9.781784797815115E-4
A09,17,0.06388390545124371
A09,18,8.78360744036212E-4
A09,15,0.0014535521025656301
A09,16,0.0034435381565359525
A09,13,0.14038893246218567
A09,14,0.001490940297882808
A09,11,0.004753760946826441
A09,12,0.0033300859861367846
A09,21,4.4539171778476154E-4
A09,20,0.0010134582863039485
A09,22,0.0033993323974261225
A09,23,0.0018309126354140214
A09,24,0.011732512160892062
A09,3,0.0027515295317412604
A09,2,0.008089694533372918
A09,10,0.005196384172885024
A09,1,0.0011046646742605376
A09,0,0.3310268117645609
A09,7,0.0024383226957562765
A09,6,0.00361810467087103
A09,5,0.03006121727834176
A09,4,0.007396698611609981
A09,9,0.002753838641530764
