silver-infovis-topics--userD.txt,lda_20_0.1_0.01,Score
D20,19,0.0418934291273482
D20,17,0.013706676665670622
D20,18,0.10142122353992945
D20,15,0.328985517599129
D20,16,0.004832392613571981
D20,13,0.018687822962070222
D20,14,0.027658284219762845
D20,11,0.03355391576587017
D20,12,0.026499632789436994
D20,3,0.11567794778712935
D20,2,0.01368833269923681
D20,1,0.010083683518961509
D20,10,0.003661256436060861
D20,0,0.016643150406003573
D20,7,0.015144535340697193
D20,6,0.0826838692678588
D20,5,0.009241182539994227
D20,4,0.016319603688070648
D20,9,0.0097003917679725
D20,8,0.037220111575680406
D19,19,0.004593106018520558
D19,17,0.008986529374023285
D19,18,0.8731945759738889
D19,15,0.001637109867167235
D19,16,0.0020209953659451833
D19,13,8.532252770572185E-4
D19,14,0.011650723061362028
D19,11,0.001809926342664256
D19,12,0.0020288974162387414
D19,3,0.002420241891973591
D19,2,4.502912385376158E-4
D19,1,0.001015953746167339
D19,10,8.084131976759218E-4
D19,0,0.005462424701352628
D19,7,0.001886295999801802
D19,6,0.0020952628435673797
D19,5,0.3740144908843385
D19,4,0.0027498196868025616
D19,9,0.04600631840470416
D19,8,8.554389631905122E-4
D09,19,0.005973739868170649
D09,17,0.02595218670108417
D09,18,0.0065016703626549835
D09,15,0.021383514921836443
D09,16,0.0026913630809144566
D09,13,0.030179869539600994
D09,14,0.043823145400772236
D09,11,0.07360200624971107
D09,12,0.0030750721821143825
D09,3,0.006810604396091428
D09,2,0.0047848340371825435
D09,1,0.042657133231292006
D09,10,0.8266821638172013
D09,0,0.0949621929798246
D09,7,0.03977211348756846
D09,6,0.0019615845369090955
D09,5,0.008610135975705115
D09,4,0.008122313200121141
D09,9,0.11034222976610775
D09,8,0.1063289201109112
D08,19,0.1579053624194196
D08,17,0.005686991841511231
D08,18,0.009072399346763444
D08,15,0.005084313260441595
D08,16,0.2608844373913409
D08,13,0.18511563791912014
D08,14,0.02488832793058335
D08,11,0.5325410544050192
D08,12,0.03334885134790312
D08,3,0.004945019923981936
D08,2,0.14617588686881822
D08,1,0.030338893952232923
D08,10,0.06315703145823222
D08,0,0.025650118851805608
D08,7,0.16047680296145994
D08,6,0.003214021208092511
D08,5,0.2552123761401813
D08,4,0.001967702721502307
D08,9,0.016255422831331422
D08,8,0.04854192749848756
D16,19,0.005615066312655887
D16,17,0.030521360243303045
D16,18,0.05958650735564396
D16,15,0.006795690987115937
D16,16,0.003822479355677211
D16,13,0.30694092624583996
D16,14,0.05318381138000271
D16,11,0.00458345613699311
D16,12,0.0030049444818652203
D16,3,0.005680273529293083
D16,2,0.10880107310543541
