silver-infovis-topics--userD.txt,lda_40_0.01_0.1,Score
D20,19,0.004756874331615483
D20,35,0.0023001186149740954
D20,17,0.0023190013380755136
D20,36,0.07516960196392405
D20,18,4.3851271544709155E-4
D20,33,0.018913433508294084
D20,15,0.0033326199957091317
D20,34,0.014202230674289053
D20,16,0.0014136612853706927
D20,39,0.033253184294350605
D20,13,0.12014032523278699
D20,14,0.009625973185589396
D20,37,0.0013680736475463894
D20,11,8.284688628347154E-4
D20,38,0.007227592234634674
D20,12,0.0011056683944131646
D20,21,0.0010401308559121305
D20,20,0.4876659697708989
D20,22,0.11095456015640466
D20,23,0.001041471272442278
D20,24,0.0017550860085489056
D20,25,0.002539785555435376
D20,26,0.004157216288165503
D20,27,0.042698096813571944
D20,28,0.002587572362903243
D20,29,0.001604200933336231
D20,3,0.01622386567113465
D20,2,0.02398996443592118
D20,10,0.00328514542514152
D20,1,0.015695952109799398
D20,0,0.003748639733719545
D20,7,9.94234416110118E-4
D20,30,5.947078308951523E-4
D20,6,0.10454411332309661
D20,5,0.1367266744925555
D20,32,0.0013749943745539868
D20,4,0.10452481160329423
D20,31,0.00193057701781957
D20,9,9.282292297035435E-4
D20,8,7.397893475820749E-4
D19,19,0.004815758628464738
D19,35,0.001316606212473108
D19,17,1.379891022731829E-4
D19,36,4.239159368742595E-4
D19,18,7.562639061468231E-4
D19,33,0.009033694202826431
D19,15,0.0022966719296277907
D19,34,4.995152992918717E-4
D19,16,0.0014495003443890815
D19,39,0.008427856432207914
D19,13,0.3876954363816832
D19,14,4.262319211434622E-4
D19,37,2.1983350386078952E-4
D19,11,3.0511690494031785E-4
D19,38,0.005512548332771035
D19,12,6.313635876607362E-4
D19,21,0.8294702719810957
D19,20,0.010687381734835324
D19,22,2.920609333825837E-4
D19,23,5.341655869600673E-4
D19,24,0.019067978208834765
D19,25,2.537317518167542E-4
D19,26,0.001173065103417801
D19,27,0.03525510292260459
D19,28,6.568962573670608E-4
D19,29,0.005974042602121658
D19,3,8.93923369839258E-4
D19,2,0.002175710812097006
D19,10,1.8825561037217882E-4
D19,1,0.002433733453399156
D19,0,0.031132391315944714
D19,7,3.594267118156557E-4
D19,30,1.1563843782222083E-4
D19,6,3.0644780684664955E-4
D19,5,8.802238536752865E-4
D19,32,6.293688469966719E-4
D19,4,4.691016143861516E-4
D19,31,2.7315141080474316E-4
D19,9,9.760706607935958E-4
D19,8,0.0010350210256786759
D09,19,9.830093661366867E-4
D09,35,0.0020299658104745745
D09,17,0.0014653473994709898
D09,36,7.323949211191701E-4
D09,18,0.005003483258934289
D09,33,0.0010514086334681282
D09,15,0.002795212981665497
D09,34,0.013066369977454991
D09,16,9.321486334658122E-4
D09,39,0.01831757301792295
D09,13,0.006830707772526017
D09,14,0.02915916533134869
D09,37,0.005697887668814987
D09,11,0.0013212782859222361
D09,38,0.03776422996052659
D09,12,0.41338095256116364
D09,21,0.0013370136956110253
D09,20,0.023204484745797622
D09,22,0.1301596747831485
D09,23,0.002988389273428348
D09,24,6.303814196337649E-4
D09,25,0.8383171772545629
D09,26,0.17585451899777668
D09,27,9.567933970950308E-4
D09,28,0.024626918215758676
D09,29,0.0029617708217364244
D09,3,0.10883302098670948
D09,2,0.0017355473840514543
D09,10,0.028072048987474892
D09,1,0.003667687801471809
D09,0,0.003303218487028572
D09,7,8.399978014839323E-4
D09,30,0.002685013927902565
D09,6,0.04024063728618803
D09,5,0.0017488980398028603
