silver-infovis-topics--userC.txt,lda_10_0.1_0.1,Score
C16,3,0.025229284881550157
C16,2,0.2376544957602678
C16,1,0.0035206177009774083
C16,0,0.06128840481443394
C16,7,0.9410308715886253
C16,6,0.020044877279345633
C16,5,0.021755098214496418
C16,4,0.009611957431263324
C16,9,0.059503787786465055
C16,8,0.008633114395222255
C07,3,0.013771212633409146
C07,2,0.002963405657396617
C07,1,0.18032844340297005
C07,0,0.01053304614280131
C07,7,0.010399366071211948
C07,6,0.0323997637109632
C07,5,0.003506663682297431
C07,4,0.010210422132964308
C07,9,0.23391063567723094
C07,8,0.004184065468391134
C17,3,0.01680624577105773
C17,2,0.007776277190924858
C17,1,0.06573877843183738
C17,0,0.008096957424368651
C17,7,0.0011202137212491692
C17,6,0.033173341939509424
C17,5,0.4250020133390415
C17,4,0.012280221654389968
C17,9,0.2723167992620528
C17,8,0.22699247392434788
C08,3,0.49957433412529423
C08,2,0.15551810507887565
C08,1,0.0016637558796390253
C08,0,0.4902502406376119
C08,7,0.014716999934777701
C08,6,0.002795946876789879
C08,5,0.990051166175604
C08,4,0.013629985409822016
C08,9,0.1534940271640583
C08,8,0.01285015694475802
C18,3,0.002227444858968337
C18,2,0.03143201863211165
C18,1,0.0529739461176599
C18,0,0.027757641935208806
C18,7,7.131570066059735E-4
C18,6,0.003679503297554905
C18,5,0.22692108930196853
C18,4,0.004328403977247956
C18,9,0.02061508144586936
C18,8,0.0020426536549174304
C05,3,0.003575614117610547
C05,2,0.0021928912589633896
C05,1,0.27372129574434284
C05,0,0.00463157744933393
C05,7,0.001531471090836283
C05,6,0.012441444538494969
C05,5,0.004173216545892491
C05,4,0.006905249143473666
C05,9,0.1363685238303332
C05,8,0.0017826443208971265
C19,3,0.0045331350783262
C19,2,0.0021888162115536324
C19,1,0.21358435978878643
C19,0,0.002061845480731085
C19,7,0.003073004647578326
C19,6,0.012662301902915368
C19,5,0.040156339101880226
C19,4,0.003113101064766478
C19,9,0.07957583925807284
C19,8,0.0359566682401311
C06,3,0.04918127147678991
C06,2,0.01744481681071734
C06,1,0.1957455475049037
C06,0,0.5716742321129685
C06,7,0.007043531928878717
C06,6,0.37804141082178944
C06,5,0.12090900028255343
C06,4,0.005087132196528314
C06,9,0.0036475574582778936
C06,8,0.0025046974032704407
C09,3,0.9774466105452667
C09,2,0.011149578721974071
C09,1,0.07745478447919137
C09,0,0.023760111071320766
C09,7,0.00583310182850171
C09,6,0.006647502439152901
C09,5,0.03763619184993964
C09,4,0.007094864864999976
C09,9,0.005269917437228734
C09,8,0.004040514739103677
C10,3,0.0051150781633065604
C10,2,0.008233334408523436
C10,1,0.15812825728641358
C10,0,0.012531721423996363
C10,7,0.00917642523965529
C10,6,0.6559464910537054
C10,5,0.3166780262333417
C10,4,0.01958284212738105
C10,9,0.10082867578372398
C10,8,0.22276694702239289
C11,3,0.06010053816141146
C11,2,0.028232511288430125
C11,1,0.02548710160749276
C11,0,0.4720958176667953
C11,7,0.4511773155986922
C11,6,0.02360769755143568
C11,5,0.010652277995643123
C11,4,0.0317648567841781
C11,9,0.011411994417032615
C11,8,0.1351396194007747
C03,3,0.022339946111100285
C03,2,0.008258905749973766
C03,1,0.001720179386369465
C03,0,0.9825611782375031
C03,7,0.7208825958894088
C03,6,0.011125504163102849
C03,5,0.0033030513471616328
C03,4,0.0020542558309361606
C03,9,0.0038138831097895105
C03,8,0.0037122500177795225
C12,3,0.01708684031754436
C12,2,0.6399781711753649
C12,1,0.010863164426561446
C12,0,0.0018805557998163645
C12,7,0.002864481283725306
C12,6,0.0018423480038335402
C12,5,0.14329725309623675
C12,4,6.694154049067935E-4
C12,9,0.045985609916340923
C12,8,0.0038259120768278977
C04,3,0.1316981928815211
C04,2,0.006815791620633339
C04,1,0.2178068304133186
C04,0,0.9626530202957179
C04,7,0.13342966897764993
C04,6,0.015438397984793446
C04,5,0.008894163638100151
C04,4,0.025383492091584043
C04,9,0.009044050024329805
C04,8,0.012906666450299769
C13,3,0.030452355448794426
C13,2,0.005091682837607375
C13,1,0.0710370971358859
C13,0,0.010531195439729116
C13,7,0.009131365625178281
C13,6,0.005046920833760365
C13,5,0.03518984174271974
C13,4,4.3717148890138913E-4
C13,9,0.339509247669114
C13,8,0.002018088305062633
C14,3,0.005102981966785667
C14,2,0.0017880507018559959
C14,1,0.12699210299484942
C14,0,0.002081098007202612
C14,7,7.563238227075345E-4
C14,6,0.01366922287397496
C14,5,0.004888114560937251
C14,4,3.9376884271899605E-4
C14,9,0.00929556975141286
C14,8,6.552425987163652E-4
C01,3,0.01696189762103121
C01,2,0.0036819629201501575
C01,1,0.00145027935611424
C01,0,0.1652742180476292
C01,7,0.9156105303634153
C01,6,0.008391524420259944
C01,5,0.0028593454994068155
C01,4,0.0010142280659433164
C01,9,0.003260113430917406
C01,8,0.016951954391537283
C20,3,0.006389146410389519
C20,2,0.03662510534733957
