silver-infovis-topics--userH.txt,lda_30_0.0001_0.1,Score
H09,19,0.07011302043650468
H09,17,0.07858301862262046
H09,18,0.0023453860736893264
H09,15,0.339334492303095
H09,16,0.43395617320809987
H09,13,0.01083532714508633
H09,14,0.001397269769601773
H09,11,0.015836053913042637
H09,12,0.020216704673977143
H09,21,0.0026451712380930375
H09,20,0.01705708695411546
H09,22,0.15843873420858232
H09,23,0.009325833803020408
H09,24,0.38499688556309475
H09,25,0.018661963994380686
H09,26,0.015354862951281127
H09,27,0.008791603578627854
H09,28,0.048222931022103434
H09,29,0.01864656276472848
H09,3,0.03595242066476589
H09,2,0.014259726297417875
H09,10,0.3011436542889092
H09,1,0.0035459028501987054
H09,0,0.005639043319439862
H09,7,0.014620143279786365
H09,6,0.051041402945916726
H09,5,0.26154873443603394
H09,4,0.2704578367089506
H09,9,0.022466536015733143
H09,8,0.004681065216980525
H08,19,0.00335969107613362
H08,17,1.6569637489718196E-4
H08,18,0.003173057733248872
H08,15,0.0027173418479107766
H08,16,0.0018416852684823837
H08,13,0.004875798697536681
H08,14,8.656119373070253E-4
H08,11,0.002131551507649754
H08,12,0.009475337690500197
H08,21,0.001731104125029722
H08,20,0.03525657573064596
H08,22,0.0031392951299854736
H08,23,8.795395453770099E-4
H08,24,0.01967313124480693
H08,25,0.0019002135307890288
H08,26,0.0014697382965166777
H08,27,0.32723095447240186
H08,28,0.003558543112578394
H08,29,3.7688622085774143E-4
H08,3,0.0022742369468372616
H08,2,0.0048759501472859425
H08,10,0.0024536996327457184
H08,1,0.001691743867593748
H08,0,0.0029473332997446543
H08,7,5.026180756647939E-4
H08,6,0.00717390612589337
H08,5,0.08587918321016982
H08,4,0.002050269770767772
H08,9,0.003532008506645677
H08,8,0.005214550439409973
H19,19,0.0017620327523259634
H19,17,0.0046077656748121235
H19,18,0.005161806956281299
H19,15,0.003658373497798286
H19,16,0.2535233557171834
H19,13,0.003915315770429268
H19,14,0.002252500893978428
H19,11,0.001007611983944173
H19,12,0.025350236305552044
H19,21,0.01893014114250704
H19,20,0.015846619569763895
H19,22,0.6116110424323973
H19,23,8.21674371391855E-4
H19,24,0.0064379290544031124
H19,25,0.0042039935354746425
H19,26,0.0032548728158120904
H19,27,0.003798251100227232
H19,28,0.4109826246105799
H19,29,0.5923726284839518
H19,3,0.0013790854398808884
H19,2,0.08444916045611357
H19,10,0.08560202199874323
H19,1,0.00117570709418781
H19,0,0.0029339567432455967
H19,7,0.0058844776902220765
H19,6,0.0017791304356617808
H19,5,0.002172795602129176
