silver-infovis-topics--userJ.txt,lda_5_0.001_0.001,Score
J20,3,0.017332554699084533
J20,2,0.017136329957181735
J20,1,0.019261712978759025
J20,0,0.028131700509019083
J20,4,0.0179765507662484
J21,3,0.2213061849605593
J21,2,0.07713100567371517
J21,1,0.027377860862329257
J21,0,0.053435881961717994
J21,4,0.02372457334066068
J22,3,0.02225392158701446
J22,2,0.06491408459959869
J22,1,0.004469470697306842
J22,0,0.024274511426503106
J22,4,0.31732613167862617
J17,3,0.040372741252565535
J17,2,0.2402180687061268
J17,1,0.007898671375628167
J17,0,0.014236652610880569
J17,4,0.005682674359980056
J08,3,0.10873126922181264
J08,2,0.012852753558302512
J08,1,0.004289495253096262
J08,0,0.016679377460523028
J08,4,0.0018303403008262456
J18,3,0.04660296995747181
J18,2,0.12365433763210235
J18,1,0.005895172511115592
J18,0,0.006707942352076786
J18,4,0.017473901630906726
J09,3,0.08593179061958567
J09,2,0.005009437843086423
J09,1,0.006205285432826454
J09,0,0.041075363818442144
J09,4,0.010019347314781352
J19,3,0.01871113514569514
J19,2,0.23547108326694452
J19,1,0.03788013415444984
J19,0,0.007175123835609719
J19,4,0.004621837656704734
J06,3,0.45985604129536667
J06,2,0.048652001318976484
J06,1,0.019611889388933337
J06,0,0.8639241740855977
J06,4,0.005638716843908645
J07,3,0.02372131546249636
J07,2,0.09194536595360914
J07,1,9.088847350354419E-4
J07,0,0.007704993031791166
J07,4,8.139189830181358E-4
J01,3,0.021945126851164884
J01,2,0.18616401454514186
J01,1,0.02022320732426957
J01,0,0.04597178560299619
J01,4,0.9735427820639275
J10,3,0.04989869196867067
J10,2,0.008929810512965047
J10,1,0.038984424883436675
J10,0,0.046783698390274533
J10,4,0.06516172836015341
J12,3,0.6167598245898746
J12,2,0.0012789493039794737
J12,1,4.7601061080816296E-4
J12,0,0.02355875436579553
J12,4,0.0013403497743673597
J11,3,0.19692103550799983
J11,2,0.06096040590303032
J11,1,0.002169456880403625
J11,0,0.08158755446043844
J11,4,0.0028490239774255507
J14,3,0.033175317227212245
J14,2,0.51732847566924
J14,1,0.00896091425967659
J14,0,0.05429668822737038
J14,4,0.016370556212931167
J05,3,0.02171365424762121
J05,2,0.0706178720709504
J05,1,0.04372985841484204
J05,0,0.8044025919992428
J05,4,0.0046142343325520745
J04,3,0.03334573181674912
J04,2,0.14101933347771495
J04,1,0.016568507736560743
J04,0,0.8101095931601502
J04,4,0.026479931523878158
J13,3,0.2167085227562991
J13,2,0.09330584770243185
J13,1,0.015805810700058223
J13,0,0.008768635109186278
J13,4,0.014950159067053293
J16,3,0.011120931499746255
J16,2,0.024384874377367045
J16,1,0.030680058390789647
J16,0,0.06963273902595278
J16,4,0.013767436960070056
J03,3,0.022349694509863852
J03,2,0.14672562481869206
J03,1,0.10931083674010887
J03,0,0.07971093942850883
J03,4,0.030605950380707313
J15,3,0.016629868724647758
J15,2,0.07748055476835948
J15,1,0.002379121060987745
J15,0,0.013700134037943687
J15,4,0.0017847262079840863
J02,3,0.13364509318843784
J02,2,0.1398224693761935
J02,1,0.017024285078575407
J02,0,0.02159645519994236
J02,4,0.8363632144784153
