silver-infovis-topics--userE.txt,lda_35_0.01_0.0001,Score
E02,19,0.11042785749758796
E02,17,0.0021192561102487562
E02,18,0.013626456025906638
E02,33,0.003126342765862436
E02,15,0.0028327789576053737
E02,34,0.17894990879459546
E02,16,0.3587463395143418
E02,13,0.022725851582655228
E02,14,0.36879100653990055
E02,11,0.004996529152980188
E02,12,0.00817624006031189
E02,21,0.02936080884385699
E02,20,0.5609909812949286
E02,22,0.2061399127516295
E02,23,0.006513183342080671
E02,24,0.003903095216122315
E02,25,0.016159558413507958
E02,26,0.006261831298773049
E02,27,0.7219142171050041
E02,28,0.018292535244086264
E02,29,0.021174179421328106
E02,3,0.0011589307536674623
E02,2,0.0035110363179521775
E02,10,0.025579799262117734
E02,1,0.0061875836599408745
E02,0,0.016956722746595564
E02,7,0.13024917356710822
E02,30,0.01340309641887534
E02,6,0.445769511522335
E02,5,0.03713047049943472
E02,32,0.06781086467497996
E02,4,0.14165324019244374
E02,31,0.006652532621230729
E02,9,0.20427236175596766
E02,8,0.006971370590022352
E11,19,0.0052561726116745035
E11,17,0.0010587784002067478
E11,18,0.011311724470902484
E11,33,0.005403863584249435
E11,15,0.004400069352887094
E11,34,4.442683012970301E-4
E11,16,0.5707486444596296
E11,13,3.6443367471584E-4
E11,14,6.651578560093184E-4
E11,11,0.0017005941036199615
E11,12,0.004094618874838393
E11,21,6.575800248847673E-4
E11,20,0.005928242999596354
E11,22,0.015728349151452454
E11,23,7.883381732656437E-4
E11,24,7.453894353615758E-4
E11,25,0.002199105163342253
E11,26,0.0013089826762094476
E11,27,0.0015896544406232337
E11,28,0.0015248816102248698
E11,29,5.903981131166295E-4
E11,3,0.006357715772041197
E11,2,7.532789954437429E-4
E11,10,0.002318482754006081
E11,1,0.0018339052117698638
E11,0,0.0013951160555452143
E11,7,0.0011902898559482216
E11,30,9.211579839524572E-4
E11,6,6.02183362005011E-4
E11,5,0.0013872022087391155
E11,32,2.522992746142106E-4
E11,4,0.0017108420649618182
E11,31,0.003010396345947058
E11,9,5.876041313087672E-4
E11,8,0.001284436411095582
E01,19,0.0036209073736684855
E01,17,0.006502689626849072
E01,18,0.022301900350534868
E01,33,0.013532558633050362
E01,15,0.8763038489140624
E01,34,0.001768729129613818
E01,16,0.002283836995630061
E01,13,4.429979809982874E-4
E01,14,0.0019137149802284687
E01,11,0.004257660170071407
E01,12,0.0025401872709402
E01,21,0.023113962064423715
E01,20,9.838866931565844E-4
E01,22,0.11024901242951733
E01,23,0.0011862872687420179
E01,24,7.321922367592216E-4
E01,25,0.0032807996219483913
E01,26,0.030526735910722302
E01,27,0.004152125156252194
E01,28,0.0031573612814972105
E01,29,0.004330798456640356
E01,3,4.263630483804605E-4
E01,2,7.611661374298291E-4
E01,10,0.006657696192739383
E01,1,0.0010777429711255465
E01,0,0.0012695620140664905
E01,7,7.776385842763633E-4
E01,30,0.011958559963697149
E01,6,4.8014425176977994E-4
E01,5,0.627912184777511
E01,32,0.0032938075255935237
E01,4,0.01780764900008873
E01,31,0.02309758237459377
E01,9,3.434091871935557E-4
E01,8,0.004210472251492385
E10,19,0.025359005364998587
E10,17,0.0029859621197839575
E10,18,0.062384248677774236
E10,33,0.008573307733684752
E10,15,0.898969606918699
E10,34,0.002499355588632614
E10,16,0.005934959813722204
E10,13,0.008892474623452024
E10,14,0.001633594559120152
E10,11,0.002399578585311065
E10,12,0.16009547292345708
E10,21,0.01816915951713299
E10,20,0.0010262699708303519
E10,22,0.028615059366788938
E10,23,0.0012943843516608545
E10,24,0.0016285072681628823
E10,25,0.003582673737259053
E10,26,0.0010689594259382861
E10,27,0.05203340665164418
E10,28,0.00389953495261762
E10,29,0.0019754182442545884
E10,3,9.72140737574343E-4
E10,2,0.002154401333982636
E10,10,0.004086519979489053
E10,1,0.0047127433312535655
E10,0,7.31728739218236E-4
E10,7,0.01289344788290813
E10,30,0.012527878620719423
E10,6,3.823154078250413E-4
E10,5,0.006330747566050982
E10,32,0.019870373337513462
