silver-infovis-topics--userI.txt,lda_20_0.01_0.0001,Score
I20,19,0.00320655715493379
I20,17,0.09699758688124448
I20,18,7.9971535481896E-4
I20,15,0.0017411073742711898
I20,16,0.008836174281392313
I20,13,9.347964372486336E-5
I20,14,0.00123865183842457
I20,11,0.0032852513255067967
I20,12,2.963432220033248E-4
I20,3,0.001585054926348555
I20,2,5.032193073340432E-4
I20,1,6.234416160305103E-4
I20,10,1.66748528132301E-4
I20,0,0.005043870944005478
I20,7,0.005251851766670131
I20,6,0.023250712038934484
I20,5,0.4390858454308692
I20,4,0.24237245008356958
I20,9,0.0034918529664120213
I20,8,0.0011566675997715056
I12,19,0.013741052018544815
I12,17,0.014263375768985282
I12,18,0.016496006498719802
I12,15,0.002522946347623665
I12,16,0.14298639730317803
I12,13,0.0016852821174031625
I12,14,0.008942180299283833
I12,11,0.029918830213178035
I12,12,0.00936356934176239
I12,3,0.030054422270557216
I12,2,0.002151491922226009
I12,1,0.01237056044060202
I12,10,0.0018115984611763167
I12,0,0.054785741689166736
I12,7,0.007465491878635885
I12,6,0.08098611836304344
I12,5,0.043228989494194694
I12,4,0.006744714753886682
I12,9,0.9562488784942224
I12,8,0.0055530702621188165
I13,19,0.0017628454548191783
I13,17,0.006835854310122932
I13,18,0.002557913648032603
I13,15,0.1561135263378476
I13,16,0.23975021442914
I13,13,1.342919261215677E-4
I13,14,0.0014799406521922812
I13,11,0.001978534872546297
I13,12,0.0011996628664027276
I13,3,0.0023735306152493645
I13,2,0.01111878988158739
I13,1,0.018489292221565548
I13,10,0.14304360862701335
I13,0,0.00990889226959566
I13,7,0.007516786815360128
I13,6,0.08985987920349925
I13,5,0.006262443812907246
I13,4,0.006043775993072637
I13,9,0.01693534781388691
I13,8,0.32692026848898864
I01,19,0.003306045661435028
I01,17,0.009277821882077828
I01,18,0.013860469439111548
I01,15,0.07269323008738161
I01,16,0.023500115440788828
I01,13,0.08879666092360068
I01,14,0.0030725635939153895
I01,11,0.0056495622202953595
I01,12,0.7162359133660452
I01,3,0.3223446521184325
I01,2,0.1062094111880601
I01,1,0.7613719753070164
I01,10,0.0077867411208944245
I01,0,0.07097819739910358
I01,7,0.00836874304400716
I01,6,0.2885811280574618
I01,5,0.010243562327967989
I01,4,0.013100723477550175
I01,9,0.008409166947820216
I01,8,0.010194106203615638
I10,19,0.003065764080218455
I10,17,0.02552068288846053
I10,18,0.011049737180090766
I10,15,0.0037905702978685138
I10,16,0.11050002028028406
I10,13,0.24162540374823957
I10,14,0.003056558217912012
I10,11,0.025499876530437966
I10,12,0.04595211385074698
I10,3,0.03507927459541002
I10,2,0.28249644916444094
I10,1,0.03137525726001019
I10,10,0.004479432570441378
I10,0,0.9105905072232181
I10,7,0.20823993215589118
I10,6,0.006423414536475917
I10,5,0.0051598347249037085
I10,4,0.03959601553899122
I10,9,0.002729396288303303
I10,8,0.004366466236555535
I02,19,0.0025640803568875814
I02,17,0.6705472134826918
I02,18,0.0011305643012150394
I02,15,0.009444805789093213
I02,16,0.006537604652284306
I02,13,0.0016018496529844458
I02,14,0.10179397077633347
I02,11,0.007001599875907362
I02,12,0.02228482474411504
I02,3,0.003507616654565531
I02,2,0.002538612884009219
I02,1,0.005445642427378893
I02,10,0.2696508343995636
I02,0,0.007342769683212199
I02,7,0.030191403898192654
I02,6,0.8275165047021638
I02,5,0.005542672312699316
I02,4,0.003907973347456938
I02,9,0.0299238402389831
I02,8,0.009588434609276771
I11,19,0.0046347844603522705
I11,17,0.02107645376893768
I11,18,0.01717977447550223
I11,15,0.06910238301147811
I11,16,0.1814378243627281
I11,13,6.996661831765427E-4
I11,14,0.0023333063498742366
I11,11,0.002860749130877071
I11,12,0.06888641730150162
I11,3,0.02137617847716709
I11,2,0.00651215618038355
I11,1,0.8896427235203382
I11,10,0.0017028675998272803
I11,0,0.0011312678941922186
I11,7,0.21239282052093755
I11,6,0.13631186914544835
I11,5,0.009816541286468763
I11,4,0.4605717400145735
I11,9,0.39223784162870534
I11,8,0.03349157849288069
I21,19,0.022102721010366942
I21,17,0.007285887418813056
I21,18,0.01228309146446378
I21,15,0.03495171794002669
I21,16,0.07799098588140442
I21,13,5.246715961484157E-4
I21,14,0.005316399076233896
I21,11,0.0037988559587565822
I21,12,6.019481560793612E-4
I21,3,0.411927105727039
I21,2,0.29555529830246485
I21,1,0.0019949244684760873
I21,10,0.010363664528094025
I21,0,9.19127915958021E-4
I21,7,0.004443330138629722
I21,6,0.005731334884915606
I21,5,0.023286294331163533
I21,4,0.03421529607016679
I21,9,0.0022981602442326225
I21,8,0.026897636030719693
I16,19,0.005029098045497256
I16,17,0.003509012436084944
I16,18,0.026600141204019035
I16,15,0.007505563071714671
I16,16,0.5048804376013941
I16,13,6.850776844126153E-4
I16,14,0.018320596858359645
I16,11,0.0021839640470042382
I16,12,0.006337837730366635
I16,3,0.010677164665725653
I16,2,0.031214630596586912
I16,1,0.24086122571361468
I16,10,0.00583792031942645
I16,0,0.08577276861559584
I16,7,0.008243567685580495
I16,6,0.28112172598397217
I16,5,0.06097348991650246
I16,4,0.011667768959795448
I16,9,0.08160684748683125
I16,8,0.08514344880966353
I03,19,0.0029181554121159503
I03,17,0.00429406094443268
I03,18,0.009597911163463136
I03,15,0.19147550673154765
I03,16,0.07340941490244302
I03,13,2.5777452001242977E-4
I03,14,0.011492146256714941
I03,11,0.0028154111100691503
I03,12,0.002243292184458791
I03,3,0.002951914306568993
I03,2,0.15362935868059907
I03,1,0.021717160233711515
I03,10,0.019093174496689132
I03,0,8.375573601727614E-4
I03,7,0.029666549817739835
I03,6,0.021708871160616934
I03,5,0.09478683101302783
I03,4,0.0027064396253965164
I03,9,0.0021034849073185663
I03,8,0.0032833911058238515
I17,19,0.002355871001864337
I17,17,0.00423896408104759
I17,18,3.676122322449418E-4
I17,15,0.0014859390836197317
I17,16,4.7044819449763945E-4
I17,13,0.002283076744370352
I17,14,0.052428348608830055
I17,11,8.063183652794478E-4
I17,12,0.004619639103364674
I17,3,0.15090211829500658
I17,2,9.984993082061617E-4
I17,1,0.001322658442926868
I17,10,0.00582478105050831
I17,0,0.0015522440078943255
I17,7,0.002871589247800058
I17,6,8.881840027030654E-4
I17,5,0.003425532374725553
I17,4,0.04837240769036313
I17,9,4.934005286641985E-4
I17,8,0.0013565858772685367
I04,19,0.0032874558182949144
I04,17,0.01855547832800498
I04,18,0.004696909455460843
I04,15,0.003607087523462062
I04,16,0.033972354604282336
I04,13,0.004957061655206901
I04,14,0.1885904873929764
I04,11,0.009967141283860052
I04,12,0.011754714249918495
I04,3,0.004837476525659353
I04,2,0.001376202739072215
I04,1,0.002011810948352394
I04,10,0.04079572575283971
I04,0,0.006944155150043212
I04,7,0.04863311964991299
I04,6,0.17207098516412875
