silver-infovis-topics--userJ.txt,lda_20_0.0001_0.01,Score
J20,19,0.0064969520715964174
J20,17,0.032566923026573956
J20,18,0.021478286899013422
J20,15,0.015905542932088505
J20,16,0.033010811408990634
J20,13,0.13115267663024704
J20,14,0.004768903242237007
J20,11,0.015234340227807789
J20,12,0.012747281859892658
J20,3,0.003170106299117969
J20,2,0.0057034322270193855
J20,1,0.7070840816766696
J20,10,0.059153318689209346
J20,0,0.0037173565447206854
J20,7,0.041119778163977314
J20,6,0.003999400309952559
J20,5,0.002326254195482877
J20,4,0.0049057112245896135
J20,9,0.004637850097973273
J20,8,0.26527500426450684
J21,19,0.05027147000577267
J21,17,0.0061148037567116545
J21,18,0.0063443719328416266
J21,15,0.04667175122254269
J21,16,0.17163299389997497
J21,13,0.01452857402434359
J21,14,0.021165104475568866
J21,11,0.11582533862410721
J21,12,0.00756181472251873
J21,3,0.004428453969494658
J21,2,0.022981351996659332
J21,1,0.150558371718397
J21,10,0.004127585068482643
J21,0,0.008948098528987716
J21,7,0.008703360670639034
J21,6,0.007949141538076418
J21,5,0.010363602736296437
J21,4,0.003582854056709939
J21,9,0.07211039343199067
J21,8,0.054593284974444885
J22,19,0.022450342851655442
J22,17,0.022975841513902136
J22,18,0.6469360016877522
J22,15,0.007521615378350049
J22,16,0.005178566548638687
J22,13,0.003412090881904794
J22,14,0.003146674104705254
J22,11,0.0020982442432549864
J22,12,0.050249977210847216
J22,3,0.0023099012399047125
J22,2,0.006297082159798723
J22,1,0.006046122891605301
J22,10,0.003426516487403715
J22,0,0.009808328370286924
J22,7,0.017779587127821177
J22,6,0.05273807300718812
J22,5,0.05941132856208962
J22,4,0.003559487426793836
J22,9,0.039682190334776254
J22,8,0.00560551338897338
J17,19,0.013077978277300652
J17,17,6.125148820478235E-4
J17,18,0.001724597434421976
J17,15,0.006583084006954637
J17,16,0.00825571375284803
J17,13,0.0011765345898748242
J17,14,0.0073513025030736865
J17,11,0.0011126116724483588
J17,12,0.0014909496233066761
J17,3,0.12000872198605929
J17,2,0.012944606641536805
J17,1,0.09604100001178867
J17,10,0.0014915121151505251
J17,0,0.02462349305504967
J17,7,0.00440374141955503
J17,6,0.00460736182642362
J17,5,0.002961150044908992
J17,4,0.004947516677482959
J17,9,0.21724868544471362
J17,8,0.0012375867055833898
J08,19,0.07458762846893913
J08,17,0.0010681212044981576
J08,18,0.0010843708061652533
J08,15,0.007203744734630692
J08,16,0.325582823989846
J08,13,9.637122786947108E-4
J08,14,6.589906728960201E-4
J08,11,0.013998628883990678
J08,12,5.910963689967089E-4
J08,3,0.002689213079242201
J08,2,0.00230619583195673
J08,1,0.0013025645266902825
J08,10,0.02046724434135345
J08,0,0.20724292504161665
J08,7,0.0022524525661912066
J08,6,0.008190212296538043
J08,5,0.001780782622921954
J08,4,0.0023228021612369926
J08,9,0.052929144729377556
J08,8,0.017300265328167863
J18,19,0.5781053587285179
J18,17,0.005463197732880333
J18,18,8.997729447603345E-4
J18,15,0.0019469881812038898
J18,16,0.0051842438456157726
J18,13,0.016962190509483492
J18,14,0.004895062509081734
J18,11,0.0015651730586905385
J18,12,0.009429662399900146
J18,3,0.0246797751923183
J18,2,0.017096797226069393
J18,1,0.01434950187059571
J18,10,0.0016058013578080957
J18,0,0.002506782912999473
J18,7,0.00403397826716495
J18,6,0.0040518065786441385
J18,5,0.0013702751178105502
J18,4,0.00285899023842785
J18,9,0.06153066975153959
J18,8,9.767422855191767E-4
J09,19,0.002171545883588147
J09,17,7.339895352628009E-4
J09,18,0.001212348529276483
J09,15,0.04643581721335771
J09,16,0.007776705926495392
J09,13,0.22653823600540465
J09,14,0.0018708165406794955
J09,11,0.06180256723933372
J09,12,0.005466389360531428
J09,3,0.004688803083122209
J09,2,0.0076312017064009
J09,1,0.0018328586190980293
J09,10,0.0011026531780316095
J09,0,0.003587196794283097
J09,7,0.011614410775572898
J09,6,0.002606679226172246
J09,5,0.1392891492496646
J09,4,0.005078201777515542
J09,9,0.002294843086793332
J09,8,0.018073828740663683
J19,19,0.005455755951727981
J19,17,0.0013947853274332578
J19,18,0.001044143752276606
J19,15,0.0472186488659779
J19,16,0.160489305763143
J19,13,0.0025912771454859158
J19,14,0.028774126559464253
J19,11,0.0014249346040808404
J19,12,0.00923687545029357
J19,3,0.005978208485319497
J19,2,0.041904030448656274
J19,1,0.00681489656026918
J19,10,0.0017248547937721455
J19,0,0.0927974506272463
J19,7,0.035242475951983654
J19,6,0.006792567864765732
J19,5,0.004977702740120121
J19,4,0.03977107235304954
J19,9,0.2726287929256261
J19,8,0.012955992255786138
J06,19,0.00629431889209305
J06,17,0.002543846935349096
J06,18,9.1207900191137E-4
J06,15,0.08366627061267069
J06,16,0.013304438485055596
J06,13,0.21240930561198945
J06,14,0.01195908840257346
J06,11,0.9370567832570403
J06,12,0.003276013988313307
J06,3,0.0362957342474818
J06,2,0.009723234886867322
J06,1,0.007558555245157934
J06,10,0.008104665124442259
J06,0,0.024981083855168545
J06,7,0.28576818236447643
J06,6,0.005567741863937085
J06,5,0.0018950395917169806
J06,4,0.26227148488898694
J06,9,0.04405385003731348
J06,8,0.0028497191610969206
J07,19,0.0020607310122990104
J07,17,3.892646173485078E-4
J07,18,8.35864563098327E-4
J07,15,0.0016486102694049886
J07,16,0.003413892264992422
J07,13,4.0697686682020353E-4
J07,14,7.816450765937524E-4
J07,11,0.009067338735411894
J07,12,3.8672804934925E-4
J07,3,0.018282640248051235
J07,2,0.0045449149883895175
J07,1,0.0011977441015740325
J07,10,9.123492145889604E-4
J07,0,0.00940168809667335
J07,7,5.85574463742776E-4
J07,6,0.0034811288762621583
J07,5,0.00156087151675155
J07,4,0.0012835972889489772
J07,9,0.09205764687490903
J07,8,3.4179140669527504E-4
J01,19,0.06984148467967732
J01,17,0.978663675070557
J01,18,0.7871563562351769
J01,15,0.01353687572583231
J01,16,0.011067175362997374
J01,13,0.007988318436982783
J01,14,0.01584750973801835
J01,11,0.019269540871114103
J01,12,0.9335487108065342
J01,3,0.06557779111805805
J01,2,0.011031962608699179
J01,1,0.05853724449324757
J01,10,0.10212808648783568
J01,0,0.0046235214711992535
J01,7,0.01107205651577259
J01,6,0.004583618743638817
J01,5,0.0035800764403263402
J01,4,0.004641844026553318
