silver-infovis-topics--userH.txt,lda_30_0.01_0.1,Score
H09,19,0.002852753011800809
H09,17,0.034705073593775074
H09,18,0.031157590455348487
H09,15,0.01983917330777486
H09,16,0.004963596010513991
H09,13,0.0017231234168630684
H09,14,0.03530106502309239
H09,11,0.25308306272132514
H09,12,0.020566074053194116
H09,21,0.0936685168308678
H09,20,0.0031650676827337863
H09,22,0.008355337166143588
H09,23,0.014028939083948281
H09,24,0.07416292690854676
H09,25,0.573674148926253
H09,26,0.2922396883870575
H09,27,0.0035948712896371636
H09,28,0.03078658143824736
H09,29,0.06531222458280797
H09,3,0.10470486505652192
H09,2,0.006564115289246095
H09,10,0.0037879915454819956
H09,1,0.0787344812739015
H09,0,0.008493005452765306
H09,7,8.679569616187797E-4
H09,6,0.2304124251644343
H09,5,0.005807245810841604
H09,4,0.015603560531529318
H09,9,0.032779820331970286
H09,8,0.31305843704029873
H08,19,0.004089480725639003
H08,17,0.015900863317427717
H08,18,6.85154193282279E-4
H08,15,0.0015223955168200774
H08,16,0.0020763198176718526
H08,13,0.0013574147160429347
H08,14,0.003940345912748842
H08,11,0.001012065916734467
H08,12,0.005694436608239946
H08,21,0.001108926021211382
H08,20,0.006605988693174991
H08,22,0.005414983399980139
H08,23,0.007176745543186851
H08,24,0.004900481463145426
H08,25,0.001871583474319079
H08,26,0.07392572587723296
H08,27,0.31936167535244814
H08,28,0.002407050619783697
H08,29,0.023132610154595095
H08,3,3.322326083789743E-4
H08,2,0.003006827241964592
H08,10,2.1769491594883985E-4
H08,1,0.002627888177008946
H08,0,0.0010496564803460543
H08,7,9.094074370452276E-4
H08,6,0.012906028305711473
H08,5,0.002081424969482028
H08,4,0.008398181431403431
H08,9,0.0016192619190566581
H08,8,0.004724094389159502
H19,19,0.002409888621533863
H19,17,0.001440203168435881
H19,18,0.7101893833310077
H19,15,0.002948317181131764
H19,16,0.0021715510108511367
H19,13,0.001797457369377022
H19,14,0.019063315547067188
H19,11,0.0018247865787214092
H19,12,0.00922936522884003
H19,21,0.022246910879501244
H19,20,0.002370848486491848
H19,22,0.004513805897081599
H19,23,0.038207573984723624
H19,24,0.006107677269291353
H19,25,0.12672239219865367
H19,26,0.0022910501620218215
H19,27,0.0026092789244332973
H19,28,0.6760777352586949
H19,29,0.0022011857388692904
H19,3,0.005108659328599677
H19,2,0.0029768538981361343
H19,10,0.00476107409704554
H19,1,0.012739184759196873
H19,0,0.05866915494458941
H19,7,0.0014433256568590477
H19,6,0.15426698797583402
H19,5,0.0014965977775913645
H19,4,0.00623367600012255
H19,9,0.0019275384440440126
H19,8,0.005388731928134039
H17,19,0.49100540844208906
H17,17,9.198122569638855E-4
H17,18,9.197224529983732E-4
H17,15,0.0018677091361878543
H17,16,0.005083522870020535
H17,13,0.0034859405191779956
H17,14,0.0035311147237204535
H17,11,0.0016360337622733938
H17,12,0.03450381319522109
H17,21,0.004923388968241099
H17,20,0.00871539517382314
H17,22,0.007125958396672059
H17,23,0.10768238774711117
H17,24,0.010776442055883968
H17,25,0.028692245914204276
H17,26,0.19581071346427203
H17,27,0.11120384301088018
H17,28,0.07134937721834664
H17,29,0.04024584809316744
H17,3,0.0025848860800004817
H17,2,0.002233228728370475
H17,10,4.657249107448248E-4
H17,1,0.005110127365753727
H17,0,0.0259490067231564
H17,7,0.17321478186589015
H17,6,0.08806904088420318
H17,5,0.003668909545623962
H17,4,0.006079587819077681
H17,9,0.006420844697415813
H17,8,0.00492536056183778
H04,19,0.00616006710231886
H04,17,0.0014425665605078746
H04,18,0.558617977591848
H04,15,0.0012596581227613016
H04,16,0.05739777172816414
H04,13,0.008801273210881887
H04,14,0.02475597325798152
