silver-infovis-topics--userB.txt,lda_50_0.1_0.0001,Score
B19,35,0.05212620628973808
B19,36,0.0021820495596302702
B19,33,0.9496490184896915
B19,34,0.0023762347243154558
B19,39,0.0018130427912252931
B19,37,0.0021031609227665114
B19,38,7.793724008028422E-4
B19,43,5.572733709349922E-4
B19,42,0.003914192178924014
B19,41,0.0016457219934520474
B19,40,0.001481051816119997
B19,22,0.001048601640961747
B19,23,4.899021743610012E-4
B19,24,0.37783762565699186
B19,25,8.158935873907969E-4
B19,26,5.359884796929248E-4
B19,27,0.0012654900216707654
B19,28,0.0019537275389217
B19,29,4.550638787193253E-4
B19,3,0.005809599323619328
B19,2,0.004628581714412646
B19,1,7.648253111047259E-4
B19,0,9.237898549799381E-4
B19,30,0.0022654064279772593
B19,7,0.0021805804196805287
B19,6,0.0012131176275961167
B19,32,8.969626570151246E-4
B19,5,0.0013387346825641045
B19,31,0.15210266164221645
B19,4,8.745037999572595E-4
B19,9,0.0017530473121648057
B19,8,3.61269064003509E-4
B19,19,0.0021218539872171196
B19,17,0.009501811584039035
B19,18,0.0016135665346814453
B19,15,0.0011180720927875878
B19,16,0.059201582545500266
B19,13,0.016562259772013175
B19,14,6.773443343994316E-4
B19,11,0.004197717819924064
B19,12,0.001079693818124886
B19,21,0.0507795786725672
B19,20,9.718895258171057E-4
B19,49,8.599549610173236E-4
B19,48,0.002069879083268297
B19,45,2.5765870846311474E-4
B19,44,4.727986785458427E-4
B19,47,0.001569971924885532
B19,46,0.0017139560366750495
B19,10,0.007836044898313204
B06,35,0.001149848973647325
B06,36,0.007609056029798842
B06,33,0.0014163119866315715
B06,34,0.00391439855286472
B06,39,0.00757140498019516
B06,37,0.3393712136588188
B06,38,0.0016551545369245602
B06,43,0.05608245014521274
B06,42,0.21273372877602922
B06,41,0.0030460004117209465
B06,40,0.001335328274696027
B06,22,0.001221776413162464
B06,23,0.0010229442018239092
B06,24,0.002147955419449807
B06,25,0.0016635731493944463
B06,26,8.506530545164291E-4
B06,27,0.005117000548817244
B06,28,0.0033773096884589368
B06,29,0.0024407729781588624
B06,3,0.0018581969283588305
B06,2,0.001607088773035815
B06,1,0.5839530955508332
B06,0,0.04587703167224098
B06,30,0.003633271692922735
B06,7,0.0028752078009345915
B06,6,0.002604578839832275
B06,32,0.0037359492685250886
B06,5,0.005892343338172764
B06,31,0.010353071649707064
B06,4,0.0020522271853131205
B06,9,0.0032798027550863815
B06,8,4.275347412066296E-4
B06,19,0.0023199233586654704
B06,17,0.02101839572407019
B06,18,0.07507963020890515
