silver-infovis-topics--userJ.txt,lda_10_0.0001_0.1,Score
J20,3,0.018163156994006748
J20,2,0.00571189568365609
J20,1,0.1677103431922318
J20,0,0.13447392909729533
J20,7,0.0067850849343898964
J20,6,0.21612419847537168
J20,5,0.12398634170880501
J20,4,0.06523455706290579
J20,9,0.010135674830424195
J20,8,0.027917286313144735
J21,3,0.024337187415800415
J21,2,0.061430064256863155
J21,1,0.022616653539613504
J21,0,0.14939848623839155
J21,7,0.022256000689988273
J21,6,0.03158686455353588
J21,5,0.010019937260289416
J21,4,0.020395023334477114
J21,9,0.2973425177642434
J21,8,0.005001287653848591
J22,3,0.05936637396344497
J22,2,0.04267369591598311
J22,1,0.5033268467963625
J22,0,0.024264451061966015
J22,7,0.003519096375645709
J22,6,0.004497974045555852
J22,5,0.010581266881775348
J22,4,0.02889379756951299
J22,9,0.006336930975550019
J22,8,0.0035550229747421573
J17,3,0.03884586446246429
J17,2,0.24867220668895312
J17,1,0.003514145553484449
J17,0,0.007748556866330226
J17,7,0.007256884061032224
J17,6,0.0018473305725050103
J17,5,0.0018313371491285877
J17,4,0.0068013671124984324
J17,9,0.05037216582697892
J17,8,0.006957931778288362
J08,3,0.0057160598942806035
J08,2,0.03252233628264681
J08,1,0.001461581194689045
J08,0,0.001929347118623725
J08,7,0.0017483252579910738
J08,6,0.0018766367148385498
J08,5,7.95756963128053E-4
J08,4,0.013140216888711885
J08,9,0.38870342916145545
J08,8,0.003396721018204541
J18,3,0.006810432039796068
J18,2,0.06427241968757602
J18,1,0.010983985059794725
J18,0,0.00251771409101007
J18,7,0.005270466580812911
J18,6,0.005731394633351277
J18,5,0.004610256158139923
J18,4,0.12188464785772309
J18,9,0.04244299756993626
J18,8,0.006336552939201377
J09,3,0.00825866066485948
J09,2,0.002663522161908475
J09,1,0.0044424057277386115
J09,0,0.06088348577270375
J09,7,0.002510296898198078
J09,6,0.2787295432112853
J09,5,0.001050639053776674
J09,4,0.025104528572927293
J09,9,0.04052623996233719
J09,8,0.024658704872620223
J19,3,0.05640884399480145
J19,2,0.27691056891943533
J19,1,0.004602155632103755
J19,0,0.03200648838527936
J19,7,0.0293364726676436
J19,6,0.009425163522774326
J19,5,0.0045578536278343155
J19,4,0.05799491087309221
J19,9,0.2296262099446993
J19,8,0.0020743860181075
J06,3,0.026819291843376312
J06,2,0.049660648367137655
J06,1,0.002982243204218878
J06,0,0.06515480383432991
J06,7,0.012226867151983765
J06,6,0.24977534204519666
J06,5,0.004603924129075054
J06,4,0.18215440257313562
J06,9,0.12879465154935946
