silver-infovis-topics--userC.txt,lda_20_0.001_0.01,Score
C16,19,0.1145118331664114
C16,17,0.03318834044145463
C16,18,0.35094192989174694
C16,15,0.006965279445785043
C16,16,0.9117661898706931
C16,13,0.01715343005671362
C16,14,0.17392244714193392
C16,11,0.005717278519046383
C16,12,0.003281062726255435
C16,3,0.007870764195216947
C16,2,0.0032894131694525875
C16,1,0.0051540117225612305
C16,10,0.007068242157735669
C16,0,0.0019229480493511615
C16,7,0.11586389669694687
C16,6,0.10114456038708007
C16,5,0.0048951874090595844
C16,4,0.006413916080640416
C16,9,0.003084425691710855
C16,8,0.009350780204830067
C07,19,0.0012420390786813638
C07,17,0.010804107684906583
C07,18,0.0014304731043355116
C07,15,0.1575359220036238
C07,16,0.0020724240515244733
C07,13,0.002370935355273622
C07,14,0.004022058406632971
C07,11,0.007042628770903439
C07,12,0.06579482883647296
C07,3,0.019172160047058188
C07,2,0.03394252964717242
C07,1,0.002927221043072403
C07,10,0.01474948977649359
C07,0,0.0016789661118690282
C07,7,0.5864852816123198
C07,6,0.004397900469634387
C07,5,0.016145038799685204
C07,4,0.0019600193174090204
C07,9,0.24644426764404234
C07,8,0.005043635643928294
C17,19,0.0025985089565201355
C17,17,0.003645155563395795
C17,18,8.82143794130369E-4
C17,15,0.10872047796412698
C17,16,5.619395208334454E-4
C17,13,0.00796436091795387
C17,14,0.001995146771499947
C17,11,0.03896627449498185
C17,12,0.10970001083235004
C17,3,6.8651084303501E-4
C17,2,0.019283044135794344
C17,1,0.006477386699807357
C17,10,0.008669459490055388
C17,0,0.13641907836977005
C17,7,0.17366196435575218
C17,6,0.004551204510019254
C17,5,0.003284459438802676
C17,4,0.0026798861185259705
C17,9,0.09894306302778205
C17,8,0.017373856671632333
C08,19,0.0010156796961813975
C08,17,0.030519383426250532
C08,18,0.2696975211479144
C08,15,0.00251578749414693
C08,16,0.0036880621327867423
C08,13,0.019807227734134486
C08,14,0.11723771845470991
C08,11,0.010839476956548183
C08,12,0.003993784018080719
C08,3,0.01853777320194346
C08,2,0.0025431018194440797
C08,1,0.005153131118699436
C08,10,0.005043055632335608
C08,0,0.987718616907459
C08,7,0.0023696020952519406
C08,6,0.449924165069615
C08,5,0.008252281709511231
C08,4,0.021207122800729825
C08,9,0.0017975218013240577
C08,8,0.009592350346244168
C18,19,0.09533612413438401
C18,17,0.009113602373007615
C18,18,4.2265203889507627E-4
C18,15,0.030305875933868746
C18,16,0.0013416517948836618
C18,13,0.0034065304363208996
C18,14,0.006362192805251866
C18,11,0.20063079124542696
C18,12,0.0019486002336533703
C18,3,5.962085697647092E-4
C18,2,8.771766947160736E-4
C18,1,0.003305199899363284
C18,10,0.03374252506836466
C18,0,0.06938585927561383
C18,7,0.0020908064072947684
C18,6,6.554548580243455E-4
C18,5,0.001033939673599688
C18,4,0.0024710219797568164
C18,9,0.05039575842236562
C18,8,0.004475517387738662
C05,19,0.0013096730530027297
C05,17,0.001807964227597261
C05,18,3.748519391113402E-4
C05,15,0.038748846608667856
C05,16,0.0010258003775944196
C05,13,0.0018810115964805385
C05,14,0.002344909643740726
C05,11,0.010432511019280567
C05,12,0.0036763203703793447
C05,3,4.711852137977805E-4
C05,2,0.0035260563434870904
C05,1,0.0031197287335357174
C05,10,0.3114115947033038
C05,0,0.009894546555637979
C05,7,0.1610418231973435
C05,6,0.021595335056867896
C05,5,0.001329897444968325
C05,4,0.0072636213325031505
C05,9,0.09467802816833011
C05,8,0.0056164254684207705
C19,19,0.00545821321982189
C19,17,0.012865212197319908
C19,18,5.691438896715714E-4
C19,15,0.09817432447657659
C19,16,0.0018992567070939992
C19,13,0.017948536525584417
C19,14,0.13973998965942283
C19,11,0.07472463542408894
C19,12,0.009991912055113331
C19,3,0.005633778921274144
C19,2,0.005500898332305651
C19,1,0.20479079790756566
C19,10,0.07245888923950243
C19,0,0.02391245542779337
C19,7,0.01058090526966474
C19,6,5.744467287144555E-4
C19,5,0.0012715414625099548
C19,4,0.002342739435501819
C19,9,0.28171597280359567
C19,8,0.0010137837100034279
C06,19,0.002806186840095166
C06,17,0.0010833274708806752
C06,18,0.0012773366523330374
C06,15,0.05295794788349496
C06,16,0.00185162261040614
C06,13,0.007650125300973577
C06,14,0.0010993955148915096
C06,11,0.0035061165971398615
C06,12,0.8672420846587681
C06,3,0.8347854623208312
C06,2,0.04860670471123031
C06,1,0.005536629161550212
C06,10,0.2095464466822239
C06,0,0.004904477950975215
C06,7,0.001467435260144569
C06,6,0.12650506589351054
C06,5,0.01055305265380694
C06,4,0.011522517082020602
C06,9,0.05244562750940728
C06,8,0.004357021422746266
C09,19,0.0025990195867460083
C09,17,0.01362017219884367
C09,18,3.846950070064144E-4
C09,15,0.048439545457994865
C09,16,0.005637930709196685
C09,13,0.0014328467963203339
C09,14,0.0031645240581038526
C09,11,0.003995644529306454
C09,12,0.12766688947443855
C09,3,0.10695239010248475
C09,2,0.9604479795854874
C09,1,0.0036859211221756767
C09,10,0.053345519559701245
C09,0,0.007328909077692286
C09,7,0.002200713294082122
C09,6,0.0021781455798746572
C09,5,8.456944064462335E-4
C09,4,0.0033941706059285397
C09,9,0.07326226754620997
C09,8,0.006207275287114912
C10,19,0.003241191509162905
C10,17,0.1915318226499567
C10,18,0.017135958813617052
C10,15,0.004531142157822832
C10,16,8.438030541725549E-4
C10,13,0.25184287581918696
C10,14,0.003679051678578551
C10,11,0.00575374838695692
C10,12,0.0035295950859816957
C10,3,0.03361107679821896
C10,2,0.004251162869326751
C10,1,0.007287589833361742
C10,10,0.5962086451428715
C10,0,0.18356273505873164
C10,7,0.015022119640310349
C10,6,0.0053731193953452175
C10,5,0.276433564055555
C10,4,0.0026935930454065056
C10,9,0.17492718610093239
C10,8,0.015718446283340386
C11,19,0.028804776253146955
C11,17,0.3120210940516349
C11,18,0.5850544480861859
C11,15,0.05652455351014412
C11,16,0.0033310969875968363
C11,13,0.02288343352030826
C11,14,0.010569784395075265
C11,11,0.06696993922765562
C11,12,0.010534388836747623
C11,3,0.22271057127086197
C11,2,0.027408664308650167
C11,1,0.05305875543378516
C11,10,0.02405419821808125
C11,0,0.005975866719744456
C11,7,0.004443087645700222
C11,6,0.006165180764283845
C11,5,0.00708367190675067
C11,4,0.7411243825224891
C11,9,0.010147229432239602
C11,8,0.031563643884219734
C03,19,0.007791756424659406
C03,17,0.010360768672394095
C03,18,0.9813984367283755
C03,15,0.00665289332055676
C03,16,0.1719895080531221
C03,13,0.0021342122079566826
C03,14,0.04456951711916284
C03,11,0.0064973126767775904
C03,12,0.017529050523412637
C03,3,0.4154310276069633
C03,2,0.002713389195594243
C03,1,0.004478402619028686
C03,10,0.003408701262184437
C03,0,0.003824710272599322
C03,7,0.0018033252232263178
C03,6,0.9480975629050971
C03,5,0.009668957644230957
C03,4,0.3958996918767348
C03,9,0.0011917519997894353
C03,8,7.456167345976237E-4
C12,19,0.0022431466791388664
C12,17,0.5842243293971952
C12,18,6.537712796735855E-4
C12,15,0.011066094437806989
C12,16,0.001956372406582464
C12,13,0.05465160091531328
C12,14,0.385798272647044
C12,11,0.003989269457864963
C12,12,0.007481172722954603
C12,3,0.0020253920394572088
C12,2,0.03534285851567693
C12,1,0.004098765904115735
C12,10,0.001327263300246412
C12,0,0.05903393470254616
C12,7,0.004563641119027725
C12,6,0.04234184556085893
C12,5,0.0021005585032919773
C12,4,0.011168937012737393
C12,9,7.017447303580743E-4
C12,8,3.440157226355452E-4
C04,19,0.006384108295516478
C04,17,0.009176661647065458
C04,18,0.7484886748878905
C04,15,0.015876751467616617
C04,16,0.01589204980750735
C04,13,0.02130753689383202
C04,14,0.004228126262538164
C04,11,0.007978243496503265
C04,12,0.016073760027406934
C04,3,0.6954554315530533
C04,2,0.04249081782081347
C04,1,0.006452223783811435
C04,10,0.09058217945288967
C04,0,0.011078421016463893
C04,7,0.004328939323050461
C04,6,0.9468262020414311
C04,5,0.041309350206249235
C04,4,0.003751777534194292
C04,9,0.29272430901258145
C04,8,0.022778566033895737
C13,19,0.01664413318101238
C13,17,0.009123559091805008
C13,18,0.008225927524058128
C13,15,0.0033473826778948864
C13,16,0.0034771334374870113
C13,13,0.048335559670358706
C13,14,0.0014453236047241617
C13,11,0.0036580958866276572
C13,12,0.05766640318641629
C13,3,4.2766056525662217E-4
C13,2,0.010339787521163005
C13,1,0.15442372238758792
C13,10,0.004243746941055188
C13,0,0.0035449628876551217
C13,7,0.23622341887213916
C13,6,6.051394706408063E-4
C13,5,0.0016083330676058968
C13,4,0.22943509633803225
C13,9,0.04094364843563635
C13,8,3.3933728465331193E-4
C14,19,0.0012727394625888216
C14,17,8.192610011793682E-4
C14,18,2.865637909532778E-4
C14,15,0.00216150878632295
C14,16,7.298769172403004E-4
C14,13,0.01580075165017425
C14,14,0.0014015875094216426
C14,11,0.0023600923371178938
C14,12,0.5016488271453677
C14,3,3.712896637359135E-4
C14,2,0.0023647001852245037
C14,1,0.004474109446344683
C14,10,0.005324489716089821
C14,0,0.0015802123722962395
C14,7,0.0011561271587196636
C14,6,2.927108172423337E-4
C14,5,4.752395795705698E-4
C14,4,0.0011283481592614514
C14,9,0.03725261313582701
C14,8,4.4519788830103547E-4
