silver-infovis-topics--userD.txt,lda_10_0.01_0.1,Score
D20,3,0.003119527536733618
D20,2,0.009402404298475518
D20,1,0.10080118639575684
D20,0,0.3783896417771246
D20,7,0.011237006212230616
D20,6,0.011842577729423317
D20,5,0.1576378162509008
D20,4,0.16289757576020544
D20,9,0.11144950306111877
D20,8,0.018378014935852588
D19,3,0.0017617346408572948
D19,2,0.06311836526917075
D19,1,0.002846305105219458
D19,0,0.002587529886966791
D19,7,0.03715807288096682
D19,6,0.0025659894546183064
D19,5,0.0018332560633690421
D19,4,7.566117860293378E-4
D19,9,0.26352272301046886
D19,8,0.009149583662662143
D09,3,0.017973024701396986
D09,2,0.8591931181801649
D09,1,0.002705602924846187
D09,0,0.04570195431408908
D09,7,0.007619277335995909
D09,6,0.010782977089528242
D09,5,0.0965832512645551
D09,4,0.050517356164975206
D09,9,0.10988850629483501
D09,8,0.056522165611139825
D08,3,0.04353345025805013
D08,2,0.1709471351800507
D08,1,0.7281263483758474
D08,0,0.0462548289151846
D08,7,0.2540585644251699
D08,6,0.002670573053870826
D08,5,0.07710739732519165
D08,4,0.1581267208468646
D08,9,0.012341462835470766
D08,8,0.04248229892990727
D16,3,0.025924777948318992
D16,2,0.1511338619499456
D16,1,0.008060825895683986
D16,0,0.007893359951992186
D16,7,0.21961560007183506
D16,6,0.013533593175050661
D16,5,0.21176236068244902
D16,4,0.7970829572522108
D16,9,0.020970281344979864
D16,8,0.11734413544454454
D07,3,0.04491686496684569
D07,2,0.0022671905029160353
D07,1,0.0012816083395957396
D07,0,0.4954233478167749
D07,7,0.008063712308800259
D07,6,0.006980119797055129
D07,5,0.011342319390969212
D07,4,0.03886646042662116
D07,9,0.027333689037480794
D07,8,0.0028961386708294535
D15,3,0.019577051547692677
D15,2,0.45348203234090967
D15,1,0.03415486120898323
D15,0,0.009824438874206485
D15,7,0.012621409156269407
D15,6,0.06043698242886509
D15,5,0.19817031614262096
D15,4,0.006990907936993061
D15,9,0.9654606993574165
D15,8,0.20101007134910281
D06,3,0.10253350431999426
D06,2,0.002980387376255632
D06,1,0.00931777097976542
D06,0,0.08019273916312548
D06,7,0.007951761973258751
D06,6,0.012107398454666211
D06,5,0.10226782223648567
D06,4,0.03580831052224537
D06,9,0.02360521890689745
D06,8,0.8597341126843241
D18,3,0.19626312887141684
D18,2,0.009149455537131673
D18,1,0.010338055979725973
D18,0,0.18201037507839676
D18,7,0.002464384281137353
D18,6,0.021164154765886373
D18,5,0.8088929293971671
D18,4,0.00938949595971671
D18,9,0.05735811900787405
D18,8,0.00313396071721464
D05,3,0.0975967367383487
D05,2,0.004813889891407555
D05,1,0.0026686658689668266
D05,0,0.003197169650598684
D05,7,0.003787554327796686
D05,6,0.011671881074125458
D05,5,0.1895815527168915
D05,4,0.014541257211795262
D05,9,0.0045679624015264155
D05,8,0.0063581589084245075
D17,3,0.02898266884989306
D17,2,0.012971452953122823
D17,1,0.0021161386249897492
D17,0,0.0038170692385603206
D17,7,0.001886436480201827
D17,6,0.013560326002773859
D17,5,0.025332612418032367
D17,4,0.013834835801573405
D17,9,0.10836845256007485
D17,8,0.004931354785111831
D04,3,0.005531725299225568
D04,2,0.0027773765126276203
D04,1,0.02573491938496195
D04,0,0.012925480880702807
D04,7,0.13921965736796835
D04,6,0.0024614911777921596
D04,5,0.031504083491850805
D04,4,0.911282921863738
D04,9,0.16463983474166094
D04,8,0.08651391698922699
D03,3,0.06330616956964352
D03,2,0.04515036547839132
D03,1,0.00691635379952561
D03,0,0.0029979051606623826
D03,7,0.00695664964077584
D03,6,0.02726705874760483
D03,5,0.18613795327581276
D03,4,0.2410906633359591
D03,9,0.2364932589462955
D03,8,0.10643875493141902
D12,3,0.002078627572496749
D12,2,0.02520701163658299
D12,1,0.008874813995553265
D12,0,0.006244474022314387
D12,7,0.8862751447786533
D12,6,0.00453977060030241
D12,5,0.01890016402645545
D12,4,0.14253694066268938
D12,9,0.016233659252285114
D12,8,0.03594602552417709
D02,3,0.09768658459316695
D02,2,0.007592045306949248
D02,1,0.0037568231404647504
D02,0,0.0024284824442297585
D02,7,0.002886875863437822
D02,6,0.005667723747200953
D02,5,0.2437838398845216
D02,4,0.038220627105703515
D02,9,0.007553049621238987
D02,8,0.0017655364488451902
D11,3,0.0017086502322663031
D11,2,0.22277704067749535
D11,1,0.03743289119563142
D11,0,0.9191089095956692
D11,7,0.002729867834096933
D11,6,6.331575032509366E-4
D11,5,0.007666105330679873
D11,4,5.167899254022671E-4
D11,9,0.0024032146353360332
D11,8,0.1024399830920284
D14,3,0.3288948210819536
D14,2,0.00924454747091057
D14,1,0.04530255877062729
D14,0,0.004796644840078822
D14,7,0.0020567966550855098
D14,6,0.00939558188896117
D14,5,0.040348215657198545
D14,4,0.010800604367187916
D14,9,0.04570174003139676
D14,8,0.0027032950814551795
D01,3,0.22668425974818499
D01,2,0.0042636195925216
D01,1,0.005348572055189054
D01,0,0.3497009564836486
D01,7,0.014035178441904769
D01,6,0.0019199684102392046
D01,5,0.20224962103818067
D01,4,0.0012260279784498326
D01,9,0.016394365838404007
D01,8,0.0021469553863859726
D13,3,0.016812183531735442
D13,2,0.004658957306280423
D13,1,0.02562081194422355
D13,0,0.0026335865483815817
D13,7,0.009187248166934722
D13,6,0.004247529938329167
D13,5,0.25270488320795675
D13,4,5.440591622287948E-4
D13,9,0.0049356187215890785
D13,8,0.0010368505971010567
D10,3,0.0034619022259130433
D10,2,0.008658317786072529
D10,1,0.004804638746635774
D10,0,0.017112878184312872
D10,7,0.9597234014803053
D10,6,0.010092544977020421
D10,5,0.02946537639967479
D10,4,0.2687479571431724
D10,9,0.04698897980328133
D10,8,0.07255820254553283
