silver-infovis-topics--userD.txt,lda_30_0.01_0.001,Score
D20,19,0.004861070846627495
D20,17,0.390904951796028
D20,18,0.0020747575924722024
D20,15,0.0018108847981030789
D20,16,0.0028385987706473384
D20,13,0.08286571422834778
D20,14,0.002955856400422977
D20,11,0.003001318226520073
D20,12,0.0029929459906760133
D20,21,0.010364743325543898
D20,20,0.02250086762791114
D20,22,0.0033345842293410317
D20,23,9.969252733794593E-4
D20,24,0.0034892187455573278
D20,25,0.007703352400367405
D20,26,0.0019017842204006412
D20,27,0.01911108450285723
D20,28,0.009150623865233435
D20,29,0.013854796010765238
D20,3,0.0025524358571462884
D20,2,0.0011735470089938248
D20,10,0.0017475859191861183
D20,1,0.030510795817163993
D20,0,4.797173358746524E-4
D20,7,0.002559806030999259
D20,6,0.10146083628887559
D20,5,0.01001804681247596
D20,4,0.002253989729149693
D20,9,0.07675644782567351
D20,8,0.09704416029833651
D19,19,0.05102141064538599
D19,17,0.0011157713010387675
D19,18,0.0011304235588871566
D19,15,0.0010099836965165902
D19,16,0.09316695779664493
D19,13,0.0018064263640720963
D19,14,0.025630886525513374
D19,11,0.0013290681028734377
D19,12,0.002249111580409232
D19,21,0.002340573104113223
D19,20,0.0042907326169737475
D19,22,2.5932720068422467E-4
D19,23,6.178929281585176E-4
D19,24,8.352873143013348E-4
D19,25,0.010082394980352237
D19,26,9.926070373709518E-4
D19,27,0.006756152985234882
D19,28,0.0010450888827008603
D19,29,6.50102536746936E-4
D19,3,0.7372591525724549
D19,2,0.002505114101367486
D19,10,0.0010765866201873286
D19,1,0.0015048552057969115
D19,0,3.173608865067031E-4
D19,7,0.001072214653891118
D19,6,5.827817291054084E-4
D19,5,0.011101084511923551
D19,4,0.0038844024888773174
D19,9,0.00123397560764944
D19,8,0.003203450623169466
D09,19,0.004338406894357104
D09,17,0.005553408245364269
D09,18,0.008694911573148317
D09,15,0.0028985229477173705
D09,16,0.8653728945110832
D09,13,9.26094335439562E-4
D09,14,0.05270012137540952
D09,11,0.004397614279604518
D09,12,0.5340986079043626
D09,21,0.005550029673722203
D09,20,0.016695342230957914
D09,22,0.004022724766649463
D09,23,0.001613272471738975
D09,24,0.001508826869844766
D09,25,0.22466954393180968
D09,26,0.0025487485755133015
D09,27,0.0017484058562759878
D09,28,0.13452434641890657
D09,29,0.0031437681621843015
D09,3,0.00535592416118228
D09,2,0.0038629028724465105
D09,10,0.0017817158411224374
D09,1,0.0019188280995863448
D09,0,0.009556015822893595
D09,7,0.0961826444505214
D09,6,0.08574846325616337
D09,5,0.01008355543764779
D09,4,0.002787202802627553
D09,9,0.05756684310151039
D09,8,0.005056079793043361
D08,19,0.44440344796744186
D08,17,0.0027900464408997295
D08,18,0.028411422813102473
