silver-infovis-topics--userI.txt,lda_20_0.001_0.1,Score
I20,19,0.0058716702324979764
I20,17,7.53928019646531E-4
I20,18,2.325117397825741E-4
I20,15,2.4481625534559186E-4
I20,16,0.0011192620839943527
I20,13,7.565624003939573E-4
I20,14,0.08079295933056117
I20,11,0.23430152135364757
I20,12,0.004068559896661302
I20,3,0.0011421729562758763
I20,2,8.446415022335327E-4
I20,1,0.002055380609160119
I20,10,0.02275173020017001
I20,0,0.2914531393789855
I20,7,6.253973169070829E-4
I20,6,0.004257838072742479
I20,5,0.002060235075986739
I20,4,0.004254981192572971
I20,9,3.1121072109721153E-4
I20,8,0.0011072207313106103
I12,19,0.006364765201076286
I12,17,0.0036007665216789835
I12,18,0.0022078316279540186
I12,15,0.007866761138949005
I12,16,0.009792875518510186
I12,13,0.018315230524254135
I12,14,0.0968806915006786
I12,11,0.008898334561512504
I12,12,0.002447775937945959
I12,3,0.015089658527849884
I12,2,0.031497387289076036
I12,1,0.9535284640845202
I12,10,0.0057173616361085
I12,0,0.00830721904755713
I12,7,0.020759821635787584
I12,6,0.0038657574223760704
I12,5,0.0019590734253630694
I12,4,0.1776410975219865
I12,9,0.004588175292152933
I12,8,0.01766679065929843
I13,19,0.0032474069244053487
I13,17,0.0028597679216421845
I13,18,0.0063424532371275134
I13,15,4.592249203781917E-4
I13,16,0.005315251416580134
I13,13,0.008003696318093475
I13,14,0.010211783879790716
I13,11,0.0055234001059367
I13,12,0.001239785822883538
I13,3,0.020496728561578994
I13,2,0.0033276023423319733
I13,1,0.0057379200082556606
I13,10,0.10695202399351834
I13,0,0.00562035862738258
I13,7,0.001715794791652848
I13,6,0.001049516073756579
I13,5,0.24503200996965654
I13,4,0.20135126590526992
I13,9,0.008019808321388069
I13,8,0.006444532633598221
I01,19,0.00735655084420325
I01,17,0.017726968038291328
I01,18,0.020750133404380075
I01,15,0.41447713859075364
I01,16,0.02389784348068714
I01,13,0.00818756012233532
I01,14,0.007231477177631381
I01,11,0.2705318215008972
I01,12,0.002766246560698807
I01,3,0.8863028954085127
I01,2,0.02161751206516324
I01,1,0.0019497961157761336
I01,10,0.006200228969456658
I01,0,0.11249399702996213
I01,7,0.48733225832461907
I01,6,0.013878442084133143
I01,5,0.17917371867058723
I01,4,0.06725978909400525
I01,9,0.009185023568266167
I01,8,0.019944774338761264
I10,19,0.002377266795977429
I10,17,0.021396573095943727
I10,18,0.5960682577546326
I10,15,0.16473719321092573
I10,16,0.005788712909071362
I10,13,0.011284879100895338
I10,14,0.013992112934066396
I10,11,0.004173700050165463
I10,12,0.83909424040467
I10,3,0.11556320646286268
I10,2,0.037374007517274224
I10,1,0.0025278172616209206
I10,10,0.00423072520232133
I10,0,0.008592708889368526
I10,7,0.006158492557845085
I10,6,0.009098731479718954
I10,5,0.028850511099922486
I10,4,0.13792338992146888
I10,9,0.0018195511795756816
I10,8,0.003718819435650174
I02,19,0.28647297770355995
I02,17,0.005956483426027383
I02,18,0.002831202293356367
I02,15,0.025728115954735814
I02,16,0.6585165711600286
I02,13,0.0010884672267925
I02,14,0.006495004881396026
I02,11,0.187788300602803
I02,12,0.00225778637584271
I02,3,0.05272278562420654
I02,2,0.0022584796362148008
I02,1,0.0018090086403708063
I02,10,0.952399262188999
I02,0,0.0062176543411088525
I02,7,0.003950718638173413
I02,6,0.0024602833108784868
I02,5,0.0072838329719950926
I02,4,0.00828997206689101
I02,9,0.004389630091133313
I02,8,0.006130137913192778
I11,19,0.014937578977982946
I11,17,0.00482995141038983
I11,18,3.8308783711843143E-4
I11,15,0.0021441937759905474
I11,16,0.002148548777681573
I11,13,0.01693975960767193
I11,14,0.12958045619924377
I11,11,0.007268026574659888
I11,12,0.0012421455720639139
I11,3,0.758400425190937
I11,2,0.027636728022269186
I11,1,0.5823032443920071
I11,10,0.014800870524393689
I11,0,0.047385334944431305
I11,7,0.002064251914634526
I11,6,0.003349090393923282
I11,5,0.0866311973551679
I11,4,0.22672017033776798
I11,9,0.018012557812554914
I11,8,0.0016978418304127848
I21,19,0.07579153944516248
I21,17,0.20410734940440095
I21,18,6.002108039361726E-4
I21,15,3.526671346417536E-4
I21,16,0.11384559866250349
I21,13,0.01311047319887285
I21,14,0.00438023634742717
I21,11,0.0216774931904646
I21,12,0.0017929776721315046
I21,3,0.0028312167036116088
I21,2,0.23331880207353223
I21,1,0.004130816334794282
I21,10,0.004201186419407117
I21,0,0.0032930896468985685
I21,7,0.0037006077674474843
I21,6,0.0023338939673974834
I21,5,0.023461345154352126
I21,4,0.0924574620338398
I21,9,0.011815739179182133
I21,8,0.00220185122803482
I16,19,0.003736089354331852
I16,17,0.0021391378060344217
I16,18,0.004277507099832242
I16,15,0.005431263684851798
I16,16,0.004290564001454874
I16,13,0.026840307503126166
I16,14,0.3272427845134461
I16,11,0.019634657001484847
I16,12,0.07423124123479563
I16,3,0.15643399232441024
I16,2,0.04953442239869024
I16,1,0.07992993969937666
I16,10,0.010791328261220038
I16,0,0.012454302855806032
I16,7,0.011960158458402786
I16,6,0.004313640833131851
I16,5,0.0014786081429444431
I16,4,0.5931735550518581
I16,9,0.0736874677971339
I16,8,0.033622858745377425
I03,19,0.006391228987754075
I03,17,0.11809344742970795
I03,18,2.867639020521683E-4
I03,15,2.276137352823576E-4
I03,16,0.005763379229706086
I03,13,0.009040391194719067
I03,14,0.011750806470399933
I03,11,0.0036884508233646905
I03,12,0.0012114714054549194
I03,3,0.041038394122335474
I03,2,0.01875725105973175
I03,1,0.006560881437706781
I03,10,0.030233916439417155
I03,0,0.0169825258461012
I03,7,0.030071264562425478
I03,6,0.0016343044502424892
I03,5,0.3472648400013178
I03,4,0.10255783426460456
I03,9,0.008702206893077283
I03,8,0.01006343816723678
I17,19,0.0056134775924535215
I17,17,0.005453175504224842
I17,18,0.002866304652107157
I17,15,0.003969310307686028
I17,16,0.0025238295309315184
I17,13,3.4856161508601153E-4
I17,14,2.779232337281848E-4
I17,11,0.2270393064823444
I17,12,7.761783662693452E-4
I17,3,0.002851873638329561
I17,2,0.0157840779046841
I17,1,0.0034678514688862155
I17,10,9.335013511945132E-4
I17,0,0.00587402112377973
I17,7,0.0040521121875238195
I17,6,0.016632425487683903
I17,5,0.0027654379861616067
I17,4,5.583966290440599E-4
I17,9,2.422132368626663E-4
I17,8,0.004614154438236582
I04,19,0.10870118216368271
I04,17,0.002366358361037741
I04,18,0.006210196609581253
I04,15,0.002485822288844434
I04,16,0.0037210963889558117
I04,13,0.005157082638805237
I04,14,0.15012055494056872
I04,11,0.012000403622544604
I04,12,0.01246499060036502
I04,3,0.004984691463999952
I04,2,0.022709267634334042
