silver-infovis-topics--userG.txt,lda_35_0.01_0.01,Score
G09,19,0.002032883275763556
G09,17,4.965209599555271E-4
G09,18,0.15343205623034473
G09,33,0.006647622640162758
G09,15,2.270398365614382E-4
G09,34,0.0025517616229699834
G09,16,0.0035427292332404618
G09,13,0.0025922440195991227
G09,14,0.0012573845544790949
G09,11,0.8086912687021115
G09,12,0.001904701292045444
G09,21,0.003881095491485163
G09,20,0.0010582272438523883
G09,22,0.0232800730159516
G09,23,9.827861498128345E-4
G09,24,9.645536074213933E-4
G09,25,0.008396867821086996
G09,26,0.0018594697559276415
G09,27,4.194933384180543E-4
G09,28,0.002180121071389277
G09,29,5.106763413041651E-4
G09,3,0.009912211563278973
G09,2,0.04118797613537369
G09,10,2.0392615640488974E-4
G09,1,0.0030651077281610177
G09,0,1.0351187778973286E-4
G09,7,0.0018701768354838948
G09,30,0.0010961347494472325
G09,6,0.0017238478083252068
G09,5,0.0033056175100003877
G09,32,0.0032250627661545516
G09,4,8.480171717256344E-4
G09,31,0.0026536088034904803
G09,9,0.0025817667109798636
G09,8,0.01247347670754065
G15,19,0.00612513301825966
G15,17,0.0015212013103328707
G15,18,0.04774947744559163
G15,33,0.0016816252532602452
G15,15,4.4103059051889736E-5
G15,34,0.560688391080429
G15,16,3.337333810918658E-4
G15,13,0.014862229119352286
G15,14,0.033749597537762466
G15,11,0.0022277336812373187
G15,12,9.368755106247954E-4
G15,21,0.9649160458766495
G15,20,4.990697699119486E-4
G15,22,0.0016545628464773414
G15,23,4.460066320069892E-4
G15,24,0.0011207285711809939
G15,25,0.028885944545695146
G15,26,0.00213120575838692
G15,27,5.485775844895736E-4
G15,28,0.002534009077396157
G15,29,6.199686087264772E-4
G15,3,0.002105294183471395
G15,2,0.013771635275614959
G15,10,0.2152990593394194
G15,1,9.377452988213725E-4
G15,0,2.0775049393991388E-4
G15,7,0.0018593175023098544
G15,30,0.0015334407883797329
G15,6,0.0039532162125145605
G15,5,0.001708959611248016
G15,32,0.17490284596633324
G15,4,0.001897141173799459
G15,31,0.0068607284282747654
G15,9,7.784144797976407E-4
G15,8,4.698856347385877E-4
G02,19,0.006008116480790639
G02,17,0.27423243455547813
G02,18,0.007305182493668973
G02,33,0.08500679035206067
G02,15,0.012794609268102008
G02,34,0.0062540657252660925
G02,16,0.0010202886923547825
G02,13,0.03825650818865789
G02,14,0.12454962272055381
G02,11,0.0020496106214835507
G02,12,0.0029545879981259515
G02,21,0.0021103105088662298
G02,20,0.002386783924818468
G02,22,0.025311372934021602
G02,23,0.0037415543745786383
G02,24,0.03316809816455861
G02,25,0.176980138793046
G02,26,0.014267612428508153
G02,27,0.00235348834452872
G02,28,0.003587034314943225
G02,29,0.006983244814602876
G02,3,0.0023339956606320007
G02,2,0.08904505240939271
G02,10,5.286225014085976E-4
G02,1,0.0059105709605649015
G02,0,0.9035545621017842
G02,7,0.004960255089078897
G02,30,0.9593643487977696
G02,6,0.2628328168418189
G02,5,0.008744721766411822
G02,32,0.01344241624639601
G02,4,0.007545805988083974
G02,31,0.030381217548217612
G02,9,0.003797938019834089
G02,8,0.027234923064947902
G14,19,0.0012019473149693389
G14,17,0.15774492565837545
G14,18,0.014388152674522063
G14,33,0.0730106947585482
G14,15,0.00423566031263335
G14,34,0.002692819406283858
G14,16,0.0015308653915398452
G14,13,0.05496862881054506
