silver-infovis-topics--userC.txt,lda_40_0.001_0.01,Score
C16,19,0.0020919941309912966
C16,35,0.00823026647143926
C16,17,0.004632594156550903
C16,36,0.0015036530408616376
C16,18,0.0023536512911050017
C16,33,0.010831843066184172
C16,15,0.0016168778962032452
C16,34,0.011343640186502179
C16,16,0.001826738965369721
C16,39,0.0020608619532199455
C16,13,0.0015061173154579624
C16,14,0.24599662717430673
C16,37,0.0015057989316747996
C16,11,0.0032944062524329683
C16,38,0.026417086499673614
C16,12,0.34443649180944186
C16,21,0.014771677091222967
C16,20,0.005708543415339622
C16,22,0.0028168975957019236
C16,23,0.060656350129072556
C16,24,0.002116177955648975
C16,25,0.0024602715890834938
C16,26,0.0028859564939116033
C16,27,0.6227290767881096
C16,28,0.003315024374754304
C16,29,0.0023356454344628914
C16,3,0.001062012990581165
C16,2,0.08932534242171344
C16,10,0.018373710512054196
C16,1,0.9241100570265095
C16,0,0.008295396340061486
C16,7,0.002055265694792214
C16,30,0.09224730542874246
C16,6,8.326837188895452E-4
C16,5,0.05065284634786841
C16,32,0.0016521659723628846
C16,4,0.0028434627664311947
C16,31,9.293312022312625E-4
C16,9,0.15887076172108103
C16,8,0.0044844304224850124
C07,19,0.05580609987243982
C07,35,0.0014659372384115642
C07,17,0.004643958590156112
C07,36,5.661337398361892E-4
C07,18,0.0115206857522942
C07,33,0.0017299162553905162
C07,15,0.0028334908973653614
C07,34,0.5076341741930585
C07,16,0.32318616578197396
C07,39,0.09432465648622987
C07,13,0.002006730596909256
C07,14,2.701288816724799E-4
C07,37,7.666734763611781E-4
C07,11,0.0036095034112647267
C07,38,0.011022138749503576
C07,12,0.018365993946778406
C07,21,0.0015967808241722616
C07,20,0.012231519471397372
C07,22,0.0014443110874200102
C07,23,0.0016455732376484144
C07,24,0.0035593700337081336
C07,25,0.0018224580876874228
C07,26,0.005305849492852726
C07,27,2.5045546154538965E-4
C07,28,5.609144470725912E-4
C07,29,9.25987587883865E-4
C07,3,0.0017154348140006332
C07,2,0.054449026659219524
C07,10,0.007461827147837066
C07,1,8.280237737023398E-4
C07,0,0.005507581449364237
C07,7,0.00222749948057839
C07,30,0.0034072986292091037
C07,6,0.010725530735268283
C07,5,0.001020688108006365
C07,32,7.850301241805728E-4
C07,4,0.002735610109192192
C07,31,0.10066664425341686
C07,9,0.04065438617197467
C07,8,0.002246749437587044
C17,19,0.0022972206734150616
C17,35,0.004150185201202256
C17,17,0.0021619494208354666
C17,36,0.22976420853143134
C17,18,0.0584980380217939
C17,33,0.0014443065526183014
C17,15,0.0031905167933256526
C17,34,0.1265098499605521
C17,16,0.007303518181009705
C17,39,0.0011506693040377843
C17,13,0.0015823404173291738
C17,14,0.0011843960416865096
C17,37,0.07145323559495077
C17,11,0.0013628531254809477
C17,38,8.07068486788817E-4
C17,12,0.00965602767209646
C17,21,0.0028749529926635755
C17,20,4.3366168838623246E-4
C17,22,0.002022768308168473
C17,23,0.0015897115691971971
C17,24,0.046004486818451866
C17,25,0.029482873137405465
C17,26,0.003967837403381613
C17,27,0.006814232726608027
C17,28,0.004948121288982366
C17,29,0.003572712873292681
C17,3,0.048557714640626935
C17,2,0.41272347460134456
C17,10,0.001825295411998324
C17,1,1.8644262455624227E-4
C17,0,2.3468560384229596E-4
C17,7,0.0270933911631614
C17,30,0.010984599942607587
C17,6,0.0019354739464518898
C17,5,0.09923631300464242
C17,32,0.001389326843514947
C17,4,0.0018433186373555794
C17,31,0.09741226125908699
C17,9,4.3208013410983456E-4
C17,8,0.0015420473859630998
C08,19,0.001706931354872732
C08,35,0.0029945907324030337
C08,17,0.005679710640044257
C08,36,0.0014194551772974547
C08,18,0.0032014762603665634
C08,33,0.00208103755718773
C08,15,0.0038078088809627977
C08,34,0.05909437139278096
C08,16,0.0016779055593686989
C08,39,0.0016219768898637734
C08,13,0.004190583407194533
C08,14,0.005316638871876195
C08,37,5.287891184744071E-4
C08,11,8.939316461377689E-4
C08,38,0.002384725630883589
C08,12,0.15499338171708082
C08,21,0.27628129079905284
C08,20,4.259074839546706E-4
C08,22,0.0041284486399957195
C08,23,0.0024568380838540633
C08,24,0.006456899760165437
C08,25,0.006050767625655246
C08,26,0.0015212479018426005
C08,27,0.023080043697250672
C08,28,0.0036442739995605506
C08,29,0.001299722896934153
C08,3,0.9901605819434364
C08,2,0.0018942187348167886
C08,10,9.538422537307928E-4
C08,1,0.001265436943735812
C08,0,0.38832903559765314
C08,7,0.0012341086731554288
C08,30,0.0027147891082609996
C08,6,0.0013654739021684422
C08,5,0.01192379816467086
C08,32,0.00423391947205146
C08,4,0.0016936865062306932
C08,31,4.1994482879804165E-4
C08,9,0.0022845438429702635
C08,8,0.0025788955068497
C18,19,0.001300533892661646
C18,35,0.001337463910631764
C18,17,0.0015039127131203035
C18,36,8.563358090051615E-4
C18,18,0.015892224169215475
C18,33,0.007774165324137847
C18,15,0.002465362581535104
C18,34,0.0012751967803778176
C18,16,0.048156496737689465
C18,39,0.003134159764017129
C18,13,0.0011769928528111533
C18,14,2.282119732767515E-4
C18,37,0.44232644443682884
C18,11,5.629404662238261E-4
C18,38,3.6346343116902926E-4
C18,12,0.06286176845835965
C18,21,1.9454699435156916E-4
C18,20,4.383327912501703E-4
C18,22,0.0021861223288954955
C18,23,0.0025201012149939097
C18,24,0.41955600352503564
C18,25,0.005657535678242987
C18,26,0.0019558356088148206
C18,27,3.2391113900715574E-4
C18,28,0.06708204715944398
C18,29,0.0012595081077955757
C18,3,0.0027428504048755626
C18,2,5.108447939617521E-4
C18,10,2.3655756424202442E-4
C18,1,1.1964083922992314E-4
C18,0,1.8626208257721625E-4
C18,7,0.0012354716757757738
C18,30,0.007503501207664888
C18,6,0.0021402803775288693
C18,5,9.232990474529245E-4
C18,32,7.953602392908652E-4
C18,4,0.1685231274708492
C18,31,6.76879510896686E-4
C18,9,0.0011113596227760323
C18,8,0.0011917377120346155
C05,19,0.001836801176806141
C05,35,0.0019218578884048802
C05,17,0.002230436828833222
C05,36,0.2660147359228739
C05,18,0.02487326609429291
C05,33,0.014939468475947838
C05,15,0.0022010870074410083
C05,34,0.05804516848356557
C05,16,0.07561818732362238
C05,39,0.0017719293606228597
C05,13,0.0013494996494937865
C05,14,2.4077197262481576E-4
C05,37,0.7985465350763727
C05,11,9.282315357490804E-4
C05,38,3.74224557693824E-4
C05,12,0.0010153090396984076
C05,21,0.0010013674948337735
C05,20,2.0633300445505832E-4
C05,22,3.5531988681295563E-4
C05,23,0.0019758139351203742
C05,24,0.0013961885433743354
C05,25,0.028723461124407296
C05,26,0.005386201997964257
C05,27,9.835270310608571E-4
C05,28,0.0018382850025825063
C05,29,0.004132759940420947
C05,3,0.00437906723896911
C05,2,3.911609946406418E-4
C05,10,4.1251771880598543E-4
C05,1,5.891905943892999E-4
C05,0,0.005669130009400282
C05,7,0.0023971321733833
C05,30,0.0015146541487365806
C05,6,4.909676413322711E-4
C05,5,4.781290935222509E-4
C05,32,0.00466384790666442
C05,4,0.0011163642774261345
C05,31,0.0015188056571348257
C05,9,5.538204950229815E-4
C05,8,0.0015503612140807639
C19,19,0.0013122867390817018
C19,35,4.1336292365017546E-4
