silver-infovis-topics--userD.txt,lda_10_0.001_0.1,Score
D20,3,0.1318847367944941
D20,2,0.015496324300050173
D20,1,0.058608071377107315
D20,0,0.08350918881255648
D20,7,0.006925229173398765
D20,6,0.07220049164994652
D20,5,0.03137106657544552
D20,4,0.016728141594260604
D20,9,0.33031017237365745
D20,8,0.017824748471787565
D19,3,0.05645215357129955
D19,2,0.002824507907012044
D19,1,0.6843508678502523
D19,0,0.002097104282991074
D19,7,0.0012149144638930534
D19,6,0.0012769169265123166
D19,5,0.013000727931453251
D19,4,0.001992831773293885
D19,9,0.002077424678070027
D19,8,9.195270296332628E-4
D09,3,0.10512044794240788
D09,2,0.010403372808440071
D09,1,0.004697821708913533
D09,0,0.005459887766560471
D09,7,0.5423291747897636
D09,6,0.10047863953340064
D09,5,0.05289351329005705
D09,4,0.03723351338158339
D09,9,0.009790316317979584
D09,8,0.1113560528512842
D08,3,0.004782800239502408
D08,2,0.0020592502681165406
D08,1,0.17834287385437983
D08,0,0.8028688681737128
D08,7,0.10013151496297742
D08,6,0.03187223133665211
D08,5,0.0410597093788867
D08,4,0.26911902177600133
D08,9,0.00891926491560647
D08,8,0.004100727785013843
D16,3,0.8932202835981892
D16,2,0.013136574242511396
D16,1,0.01166300267510285
D16,0,0.07444055923485983
D16,7,0.019434541084849016
D16,6,0.1417349279313553
D16,5,0.13686712121953515
D16,4,0.5191890098331152
D16,9,0.012208999070619123
D16,8,0.008077670289789847
D07,3,0.015982781036276206
D07,2,0.00843257773762131
D07,1,0.19445438932281775
D07,0,0.001530716734531543
D07,7,0.02773792205858209
D07,6,0.002017039536124897
D07,5,0.007809756498468981
D07,4,0.015369663245155284
D07,9,0.11444947487573473
D07,8,0.11445975365915727
D15,3,0.012855380808685124
D15,2,0.058971522704973314
D15,1,0.05715625882185803
D15,0,0.026628175639880645
D15,7,0.029355870441402337
D15,6,0.22743334404417936
D15,5,0.21172325167524783
D15,4,0.01709516397696034
D15,9,0.14827338640785157
D15,8,0.9795790848249175
D06,3,0.0975672391357433
D06,2,0.010897318083526926
D06,1,0.003694222083863881
D06,0,0.10558835311789293
D06,7,0.11000246250344063
D06,6,0.11579138507955376
D06,5,0.8159490821709424
D06,4,0.0033220643334070593
D06,9,0.009468288418843588
D06,8,0.008969780533042423
D18,3,0.005230908551721715
D18,2,0.01855478539134235
D18,1,0.08904792770817417
D18,0,0.0019012070961738612
D18,7,0.10587564235031266
D18,6,0.7113633436483441
D18,5,0.0020869239774400136
D18,4,0.002215988317057742
D18,9,0.2574033871891823
D18,8,0.028063002398397062
D05,3,0.09098704611353031
D05,2,0.007794334082663137
D05,1,0.004776431379930316
D05,0,0.0017013351624089556
D05,7,0.14489901593665075
D05,6,0.2046874879605073
D05,5,0.005682531370164283
D05,4,0.015173243721358963
D05,9,0.003016880796731618
D05,8,0.011263463564197294
D17,3,0.03198772608694056
D17,2,0.012182529411688587
D17,1,0.004921444074916313
D17,0,0.0018847834453864117
D17,7,0.0429559241483817
D17,6,0.05316709789325986
D17,5,0.020997261188351064
D17,4,0.0038560356244142988
D17,9,0.00737154132484469
D17,8,0.06179398570423557
D04,3,0.06255309262893138
D04,2,0.00256802116383942
D04,1,0.004449980150064694
D04,0,0.0035228075380739064
D04,7,0.027340838636258108
D04,6,0.017097021370019658
D04,5,0.052689580599793964
D04,4,0.9170020100306303
D04,9,0.014675246349450105
D04,8,0.0024026811146881564
D03,3,0.6854281316893247
D03,2,0.03190798110952803
D03,1,0.010380579711729326
D03,0,0.004635237033302355
D03,7,0.03862770537912162
D03,6,0.06558357902101365
D03,5,0.11460431226916347
D03,4,0.0027194477535694766
D03,9,0.003904303107904838
D03,8,0.012378649869643871
D12,3,0.0022637944324868575
D12,2,0.004573966727027656
D12,1,0.005646459094088399
D12,0,0.009189859654829676
D12,7,0.010054465795527085
D12,6,0.019895093538299654
D12,5,0.012538097263674601
D12,4,0.7479785040534351
D12,9,0.008583461454017706
D12,8,0.004052830737584772
D02,3,0.17548878195704226
D02,2,0.006048442536305893
D02,1,0.08210703808416435
D02,0,0.0032614027825340047
D02,7,0.05488071823222117
D02,6,0.11884264903473143
D02,5,0.0019389007729208871
D02,4,4.5823853698551126E-4
D02,9,0.005022718773166506
D02,8,0.0014678145755678306
D11,3,0.01044851889913214
D11,2,0.001967577823495371
D11,1,0.009217708639090294
D11,0,0.0024254863724612954
D11,7,0.02263293988285058
D11,6,0.0012517835724733576
D11,5,0.007670306170184262
D11,4,0.0011649155572498126
D11,9,0.8979682545977313
D11,8,0.01493423867467306
D14,3,0.018921094896879626
D14,2,0.010351228744694924
D14,1,0.04497283796715558
D14,0,0.01742136182701904
D14,7,0.20856760023516593
D14,6,0.011296217345116804
D14,5,0.024893997762535286
D14,4,0.0011829585408917728
D14,9,0.009316465383316633
D14,8,0.04394609532012317
D01,3,0.0015024553268429836
D01,2,0.0030372293349698724
D01,1,0.053961350174516885
D01,0,0.005161096907008531
D01,7,0.17634393160082754
D01,6,0.03994565412182095
D01,5,0.009273280327816201
D01,4,0.006911129792845365
D01,9,0.281902493869164
D01,8,0.006310554630471259
D13,3,0.017452414948700277
D13,2,0.003665073147989184
D13,1,0.011082220804022217
D13,0,0.001844620376718631
D13,7,0.007631213561563252
D13,6,0.18214296306772781
D13,5,8.276011236803784E-4
D13,4,4.5919833916592307E-4
D13,9,0.003097464553201759
D13,8,0.04396696557901993
D10,3,0.020020868374079258
D10,2,0.009141340957129433
D10,1,0.006729882289214912
D10,0,0.0043972093316987666
D10,7,0.01347077766368372
D10,6,0.029888902461595736
D10,5,0.08020817686279297
D10,4,0.8771801534767021
D10,9,0.03673788858528333
D10,8,0.00338200241665259
