silver-infovis-topics--userG.txt,lda_20_0.001_0.1,Score
G09,19,0.0025396528569684622
G09,17,0.0012132798768832813
G09,18,2.6115726892043473E-4
G09,15,4.5236875893981337E-4
G09,16,0.023915195213156343
G09,13,0.01105090202010171
G09,14,0.1667400129930865
G09,11,0.0063340773618712955
G09,12,0.0012999105993688567
G09,3,0.004051734429558019
G09,2,0.0026299024988691243
G09,1,0.001388535344721266
G09,10,0.0033889341662069992
G09,0,0.007239708964206437
G09,7,0.00382641476493614
G09,6,0.03306270676774205
G09,5,7.770325687420994E-4
G09,4,0.4109537217298223
G09,9,0.0022096240865292264
G09,8,0.002779931584522046
G15,19,0.2698368012867372
G15,17,0.22302171645358196
G15,18,7.462941839849714E-5
G15,15,0.0016012872954234785
G15,16,0.10955320890934138
G15,13,0.003359891672829636
G15,14,0.004304261033236319
G15,11,0.0026209588093229633
G15,12,9.065405113782988E-4
G15,3,0.005120967835574461
G15,2,0.0043046046181301235
G15,1,0.0041824791638798275
G15,10,0.0035002388127807265
G15,0,0.257221807592772
G15,7,7.481298894769725E-4
G15,6,0.0019672185004128346
G15,5,0.007595529061994449
G15,4,0.005360175404066439
G15,9,0.009727066675804159
G15,8,7.774127265766218E-4
G02,19,0.053100082459938844
G02,17,0.8773200612718236
G02,18,0.016985631214709963
G02,15,0.925407696410356
G02,16,0.004691984532162134
G02,13,0.04459585387456923
G02,14,0.009718739676076654
G02,11,0.008399091655712778
G02,12,0.0046426629729374455
G02,3,0.2650281573849781
G02,2,0.031011629346911512
G02,1,0.0021040678592151125
G02,10,0.01210680587079496
G02,0,0.06391326218025342
G02,7,0.012025352394076535
G02,6,0.004443567755627854
G02,5,0.16054623655908642
G02,4,0.1382030819085518
G02,9,0.004422998391475412
G02,8,0.015782724554662966
G14,19,0.9870852099550084
G14,17,0.01947885469844055
G14,18,0.003762326591511611
G14,15,0.024449997496034125
G14,16,0.008721118016524148
G14,13,0.029830998288997733
G14,14,0.00710422059660115
G14,11,0.010500719075330222
G14,12,0.0017247055424392645
G14,3,0.00940887362637412
G14,2,0.0039190331999545336
G14,1,0.0025208768203264864
G14,10,0.04814192705859083
G14,0,0.1632893109617778
G14,7,0.0019321049641427823
G14,6,0.0023548287235479904
G14,5,0.08107250917292476
G14,4,0.1508309154831685
G14,9,0.009333014929052802
G14,8,0.09653561842244299
G01,19,3.864208563417844E-4
G01,17,5.43733524225092E-4
G01,18,0.001337426222490222
G01,15,3.5142067887890987E-4
G01,16,0.002226562060778304
G01,13,0.0013862770564253234
G01,14,0.0010972316108095103
G01,11,0.004365222801100078
G01,12,4.4542242670859235E-4
G01,3,9.440413366093257E-4
G01,2,0.0015969598908144812
G01,1,0.0290055592293489
G01,10,0.10682707217930536
G01,0,0.002593625224939985
G01,7,0.0023255640480465143
G01,6,0.0021894392129731917
G01,5,6.620313877466594E-4
G01,4,0.01570101312793456
G01,9,0.0016623400931229065
G01,8,0.0018698122646437858
G04,19,0.0029812582619891644
G04,17,0.12927963332253917
G04,18,0.047298366479039754
G04,15,0.005593294545248295
G04,16,0.0064242556353254834
G04,13,0.002031285544991955
G04,14,0.01214699625555576
G04,11,0.07145657316960935
G04,12,0.002102860050912024
G04,3,0.016925513894890443
G04,2,0.436333303736291
G04,1,0.001606005492702133
G04,10,0.00311228638784239
G04,0,0.0035801999792204157
G04,7,0.00740746445576026
G04,6,0.043135940741553504
G04,5,0.007076401130358003
G04,4,0.04382527117438222
G04,9,0.260321103793577
G04,8,0.04425786809079347
G13,19,0.004727023318268058
G13,17,0.39647085760963857
G13,18,0.02964660885534204
G13,15,0.0014973548737896032
G13,16,0.0033109019834723793
G13,13,0.02354994569968187
G13,14,0.013729052627461219
G13,11,0.005661162870682531
G13,12,0.004489036594394889
G13,3,0.002154692757691044
G13,2,0.1678405988057461
G13,1,0.0012124761716645316
G13,10,0.005824821502335744
G13,0,0.4116696918593176
G13,7,0.0028116864254880067
G13,6,0.0022605733591542477
G13,5,0.0026038488458942277
G13,4,0.12054011825696094
G13,9,0.04258376371537382
G13,8,0.003783619217409919
G03,19,0.3752991072444766
G03,17,0.013970556706600433
G03,18,0.5232672979427935
G03,15,0.018150392823270384
G03,16,0.004442823420604309
G03,13,0.03444840593708819
G03,14,0.22420999125938376
G03,11,0.004673552893277548
G03,12,0.9205300646885863
G03,3,0.20188204565976692
G03,2,0.006575410911479587
G03,1,0.0018267443314438612
G03,10,0.0078075793004842645
G03,0,0.004220142206379888
G03,7,0.005903165456570326
G03,6,0.005682163224010419
G03,5,0.0864594155976094
G03,4,0.17723775192587685
G03,9,0.004021306954178134
G03,8,0.0028079546981472935
G12,19,0.0039730788643348395
G12,17,9.972210742097845E-4
G12,18,5.146385388420785E-4
G12,15,4.083910881666025E-4
G12,16,0.055455663211771374
G12,13,0.005965505481063583
G12,14,0.00807790198926973
G12,11,0.17085067576272794
G12,12,0.002175081560244942
G12,3,0.007245422472105442
G12,2,0.00312973667624613
G12,1,0.0011496114313657782
G12,10,0.009452557078619472
G12,0,0.0028582192294829105
G12,7,0.14482597923514254
G12,6,0.01398373013096314
G12,5,0.0017781444782974597
G12,4,0.13678846105979034
G12,9,0.0032362085289050027
G12,8,0.002171433160239576
G19,19,0.008210421753378811
G19,17,0.004929166214875549
G19,18,0.0015039042362345544
G19,15,0.0022940922674753593
G19,16,0.002643675808101275
G19,13,0.006742933937035891
G19,14,0.0651008382789775
G19,11,0.02007371852996189
G19,12,0.001558912850195855
G19,3,0.11905068700703211
G19,2,0.0034711054096611465
G19,1,0.0030304649473435787
G19,10,0.15017070163546276
G19,0,0.00653872162034045
G19,7,0.02148339253657602
G19,6,0.0038857192413054758
G19,5,0.00554170080458024
G19,4,0.19999394649672927
G19,9,0.007619339661674296
G19,8,0.017079375347852612
G06,19,0.014078002210498345
G06,17,0.0019798498115351413
G06,18,3.8668122597070525E-4
G06,15,0.0010529447807071486
G06,16,0.001502543417784487
G06,13,0.0011330449888655226
G06,14,0.009543638028163375
G06,11,0.022267176972449718
G06,12,0.01105771599532264
G06,3,0.01252151861220956
G06,2,0.006504677075085638
G06,1,0.0017992056095810815
G06,10,0.0018550649238237725
G06,0,0.011769554486123516
G06,7,8.891601299004113E-4
G06,6,0.0019540423238377683
G06,5,0.0028367575279869502
G06,4,0.17639648804863187
G06,9,0.02257175538201852
G06,8,0.0026628859498525814
G18,19,0.003825938086684618
G18,17,0.001848038485379124
G18,18,3.941611381922453E-4
G18,15,3.076349366803941E-4
G18,16,0.006339513787613391
G18,13,0.015050227611961899
G18,14,0.08996966740172857
G18,11,0.010177845078396325
G18,12,0.001537231217229851
G18,3,0.09305180262480602
G18,2,0.0038262674555715366
G18,1,0.0013610042970676594
G18,10,0.14466554116331223
G18,0,0.0051006892029805935
G18,7,0.0037167633343717734
G18,6,0.0069619601159736305
G18,5,0.02028954365924505
G18,4,0.13783327654664485
G18,9,0.003008246702746803
G18,8,0.002425536876917562
G05,19,0.2389461745329483
G05,17,0.007865860716953667
G05,18,0.021621961414579623
G05,15,0.0017975634626973744
G05,16,0.005438034759953722
G05,13,0.020849477029130512
G05,14,0.1168458804555246
G05,11,0.018144557563877298
G05,12,0.3931443971847866
G05,3,0.01255768564051013
G05,2,0.005046392068136311
G05,1,0.9332392492747165
G05,10,0.0062964264841175515
G05,0,0.009206213571591454
G05,7,0.0029253345143772625
G05,6,0.00591937417160847
G05,5,0.05037565317596954
G05,4,0.08452477685876915
G05,9,0.006366862251204235
G05,8,0.133950039494372
G17,19,0.011894744453583602
G17,17,0.04384871597218722
G17,18,0.004431351466422687
G17,15,0.049865227135080334
G17,16,0.016309756472905484
G17,13,0.028833200558751784
G17,14,0.2135055715517802
G17,11,0.05953177794000378
G17,12,0.0017571990236261493
G17,3,0.5968270039743917
G17,2,0.002428897975391801
G17,1,0.002623874784339894
G17,10,0.08469219920416148
G17,0,0.002894319123323754
G17,7,0.07838984968535263
G17,6,0.014511954247151387
G17,5,0.04451214760019864
G17,4,0.20803121530383517
G17,9,0.01847141703799196
G17,8,0.007083181773890649
G08,19,0.25564375182291393
G08,17,0.8921049351735436
G08,18,0.0025980355553734606
G08,15,0.0012925946315363681
G08,16,0.45989275530683377
G08,13,0.01718856246194607
G08,14,0.006632297008010447
G08,11,0.035880438771397814
G08,12,0.01863867173228019
G08,3,0.06388462346949374
G08,2,0.24936658677836684
G08,1,0.0014470838110944202
G08,10,0.01761805358098583
G08,0,0.005648689626674927
G08,7,0.007197221723124005
G08,6,0.0026483766903599017
G08,5,0.07393714660023869
G08,4,0.05762800697680626
G08,9,0.008283635103046177
G08,8,0.007839230407439729
G16,19,0.0020871501126791493
G16,17,0.002913410326797765
G16,18,5.980613124911702E-4
G16,15,2.1698704248289462E-4
G16,16,0.012690169039765614
G16,13,0.010018607453864356
G16,14,0.01120453361673355
G16,11,0.016464044656635902
G16,12,8.170715415874991E-4
G16,3,0.07903075355127978
G16,2,0.055874565095048026
G16,1,0.001094886921875957
G16,10,0.04075912812727338
G16,0,0.009772296766008378
G16,7,0.004694257474212681
G16,6,0.003413295277288768
G16,5,0.25686023056196794
G16,4,0.1516445840765012
G16,9,0.011197740798641834
G16,8,0.009351134584592184
G07,19,0.12345309233968443
G07,17,0.001837133494262139
G07,18,0.005170560496321947
G07,15,7.290877941096808E-4
G07,16,0.00556159238607357
G07,13,0.023023849660846564
G07,14,0.23021978764745538
G07,11,0.10672093921158128
G07,12,0.12410787973801649
G07,3,0.003560154029882219
G07,2,0.0020905980795115553
G07,1,0.0034467108189312227
G07,10,0.019022125960717947
G07,0,0.011791596654463369
G07,7,0.009240958124064072
G07,6,0.0076927519338096445
G07,5,0.08212737688831058
