silver-infovis-topics--userD.txt,lda_50_0.01_0.0001,Score
D20,35,0.0012204322753012185
D20,36,0.0022543193948659493
D20,33,0.29372588710002584
D20,34,0.0058445022154119276
D20,39,0.10007982573080329
D20,37,5.629005453864365E-4
D20,38,0.0027582109506040227
D20,43,7.704258259488088E-4
D20,42,0.13273869423833853
D20,41,0.025850959714611387
D20,40,0.13117968167044883
D20,22,0.08176551736404994
D20,23,0.0037350711819756376
D20,24,0.0012600370574668372
D20,25,0.010037854580747711
D20,26,0.001515050836539246
D20,27,0.002065662953794246
D20,28,0.002357367076412036
D20,29,0.00977023626523016
D20,3,0.0016440420036763466
D20,2,0.001050629935324776
D20,1,0.001882579136555923
D20,0,0.006954864569952249
D20,30,0.017072128084446643
D20,7,0.08227040591941477
D20,6,0.003114768050834897
D20,32,4.910201407599833E-4
D20,5,0.002756333042033748
D20,31,4.1231299318233804E-4
D20,4,0.001197680125791217
D20,9,0.013009365602664108
D20,8,0.0010304645684820533
D20,19,0.0027179386784524856
D20,17,0.005926148322189002
D20,18,0.002646546004560583
D20,15,0.003667106687040356
D20,16,0.001388454880320227
D20,13,0.00229295752353977
D20,14,0.0014249404782234975
D20,11,0.028588311154880336
D20,12,0.0021175252259561183
D20,21,8.325865087263075E-4
D20,20,0.2477326529877769
D20,49,0.0019011322769650948
D20,48,0.001616878120809319
D20,45,0.3711748367455194
D20,44,0.008942438224317412
D20,47,0.005818690851783667
D20,46,0.41502867501373675
D20,10,0.002991987733152958
D19,35,6.861214262550113E-4
D19,36,0.001153290474544894
D19,33,0.004587890173733599
D19,34,0.001159054182804141
D19,39,0.0019544278431813727
D19,37,5.526508882729903E-4
D19,38,0.0013567383961426874
D19,43,4.2828723819432355E-4
D19,42,0.0026172155993939746
D19,41,0.001011313147786837
D19,40,8.210776540607551E-4
D19,22,0.0016909390950226157
D19,23,0.0020161753184791235
D19,24,8.074560727554014E-4
D19,25,2.208828653570557E-4
D19,26,7.361561905682726E-4
D19,27,0.0010998368405797283
D19,28,0.00291604329940437
D19,29,6.175342323513549E-4
D19,3,0.001658401154264749
D19,2,0.0015040681519148448
D19,1,5.385451089798965E-4
D19,0,0.0021161124503308983
D19,30,0.00286467592698146
D19,7,5.178935311879808E-4
D19,6,0.05089637434940725
D19,32,3.960706828368393E-4
D19,5,0.03612205686356004
D19,31,0.015406644718294492
D19,4,2.4134006242151364E-4
D19,9,0.0024122663592977015
D19,8,7.727943671182438E-4
D19,19,6.480752811702453E-4
D19,17,0.0013750739759265072
D19,18,0.170393360992991
D19,15,3.7282225638626083E-4
D19,16,6.866789323728311E-4
D19,13,0.0012175937194319542
D19,14,0.00502751452235186
D19,11,0.727280098242583
D19,12,0.0010682371433829191
D19,21,7.549762386536362E-4
D19,20,3.417311949809009E-4
D19,49,5.049152670492699E-4
D19,48,0.0012179730952501077
D19,45,0.0022287211161503917
D19,44,0.008165520344394274
D19,47,4.3928343612469517E-4
D19,46,0.0029528244913739326
D19,10,3.685201479122787E-4
D09,35,7.966386067912304E-4
D09,36,0.003279708925542807
D09,33,0.001525440420103997
D09,34,0.013680377014213313
D09,39,0.002347967774129137
D09,37,0.011282459859345164
D09,38,0.047396653799805046
D09,43,0.01536524379645828
D09,42,0.006047787142496779
D09,41,0.0013277961405312858
D09,40,0.0014861825665688022
D09,22,0.025123170142889006
D09,23,0.003915106858314456
D09,24,0.004110133874108783
D09,25,0.002583617162189512
D09,26,8.118050905541205E-4
D09,27,7.435489110273243E-4
D09,28,0.0016612550253083257
D09,29,8.736361853871206E-4
D09,3,0.6293039560803956
D09,2,0.04136957940447418
D09,1,0.12828467480640635
D09,0,0.018812595446782217
D09,30,0.007265384539431652
D09,7,2.5363880044498334E-4
D09,6,0.8507083190129661
D09,32,0.002030522653645415
D09,5,0.0021338857463562436
D09,31,0.10333284229294418
