silver-infovis-topics--userB.txt,lda_5_0.01_0.0001,Score
B19,3,0.005025706106007026
B19,2,0.06693715039155981
B19,1,0.0011636784063437154
B19,0,0.5029064447231834
B19,4,0.05330661600470922
B06,3,0.0072374109280917386
B06,2,0.016451235653939335
B06,1,0.018111140425740784
B06,0,0.1870789838207727
B06,4,0.23421304665199574
B07,3,0.012986282725092956
B07,2,0.01627062966182274
B07,1,0.8590881057613045
B07,0,0.4587545131078515
B07,4,0.1517896989852449
B17,3,0.01626010883229724
B17,2,0.0038774849380066264
B17,1,0.33035352670325513
B17,0,0.0194659262059577
B17,4,0.014600825425023238
B08,3,0.028025000732897057
B08,2,0.038455095460878976
B08,1,0.9760290891816674
B08,0,0.05328162120750335
B08,4,0.26846317433916195
B18,3,0.006265599175633984
B18,2,0.4155106326121724
B18,1,0.08984300721657268
B18,0,0.0064480552148380825
B18,4,0.2041041243902637
B09,3,0.013172848579663754
B09,2,0.756656388924436
B09,1,0.020942552418659652
B09,0,0.018317301137062772
B09,4,0.17017809540968395
B11,3,0.01338344670769608
B11,2,0.7084376532859628
B11,1,0.02214547721658453
B11,0,0.1877180471965999
B11,4,0.15209667495448495
B12,3,0.031124775354773343
B12,2,0.004141378285858274
B12,1,0.0068167578961478535
B12,0,0.00877364876278657
B12,4,0.003625037961633397
B01,3,0.054717479691624986
B01,2,0.012061328590677824
B01,1,0.011544385610242722
B01,0,0.03371826463087606
B01,4,0.15033923826413412
B10,3,0.004552370181465401
B10,2,0.030025588788564574
B10,1,0.08210617199083521
B10,0,0.46319551027237194
B10,4,0.0055149461101033715
B15,3,0.011955981241649611
B15,2,0.018019546289263545
B15,1,0.08091690731748541
B15,0,0.012138223945461499
B15,4,0.5430673233826667
B02,3,0.012453150530251896
B02,2,0.029478336699450592
B02,1,0.014631403355414616
B02,0,0.029274473607752913
B02,4,0.23444620073352967
B16,3,0.018068204407073536
B16,2,0.9253315949749119
B16,1,0.01389770467714457
B16,0,0.13643823832770466
B16,4,0.0879713353826682
B03,3,0.004190732168806614
B03,2,0.017940843835718336
B03,1,0.002409046321690908
B03,0,0.20930270764718917
B03,4,0.18904955469860188
B04,3,0.01869752105199535
B04,2,0.010173302365056749
B04,1,0.023131276526534374
B04,0,0.4074252494781264
B04,4,0.2112398269851736
B13,3,0.05925874573252307
B13,2,0.015949879271136926
B13,1,0.04564819747215406
B13,0,0.07079267132171545
B13,4,0.008871166079763595
B14,3,0.032409692615635824
B14,2,0.32780217691223723
B14,1,0.10534031737556981
B14,0,0.0164453217558536
B14,4,0.09990003398803302
B05,3,0.016851484144284164
B05,2,0.035339793057475845
B05,1,0.018206367909565816
B05,0,0.01174590328564991
B05,4,0.10780846056657696
B21,3,0.03635855312819456
B21,2,0.049291748594322574
B21,1,0.004231161304865416
B21,0,0.005969819552009135
B21,4,0.16008488840322105
B20,3,0.012973854069187631
B20,2,0.0766309805562215
B20,1,0.03875963987315555
B20,0,0.024427052780902264
B20,4,0.07154223524938783
