silver-infovis-topics--userE.txt,lda_10_0.0001_0.0001,Score
E02,3,0.11028732485999476
E02,2,0.16297570849051976
E02,1,0.20906758258836758
E02,0,0.021632549042998488
E02,7,0.0809498522302855
E02,6,0.04616999690779767
E02,5,0.024632396765601014
E02,4,0.25219545194020987
E02,9,0.7760710025783923
E02,8,0.4411004806460402
E11,3,0.17638651091357452
E11,2,0.008233725368148075
E11,1,0.002353136392199333
E11,0,0.00213941917891085
E11,7,6.724394326484372E-4
E11,6,0.0022028272766738085
E11,5,0.03155398430884133
E11,4,0.0023845936152587983
E11,9,0.0049689443817131085
E11,8,0.002056721486640856
E01,3,0.051614956957408926
E01,2,0.23032918016426296
E01,1,0.04970956906494835
E01,0,0.5208567992727677
E01,7,0.008912784123554294
E01,6,0.01780196285785988
E01,5,0.04604190903378285
E01,4,0.02655216417651032
E01,9,0.014121040739395551
E01,8,0.0012344441957528288
E10,3,0.07038510931423492
E10,2,0.38583571988302046
E10,1,0.005830722987429034
E10,0,0.010975972203954921
E10,7,0.019221302284643745
E10,6,0.23230873673487878
E10,5,0.004683537626707873
E10,4,0.0027634012845575736
E10,9,0.08475720783656747
E10,8,0.0021885884730980616
E13,3,0.03599659674699808
E13,2,0.03566523869535996
E13,1,0.010661392001806923
E13,0,0.01998092759237925
E13,7,0.04863724625336408
E13,6,0.004939899998269396
E13,5,0.9009553213408122
E13,4,0.8572525989537825
E13,9,0.13904763523820393
E13,8,0.007971961481423815
E12,3,0.005119656360945199
E12,2,0.13194080068402259
E12,1,0.021757486281375592
E12,0,0.13892060382152183
E12,7,0.0170487243786094
E12,6,0.0036009881559513697
E12,5,0.07393258015688885
E12,4,0.8868452670740535
E12,9,0.012150511151292532
E12,8,0.0010504053711373148
E15,3,0.00755033769747511
E15,2,0.358025767320367
E15,1,0.2465530421999374
E15,0,0.012607587855274655
E15,7,0.034600702060199065
E15,6,0.024274855522741553
E15,5,0.055430535975705186
E15,4,0.013265330672663129
E15,9,0.03380099369823605
E15,8,0.00610095252746241
E06,3,0.01689289848538742
E06,2,0.007261557824249392
E06,1,0.010998669373087069
E06,0,0.46771832028277244
E06,7,0.01618530163066388
E06,6,0.051578579568785816
E06,5,0.015609170622625566
E06,4,0.14870192706809784
E06,9,0.0035331445775454965
E06,8,0.0037440114535380264
E14,3,0.01022729217187586
E14,2,0.006993095679322187
E14,1,0.017770473689789453
E14,0,0.08036989292789262
E14,7,0.0276235798764806
E14,6,0.010104386247457402
E14,5,0.010325715209737197
E14,4,0.006057836015228202
E14,9,0.030514712338614698
E14,8,0.05574115873212761
E05,3,0.004823748719478467
E05,2,0.10220186198673015
E05,1,0.08318219590808862
E05,0,0.030504015273237203
E05,7,0.0036017618469410427
E05,6,0.3182154370302686
E05,5,0.8275010908062826
E05,4,0.009671510129007861
E05,9,0.0017327158826257855
E05,8,0.006126506655571639
E17,3,0.019745241621222903
E17,2,0.02286459357647574
E17,1,0.008441201640868288
E17,0,0.031181103642596294
E17,7,0.002465373560027717
E17,6,0.00452601733526328
E17,5,0.5981475657286794
E17,4,0.020093556539995304
E17,9,0.012389145991914836
E17,8,0.010966798939686077
E04,3,0.25973862050338165
E04,2,0.0020666617818190973
E04,1,0.0024063126118975147
E04,0,0.0037294475294491086
E04,7,0.001073351655088356
E04,6,0.00263982872585749
E04,5,0.006996932535730681
E04,4,0.003427084353899248
E04,9,0.9370684163746592
E04,8,0.007867735344665165
E16,3,0.0036768267617341695
E16,2,0.0018644086414282405
E16,1,0.014412704200996045
E16,0,0.5078042141739988
E16,7,0.0020397807076332126
E16,6,0.0017278266194420907
E16,5,0.029256242347612423
E16,4,0.0072780715415892835
E16,9,0.005407323049180305
E16,8,0.07947715813810552
E03,3,0.01036940192816912
E03,2,0.0024845951972470707
E03,1,0.0018950948495933375
E03,0,0.007956283261345148
E03,7,0.0015876688241346015
E03,6,0.1504641537338753
E03,5,0.03266424123104448
E03,4,0.14738029539809333
E03,9,0.010620590572822745
E03,8,0.6728853960720631
E18,3,0.047963705350526624
E18,2,0.30246696165925213
E18,1,0.5730290812614148
E18,0,0.04198286364713557
E18,7,0.02488004933613206
E18,6,0.03351548040859656
E18,5,0.0061894861649436275
E18,4,0.005864061099067124
E18,9,0.005629352161271147
E18,8,0.042657384956936814
E09,3,0.0031452995447285113
E09,2,0.10297573462370697
E09,1,0.020060168671164606
E09,0,0.043129780083016996
E09,7,0.008384364752452718
E09,6,0.018387814605139274
E09,5,0.014573112144605653
E09,4,0.0020676729768242235
E09,9,0.002159971220472883
E09,8,0.0013848681007275069
E08,3,0.007470770124021105
E08,2,0.12352980855702347
E08,1,0.4104419286138869
E08,0,0.06973231673248612
E08,7,0.015886034957674162
E08,6,0.6073902243985142
E08,5,0.01594233035307451
E08,4,0.0071792580658904
E08,9,0.014226511328359115
E08,8,0.7074823004710273
E07,3,0.005243747630555622
E07,2,0.1062418589726081
E07,1,0.9760503836955342
E07,0,0.009238729835224781
E07,7,0.016134849776797647
E07,6,0.016916584040495675
E07,5,0.009671538683868117
E07,4,0.004686728065866399
E07,9,0.005882558155810572
E07,8,0.9150055894069528
