silver-infovis-topics--userI.txt,lda_25_0.001_0.1,Score
I20,19,0.0026298203702127027
I20,17,2.937739614196019E-4
I20,18,8.524762538325114E-5
I20,15,4.585168865864296E-4
I20,16,0.003564510626545691
I20,13,8.861107862720602E-4
I20,14,0.001365697079958224
I20,11,0.17229887239144262
I20,12,0.001891719954008886
I20,21,0.0013715480085788173
I20,20,0.0018355956788410905
I20,22,0.0054068340699205885
I20,23,0.0017951923741421623
I20,24,4.083206223848019E-4
I20,3,5.455585189482032E-4
I20,2,0.0013626296026116866
I20,10,0.10722855863552791
I20,1,9.747478984578931E-4
I20,0,7.694748958243267E-4
I20,7,0.0053434381315046655
I20,6,0.1298848470877104
I20,5,1.2803170380936907E-4
I20,4,3.4896324682612376E-4
I20,9,0.04156064102278694
I20,8,4.138978005552193E-4
I12,19,0.060577301525042544
I12,17,0.0027897757663076315
I12,18,0.001653644820929166
I12,15,0.0068634373459264065
I12,16,0.01944380504959211
I12,13,0.011196292270807016
I12,14,0.002157869840987172
I12,11,0.003409978106989434
I12,12,0.028559035498677256
I12,21,0.00862327368444177
I12,20,0.024399940975260152
I12,22,0.031069325719056583
I12,23,5.777108185057035E-4
I12,24,0.002503430349234394
I12,3,0.017055316006113142
I12,2,0.9562996869975512
I12,10,0.11639400595272135
I12,1,0.008928132865396338
I12,0,0.016569651263291556
I12,7,0.16796252108131904
I12,6,0.0035829711284750747
I12,5,0.008129182185064057
I12,4,0.003777364941799515
I12,9,0.07557833132699884
I12,8,0.0030417310780179304
I13,19,0.008716326736939116
I13,17,0.4089748641670404
I13,18,0.009214897659250163
I13,15,0.040162138577061246
I13,16,0.0024541288222892092
I13,13,5.68214850108029E-4
I13,14,0.0012439147572761503
I13,11,0.004111302788986746
I13,12,0.001397128942641822
I13,21,0.005303522505709595
I13,20,0.038148542489399945
I13,22,0.10037397133246698
I13,23,0.0019602855285363622
I13,24,0.5291509758953145
I13,3,0.0020354602590966072
I13,2,0.0031187521219409268
I13,10,0.005075387995029938
I13,1,0.001182208477726524
I13,0,0.0024582037462823132
I13,7,0.12581355524636043
I13,6,0.45078507060489986
I13,5,0.0017403848154353865
I13,4,6.358282283336005E-4
I13,9,0.0030350075749862484
I13,8,0.0035010513792673313
I01,19,0.006405528962525795
I01,17,0.03276554282902135
I01,18,0.01894719170402711
I01,15,0.021376747734708854
I01,16,0.0052995982979347446
I01,13,0.04450451225675951
I01,14,0.08105575856283545
I01,11,0.004233988896939763
I01,12,0.0029057431617649948
I01,21,0.17423380994734727
I01,20,0.0039034941081069934
I01,22,0.12012353391588458
I01,23,0.03391802734322244
I01,24,0.03855193977057991
I01,3,0.020423466329788847
I01,2,0.0016134994508015573
I01,10,0.2470736250570733
I01,1,0.4628708418621457
I01,0,0.008634897650346125
I01,7,0.012162136120777718
I01,6,0.18009250407372715
I01,5,0.5147399230336714
I01,4,0.0038176654018001847
I01,9,0.006396602207256575
I01,8,0.9452113383208766
I10,19,0.9221714183201287
I10,17,0.0012793014648560816
I10,18,0.19420342444740862
I10,15,0.005443416760976028
I10,16,0.001856053268724533
I10,13,0.0018282689395905775
I10,14,0.005436730143647246
I10,11,0.0022372777411739752
I10,12,0.002138267373021911
I10,21,0.006337819846752817
I10,20,0.022310654791480436
I10,22,0.01988985910351299
I10,23,0.0023531459737628118
I10,24,0.1360295909645311
I10,3,0.022090721862849643
I10,2,0.002231187868264397
I10,10,0.02009957162121969
I10,1,0.004124164462668756
I10,0,0.010753348986455094
I10,7,0.12673086298797548
I10,6,0.002936995157840029
I10,5,0.1124056509849842
I10,4,0.33778809645578173
I10,9,0.02164506158926823
I10,8,0.007918859878389396
I02,19,0.004075011441507287
I02,17,0.004508011188231888
I02,18,0.0023402301198320375
I02,15,0.5854808293713465
I02,16,0.004352770670253728
I02,13,0.001197286041865602
I02,14,0.0017079165170321004
I02,11,0.006929574454098531
I02,12,0.0014577300202647308
I02,21,0.0027089048877264
I02,20,0.0014329597333882797
I02,22,0.920741853271007
I02,23,0.0039491106615121025
I02,24,0.004494789716690878
I02,3,0.0027717684376620706
I02,2,0.0042416568604421
I02,10,0.156627121606962
I02,1,0.00407967974384861
I02,0,0.003224311667989973
I02,7,0.008899637838095782
I02,6,0.004811100129008116
I02,5,0.03625545438336709
I02,4,0.03271831508059001
I02,9,0.0010190571349250963
I02,8,0.002631503294472473
I11,19,9.384302517538419E-4
I11,17,0.01883785258024143
I11,18,3.532765274766834E-4
I11,15,0.005071756497604484
I11,16,0.002781840558473882
I11,13,0.0021846665520457503
I11,14,0.003843794881012473
I11,11,0.011689647999517123
I11,12,0.0026965255647370683
I11,21,0.008165814565210469
I11,20,0.446745202179366
I11,22,0.8131301453104207
I11,23,0.013882079892942592
I11,24,0.011298911039533113
I11,3,0.001410417701595383
I11,2,0.36583291005445145
I11,10,0.004470658178372419
I11,1,0.2819166210375122
I11,0,0.018207883220381596
I11,7,0.2466251648306207
I11,6,0.0029304571563216505
I11,5,0.11546885275723943
I11,4,0.005475636518848767
I11,9,0.332988159275621
I11,8,0.01257305846466177
I21,19,0.004679728103364737
I21,17,0.020813231756334413
I21,18,1.1709411827402507E-4
I21,15,0.03880854826748599
I21,16,0.004136011062496797
I21,13,0.0016820328789520621
I21,14,0.0038800705284882963
I21,11,0.010617243413739324
I21,12,0.0016585202248981861
I21,21,0.005290618196376137
I21,20,0.0058778203682114515
I21,22,0.0045206890478660415
I21,23,0.040568195152977486
I21,24,0.005862477435908054
I21,3,0.0010185033765999503
I21,2,0.0021383690043180197
I21,10,0.005997617550895219
I21,1,0.006637825790565933
I21,0,0.011572722638925854
I21,7,0.08255585939444036
I21,6,0.051387921573479274
I21,5,3.0818321703157626E-4
I21,4,0.4829510401907665
I21,9,6.706596032269559E-4
I21,8,0.0035823943842427
I16,19,0.04841221376313624
I16,17,0.042483927226105576
I16,18,0.0013483615382716442
I16,15,0.004166994766030661
I16,16,0.001841815103963512
I16,13,0.003065269690460993
I16,14,0.07131425144553882
I16,11,0.0038066143688332216
I16,12,0.0025382118813221987
I16,21,0.009425661739511492
