label-keyword-freq-sum-idf.txt,lda_25_0.0001_0.0001,Score
19,19,0.002227189855112595
19,17,0.0038501626998248043
19,18,0.05807546489803169
19,15,0.023428859637020183
19,16,0.010998417873322336
19,13,8.383966438995254E-4
19,14,0.11953393413695071
19,11,0.040477906508055245
19,12,1.5896993192011116E-4
19,21,0.0034410198558894513
19,20,0.00599940389713809
19,22,0.0036535228430421194
19,23,0.4485351733968652
19,24,0.014853061317617324
19,3,0.013832703964432789
19,2,0.001295825621988067
19,10,0.0010250487889436233
19,1,6.862452036045176E-4
19,0,0.008635891072976019
19,7,0.002693773607484036
19,6,0.11793524312479445
19,5,3.3497471620480605E-4
19,4,7.975777096022708E-4
19,9,7.521337904074052E-4
19,8,0.0017411750055459996
17,19,0.06513489439684039
17,17,0.007796776404333849
17,18,0.04358933035323977
17,15,0.149470378610807
17,16,0.009048539978134196
17,13,0.0015070966768873013
17,14,0.4998514140518656
17,11,0.02358602215606083
17,12,7.198588418074187E-4
17,21,0.034575686330682726
17,20,0.025806304442925754
17,22,0.006299119034873591
17,23,0.08046216343326805
17,24,0.02349613392120398
17,3,0.006813767834252625
17,2,0.0075944019244706
17,10,0.016985787607967595
17,1,0.0014199060545087205
17,0,0.005415072755789538
17,7,0.007676312715689319
17,6,0.02182955623201918
17,5,0.0012042203559864038
17,4,0.005168091459839822
17,9,0.0414435359754187
17,8,0.0017248870268236581
18,19,0.13197723509482662
18,17,0.01019015676002004
18,18,0.10631316793231772
18,15,0.26345871730987075
18,16,0.013695134548950293
18,13,0.0010314659183440023
18,14,0.7061684581889877
18,11,0.021048462605362844
18,12,0.0013183267610278372
18,21,0.07139456218317476
18,20,0.06443592437513726
18,22,0.021929228327946235
18,23,0.16342718351058746
18,24,0.008432530253954407
18,3,0.011904836934027496
18,2,0.017541091016498568
18,10,0.034285899231275445
18,1,0.0012754742888256025
18,0,0.0010182957433067217
18,7,0.0035414361687054153
18,6,0.016221458394842864
18,5,7.777012944790247E-4
18,4,0.005966372106507424
18,9,0.005851423018466225
18,8,0.0019159294226379147
15,19,0.008149996684467158
15,17,0.005452636079977318
15,18,0.04528131560037695
15,15,0.5552395549319088
15,16,0.00814515703492758
15,13,0.0020258681504470586
15,14,0.3494111732585622
15,11,0.012601458558638222
15,12,0.03344501547033216
15,21,0.0031720357599637275
15,20,0.11014424875937141
15,22,0.05288489513693275
15,23,0.0677883570537744
15,24,0.004039550020483962
15,3,0.01343767063666739
15,2,0.0057146315437668
15,10,0.009143199026437277
15,1,0.007687088954853147
15,0,0.0846208517020634
15,7,0.009670402563803512
15,6,0.6422807913688657
15,5,0.008300959980333776
15,4,0.01050301658875411
15,9,0.01391366139619935
15,8,0.0068566584201632565
16,19,0.06052538724803945
16,17,0.08140565635662371
16,18,0.0030410624827014662
16,15,0.395510291447098
16,16,0.004291531132903087
16,13,0.001289275066029755
16,14,0.016191255150542847
16,11,0.004874692504907773
16,12,7.93421924442527E-4
16,21,0.009856780956877373
16,20,0.018160561326787148
16,22,0.0011447007767197792
16,23,0.006674061794678118
16,24,0.027328090809143765
16,3,5.894903170899946E-4
16,2,0.35860047730022443
16,10,0.0033172852794409007
16,1,0.0010569480946975962
16,0,0.009654528205516322
16,7,0.001212721718786343
16,6,0.013199291810634065
16,5,0.011764010495496496
16,4,0.09900814693841982
16,9,0.10676670587076063
16,8,0.006532806796695547
13,19,0.0031069252387878497
13,17,0.0013001379786279736
13,18,0.1668884504019555
13,15,0.007023706069833189
13,16,0.01852138362765548
13,13,0.002892533987690927
13,14,0.41359723754196864
13,11,0.995056912535984
13,12,0.0017010107944372729
13,21,0.0030419669606042143
13,20,0.0061539781501241805
13,22,0.09515725533501229
13,23,0.010447405636134041
13,24,0.0014022168025605345
13,3,0.0154433276068757
13,2,0.0025278271571055077
13,10,0.0019304933211707015
13,1,0.0012951097672676474
13,0,0.0017985000790850158
13,7,0.01804740010976292
13,6,0.009151678280487298
13,5,0.10089220897075034
13,4,0.12936749410950227
13,9,6.036590400667468E-4
13,8,0.0033639539468522848
14,19,0.016448925712695628
14,17,0.18496024741269199
14,18,0.09992001989612376
14,15,0.06151315629876781
14,16,0.01887797614044165
14,13,0.12123003066249628
14,14,0.09283341057200428
14,11,0.005533909541191778
14,12,0.017239620725605333
14,21,0.007370172093379261
14,20,0.07146660465779354
14,22,0.004064016120571258
14,23,0.12027687194665794
14,24,0.03982771439062797
14,3,0.0019203804708501921
14,2,9.175293892430318E-4
14,10,0.036308263099899075
14,1,0.0022756639045935735
14,0,0.014830897469621488
14,7,0.015954425131159463
14,6,0.007297650255424996
14,5,0.008468714866320212
14,4,0.001666246940870742
14,9,0.5021834347175732
14,8,0.010817359095059122
11,19,4.7309229345162914E-4
11,17,0.0015455369760973834
11,18,0.03480819891185248
11,15,0.0072225954443780995
11,16,0.004748950790012202
11,13,0.001507181553821269
11,14,0.04179370784201154
11,11,9.083231588100435E-4
11,12,5.009369329976866E-4
11,21,0.015425428502091738
11,20,0.00122088602565191
11,22,0.030940272089396686
11,23,0.0013516438004487557
11,24,0.15326853647388441
11,3,0.004952781420626259
11,2,0.003754658425001894
11,10,0.12398777735589249
11,1,3.0018008263345513E-4
11,0,5.508299717008921E-4
11,7,0.05103168737063463
11,6,0.8884705070594922
11,5,0.009818860073854473
11,4,0.002047794889963105
11,9,9.82714470929345E-4
11,8,0.05590038479282429
12,19,0.012512875614297626
12,17,0.0015557429482692903
12,18,0.11370007108132514
12,15,0.00915004376140918
12,16,0.012676703379762956
12,13,8.768509272880548E-4
12,14,0.33911767092327
12,11,0.02238214898545136
12,12,0.002517786629894075
12,21,0.005135537705347904
12,20,0.011012900105987765
12,22,0.029999639956819035
12,23,0.15097083595446367
12,24,0.003991912446969745
12,3,0.04545781812919889
12,2,0.0025076775112120274
12,10,0.031096903808108353
12,1,0.0012842225165099201
12,0,0.005237572875559063
12,7,0.005796297568702061
12,6,0.00792343873395909
12,5,9.746858078689986E-4
12,4,9.341344221008427E-4
12,9,0.0014896391659500344
12,8,0.006754236869744388
21,19,0.1224575923915111
21,17,0.007154966080120351
21,18,0.15647843108896292
21,15,0.012220089521141458
21,16,0.03635750096222519
21,13,0.006711645554779104
21,14,0.2706435185624887
21,11,0.004299782749330952
21,12,0.0022090514312337346
21,21,0.11074387820783466
21,20,0.10960282338087492
21,22,0.008024796002930379
21,23,0.4179859309094539
21,24,0.010309242627683212
21,3,0.4842919849523236
21,2,0.0053688032031611425
21,10,0.007023156997918696
21,1,0.007649392060205747
21,0,0.03880717238939089
21,7,0.029593542422671863
21,6,0.019190636848763896
21,5,0.023267933907199972
21,4,0.0017142801457923496
21,9,0.0017715176598592619
21,8,0.04911000742092804
20,19,0.023983687303772868
20,17,0.004045556916109347
20,18,0.0804291469849169
20,15,0.011353465809716492
20,16,0.04267099882676994
20,13,0.0012482567622367337
20,14,0.10106416079313416
20,11,0.008927206124677437
20,12,0.0012121927577121994
20,21,0.037278765611892827
20,20,0.03733141684426776
20,22,0.007279008884755113
20,23,0.38237887438801543
20,24,0.08012266627551537
20,3,0.5929525430331133
20,2,0.006137973240899862
20,10,0.011576381975480662
20,1,0.0036576000712026935
20,0,0.06423782150040415
20,7,0.03238186461148209
20,6,0.004172597253020562
20,5,0.020611972572923933
20,4,0.002185900652780988
20,9,0.002093714893918447
20,8,0.043892167602085586
22,19,0.013541951848137048
22,17,0.0080518527314142
22,18,0.3373918283127164
22,15,0.01595838914048374
22,16,0.00479500626279151
22,13,0.01036041619065171
22,14,0.17157350749602118
22,11,0.19285061588922908
22,12,0.0024059325992192297
22,21,0.00328483224694048
22,20,0.009739882911499272
22,22,0.01390858210694414
22,23,0.1845384724588397
22,24,0.004127778420502827
22,3,0.0024537351537595145
22,2,0.007117592814567896
22,10,0.01187376797913227
22,1,0.0025775003385966073
22,0,0.0018958758215271182
22,7,0.00591642572186297
22,6,0.16991985279977367
22,5,0.005283115066170222
22,4,0.0033229774260818343
22,9,0.010773969263740265
22,8,0.0034719612297417052
23,19,0.10181213583049725
23,17,0.012214248810049158
23,18,0.3625876160958394
23,15,0.06423083397180755
23,16,0.012800788662839367
23,13,0.08697057654943413
23,14,0.44363571618999037
23,11,0.4338374478443092
23,12,0.007729193618962587
23,21,0.010636402933962995
23,20,0.09216524861764469
23,22,0.025285776688618117
23,23,0.6524583978079552
23,24,0.026951632085792283
23,3,0.0031091315421819996
23,2,0.0726878749976411
23,10,0.027166421711182772
23,1,0.005266437866193208
23,0,0.010254433839403616
23,7,0.009235112285774784
23,6,0.607418547207333
23,5,0.014863143343455693
23,4,0.01272729849355289
23,9,0.04483005138406275
23,8,0.011446619149763517
