silver-infovis-topics--userB.txt,lda_35_0.1_0.01,Score
B19,19,0.0014470243677569983
B19,17,6.434916282453798E-4
B19,18,5.039735148374858E-4
B19,33,3.537612668289226E-4
B19,15,0.3485284707446435
B19,34,0.0476584956753457
B19,16,0.0025583231216031164
B19,13,0.002517898835450131
B19,14,9.087232426876955E-4
B19,11,0.0011015957682670103
B19,12,0.015436289064526487
B19,21,0.004620336375009829
B19,20,0.0010709516038217833
B19,22,4.969950604883891E-4
B19,23,7.19782509615547E-4
B19,24,0.01289678160028196
B19,25,0.0014806873914566608
B19,26,0.0018446489361531742
B19,27,0.001738447643896297
B19,28,0.004019342773280045
B19,29,4.968687131964469E-4
B19,3,0.6075464379207217
B19,2,0.002435095631682312
B19,10,0.001301094033359961
B19,1,3.5688896156411975E-4
B19,0,0.007354742460240387
B19,7,0.9703356186296448
B19,30,0.0015985479461135032
B19,6,0.001059942612172479
B19,5,0.0010462713132717572
B19,32,0.001766258226013024
B19,4,7.895617092475787E-4
B19,31,0.0017936452832224095
B19,9,0.06490766738899467
B19,8,0.0012323925918536582
B06,19,0.0021849685638579675
B06,17,0.11176296031760048
B06,18,0.0028945987996625133
B06,33,4.707401866293816E-4
B06,15,0.005400218838627897
B06,34,0.19743039274326618
B06,16,0.004960227172722429
B06,13,0.0036577104189170736
B06,14,0.003351197096514999
B06,11,0.004607857449688115
B06,12,0.4655843908962598
B06,21,0.002195348659443507
B06,20,0.00201037895877091
B06,22,0.0014155635818656213
B06,23,0.0136429557474934
B06,24,0.012778864915151027
B06,25,0.0015462253219120374
B06,26,0.0021941532361042363
B06,27,0.0024897951956901012
B06,28,0.0011240273430262427
B06,29,0.18923443340713497
B06,3,0.002506088396470513
B06,2,0.0018307876344891027
B06,10,0.4964600397030645
B06,1,5.403351798805131E-4
B06,0,0.021733314952164618
B06,7,0.0043795204739061
B06,30,0.07723339700330989
B06,6,0.0033723976799917726
B06,5,0.34270567566994087
B06,32,0.04033779119988471
B06,4,0.019428217381352676
B06,31,0.003572643594382521
B06,9,0.013040825459055426
B06,8,0.002062554657177905
B07,19,0.0036134568998573563
B07,17,0.0034111250413682947
B07,18,0.9816450492399749
B07,33,0.157438272244723
B07,15,0.004727352313794416
B07,34,0.12465462618501909
B07,16,0.005002940284049064
B07,13,0.002129350033515527
B07,14,0.023272801124324418
B07,11,0.0028650116651128934
B07,12,0.011226625553522142
B07,21,0.008453673424742824
B07,20,0.003372283720754274
B07,22,0.022423833926479834
B07,23,0.00407962110339618
B07,24,0.0022845531707977383
B07,25,0.0033742980366147568
B07,26,0.013463952497272742
B07,27,0.004410581737997785
B07,28,0.009860218955743516
B07,29,0.007824092178452226
B07,3,0.0039540789284092034
B07,2,0.0018074373391640081
B07,10,0.03126498085435018
B07,1,0.009222880106382154
B07,0,0.0031549921999363016
B07,7,0.06546560129116989
B07,30,0.04575422390567521
B07,6,0.00496084815254433
B07,5,0.005619819071855256
B07,32,0.0022582014660990726
B07,4,0.006493583724282541
B07,31,0.33957228267726675
B07,9,0.0024188624969989866
B07,8,0.005345708114658905
B17,19,0.0030982925555959463
B17,17,0.01798043982179105
B17,18,0.02852543605754963
B17,33,0.002746393703972896
B17,15,0.004570612411902546
B17,34,0.012212692632938246
B17,16,0.01235838502848046
B17,13,0.003747263299590657
B17,14,0.7660393647249966
B17,11,0.014315367638856553
B17,12,0.0033550047316400315
B17,21,0.003786429850154354
B17,20,3.6405502382032127E-4
B17,22,0.8794384591490204
B17,23,0.005212692631825111
B17,24,6.855685947459887E-4
B17,25,0.0038342209298568566
B17,26,0.0427203241023502
B17,27,0.0023604457706109857
B17,28,0.0029436276633129283
B17,29,0.004559201443684107
B17,3,0.00365077791377816
B17,2,7.500878763743717E-4
B17,10,0.0036729207198081012
B17,1,0.008535922587070973
B17,0,0.005274116346420093
B17,7,0.0022713435154488332
B17,30,0.010430085776537843
B17,6,0.0026115407920148256
B17,5,0.05586933157913534
B17,32,0.0023337637150255518
B17,4,0.003568191370410156
B17,31,0.006507959522431268
B17,9,0.002037126906573186
B17,8,0.0054304648939065185
B08,19,0.004524408939522808
B08,17,0.004469844423172432
B08,18,0.2674996453207639
B08,33,0.9820726287553385
B08,15,0.0050120718305526855
B08,34,0.22940999475248022
B08,16,0.004020850310357486
B08,13,0.02492184011894202
B08,14,0.06112052949106988
B08,11,0.007542699317633013
B08,12,0.027708570257142514
B08,21,0.08859970010750286
B08,20,0.016706401675127804
B08,22,0.0075834226549814565
B08,23,0.006684765965898252
B08,24,0.004031034408951989
B08,25,0.02257607388172699
B08,26,0.016471164053033508
B08,27,0.00447926024777021
B08,28,0.021057237729529835
B08,29,0.0701714698545315
B08,3,0.013843565358157239
B08,2,0.06629714268670715
