label-keyword-freq-sum-idf.txt,lda_20_0.01_0.01,Score
19,19,0.0012213254883795656
19,17,0.0037962825599818593
19,18,0.06863439933880415
19,15,0.011656225427270302
19,16,0.004366479849350534
19,13,0.001578386272435677
19,14,0.025301251277280327
19,11,0.004429015390758458
19,12,0.28308455634800533
19,3,7.110891095247516E-4
19,2,0.0032702548752916393
19,1,0.010312134863668903
19,10,0.009884331203833396
19,0,0.022979047632201998
19,7,0.0896497696454728
19,6,3.333389403854627E-4
19,5,0.003558944201481989
19,4,0.012531512634723947
19,9,0.008663804852639758
19,8,5.720481304215441E-4
17,19,0.005732566854694698
17,17,0.00991890523608564
17,18,0.153158670458541
17,15,0.03459815655826954
17,16,0.0541579364901959
17,13,0.0015523841775816902
17,14,0.09796013997817409
17,11,0.7561755042164792
17,12,0.302191513545895
17,3,7.320445146383253E-4
17,2,0.0061011738297565695
17,1,0.007889558896308558
17,10,0.03513604697504779
17,0,0.006548415908860465
17,7,0.008594717734105889
17,6,0.006346918024443358
17,5,0.0016673360715430822
17,4,0.008937893889042238
17,9,0.01735729384249037
17,8,0.004143027213013003
18,19,0.004894469279277545
18,17,0.01088849482551543
18,18,0.2412096948054721
18,15,0.03398024045006807
18,16,0.08702459826774993
18,13,0.001605459624752248
18,14,0.21785917113223488
18,11,0.866906903417268
18,12,0.5071054465038618
18,3,6.99393413731974E-4
18,2,0.005537097824933574
18,1,0.01230592190495985
18,10,0.056232684916337275
18,0,0.008127105518550951
18,7,0.013652239270978403
18,6,9.363397740771171E-4
18,5,9.945299639320126E-4
18,4,0.00782301885649216
18,9,0.014790694960131077
18,8,0.0070827737242285535
15,19,0.025105385935792056
15,17,0.005756751923626992
15,18,0.615045811121969
15,15,0.016256920487973035
15,16,0.004450999440404516
15,13,0.010689017353015827
15,14,0.025973478277956808
15,11,0.05513223246880328
15,12,0.3338911367957117
15,3,0.007213222593490991
15,2,0.2158012679931974
15,1,0.009748071919535682
15,10,0.02367858891103574
15,0,0.01929863387286387
15,7,0.018100902068407438
15,6,0.018401752262394797
15,5,0.008915850239019177
15,4,0.016300947292539808
15,9,0.015501725108083213
15,8,0.010009446489783488
16,19,0.06684078834514351
16,17,0.09862927692176003
16,18,0.5008631808998235
16,15,0.0032033419465352033
16,16,0.022343321741215304
16,13,0.011819017016305543
16,14,0.0035338241420104933
16,11,0.021018605212659185
16,12,0.04673520644478939
16,3,0.003752480839428468
16,2,0.01834239807372432
16,1,0.0036957190803253315
16,10,0.002588873689009155
16,0,0.013035039873234188
16,7,0.00137240535267302
16,6,0.0018005793894644787
16,5,0.008426348171355437
16,4,0.0030987743561977426
16,9,0.3268275881710158
16,8,0.020992623082601792
13,19,0.0016294079555957092
13,17,0.0010928330482623968
13,18,0.0075679593878942766
13,15,0.001209848566895468
13,16,0.0015515559012091475
13,13,0.020092983148513485
13,14,0.05612950761638264
13,11,0.001810969123864794
13,12,0.5369318252208889
13,3,0.0012829227496537977
13,2,0.03828096198962977
13,1,0.018791925386074094
13,10,0.03470312412036023
13,0,0.02673163346618557
13,7,0.00295520087398482
13,6,0.020580564762393984
13,5,0.08801569227641397
13,4,0.010457215918903993
13,9,0.881694106361357
13,8,0.0014841652899321692
14,19,0.028711770680250433
14,17,0.0030494980379238605
14,18,0.2822212019846613
14,15,0.007281119448718975
14,16,0.462228855674946
14,13,0.0070898985692764566
14,14,0.01375601878824535
14,11,0.001694587653097174
14,12,0.1175932516624774
14,3,0.1617010056419779
14,2,0.013207229120803042
14,1,0.012985185279680803
14,10,0.03355871326982138
14,0,0.03835015096500294
14,7,0.12616581864178103
14,6,0.0034510475552469544
14,5,0.008290336713707104
14,4,0.08493245638816944
14,9,0.09274425158574431
14,8,0.0015901014588598143
11,19,0.004691436412476004
11,17,0.026868353923782798
11,18,0.006039324325344451
11,15,0.0022861692085075183
11,16,3.7811511032177244E-4
11,13,6.496453584769592E-4
11,14,0.0015249331370597915
11,11,0.8819658732329093
11,12,0.02705864419117392
11,3,0.1381403541199195
11,2,0.045055328101802045
11,1,0.005038499605448741
11,10,0.017023605061956836
11,0,0.24542639757038165
11,7,0.001342545401572272
11,6,0.04486972117832213
11,5,0.011225551939803267
11,4,0.01951977406925649
11,9,0.0015997624543414547
11,8,0.005521507504540774
12,19,0.007694299370838681
12,17,0.0015136419926927245
12,18,0.00888482004121703
12,15,0.0022344349085223147
12,16,0.007921240190333613
12,13,0.0011562368004871416
12,14,0.16836507375607815
12,11,0.6230093011488956
12,12,0.15662436235576804
12,3,0.0014473103725582918
12,2,0.012449087701470456
12,1,0.01258665825588346
12,10,0.011802895000124047
12,0,0.005078902397957256
12,7,0.17152663315942038
12,6,0.0016278617686014837
12,5,0.015073972636714271
12,4,0.08003537135854637
12,9,0.014535833040764107
12,8,4.50699898227289E-4
21,19,0.009480994553520217
21,17,0.00310454399472581
21,18,0.01119699435032778
21,15,0.01696222119258471
21,16,0.020055936670640852
21,13,0.004226058094533372
21,14,0.5428812664766377
21,11,0.20035384131942924
21,12,0.298801804487401
21,3,0.0018065451981412112
21,2,0.026090151370192678
21,1,0.034814764848889984
21,10,0.15935736085385158
21,0,0.01585731479182038
21,7,0.38121048640734045
21,6,0.0021152466355009746
21,5,0.2430418205313188
21,4,0.04581960731403491
21,9,0.009242380107591468
21,8,0.004427605216126967
20,19,0.007823985803931992
20,17,0.0032667122307988242
20,18,0.004632557326058634
20,15,0.03595715801617152
20,16,0.009296433494192137
20,13,0.004772872392929828
20,14,0.464881672754884
20,11,0.002137152112583568
20,12,0.31644311350837045
20,3,0.0016325358805302779
20,2,0.02950317185750086
20,1,0.035993283015820624
20,10,0.06837604920239013
20,0,0.07657473435526317
20,7,0.40634830819208717
20,6,4.494099027760105E-4
20,5,0.3118383235701112
20,4,0.032344349792812095
20,9,0.004191365644464193
20,8,0.0034786719262620497
22,19,0.010231973937946663
22,17,0.0011646954239710795
22,18,0.010016074004960091
22,15,0.010050528179058117
22,16,0.0045905634095509875
22,13,0.002962615241252561
22,14,0.04617974894678198
22,11,0.06546495967100846
22,12,0.23099119259354262
22,3,0.005296043513525327
22,2,0.004233292231427296
22,1,0.006221424289248282
22,10,0.0320312575072624
22,0,0.004098661866697654
22,7,0.006262684905717139
22,6,0.0018258781063556833
22,5,0.006697371605877223
22,4,0.20752736502090696
22,9,0.0797572653050389
22,8,0.011739638271041035
23,19,0.020201962997359782
23,17,0.03221433613583915
23,18,0.04147907649087774
23,15,0.04991583180128438
23,16,0.017382176309705115
23,13,0.01237793192654322
23,14,0.20710823988868954
23,11,0.06253965758969633
23,12,0.6166432617661617
23,3,0.013501782261973792
23,2,0.007583954207393903
23,1,0.016350486912423606
23,10,0.05615430371421181
23,0,0.03774644167023925
23,7,0.011875017593853272
23,6,0.008465197709499234
23,5,0.014802783388185674
23,4,0.3261433063577496
23,9,0.16493135923292326
23,8,0.03207991519289422
24,19,0.008936395307065177
24,17,0.005392049349490249
24,18,0.10426493444299706
24,15,0.020444906276666758
24,16,0.029482173090850914
24,13,0.03965154509252216
24,14,0.2457254718559615
24,11,0.5812315942462398
24,12,0.5137463544828063
24,3,0.006239382250250682
24,2,0.027304728433894462
24,1,0.04741203660204191
24,10,0.005264036297447196
24,0,0.12277068716226806
24,7,0.008348439973637965
24,6,0.0017261894700299407
24,5,0.011154393367775748
24,4,0.06899618920905616
24,9,0.03296080635953338
24,8,0.04933932840051525
25,19,0.00923649635662479
25,17,0.00607308448676855
25,18,0.053724379027526685
25,15,0.09501782024124886
25,16,0.09231023033109194
25,13,0.05810726390185725
25,14,0.01040831114038795
25,11,0.1200166521040328
25,12,0.3026790393447828
25,3,0.10175360234413253
25,2,0.045849889269268106
25,1,0.05973694272794272
25,10,0.00815398387919311
25,0,0.05357525688734987
25,7,0.004117336842779941
25,6,0.025788758263577932
25,5,0.005138190784875506
25,4,0.5028673726407401
25,9,0.09135885074890888
25,8,0.07575671452495358
26,19,0.01941886547106168
26,17,0.016788241042226672
26,18,0.14447441821972917
26,15,0.4468273864856922
26,16,0.019995214230588032
26,13,0.027560508605118914
26,14,0.006418915916482545
26,11,0.0026126071319200737
