silver-infovis-topics--userI.txt,lda_20_0.001_0.01,Score
I20,19,0.001165903389687531
I20,17,5.941779680222768E-4
I20,18,1.9027505597101667E-4
I20,15,0.002935126763369831
I20,16,0.0030309012465053855
I20,13,0.005140952125040695
I20,14,4.19889937076271E-4
I20,11,0.0026864590083354603
I20,12,0.09985482699902713
I20,3,0.002980428004329287
I20,2,0.002826290587560517
I20,1,0.0038223669239370994
I20,10,0.01383800367359327
I20,0,0.003858653741940432
I20,7,6.380575636227689E-4
I20,6,1.8323094242157802E-4
I20,5,0.0018010643896793866
I20,4,0.0012235201759203454
I20,9,0.07601755929015493
I20,8,7.377174479297876E-4
I12,19,0.0037960601355739513
I12,17,0.030334283582975564
I12,18,6.895445308149959E-4
I12,15,0.006322934043147612
I12,16,0.012235270086627694
I12,13,0.0020309398658632694
I12,14,0.00592533459994698
I12,11,0.004196828709030657
I12,12,0.14549421444407262
I12,3,0.11507761823379246
I12,2,0.9246428611061357
I12,1,0.0042688430149659985
I12,10,0.16018483911659723
I12,0,0.0013226228674390907
I12,7,0.0038559380334004345
I12,6,0.003630528723784996
I12,5,0.004033336511856056
I12,4,0.02364154721028409
I12,9,0.16499156225499467
I12,8,0.014599247803205788
I13,19,0.002893318830233153
I13,17,0.0028994888214568626
I13,18,0.0017146921564141226
I13,15,0.004770193354445146
I13,16,0.0035044040601411967
I13,13,0.0024713134310100082
I13,14,0.06508763589124437
I13,11,0.005055365702789136
I13,12,0.004608322253571988
I13,3,0.01373387532656589
I13,2,0.009750560430992723
I13,1,0.0033752051218745647
I13,10,0.03421363720191106
I13,0,0.002723378115608698
I13,7,0.42195279653913004
I13,6,0.002639799442239183
I13,5,0.024375480181996628
I13,4,0.5612966847810344
I13,9,0.21096987163397166
I13,8,0.003795048761407708
I01,19,0.9504519843337182
I01,17,0.030582366214779413
I01,18,0.029540251840863802
I01,15,0.005092383324291629
I01,16,0.5310673578346076
I01,13,0.16351828757772455
