silver-infovis-topics--userH.txt,lda_35_0.1_0.001,Score
H09,19,0.005144247544064743
H09,17,0.0028009825682680576
H09,18,0.024160766257860525
H09,33,0.006895016620959855
H09,15,0.1575159743146522
H09,34,0.008660962788058293
H09,16,0.010882049434450576
H09,13,0.0036288831007204305
H09,14,0.003668716243200853
H09,11,0.5040766751244217
H09,12,0.15175724600020893
H09,21,0.08821083310849055
H09,20,0.27563858293433097
H09,22,0.009339455157115855
H09,23,0.002310607056614925
H09,24,0.05538964072328331
H09,25,0.008561541833614617
H09,26,0.005412323898880317
H09,27,0.0056770951325722996
H09,28,0.0965566824577277
H09,29,0.002109160939309854
H09,3,0.0023441085038672245
H09,2,0.025421239687385844
H09,10,0.06791827497687805
H09,1,0.08902068450510146
H09,0,7.740446938172985E-4
H09,7,0.00325739533343368
H09,30,0.04149536585598582
H09,6,0.0033586516708798506
H09,5,0.03050220270010456
H09,32,0.008163460674744067
H09,4,0.05536330258192352
H09,31,0.21703275855871518
H09,9,0.3706578347763547
H09,8,0.0035373743444763934
H08,19,0.0022793769177798582
H08,17,0.0016656767055080748
H08,18,8.40314509260576E-4
H08,33,0.003381105328577284
H08,15,0.0022636196035883817
H08,34,0.11552143599081356
H08,16,0.002957320223337243
H08,13,0.0011154029996650403
H08,14,6.131268580029129E-4
H08,11,0.15865480826547534
H08,12,0.0026068736485682148
H08,21,0.0020743821763663196
H08,20,0.08234326352882917
H08,22,0.002585364568188547
H08,23,0.002546468287187025
H08,24,0.0010929596085743811
H08,25,0.017472549324588534
H08,26,0.003351864009200142
H08,27,0.007252026591061993
H08,28,0.006509203754176237
H08,29,0.004166868194577185
H08,3,0.0012448725026621267
H08,2,9.858665784188091E-4
H08,10,0.005426598039371302
H08,1,0.03742085389791271
H08,0,0.008062220099638555
H08,7,0.002710593233410006
H08,30,0.002399593020931498
H08,6,0.004484327865977857
H08,5,0.005794453463670328
H08,32,0.0022419466518262057
H08,4,0.003619725470462551
H08,31,0.0016671434636688041
H08,9,0.0073713718966644075
H08,8,0.0037243635026990613
H19,19,0.006772111489372875
H19,17,0.0019164701167120508
H19,18,0.0038040538555597987
H19,33,0.0021548865840936484
H19,15,0.6373551180982431
H19,34,0.002405352669055574
H19,16,0.0061402024558270115
H19,13,0.0022439202855065905
H19,14,0.009159692132538963
H19,11,0.0035720026594544124
H19,12,9.18472935281822E-4
H19,21,0.0021168176377260738
H19,20,0.0018545939582807482
H19,22,0.002044969365015982
H19,23,0.009528017800984195
H19,24,0.06283873309160558
H19,25,0.05235780407942446
H19,26,0.00325275097494085
H19,27,0.0023664149755856416
H19,28,0.007140844418337917
H19,29,0.0017319575448044074
H19,3,5.878754333473369E-4
H19,2,0.7284251123940042
H19,10,0.18156027447452153
H19,1,0.0034583033667897503
H19,0,0.0020767833109066893
H19,7,0.00812057088139553
H19,30,0.008005538707854464
H19,6,0.01079603012190291
H19,5,0.013839436786911262
H19,32,0.002804320308186683
H19,4,0.0023497357507452866
H19,31,0.24477327977929408
H19,9,0.014482869285866772
H19,8,0.030784044729220493
H17,19,0.0033394187528557997
H17,17,0.004763918970113311
H17,18,9.660991920981703E-4
H17,33,0.05693186474699974
H17,15,0.09797833411316155
H17,34,0.01125426909781772
H17,16,0.00436294873127959
H17,13,0.002069309874644853
H17,14,3.0405482740378286E-4
H17,11,0.0075732539623455195
H17,12,0.011487096411896217
H17,21,0.004809031894377767
H17,20,0.22609568646183556
H17,22,0.4968992484185456
H17,23,0.007013961959469691
H17,24,0.005321704275915056
H17,25,0.17247740316945445
H17,26,0.014538055378466022
H17,27,0.004594853152314707
H17,28,0.004993528079574811
H17,29,0.2512110062128705
H17,3,6.315195312973939E-4
H17,2,0.0022146620725739
H17,10,0.008319118215661656
H17,1,0.003861584974925325
H17,0,0.01647828753960543
H17,7,0.002432005237297582
H17,30,0.005421489582351659
H17,6,0.01189147770909674
H17,5,0.03773025616657681
H17,32,0.0026125563883222127
H17,4,0.06868809070462319
H17,31,0.04714185668445015
H17,9,0.00559949180363656
H17,8,0.006740487656421011
H04,19,0.007756605632591889
H04,17,0.002129155080977865
H04,18,0.9562255248622065
H04,33,0.020954316779253447
H04,15,0.007149186507593291
H04,34,0.0038449026982804264
H04,16,0.010331237756540192
H04,13,0.001983524376344837
H04,14,0.09207088270735374
H04,11,0.00345471690042325
H04,12,0.176214948643774
H04,21,0.0021714329967373013
H04,20,0.15265521368313076
H04,22,0.009393676264367707
H04,23,0.0014991188734156016
H04,24,0.009223377199057038
H04,25,0.0049701549636725975
H04,26,0.05324981128959486
H04,27,0.0035756335295577387
H04,28,0.003901674843014657
H04,29,0.003040863950830855
H04,3,0.01049347378778828
H04,2,0.5554199499728955
H04,10,0.0031340158902663194
H04,1,0.005028853043462325
H04,0,0.0018838411395967502
H04,7,0.8159504898567583
H04,30,0.006800799105247468
H04,6,0.0010975768041194892
H04,5,0.011811513887007337
H04,32,0.0024650330640163865
H04,4,0.005717933884810249
H04,31,0.006396518252354993
H04,9,0.01934681811670917
H04,8,0.005477821351907794
H18,19,0.002424500117517485
H18,17,0.0019778258710162534
H18,18,6.724189632396734E-4
H18,33,0.0025306073875739003
H18,15,0.008253922255743774
H18,34,0.02122986276586095
H18,16,0.01144796564126318
H18,13,0.002543377728048171
H18,14,0.001137774816574468
H18,11,0.05267866250028898
H18,12,0.0018694789826747488
H18,21,0.0023759773164405418
H18,20,0.03216566033080067
H18,22,0.0028544197482466773
H18,23,0.10935910984583466
H18,24,0.002923030755575641
H18,25,0.004824481657736829
H18,26,0.0013923576593453863
H18,27,0.0016609273438934332
H18,28,0.006939690901941408
H18,29,0.0018373397104883846
H18,3,0.0028561671719997592
H18,2,0.0028129439922330818
H18,10,0.09142746484041794
H18,1,0.008104254412541147
H18,0,0.046765553886370256
H18,7,0.0011960005502082538
H18,30,0.039663913242106226
H18,6,0.0015753385412717246
H18,5,0.01667546984357929
H18,32,0.003117532572151285
H18,4,0.1360643525721166
H18,31,0.05382472259813969
H18,9,0.005141675632387719
H18,8,0.010208929964309136
H05,19,0.001593899667774035
H05,17,0.04064391124332806
H05,18,0.004389457454816245
H05,33,0.003622533896554871
H05,15,6.434035839156175E-4
H05,34,0.0017998249390124982
H05,16,0.6209046106655373
H05,13,0.018937814894570387
H05,14,0.09251666202357967
H05,11,0.01846523123617178
H05,12,0.04834965618285545
H05,21,0.0015109252676736736
H05,20,0.11342767200519493
H05,22,0.002111572612900825
H05,23,0.0016555959668724171
H05,24,0.0010528585253465653
H05,25,0.004675730752553708
H05,26,0.004048713745539305
H05,27,0.002384949052707534
H05,28,0.06177291462160817
H05,29,0.02411092976049386
H05,3,6.40135397136792E-4
H05,2,0.16225810516627795
H05,10,0.004713878129881138
H05,1,0.002013655790794978
H05,0,0.08048470475028065
H05,7,0.2903948450504673
H05,30,0.22766473681002108
H05,6,4.809354159044363E-4
H05,5,0.008791968315128865
H05,32,0.0035367292494206623
H05,4,0.01458850541896266
H05,31,0.7103279472688779
H05,9,0.0011955496485930787
H05,8,0.0033457776322939055
H15,19,0.00326478058016325
H15,17,0.0024773224966875575
H15,18,0.11037200766430164
H15,33,0.006879076412533818
H15,15,0.003035430301249834
H15,34,0.0036440480126792357
H15,16,0.8703725807109713
H15,13,0.04582416441681898
H15,14,7.813575582091936E-4
H15,11,0.0014199285808371256
H15,12,4.332321878161348E-4
H15,21,0.001607525495200806
H15,20,0.001615055445168032
H15,22,0.001552292556435976
H15,23,0.019499604875644026
H15,24,0.0010861399775477355
H15,25,0.003363914476575332
H15,26,0.020612515122857056
H15,27,0.002080995748736957
H15,28,0.009270332523405004
H15,29,0.0027757942470691935
H15,3,7.106089286180785E-4
H15,2,9.655945589059282E-4
H15,10,0.03201107157342921
H15,1,0.0028547282359481342
H15,0,0.21403220098733958
H15,7,0.00496371953032214
H15,30,0.009634893619381826
H15,6,0.001726098130551174
H15,5,0.003748816091309702
H15,32,0.001614256610892505
H15,4,0.002141881332785163
H15,31,0.09887525382821707
H15,9,0.0012008673045634868
H15,8,0.0025187933377429686
H06,19,0.5779385635958851
H06,17,0.0450141922618033
H06,18,8.99655959165369E-4
H06,33,0.0034428649211200864
H06,15,0.0016953326244610945
H06,34,0.22385978441377874
H06,16,0.30736047706691877
H06,13,0.012883905005142561
H06,14,0.0011618830528652131
H06,11,0.003625835340743109
H06,12,6.916193791231729E-4
H06,21,0.001061883916867255
H06,20,0.008326803122778842
H06,22,6.957551370656432E-4
H06,23,8.037821337808944E-4
H06,24,0.005564817642456897
H06,25,0.0035466347132951455
H06,26,0.22822153108739876
H06,27,0.0021651752938661164
H06,28,0.010416642807168875
H06,29,0.004127701814874713
H06,3,0.0010321343756386886
H06,2,8.841312089652096E-4
H06,10,0.0035765345481163792
H06,1,0.018657960453124133
H06,0,0.020628631797470234
H06,7,0.0011598151942372082
H06,30,0.03974498627723422
H06,6,0.0012811281998935684
H06,5,0.003946946294116946
H06,32,9.236744555061837E-4
H06,4,0.0017145435350307597
H06,31,0.006344142066356812
H06,9,0.0013609646540585954
H06,8,0.0025296122545362095
