silver-infovis-topics--userH.txt,lda_5_0.001_0.001,Score
H09,3,0.01966881665797856
H09,2,0.25040019810662445
H09,1,0.052248543526840656
H09,0,0.011095830643956878
H09,4,0.019798478071880024
H08,3,0.03279339653231009
H08,2,0.10342704371805131
H08,1,0.007180601942957638
H08,0,0.027397207974710205
H08,4,0.002481189535140057
H19,3,0.013301854665402991
H19,2,0.006123094713729601
H19,1,0.03425533650022214
H19,0,0.013600506586423354
H19,4,0.20123515873165568
H17,3,0.02306957533430512
H17,2,0.3818763201109962
H17,1,0.04537508048793895
H17,0,0.07013377090626595
H17,4,0.004311711479411871
H04,3,0.13293904993277708
H04,2,0.13452857637418972
H04,1,0.014109491461572489
H04,0,0.0049674100834077774
H04,4,0.8919806838422613
H18,3,0.016847344427679496
H18,2,0.09237670089413774
H18,1,0.020844765723870763
H18,0,0.010314877187833641
H18,4,0.008596399185765923
H05,3,0.07345819766930774
H05,2,0.3426517438807097
H05,1,0.012622467851171304
H05,0,0.012206701690172841
H05,4,0.20134876193393184
H15,3,0.31344831062499534
H15,2,0.007966614108088422
H15,1,0.010088128028115198
H15,0,0.006349951505248621
H15,4,0.026810769347325708
H06,3,0.2135516863362203
H06,2,0.006510954254982291
H06,1,0.009745573576548193
H06,0,0.04251771991638332
H06,4,0.0024265044659787273
H16,3,0.01662966705227343
H16,2,0.15767176244188982
H16,1,0.07348733469267282
H16,0,0.8992348496665876
H16,4,0.027336504506144402
H07,3,0.16645941217842458
H07,2,0.7054443341805814
H07,1,0.020754759940300477
H07,0,0.022384388690844057
H07,4,0.040210316068143646
H13,3,0.43616988736510465
H13,2,0.7638506579278181
H13,1,0.013404646915232969
H13,0,0.010805237349946305
H13,4,0.004010674578740128
H14,3,0.8566590362974572
H14,2,0.0014706259344894987
H14,1,0.0018357124263802729
H14,0,0.0054731075602264525
H14,4,8.748823568851772E-4
H01,3,0.03196160447241223
H01,2,0.16642228860003042
H01,1,0.01830447230091662
H01,0,0.04456716309092025
H01,4,0.9572155242824704
H21,3,0.15551355672865838
H21,2,0.11130776525664854
H21,1,0.002308359190978857
H21,0,0.015573061089791783
H21,4,7.288608320938343E-4
H02,3,0.02085812753945933
H02,2,0.14123045319731917
H02,1,0.018058149198310468
H02,0,0.8763188033191103
H02,4,0.02414852067313215
H11,3,0.04750309551148187
H11,2,0.2234263651504763
H11,1,0.005952234052454002
H11,0,0.009546094005690208
H11,4,0.0013579429163283162
H20,3,0.07811147022319063
H20,2,0.06743103209193738
H20,1,0.017547334586523043
H20,0,0.062350468474131004
H20,4,0.040591462641130054
H03,3,0.017736466545056527
H03,2,0.10749236870550173
H03,1,0.035786964734063384
H03,0,0.009070191014802881
H03,4,0.041826148320739796
H12,3,0.440320483878503
H12,2,0.08757052636575827
H12,1,0.011659433945426425
H12,0,0.010454065618101199
H12,4,0.02177206102279787
H10,3,0.016772597327008167
H10,2,0.07054379646641087
H10,1,0.007224029403833201
H10,0,0.599976500139485
H10,4,0.008672059761674724
