silver-infovis-topics--userG.txt,lda_20_0.0001_0.0001,Score
G09,19,0.07173519226215007
G09,17,5.159678457987048E-4
G09,18,0.005284420899033357
G09,15,0.0024451462981084104
G09,16,0.004628300650739466
G09,13,0.01051262986967944
G09,14,0.006117106948463728
G09,11,0.03176255749777115
G09,12,5.3458410231916E-4
G09,3,4.4582287975355377E-4
G09,2,8.824731093688191E-4
G09,1,0.03773931035830915
G09,10,0.0020418658636899814
G09,0,0.031288436624870325
G09,7,0.0032607038084718153
G09,6,0.03306344777479348
G09,5,0.004662555045300237
G09,4,0.001401930889969421
G09,9,0.005155820106082892
G09,8,0.4982265335358286
G15,19,0.18506813715343245
G15,17,0.0012439751117397947
G15,18,0.36668949457223976
G15,15,0.001544911065658397
G15,16,0.0034524518072697667
G15,13,9.849263202396283E-4
G15,14,0.0047565284412609335
G15,11,0.006315636077526506
G15,12,0.07394694214503687
G15,3,0.002166371031514485
G15,2,8.705619325405696E-4
G15,1,0.002382306975282753
G15,10,0.0031054863714167075
G15,0,0.0033820032508020815
G15,7,0.001415863125368511
G15,6,0.0014307914953168815
G15,5,0.033275644668239485
G15,4,0.25070129337255614
G15,9,0.0017812834340022845
G15,8,0.0031782074270245717
G02,19,0.894544775626021
G02,17,0.004120696458538109
G02,18,0.11967469654960167
G02,15,0.005013848104205948
G02,16,0.006836653818711035
G02,13,0.04651447114405292
G02,14,0.008714459101506932
G02,11,0.027166757549266594
G02,12,0.05560882073385602
G02,3,0.2705947309020093
G02,2,0.8606085210839075
G02,1,0.003164610088992061
G02,10,0.009667420472819543
G02,0,0.09450772131679915
G02,7,0.0030636537444760875
G02,6,0.0052849543801732944
G02,5,0.09854315105237905
G02,4,0.0010206566561792078
G02,9,0.07417805621941675
G02,8,0.08719065640979269
G14,19,0.0077093736992677395
G14,17,0.002607292541612033
G14,18,0.982632939310289
G14,15,0.40282112284577726
G14,16,0.006068716310879084
G14,13,0.028761007307253374
G14,14,0.020133490425525737
G14,11,0.003454195489789039
G14,12,0.004857898336921536
G14,3,0.10965116022177508
G14,2,0.03262520939391207
G14,1,0.002626024194853594
G14,10,0.00595516639343749
G14,0,0.10789058321438395
G14,7,0.2618179522481642
G14,6,0.0185807365179784
G14,5,0.11245227079515427
G14,4,0.002033129910423289
G14,9,0.002978796608591304
G14,8,0.057718509259908984
G01,19,5.979377940013452E-4
G01,17,4.7008257171841553E-4
G01,18,7.224909960890984E-4
G01,15,0.001414168420622407
G01,16,0.002272350666864017
G01,13,0.0010588446402604356
G01,14,0.0029288650858667717
G01,11,0.009388737163820483
G01,12,0.0027330791167212896
G01,3,5.730211399828616E-4
G01,2,3.6230028021289794E-4
G01,1,9.125579334553292E-4
G01,10,0.028144326413371053
G01,0,0.05495972261451326
G01,7,0.009872659947822741
G01,6,0.0036684842965537326
G01,5,0.0024392508694306217
G01,4,3.967906028530246E-4
G01,9,0.002353265426353351
G01,8,0.009788199126812518
G04,19,0.01637133214396956
G04,17,0.005595203853557612
G04,18,0.005979298069082568
G04,15,0.0020369821135154177
G04,16,0.020141458458861332
G04,13,0.0013717795452644556
G04,14,0.28727443651687895
G04,11,0.028192043304880125
G04,12,0.05291178672748378
G04,3,0.0027596121706466494
G04,2,0.1309785831367361
G04,1,0.055213554176969964
G04,10,0.20717938207875802
G04,0,0.011320408066857484
G04,7,0.0034655910701512924
G04,6,0.1452132675062808
G04,5,0.1776457296521562
G04,4,0.006006681482094179
G04,9,0.006854982421851302
G04,8,0.17399854383653143
G13,19,0.001308809702342407
G13,17,0.15385889847102335
G13,18,0.003697219519696817
G13,15,0.005495152111370665
G13,16,0.0065413053989066185
G13,13,0.02175536806962703
G13,14,0.3832467358237148
G13,11,0.002323544123815461
G13,12,0.002950614418664695
G13,3,0.004262497865231036
G13,2,0.48266845293347127
G13,1,0.0041181872354763204
G13,10,0.006447047302501516
G13,0,0.04061111745865643
G13,7,0.01531447987474642
G13,6,0.016794897302751667
G13,5,0.15063682388742908
G13,4,0.0033928767823673826
G13,9,0.0026950109653515334
G13,8,0.07737876142358986
G03,19,0.017391560653344847
G03,17,0.9408733622416537
G03,18,0.3646623083300797
G03,15,0.047072871135368684
G03,16,0.0046413582339864465
G03,13,0.04051029281721123
G03,14,0.004075778724291269
G03,11,0.003825817436463787
G03,12,0.20776899000158927
G03,3,0.004903939239043553
G03,2,0.013416161155920618
G03,1,0.0024990246711022474
G03,10,0.010277132046989275
G03,0,0.15496138065349246
G03,7,0.00424170657953247
G03,6,0.005221492931822733
G03,5,0.009498876887692069
G03,4,0.6429089061100738
G03,9,0.003807656318467385
G03,8,0.12059051362352272
G12,19,7.892697465034569E-4
G12,17,0.0017716692303439486
G12,18,0.0021557110842759164
G12,15,0.00272305106913777
G12,16,0.2633539897450386
G12,13,0.0051302686329673716
G12,14,0.07676129988354727
G12,11,0.005999800841235633
G12,12,3.862338557478378E-4
G12,3,0.0022673411672765585
G12,2,7.19053976250949E-4
G12,1,0.0019519684902590982
G12,10,0.004777382923870914
G12,0,0.06258434733099895
G12,7,0.0020024863350424707
G12,6,0.007970742498782383
G12,5,0.01844818616836518
G12,4,0.0016768517387634127
G12,9,0.0027412066172974327
G12,8,0.15891416538058328
G19,19,0.004230534322757373
G19,17,0.0014519032270175858
G19,18,0.014765950835845778
G19,15,0.06596252537448527
G19,16,0.005464237045933032
G19,13,0.00714231444177756
G19,14,0.03216460159800469
G19,11,0.0062637433446306205
G19,12,3.3445794999937905E-4
G19,3,0.00516972335658175
G19,2,0.006811992497226986
G19,1,0.0022604936794953234
G19,10,0.012005719785822287
G19,0,0.22542022685049043
G19,7,0.0017693666575248688
G19,6,0.035836019307210545
G19,5,0.0656377513595443
G19,4,0.0017587559052406182
G19,9,0.00322704346734135
G19,8,0.07317333323017439
G06,19,0.001552348160245534
G06,17,0.005208247644042481
G06,18,0.010450705866036816
G06,15,0.0033265559020832437
G06,16,0.016170658547331337
G06,13,0.001537347004694206
G06,14,0.004230675869969007
G06,11,0.0032165724324383885
G06,12,3.553909007281128E-4
G06,3,4.2039214504845145E-4
G06,2,8.831930355096339E-4
G06,1,0.0010276825600884715
G06,10,0.007615566458285612
G06,0,0.0034754316921933497
G06,7,0.0031645936577967067
G06,6,0.03263809919499333
G06,5,0.05796072015989357
G06,4,0.0011570865712921302
G06,9,0.009027453042588354
G06,8,0.1779507762172152
G18,19,8.363848408528757E-4
G18,17,0.0015063098120518077
G18,18,0.004465829739941996
G18,15,0.003393936540591526
G18,16,0.005154823693856048
G18,13,0.014525262859080876
G18,14,0.009800321563973566
G18,11,0.0043332262503807725
G18,12,0.005932287810595578
G18,3,0.010194897411009617
G18,2,9.485928423084687E-4
G18,1,0.0023115869380214466
G18,10,0.006118948499579894
G18,0,0.21379262957322823
G18,7,0.002361052619872824
G18,6,0.05130729549048119
G18,5,0.01749534883125488
G18,4,0.0013318891013433445
G18,9,0.02729097072206233
G18,8,0.1107180387708267
G05,19,0.0019421383327982917
G05,17,0.006877649152279672
G05,18,0.21367385131917577
G05,15,0.026214839185567735
G05,16,0.5692624199606149
G05,13,0.022371984906156252
G05,14,0.5069673257905454
G05,11,0.0058737463053762365
G05,12,0.03984711535279337
G05,3,0.044668851844076214
G05,2,0.0037622506958124176
G05,1,0.010923231463076147
G05,10,0.8806410906161352
G05,0,0.044104065833412275
G05,7,0.0024526975049988056
G05,6,0.029413999365768117
G05,5,0.0085907455909989
G05,4,0.0053799895913735395
G05,9,0.011863073854364872
G05,8,0.06617086318484339
G17,19,0.3233596828421297
G17,17,0.0959078780143576
G17,18,0.015358595506875189
G17,15,0.07983024420532911
G17,16,0.005109601925494686
G17,13,0.0391487462718036
G17,14,0.01099812570573281
G17,11,0.0046437086237994096
G17,12,7.865730633827931E-4
G17,3,0.07676632752552509
G17,2,0.001910786400462072
G17,1,0.040474614083272416
G17,10,0.003641451759743842
G17,0,0.050378630548541636
G17,7,0.05319033526723535
G17,6,0.04120992264155277
G17,5,0.032122315055583765
G17,4,0.005630380578169326
G17,9,0.003358881160898236
G17,8,0.26865315977400595
G08,19,0.014570889629526799
G08,17,0.0027001631388117718
G08,18,0.3863208215222094
G08,15,0.10996870436187123
G08,16,0.0034645678390511163
G08,13,0.015169700381222586
G08,14,0.004845235798105404
G08,11,0.518030254373384
G08,12,0.0023709710169873225
G08,3,0.09671733644110715
G08,2,0.00502424701176563
G08,1,0.005871415324053324
G08,10,0.0056921353173611956
G08,0,0.04434699413147625
G08,7,0.005476099737196911
G08,6,0.008243617268508112
G08,5,0.003279978734479627
G08,4,0.9339403838964475
G08,9,0.017383042076237955
G08,8,0.03935343719885931
G16,19,0.011565876795423752
G16,17,7.773961544772061E-4
G16,18,0.002502545735041934
G16,15,0.30437831332756626
G16,16,0.0014122582947675188
G16,13,0.010009334107387715
G16,14,0.0033513291212554845
G16,11,0.004390330622204968
G16,12,0.0012244905026102288
G16,3,0.11868406304421565
G16,2,0.0031907672551422404
G16,1,0.0662903782072751
G16,10,0.010036978044988489
G16,0,0.03580783721213032
