silver-infovis-topics--userB.txt,lda_25_0.0001_0.001,Score
B19,19,0.0016246858056307991
B19,17,0.0046640736194013994
B19,18,0.010126426892860522
B19,15,0.0024421986824501207
B19,16,0.052927604105775156
B19,13,0.05375588949267414
B19,14,0.0015027010997345444
B19,11,0.0016167325270925073
B19,12,4.8041285395203413E-4
B19,21,0.002752854999778997
B19,20,0.0014188379023956329
B19,22,6.230303586400906E-4
B19,23,0.010137368117902423
B19,24,0.016841179111800487
B19,3,0.0010720429527480019
B19,2,0.2898125492497611
B19,10,0.8577740969389249
B19,1,0.0010875592803622728
B19,0,9.952597698488334E-4
B19,7,0.005303762418698418
B19,6,6.156937307188057E-4
B19,5,0.0012295690426514395
B19,4,0.2134535381661719
B19,9,2.545313631979282E-4
B19,8,0.001516031497153693
B06,19,0.05126653478353423
B06,17,0.0023739916682490457
B06,18,0.6728843840356679
B06,15,0.029691809416035386
B06,16,0.21482996685711211
B06,13,0.18496545507114273
B06,14,0.010498136734567664
B06,11,0.37511265038468855
B06,12,7.662510167521857E-4
B06,21,0.0029377794011010098
B06,20,0.0026085379716296103
B06,22,0.0011250985932327975
B06,23,0.03703591448144208
B06,24,0.07577607483341123
B06,3,0.12093365406242919
B06,2,0.018536356614886444
B06,10,0.31444766744826025
B06,1,0.0012027410773735854
B06,0,0.0032940912116686417
B06,7,0.001376627367684515
B06,6,0.04611472900308368
B06,5,0.0016494252633043331
B06,4,0.003865882129250724
B06,9,0.0038001036530014953
B06,8,0.48529899679542465
B07,19,0.002131152605811494
B07,17,0.008434185386488418
B07,18,0.007871520523921342
B07,15,0.006521476319250631
B07,16,0.13584080053758416
B07,13,0.006900114626307494
B07,14,0.004224838529990974
B07,11,0.004046430266191662
B07,12,0.23572427793974263
B07,21,0.03926818725716525
B07,20,0.01054315707325047
B07,22,0.0074370035663143584
B07,23,0.0035136536994522694
B07,24,0.00589724773969174
B07,3,0.7219882226790072
B07,2,0.00369936765176756
B07,10,0.0033862697127589616
B07,1,0.015791854065106248
B07,0,0.030908870598256998
B07,7,0.012901012814586003
B07,6,0.0033398351276750756
B07,5,0.0012933939282811576
B07,4,0.005264554584240609
B07,9,0.9772783805189785
B07,8,0.029000497885612014
B17,19,0.006267446135867114
B17,17,0.004794529406841042
B17,18,0.013559001531460299
B17,15,0.002518634348403199
B17,16,0.015033204805969619
B17,13,0.004697976493647266
B17,14,0.002748735584712557
B17,11,0.015298578696174568
B17,12,0.004671240457839801
B17,21,0.004770390484017376
B17,20,0.005361545219143784
B17,22,0.023483459661184494
