silver-infovis-topics--userA.txt,lda_10_0.1_0.0001,Score
A20,3,0.026530076006499988
A20,2,0.35531460401149045
A20,1,0.009920800154911332
A20,0,0.01746392195366781
A20,7,0.3427212440319207
A20,6,0.004692659743766355
A20,5,0.003785950697941516
A20,4,0.03833241283926244
A20,9,0.04130599733367671
A20,8,0.0151075182380805
A19,3,0.002799435078388007
A19,2,0.7407614558353287
A19,1,0.08523090291995908
A19,0,0.013694190772395894
A19,7,0.047829329765713996
A19,6,0.9451373228462382
A19,5,0.007926601847062578
A19,4,0.7024950483945527
A19,9,0.029929392897899715
A19,8,0.04377711581512986
A18,3,0.022665238275464097
A18,2,0.7545549932994537
A18,1,0.006186994165544214
A18,0,0.005860291626957056
A18,7,0.009788843408849121
A18,6,0.01877709030285207
A18,5,0.0015785727811812162
A18,4,0.0035181121429122292
A18,9,0.027090610763898435
A18,8,0.008291515663327857
A09,3,0.002456447032695698
A09,2,0.006080649932807316
A09,1,0.0057019567373070125
A09,0,0.13317146247603168
A09,7,0.16863322318102533
A09,6,0.004958830897508939
A09,5,0.0015440194950380665
A09,4,0.005690525129922333
A09,9,0.009229028302645671
A09,8,9.43813558124248E-4
A08,3,0.0011021284653436412
A08,2,0.06919908938104241
A08,1,0.004631783667010602
A08,0,0.2833493416572024
A08,7,0.32124223315214845
A08,6,0.0068135595904175745
A08,5,0.001989068357548799
A08,4,0.00558001595470913
A08,9,0.005880183866293049
A08,8,0.001866987234159321
A07,3,0.009812191176935691
A07,2,0.013690583159575474
A07,1,0.10566938756260078
A07,0,0.23757721924431072
A07,7,0.5022731396950952
A07,6,0.045165610535875166
A07,5,0.013026443626341252
A07,4,0.029384023450704337
A07,9,0.16090845382576677
A07,8,0.008806566646535974
A02,3,0.0019130597318226296
A02,2,0.008210417263483857
A02,1,0.06323494499128206
A02,0,0.10450946778936246
A02,7,0.00774453893369137
A02,6,0.008483792536904096
A02,5,0.009491111922470648
A02,4,0.015854506791867614
A02,9,0.003268608751160648
A02,8,0.0035621942949190973
A11,3,0.0028547337030697126
A11,2,0.06969398096259262
A11,1,0.11140509770319089
A11,0,0.0037863209296341736
A11,7,0.02939857802286198
A11,6,0.02581556965981625
A11,5,0.007999918083378561
A11,4,0.054223658064052285
A11,9,0.4177985366632003
A11,8,0.002346009138436531
A01,3,0.03663006874901599
A01,2,0.01963079672536041
A01,1,0.07932648961701073
A01,0,0.19729237101146646
A01,7,0.020446171334186074
A01,6,0.06539746635395696
A01,5,0.05624757690602455
A01,4,0.013032396052676505
A01,9,0.08321346748304767
A01,8,0.01707484802612675
A10,3,0.015026788959739397
A10,2,0.07877927811172222
A10,1,0.18148174009199702
A10,0,0.0033273932838826467
