silver-infovis-topics--userA.txt,lda_50_0.0001_0.001,Score
A20,35,0.0038417330069854027
A20,36,9.503723464363112E-4
A20,33,0.0036973872149535874
A20,34,0.009532240465161679
A20,39,0.016613132257958966
A20,37,0.0014211090532818514
A20,38,0.22485025952101856
A20,43,0.004537097015622966
A20,42,0.0012572216423752812
A20,41,0.001716444202977826
A20,40,0.0016365483728848055
A20,22,0.08695018993268629
A20,23,0.018901157432910383
A20,24,0.00250170964618781
A20,25,6.31175805810896E-4
A20,26,0.001106328620056766
A20,27,8.743220969651858E-4
A20,28,0.00414502672329719
A20,29,0.003839116149105242
A20,3,0.4187136234907311
A20,2,0.0026756474081202587
A20,1,0.004137905876515583
A20,0,8.898014049933972E-4
A20,30,0.0015843852615509402
A20,7,0.0018089596684554806
A20,6,0.0030455530040642107
A20,32,0.5179542560318123
A20,5,0.010086962372445767
A20,31,0.020290078312130973
A20,4,0.0018329211731210114
A20,9,0.0017270536125408137
A20,8,0.6610396175125032
A20,19,0.3315417398323378
A20,17,0.0016018194786226335
A20,18,0.001083561114502305
A20,15,0.004785291042348311
A20,16,0.3317358271581381
A20,13,7.361688078831643E-4
A20,14,0.0025225532837962468
A20,11,0.00211865733638214
A20,12,0.5430300532421443
A20,21,6.666771591626549E-4
A20,20,0.006106569539416244
A20,49,0.002436982659986962
A20,48,0.0017060163751226422
A20,45,5.250825187602837E-4
A20,44,4.990266404381848E-4
A20,47,0.0021877329078663116
A20,46,0.00304067212726277
A20,10,0.009727764230139825
A19,35,0.7213647006287293
A19,36,0.013344567429326827
A19,33,0.0077085646897434345
A19,34,0.010551684396098628
A19,39,0.006478272891193364
A19,37,0.003477867279634552
A19,38,0.004505639855919715
A19,43,0.0010439473650791756
A19,42,0.0012212127378550082
A19,41,0.002980687766730827
A19,40,0.030494871728571554
A19,22,0.0017336179064838522
A19,23,9.095224362601838E-4
A19,24,0.0021696020287066877
A19,25,9.863800105640035E-4
A19,26,0.0020034200228349805
A19,27,1.9075370701021022E-4
A19,28,7.401888919787928E-4
A19,29,5.053236789716038E-4
A19,3,0.002357904236017808
A19,2,0.0031327823165584827
A19,1,8.427858141626499E-4
A19,0,0.041944315860754075
A19,30,0.0026125612236853938
A19,7,0.004806314243049529
A19,6,0.003853199232205934
A19,32,0.005019438598383305
A19,5,0.0013615670831446148
A19,31,0.004094082764653754
A19,4,0.001652484777137449
A19,9,2.9071037896319856E-4
A19,8,0.004024213774770299
A19,19,0.0025477599450543496
A19,17,6.992594996304729E-4
A19,18,0.8973048143944882
A19,15,0.0014043246267664907
A19,16,4.253748877188076E-4
A19,13,0.002816599652248701
A19,14,0.002332448083807659
A19,11,0.135112289804132
A19,12,0.0035324504142492537
A19,21,0.009333505576613959
A19,20,0.012489728980716373
A19,49,0.7399544644479243
A19,48,0.002286848608092305
A19,45,0.63764412991469
A19,44,0.001475884048439067
A19,47,0.014845060147959797
A19,46,0.0023890385071178833
A19,10,7.906946427331305E-4
A18,35,0.0015195373836800964
A18,36,0.2509192337838981
A18,33,0.0032577537292789757
A18,34,0.0423358217461937
A18,39,0.005556608400918509
A18,37,0.0032898722293239926
A18,38,0.010277850301653974
A18,43,0.006126714317249897
A18,42,0.027825173060423567
A18,41,0.0020926094969453864
A18,40,0.003435631058799363
A18,22,0.0016706790737753907
A18,23,4.7320075970882277E-4
A18,24,0.004074381611401756
A18,25,0.008780149883294876
A18,26,7.760577196418989E-4
A18,27,0.002129618439662921
A18,28,4.5227394143775024E-4
A18,29,0.001119781452999287
A18,3,0.03708493222490059
A18,2,0.01361522265300034
A18,1,0.002646200352898538
A18,0,0.0025104742875010286
A18,30,8.758402030138102E-4
A18,7,0.8771012725322326
A18,6,0.0019413330775789246
A18,32,0.003244479505926514
A18,5,0.0020707556575237417
A18,31,0.0027364092057324545
A18,4,0.0029773953907043698
A18,9,0.0018642742238543248
A18,8,0.0018656642075862183
A18,19,0.0013580986247824622
A18,17,0.0012731761466740058
A18,18,8.038447778649484E-4
A18,15,8.783979276259879E-4
A18,16,9.692828236723022E-4
A18,13,6.939593008027259E-4
A18,14,0.005062625521696349
A18,11,0.0033435317660393564
A18,12,0.004250535413035926
A18,21,0.0014745549548400305
A18,20,0.0018654843839134867
A18,49,0.003538432667507287
A18,48,0.0026557099452504365
A18,45,0.0011494851007893057
A18,44,3.2481426832978595E-4
A18,47,0.003414245344156104
A18,46,0.003802125424666448
A18,10,0.002285432217807172
A09,35,0.0015537308571194103
A09,36,0.0031360933596902415
A09,33,6.83411529736329E-4
A09,34,0.7090723707631551
A09,39,8.21631373943678E-5
A09,37,0.027448521495792442
A09,38,0.09920680994258319
A09,43,7.07279824576965E-4
A09,42,0.0031870253745976177
A09,41,0.0017135668908262011
A09,40,0.0011848413718608167
A09,22,8.258627352615607E-4
A09,23,1.9041363238115494E-4
A09,24,0.0013134806703663682
A09,25,4.088833028555154E-4
A09,26,0.004361519386720193
A09,27,1.5593038063709596E-4
A09,28,9.924379073480356E-4
A09,29,2.239461447191002E-4
A09,3,0.0019316183484424754
A09,2,0.004068083331170802
A09,1,0.0015274933808036026
A09,0,7.291271382654688E-4
A09,30,5.913665399943014E-4
A09,7,9.829402296809109E-4
A09,6,0.0013835912102488762
A09,32,8.607401580982739E-4
A09,5,0.0012617531573932681
A09,31,0.004050850941714598
A09,4,4.632037811306791E-4
A09,9,3.8527563295070305E-4
A09,8,0.0019397610678009022
A09,19,0.0012406258328472649
A09,17,4.201014878441625E-4
A09,18,4.428428390759415E-4
A09,15,4.959745562260527E-4
A09,16,0.001656229924866527
A09,13,0.010049936722086737
A09,14,0.023270046623309684
A09,11,4.442786076164144E-4
A09,12,0.004583296554796762
A09,21,0.0022301988077232373
A09,20,0.002251757389985811
A09,49,0.15705218278110714
A09,48,0.002436778817837379
A09,45,2.7553292331869563E-4
A09,44,1.6221634353907118E-4
A09,47,0.04771307089802578
A09,46,0.0014295091081091215
A09,10,0.0019423351087971882
A08,35,0.7146851329775178
A08,36,5.891023988342753E-4
A08,33,4.338994318854847E-4
A08,34,0.060295488849235426
A08,39,1.5821533904215363E-4
A08,37,0.1337060817966234
A08,38,0.0034882069573076943
A08,43,0.00123933618802575
A08,42,3.285122590070738E-4
A08,41,0.011090383578872291
A08,40,7.936508810561809E-4
A08,22,0.002033469249111686
A08,23,3.2548078699192454E-4
A08,24,0.0010848361608988115
A08,25,0.005956325890965733
A08,26,8.722333168547048E-4
A08,27,2.953468471409203E-4
A08,28,2.4070348849993456E-4
A08,29,1.8903039852667618E-4
A08,3,7.633465795439893E-4
A08,2,0.0019453105876777298
A08,1,5.897682300649695E-4
A08,0,7.76454067443022E-4
A08,30,0.03572293743008154
A08,7,3.4562445734462565E-4
A08,6,6.269547210723366E-4
A08,32,7.429770651015942E-4
A08,5,0.375275715451344
A08,31,0.00173682232848809
A08,4,0.0028981862825508634
A08,9,1.9846453316159593E-4
A08,8,9.175264049009907E-4
A08,19,7.269743285586041E-4
A08,17,5.027391386274193E-4
A08,18,4.363160379159369E-5
A08,15,2.3007425307469318E-4
A08,16,0.2544263764767696
A08,13,3.384746129896783E-4
A08,14,0.005275788697826881
A08,11,0.001005669726691597
A08,12,0.005142530589861779
A08,21,7.917243323411974E-4
A08,20,9.065576262626362E-4
A08,49,6.91220798458701E-4
A08,48,0.1219747757974043
A08,45,0.0058041128807999835
A08,44,0.0030855326484318306
A08,47,0.0012714082418354658
A08,46,0.0015289984499790824
A08,10,0.0022729229820965266
A07,35,0.029501543462357796
A07,36,0.0027885157501019884
A07,33,0.014361521003765813
A07,34,0.355949593621996
A07,39,0.0035733103674819343
A07,37,0.20811459772884203
A07,38,0.5794395393129647
A07,43,0.002078372177653306
A07,42,0.02878567125703903
A07,41,0.0021232790775023995
A07,40,0.0028118361877129965
A07,22,0.0020698123043588184
A07,23,9.270127800442127E-4
A07,24,0.0032300939774280095
A07,25,3.342009794947778E-4
A07,26,0.0731432645547852
A07,27,0.006660438261899076
A07,28,5.851692430661532E-4
A07,29,0.001706454581519763
A07,3,0.006580160543237062
A07,2,0.005450132852739383
A07,1,0.0023968514734356602
A07,0,0.001165210599405407
A07,30,7.793903774421433E-4
A07,7,0.0011353813550307467
A07,6,0.0020852351627383687
A07,32,0.0011145390454800023
A07,5,0.0016006368208274667
A07,31,0.05692309573147772
A07,4,0.005923592415567109
A07,9,0.0020910551783285096
A07,8,0.0031272821788034546
A07,19,0.0016686131663604588
A07,17,0.0474322393894549
A07,18,9.91589933497689E-4
A07,15,0.03228988254589236
A07,16,0.005041249669147581
A07,13,0.03805184682790209
A07,14,0.014684591916267576
A07,11,1.7362030447160435E-4
A07,12,0.006353712201023893
A07,21,0.01405527923517988
A07,20,0.0010411227991400614
A07,49,0.004682385285517353
A07,48,0.004687468388426126
A07,45,9.077325259999086E-4
A07,44,0.0025331231648565884
A07,47,0.054328909273368364
A07,46,0.14117893394183484
A07,10,0.034085836763460206
A02,35,0.06086979072982564
A02,36,0.0014215438179558063
A02,33,0.001997076192060983
A02,34,0.0011416094210748376
A02,39,9.253120254310822E-4
A02,37,0.03601751692934095
A02,38,0.010908984506721233
A02,43,0.0014843468503528306
A02,42,2.765094635278158E-4
A02,41,0.003939673208094059
A02,40,0.003556968618698865
A02,22,0.0010732579833310104
A02,23,0.0018740020980339083
A02,24,0.001968119419366941
A02,25,6.220607917125124E-4
A02,26,0.0015075588669421082
A02,27,2.067774831886039E-4
A02,28,0.001399862230284728
A02,29,4.7406440410553794E-4
A02,3,0.005848417928396404
A02,2,0.0027781491643031485
A02,1,8.50609158003063E-4
A02,0,0.001323357448638446
A02,30,7.64013362011275E-4
A02,7,0.028572531290426684
A02,6,0.014775197741789424
A02,32,0.0010265295988338655
A02,5,0.0025495187507236913
A02,31,0.06314112076642599
A02,4,0.0018265422136279665
A02,9,3.9235460042841524E-4
A02,8,0.07477165087742958
A02,19,0.0011538750875345382
A02,17,6.26598154827278E-4
A02,18,0.002133898366073476
A02,15,0.0033327066227466207
A02,16,0.001760369824507032
A02,13,0.03289813192708479
A02,14,0.0029640349674408713
A02,11,0.0011201900772585414
A02,12,0.005144370319021945
A02,21,0.011335394168209396
A02,20,0.008724972274600186
A02,49,0.004118978009127327
A02,48,0.001479808998609097
A02,45,0.0019259377559633281
A02,44,0.0015629470080623057
A02,47,0.002074219179568377
A02,46,0.0026842819786575696
A02,10,0.4960293721188229
A11,35,0.05731726644478797
A11,36,0.002062309155164113
A11,33,0.11162761083413986
A11,34,0.0019472705494182456
A11,39,3.5905859395959976E-4
A11,37,9.084738323352413E-4
A11,38,0.0018983164686722205
A11,43,0.01214441779254817
A11,42,0.007365269073066896
A11,41,0.00977215361966371
A11,40,0.0018668503011676552
A11,22,0.8725387945343461
A11,23,5.90377746028507E-4
A11,24,0.0019810577158765183
A11,25,3.9741863723490625E-4
A11,26,0.006298954576304267
A11,27,0.0015135345216455076
A11,28,0.002492378949677277
A11,29,0.023660078307910865
A11,3,0.01541590828363433
A11,2,0.07914112588574145
A11,1,0.1359431631848927
A11,0,0.0012451912244800935
A11,30,0.006630331273604833
A11,7,0.0015688941202308348
A11,6,0.0017447232574907686
A11,32,9.332711630265774E-4
A11,5,0.0029691845568394857
A11,31,0.00210166218430041
A11,4,0.009015565908916527
A11,9,0.0011871263068899513
A11,8,0.0016333903043229928
A11,19,0.0015269120813077033
A11,17,5.83720368133986E-4
A11,18,6.798831514323829E-4
A11,15,8.968156564046996E-4
A11,16,0.0020284047300897913
A11,13,6.493849583415435E-4
A11,14,0.0022490551847095665
A11,11,0.0011791547630856205
A11,12,0.002191626552179355
A11,21,0.015128428168373266
A11,20,0.09211777264619685
A11,49,0.0035551166557125403
A11,48,0.016321404018123466
A11,45,0.01423128444858638
A11,44,3.528188620655906E-4
A11,47,0.005124022513872183
A11,46,0.001510604557984247
A11,10,9.994277213443573E-4
A01,35,0.21947172186356628
A01,36,0.0376125040997625
A01,33,0.007345686827561315
A01,34,0.0017636851756716128
A01,39,0.017057681031302258
A01,37,0.10891449208021602
A01,38,0.0069959174183426434
A01,43,0.1631840923551851
A01,42,0.019724679156710143
A01,41,0.00559220909168859
A01,40,0.012119430932739319
A01,22,0.006827520085330972
A01,23,0.0015382605325876461
A01,24,0.04057343253157544
A01,25,0.0019249158551794825
A01,26,0.04391282180521527
A01,27,0.0028908170685619885
A01,28,9.61063412399812E-4
A01,29,0.005332410999996508
A01,3,0.0738556661004018
A01,2,0.0034581706228290487
A01,1,0.012920365727961099
A01,0,0.0035720561392553803
A01,30,0.0017666922094403026
A01,7,0.05305602767908519
A01,6,0.002218343149587013
A01,32,0.001573987340330527
A01,5,0.004085171425858905
A01,31,0.42441998756113597
A01,4,0.00315992011842623
A01,9,0.004718605606927721
A01,8,0.036534060421699883
A01,19,0.0026045289638551203
A01,17,0.003351713901859967
A01,18,0.0021136874101814747
A01,15,0.001026777198241004
A01,16,0.1264484503658512
A01,13,0.08748759625234916
A01,14,0.009432923446530697
A01,11,0.0010884207780297167
A01,12,0.015014190410812549
A01,21,0.07134046929665112
A01,20,0.001162849675682375
A01,49,0.003892475038767443
A01,48,0.0022006103358625847
A01,45,0.03281186691153007
A01,44,0.01118687827302548
A01,47,0.016693051528670184
A01,46,0.0018151933149199466
A01,10,0.14762933170133302
A10,35,0.0024402918891570577
A10,36,0.06622043951003749
A10,33,0.004611808613075031
A10,34,0.0018051164327329376
A10,39,0.0010492977455158073
A10,37,0.002001020879580536
A10,38,9.959175949562323E-4
A10,43,0.0023478151980209053
A10,42,4.7589981850687903E-4
A10,41,0.008906460633559994
A10,40,0.0012028791127917527
A10,22,0.001166131279449713
A10,23,8.173058105392747E-4
A10,24,0.0018256386107540403
A10,25,0.0016068910417271957
A10,26,0.0016428834240691862
A10,27,0.0010657044704518769
A10,28,4.974955726404781E-4
A10,29,0.0015109933338538573
A10,3,0.0010031439388777676
A10,2,0.05934486308417867
A10,1,0.009052005980076133
A10,0,0.0026230316505275065
A10,30,0.037539300043686864
A10,7,0.0012944258218044022
A10,6,0.0013703421600672937
A10,32,0.0017098924720870985
A10,5,9.521791769588878E-4
A10,31,0.002201264624894345
A10,4,0.0020108490326640263
A10,9,0.0019382209311241572
A10,8,9.172765796676843E-4
A10,19,0.0011185321200205141
A10,17,5.010924629880988E-4
A10,18,0.0024779108813868626
A10,15,7.676220279820858E-4
A10,16,0.001559648040595245
A10,13,0.0010573144192548146
A10,14,0.019528398826065912
A10,11,1.9576724520265976E-4
A10,12,0.0022361843940768016
A10,21,9.443858065907614E-4
A10,20,8.741377198547962E-4
A10,49,0.0037947304961099613
A10,48,0.003465893143205868
A10,45,0.9757829623624729
A10,44,1.9022967026981191E-4
A10,47,0.0015090208515224962
A10,46,0.0014303542331657907
A10,10,8.433343304917105E-4
A13,35,8.5047836825233E-4
A13,36,0.0011503123313305373
A13,33,0.005537723148632122
A13,34,0.0018700073558507158
A13,39,0.034464382650925586
A13,37,3.4536140928860163E-4
A13,38,0.0024182354779135012
A13,43,0.0015043487615005275
A13,42,0.42692156863101643
A13,41,0.0013377859764078805
A13,40,0.009100093293403007
A13,22,9.557305851551567E-4
A13,23,0.0016055462929324758
A13,24,0.0014126242228480834
A13,25,2.7340931392949444E-4
A13,26,8.418868631615823E-4
A13,27,0.0396816867896786
A13,28,0.020097225820184566
A13,29,0.0027723702789485462
A13,3,0.00291391221224116
A13,2,0.2143017934325708
A13,1,0.0063836141274965005
A13,0,0.22047932379420843
A13,30,0.0013841739888490515
A13,7,0.040596009291904676
A13,6,0.0017755756780613065
A13,32,0.0017721670006626057
A13,5,0.0025353625618525933
A13,31,9.852207988688578E-4
A13,4,7.303744789169504E-4
A13,9,0.01077079680255101
A13,8,0.001191041562354354
A13,19,0.004913137348515113
A13,17,6.08333828557974E-4
A13,18,5.179010456313256E-4
