silver-infovis-topics--userI.txt,lda_40_0.0001_0.01,Score
I20,19,0.005513276940028605
I20,35,4.865782590241056E-4
I20,17,8.956500199204178E-4
I20,36,7.8532297028542E-4
I20,18,0.21636129315035582
I20,33,1.058394397835204E-4
I20,15,1.663491649080526E-4
I20,34,0.002080851694837556
I20,16,0.001358584408667317
I20,39,0.0016031661192808801
I20,13,0.0035047919366479937
I20,14,0.001450921435345453
I20,37,3.3377555362892067E-4
I20,11,4.2897086740668254E-4
I20,38,0.0024598742477925173
I20,12,6.812678602910697E-4
I20,21,0.2606583088278467
I20,20,0.0033235743129745293
I20,22,0.003001725030660794
I20,23,2.95683733927182E-4
I20,24,6.074743605825745E-5
I20,25,1.9762346052427823E-4
I20,26,0.0177265606307997
I20,27,5.364400787459008E-4
I20,28,1.802976059480347E-4
I20,29,7.138071344539678E-4
I20,3,7.499585178812769E-4
I20,2,0.002621675881257827
I20,10,0.002666054459146464
I20,1,0.001927745224100684
I20,0,0.0015257120861520382
I20,7,5.237659578600319E-4
I20,30,2.5298997222116573E-4
I20,6,0.0010629251223862094
I20,5,0.0017379211563269884
I20,32,5.956990374965097E-5
I20,4,0.001695238844067494
I20,31,0.17059950193180873
I20,9,0.07839857218191361
I20,8,0.0021853231456318463
I12,19,0.14723045462941717
I12,35,0.0016785853705326764
I12,17,0.0010493488440498123
I12,36,0.006236329924371074
I12,18,0.0037297499796090532
I12,33,0.0022975369108317817
I12,15,0.08773439146791351
I12,34,0.04090067243005485
I12,16,0.00241506338986604
I12,39,0.0014148006902025858
I12,13,0.002971797975034652
I12,14,0.005318689437723174
I12,37,0.0017827187741366142
I12,11,0.012452682367966095
I12,38,0.0018767942780019433
I12,12,0.005075145374157307
I12,21,0.005477624195307246
I12,20,7.858240100313664E-4
I12,22,0.0034786972384863884
I12,23,0.002280435087768861
I12,24,0.0012223915614849093
I12,25,0.0020763949417405753
I12,26,0.18045153503242867
I12,27,8.038546781611418E-4
I12,28,0.008897919328016068
I12,29,0.022001112757881212
I12,3,0.0022280853038824247
I12,2,0.0014587675778502355
I12,10,0.0035060455693316805
I12,1,0.018511312719400607
I12,0,0.002096461917552032
I12,7,0.05122688747545745
I12,30,0.003461679860575156
I12,6,8.74639473573114E-4
I12,5,0.002508332799881368
I12,32,0.003988096482715648
I12,4,0.9553418382702497
I12,31,0.22221018796961833
I12,9,0.03610617228894603
I12,8,0.004204977069712534
I13,19,0.29195037572722493
I13,35,0.23425276447483426
I13,17,0.04411346383093283
I13,36,0.004346998077713138
I13,18,0.003279406829635945
I13,33,0.2837583917684197
I13,15,1.784401205723048E-4
I13,34,0.003600904758537155
I13,16,9.053412728017275E-4
I13,39,0.0012540687073637085
I13,13,0.003213966218275417
I13,14,0.01908895607596977
I13,37,0.42090596007231057
I13,11,6.923576159999912E-4
I13,38,0.004905390493907549
I13,12,0.01583166541649842
I13,21,9.126597175864138E-4
I13,20,9.934713597124587E-4
I13,22,0.0019336791246462892
I13,23,0.002252096312313892
I13,24,0.010982636153296794
I13,25,5.79428719337227E-4
I13,26,0.01171758478400632
I13,27,0.004983426523633668
I13,28,6.482198130043853E-4
I13,29,0.004747704148382512
I13,3,6.268340447599559E-4
I13,2,0.0010053661678093397
I13,10,0.0032477970476390413
I13,1,0.0022491289810960464
I13,0,0.001345280597974882
I13,7,0.0027717130110521512
I13,30,0.2689506126120853
I13,6,0.0010923404912048622
I13,5,0.001264220549768596
I13,32,0.0018986876529429588
I13,4,0.004667690886001671
I13,31,0.006288094020689051
I13,9,0.0034874186211604477
I13,8,0.0047738446267650515
I01,19,0.04874471904260846
I01,35,0.0011814749658257315
I01,17,0.07003215848351532
I01,36,0.002456252187754942
I01,18,0.04730990660768303
I01,33,0.00529532433600964
I01,15,0.01259089937761874
I01,34,0.0029078831043867436
I01,16,0.03255288442395329
I01,39,0.5192521482462898
I01,13,0.009893461110691256
I01,14,0.04602197535892819
I01,37,0.0073447923078331714
I01,11,0.0019374977474797724
I01,38,0.015601030008600341
I01,12,0.13715069859512377
I01,21,0.0017712381816105953
I01,20,0.0010999439766387284
I01,22,0.0015937160671113948
I01,23,0.016475014862444553
I01,24,0.03088909901336909
I01,25,0.0025551616219385196
I01,26,0.12751911718546388
I01,27,0.003697304130906954
I01,28,0.4581927899989325
I01,29,0.024697591603598114
I01,3,0.001005252964330913
I01,2,0.007273174634305995
I01,10,0.04105222813782776
I01,1,0.23530921844662667
I01,0,0.4610078045087575
I01,7,0.023291718034879505
I01,30,0.0018682025901933953
I01,6,0.10578540044550715
I01,5,0.001558942024421433
I01,32,0.9780275192085244
I01,4,0.0013223005467764052
I01,31,0.01976680148030051
I01,9,0.27468556272561917
I01,8,0.03150489024696493
I10,19,0.1052873142746692
I10,35,0.0030094217923844926
I10,17,0.0043639976516659604
I10,36,0.0015512250729375935
I10,18,0.0027436532645506704
I10,33,0.0010371121648298186
I10,15,0.8262621584437136
I10,34,0.004879904211130837
I10,16,0.006404136252868455
I10,39,0.19871374708951298
I10,13,0.0013507881011191021
I10,14,0.003384066491769594
I10,37,0.002032105331826497
I10,11,0.008346548138778607
I10,38,0.04549163090584978
I10,12,0.004092644380716367
I10,21,9.402279982250569E-4
I10,20,0.7699992888957449
I10,22,0.0029450526235472265
I10,23,0.01869880598724509
I10,24,0.37229434085123836
I10,25,0.0037914048041363196
I10,26,0.0986415638316919
I10,27,0.001969753016786316
I10,28,0.03283041771955691
I10,29,0.0014663951822405361
I10,3,0.0014252034596440937
I10,2,0.0019973677747994584
I10,10,0.006057074582300516
I10,1,0.00261902470796508
I10,0,0.0018099506307296105
I10,7,0.004258860438196275
I10,30,0.001975602535111505
I10,6,0.1620182949878258
I10,5,0.0015208660189623125
I10,32,0.002654611608590371
I10,4,0.0014260991214857463
I10,31,0.03532207957259684
I10,9,0.00294876325386027
I10,8,0.0030070584529834302
I02,19,0.020593288493193036
I02,35,0.027310672645096536
I02,17,0.0045500775575066914
I02,36,0.0027651944426542725
I02,18,0.002452477668375047
I02,33,0.0037766391058085443
I02,15,0.003873841391368776
I02,34,0.0014981760921343422
I02,16,0.0023633052337380107
I02,39,0.001756112573762468
I02,13,0.04789472219841501
I02,14,0.003619453570235044
I02,37,0.0023181671012579073
I02,11,5.73500597230097E-4
I02,38,0.018292310052939114
I02,12,0.003077871400086764
I02,21,0.0034089568237967195
I02,20,0.0011206869957308366
I02,22,0.0029714313034979794
I02,23,0.0034572459928081593
I02,24,0.023357601159820995
I02,25,0.0012753727254158883
I02,26,0.012249231809555679
I02,27,0.002112765907881524
I02,28,0.015643374722498105
I02,29,8.25096938007236E-4
I02,3,0.0013783543164030592
I02,2,0.005743306605449011
I02,10,0.0569108506784204
I02,1,0.0035430837714256593
I02,0,8.748943169368091E-4
I02,7,5.720412800053298E-4
I02,30,0.9775418505630273
I02,6,0.0017359879728811398
I02,5,0.0014912036146819362
I02,32,0.0016650057039284236
I02,4,0.0010058943411880496
I02,31,0.0022591900046859134
I02,9,0.08358417629565079
I02,8,0.0038317140352461506
I11,19,0.1941846161632022
I11,35,0.002108700358195886
I11,17,0.014703870293766994
I11,36,0.04849021171769868
I11,18,0.002624305510517181
I11,33,0.013525871566660037
I11,15,3.313060557125176E-4
I11,34,0.0017196828928426795
I11,16,0.003274735266625759
I11,39,0.003303736568579711
I11,13,0.006892358996287177
I11,14,0.002550949819078049
I11,37,8.785140601366678E-4
I11,11,0.01150693900560982
I11,38,0.029320710811457464
I11,12,0.5168098143084906
I11,21,0.002211898060484911
I11,20,5.67861126219316E-4
I11,22,0.0045825991502391585
I11,23,0.002087473476284744
I11,24,3.440216556487957E-4
I11,25,0.0018573991540181286
I11,26,0.20166875472921325
I11,27,0.0047157508776589615
I11,28,0.0019783206209045816
I11,29,0.004083848946638532
I11,3,0.0011728869063424778
I11,2,0.003035949965303247
I11,10,0.004851163853542932
I11,1,0.0017053242303585972
I11,0,0.0048252216731605405
I11,7,0.7223868599465757
I11,30,0.015577172057091375
I11,6,0.19508385645049303
I11,5,0.0016915220992385516
I11,32,0.08684526079523057
I11,4,0.3430026219393137
I11,31,0.8294507220649632
I11,9,0.0021156549267794733
I11,8,0.00429309205264981
I21,19,0.07398789090563118
I21,35,0.0423382895727495
I21,17,0.024023973043192898
I21,36,0.002181258831784755
I21,18,0.018486757452489625
I21,33,0.0013535604953701142
I21,15,0.009371328171949357
I21,34,0.0020634733202025027
I21,16,0.001471872173091522
I21,39,0.0017635566195655789
I21,13,0.05931893398557834
I21,14,0.004650415678216526
I21,37,0.09584868816354897
I21,11,0.007363224893970674
I21,38,0.020135235746232893
I21,12,5.748390871160845E-4
I21,21,0.033347422200239174
I21,20,5.161758684178671E-4
I21,22,0.023800889821457397
I21,23,2.942836694199687E-4
I21,24,1.6656646287453603E-4
I21,25,0.22536592182675813
I21,26,0.08200648313033834
I21,27,0.0014385365256039313
I21,28,2.740016558799467E-4
I21,29,0.002627718163059929
I21,3,7.982952308663603E-4
I21,2,0.04175100921087258
I21,10,0.001827283774181035
I21,1,0.002105076820294847
I21,0,0.001992807363936695
I21,7,0.10933056031305102
I21,30,0.0015020368366361141
I21,6,9.552385383485489E-4
I21,5,0.006808184588751245
I21,32,0.0011539591259372493
I21,4,6.442772495697722E-4
I21,31,0.004711180385720391
I21,9,0.002807526920904341
I21,8,0.03320748771817455
I16,19,0.45771561940409494
I16,35,0.0025909865115352738
I16,17,0.0011095014825774335
I16,36,0.16690692152011882
I16,18,0.045133786404858434
I16,33,0.061718451019013576
I16,15,0.003906086788695021
I16,34,0.03511590251527692
I16,16,0.006001608538820114
I16,39,0.002486034747244277
I16,13,7.692926231946614E-4
