label-keyword-freq-sum-idf.txt,lda_5_0.001_0.1,Score
19,3,0.005786048889194864
19,2,0.045677754877150145
19,1,0.044337316191644625
19,0,0.2179253634501451
19,4,0.01052220785780472
17,3,0.005458212202202707
17,2,0.174498707405555
17,1,0.02529809639679967
17,0,0.3129725819637345
17,4,0.01070567597230766
18,3,0.005023154415461099
18,2,0.2572880279664437
18,1,0.034821858303751174
18,0,0.4912191390953375
18,4,0.016764515816889498
15,3,0.0214399591729257
15,2,0.3727405837608334
15,1,0.12421991629714328
15,0,0.18750687500954275
15,4,0.01785363598094256
16,3,0.020671891417917282
16,2,0.6592580971036226
16,1,0.015836860567076776
16,0,0.04278921802603491
16,4,0.004934001730726389
13,3,0.15248608947693693
13,2,0.014677675356132952
13,1,0.007459121114583329
13,0,0.5046567560013134
13,4,0.023022274285464082
14,3,0.019022331901292683
14,2,0.02612825147744044
14,1,0.024029802613240524
14,0,0.11829362351002097
14,4,0.029185424865578097
11,3,0.011534452979440111
11,2,0.46808689331818215
11,1,0.13280663939700227
11,0,0.031074450877205083
11,4,0.007573600458813109
12,3,0.012868649485243409
12,2,0.018636920384968655
12,1,0.005840005344744296
12,0,0.29998033576904753
12,4,0.012417374913571125
21,3,0.17734348895161411
21,2,0.029299422140262855
21,1,0.055976118760052235
21,0,0.4387345770418088
21,4,0.034228467451852186
20,3,0.23524594471894783
20,2,0.013561286822174326
20,1,0.17612832206277615
20,0,0.37046500179731173
20,4,0.03443816066793768
22,3,0.018291909722393012
22,2,0.015251840862717202
22,1,0.02188790902678134
22,0,0.2626960255994635
22,4,0.0062888973610907934
23,3,0.047857718132311114
23,2,0.08455461592595723
23,1,0.10075052097811286
23,0,0.5829649527174726
23,4,0.016563121358706877
24,3,0.0970599131164725
24,2,0.0581866777414191
24,1,0.023407168618663775
24,0,0.6033591944980514
24,4,0.04238557273591282
25,3,0.12987371177056356
25,2,0.0494035220107183
25,1,0.012200012402177348
25,0,0.3786532371878627
25,4,0.06705827993363066
26,3,0.1382590226007095
26,2,0.14842722041082887
26,1,0.04948397775847013
26,0,0.0045414971837421415
26,4,0.008354400535473028
27,3,0.3556191615476049
27,2,0.06908005071914952
27,1,0.025437053565751027
27,0,0.0174354158008016
27,4,0.046958256028168104
28,3,0.00555050617293153
28,2,0.0776712044200339
28,1,0.10594474395513133
28,0,0.16398751118726243
28,4,0.041012620519508686
3,3,0.9056718485590486
3,2,0.559701269739235
3,1,0.025220607366702494
3,0,0.14989681485701242
3,4,0.03228838270106248
2,3,0.98071617750038
2,2,0.06088800706515873
2,1,0.1255313660129931
2,0,0.23727216172499327
2,4,0.028730493184876853
10,3,0.11011478166646296
10,2,0.2895487309407031
10,1,0.9634342344754596
10,0,0.11096846464846206
10,4,0.05387492137775932
1,3,0.9906790989579648
1,2,0.08890150717192959
1,1,0.03988253817471747
1,0,0.19778492335491699
1,4,0.030010726724023096
7,3,0.013068012051992609
7,2,0.28766560059740565
7,1,0.8730377214851
7,0,0.160890803841594
7,4,0.018339430464424798
6,3,0.03095225647657005
6,2,0.012973542869238571
6,1,0.025470105920671577
6,0,0.06301839311783483
6,4,0.07308148684013106
5,3,0.05410709697122989
5,2,0.05272719101691129
5,1,0.03496889828062869
5,0,0.11032966908010386
5,4,0.0869001868580903
4,3,0.8468591757765013
4,2,0.7575120508368027
4,1,0.034522221711880956
4,0,0.07909371005006388
4,4,0.02799829226484227
9,3,0.04569767840226882
9,2,0.027692327968601757
9,1,0.25749287956522676
9,0,0.11297531137021267
9,4,0.020084205070233327
8,3,0.04187499350855038
8,2,0.15854013046414495
8,1,0.8676245612407167
8,0,0.11450000205050603
8,4,0.020443994191203584
