label-keyword-freq-sum-idf.txt,lda_10_0.0001_0.1,Score
19,3,0.008231821414695632
19,2,0.2397592605326791
19,1,0.009506349035160086
19,0,0.01834277411731209
19,7,0.010833229211502343
19,6,0.0017242218398143571
19,5,5.550334923243055E-4
19,4,0.05739754037260798
19,9,0.08259624649428518
19,8,7.701835513547156E-4
17,3,0.11939307485965926
17,2,0.38774875164308226
17,1,0.013118658751418039
17,0,0.0618388467210084
17,7,0.00937279942104809
17,6,0.006746512287779986
17,5,0.003314069926179999
17,4,0.01343685450176295
17,9,0.1999540363101991
17,8,0.012120030318169633
18,3,0.23886953463765342
18,2,0.5555133407302107
18,1,0.01569579629395968
18,0,0.07795680488860396
18,7,0.015438082556765167
18,6,0.007955467310189358
18,5,0.00608429926428258
18,4,0.010758951173280795
18,9,0.2978282654110849
18,8,0.00462577892280158
15,3,0.07347290085995105
15,2,0.29619190277962515
15,1,0.020244140860451072
15,0,0.01209193299854713
15,7,0.013646484729048959
15,6,0.028583109003403356
15,5,0.01169383458394606
15,4,0.030471659707637423
15,9,0.5319475427351269
15,8,0.04116293312434046
16,3,0.006539738066135661
16,2,0.016416943718248204
16,1,0.005919528785264911
16,0,0.005266666461847495
16,7,0.006883793915785746
16,6,0.005138521119317594
16,5,0.021130138840115307
16,4,0.010522560512299566
16,9,0.6046342989619422
16,8,0.003000071830663618
13,3,0.009463915841974486
13,2,0.6684363998279715
13,1,0.16370902237862336
13,0,0.006196302834972772
13,7,0.0188463709726087
13,6,0.008264574791027447
13,5,0.12602214631378983
13,4,0.0027713632968008905
13,9,0.015584938524792499
13,8,0.007989200651120597
14,3,0.01613554476268664
14,2,0.11903667718935272
14,1,0.02004134714875573
14,0,0.1206912148305354
14,7,0.023378800472544967
14,6,0.025675552900914802
14,5,0.008206315723964418
14,4,0.03140924493095889
14,9,0.22487844888842187
14,8,0.0032554032261030647
11,3,0.8877468931185798
11,2,0.044731918714316254
11,1,0.016542669385677177
11,0,0.006982214786101124
11,7,0.004947864908111593
11,6,0.15554716173969144
11,5,0.006189360286804194
11,4,0.021461932277459433
11,9,0.010369691723903772
11,8,0.016331629446726326
12,3,0.6291169234929348
12,2,0.23391091907289444
12,1,0.03035052785250877
12,0,0.0406566414282609
12,7,0.012216991758361898
12,6,0.01807924012220903
12,5,0.0010705307600027577
12,4,0.015452955068032945
12,9,0.012365456010555314
12,8,0.002788792988615204
21,3,0.19054346661800248
21,2,0.3954793542964666
21,1,0.2604408597603865
21,0,0.2201222345751233
21,7,0.03398339573636419
21,6,0.03042394990523665
21,5,0.004143480486391164
21,4,0.08697988234869534
21,9,0.01835802042580909
21,8,0.005960074752746307
20,3,0.03913745746502768
20,2,0.28300137226954475
20,1,0.37018198987396334
20,0,0.16821947647735086
20,7,0.03546552928441093
20,6,0.030334640185940624
20,5,0.0038471922934253254
20,4,0.29809284767042055
20,9,0.003219613664424328
20,8,0.0013337263715527245
22,3,0.05407949901681836
22,2,0.3484693347806888
22,1,0.017189944678634616
22,0,0.04382173800396468
22,7,0.005114538415871325
22,6,0.008717833322595172
22,5,0.01202388944901486
22,4,0.007628900362265751
22,9,0.0190047692403364
22,8,0.003674359571927428
23,3,0.3110921493570545
23,2,0.7632999512694669
23,1,0.03557028932834677
23,0,0.13488203903536397
23,7,0.010108234539978193
23,6,0.02850004132491041
23,5,0.035034113985976556
23,4,0.047141758817591
23,9,0.08466427486462161
23,8,0.013875593004379424
24,3,0.26475352048751855
24,2,0.5877611535874521
24,1,0.039760609024450645
24,0,0.05108578844521963
24,7,0.049395923524127396
24,6,0.019236693983749043
24,5,0.008219670320118848
24,4,0.042959043220883175
24,9,0.10431046619693474
24,8,0.00556564287764148
25,3,0.021596263589922136
25,2,0.3082921345501769
25,1,0.051037635357394605
25,0,0.036931764577294114
25,7,0.06965125310363487
25,6,0.186461186493981
25,5,0.02603063328895872
25,4,0.04848348863617517
25,9,0.06290296203634566
25,8,0.006070563677514086
26,3,0.002643036445204339
26,2,0.003684766483301484
26,1,0.10458213586656775
26,0,0.0014296296298552836
26,7,0.007624293194189891
26,6,0.007575767661786751
26,5,0.0019490816287654666
26,4,0.21340991977439694
26,9,0.1247737228252269
26,8,0.022448005342844933
27,3,0.0443810234727297
27,2,0.027876245831250306
27,1,0.36415666680100695
27,0,0.18783961839705943
27,7,0.03187724289417931
27,6,0.11233069547692565
27,5,0.26965956959530274
27,4,0.08784765957820473
27,9,0.017972449153772732
27,8,0.10154720056253647
28,3,0.027558538299215007
28,2,0.18220359853424703
28,1,0.1365427835691227
28,0,0.01452036087494756
28,7,0.02541111717839163
28,6,0.10158671465759452
28,5,0.005504060655516047
28,4,0.6037392417865071
28,9,0.013764875893045325
28,8,0.020454695821257394
3,3,0.03316423107983183
3,2,0.16029803034268336
3,1,0.9772175228021549
3,0,0.036408829901524664
3,7,0.028905945105982433
3,6,0.09092801285762848
3,5,0.3638699212783833
3,4,0.03166414052278449
3,9,0.03377216307243975
3,8,0.038328620539509306
2,3,0.007814917793151762
2,2,0.2205195720448192
2,1,0.9699053221789546
2,0,0.07031079126244565
2,7,0.029231297093375835
2,6,0.03340250136996974
2,5,0.8986094919867398
2,4,0.06554699550489229
2,9,0.02379013881012624
2,8,0.019808804306899245
10,3,0.027885357596129947
10,2,0.11944450618872429
10,1,0.03240098139514086
10,0,0.026000243645000462
10,7,0.044385583282594954
10,6,0.11860448020113065
10,5,0.034581685726330705
10,4,0.9897119197748171
10,9,0.024850171111043158
10,8,0.0068811007636828654
1,3,0.006196373838788077
1,2,0.19437153120477016
1,1,0.9670441701711338
1,0,0.02905378881234042
1,7,0.02781389490260857
1,6,0.06349628609911018
1,5,0.9619595566140886
1,4,0.0456470440070775
1,9,0.021300302256200346
1,8,0.03844882959208229
7,3,0.04709997203794108
7,2,0.1581657163265608
7,1,0.018582004877575387
7,0,0.8871672298583536
7,7,0.019449913848955214
7,6,0.026412881592182087
7,5,0.004160781845726905
7,4,0.12922307043047848
7,9,0.013312197308491246
7,8,0.006923523710035547
6,3,0.0075211249719165825
6,2,0.06396535727611292
6,1,0.027588953836122164
6,0,0.025243778147219346
6,7,0.021865691692624464
6,6,0.9664068299857191
6,5,0.007724323350470692
6,4,0.1238424708779696
6,9,0.018251785299364408
6,8,0.12426717389247773
5,3,0.0075483822681674095
5,2,0.12353558072945411
5,1,0.04091257703992898
5,0,0.03958601389856057
5,7,0.03171604237907912
5,6,0.9544045630086907
5,5,0.01620260296115719
5,4,0.13662315337545336
5,9,0.030030173803781906
5,8,0.17558565347803132
4,3,0.05695791235546344
4,2,0.09008796551961704
4,1,0.9104541508328904
4,0,0.05040592387116719
4,7,0.023291981345929066
4,6,0.10882045209136877
4,5,0.721557485642774
4,4,0.03420037819276067
4,9,0.03911852096073031
4,8,0.052275977033301974
9,3,0.010058502877419011
9,2,0.12766767223608608
9,1,0.013072862821660135
