silver-infovis-topics--userE.txt,lda_30_0.0001_0.001,Score
E02,19,0.013253116446264698
E02,17,0.3090956993372587
E02,18,0.1125812593702308
E02,15,0.005767305639279903
E02,16,0.005670228057982829
E02,13,0.009945058417813941
E02,14,0.005288023634840241
E02,11,0.38502556545069705
E02,12,0.033938723812968384
E02,21,0.004765897555479348
E02,20,0.16258159556898444
E02,22,0.0014449416829772032
E02,23,0.2114514978219386
E02,24,0.06671543777694199
E02,25,0.0028009532895772386
E02,26,0.0071287278170488995
E02,27,0.012806931197591622
E02,28,0.10291186322684087
E02,29,0.01034153448683768
E02,3,0.025957776148483415
E02,2,0.5947883184436247
E02,10,0.5987254121148167
E02,1,0.013487977229975594
E02,0,0.010585810185994285
E02,7,0.0039366556798792795
E02,6,0.005824385939224724
E02,5,0.4165455931532338
E02,4,0.01304092950196187
E02,9,0.41464437227250694
E02,8,0.07673647770367484
E11,19,0.002620312151171802
E11,17,0.0011555997222245098
E11,18,0.008187828228630982
E11,15,0.0014796576241845499
E11,16,5.250439882029173E-4
E11,13,5.822278388336007E-4
E11,14,0.0010732856548911905
E11,11,0.004306824789831967
E11,12,0.05662056089589423
E11,21,0.003878219640011873
E11,20,0.004283953895826648
E11,22,0.021916251191516373
E11,23,0.0798594338605159
E11,24,0.002071845516644156
E11,25,0.002501232876229397
E11,26,0.002577389863743401
E11,27,0.0013600307698770659
E11,28,0.0013875258592969764
E11,29,0.004403266277185758
E11,3,0.0024466120123521136
E11,2,7.719104108299821E-4
E11,10,5.961818314212069E-4
E11,1,7.845810775599259E-4
E11,0,0.0016009970667884186
E11,7,6.069325861647536E-4
E11,6,0.006889826175460434
E11,5,0.0012756219017296163
E11,4,0.0014474421204943406
E11,9,0.0016674071411878926
E11,8,3.499693823060362E-4
E01,19,0.013767135357009073
E01,17,0.06010915791789805
E01,18,0.044478707394107836
E01,15,0.057568457782372094
E01,16,0.01325078551037269
E01,13,0.005076293235010586
E01,14,0.5513900580395419
E01,11,0.0023443772896016646
E01,12,0.023200905414020635
E01,21,0.004483903882364445
E01,20,0.36155144447776355
E01,22,5.126526332756328E-4
E01,23,0.005791124112927671
E01,24,0.003421120559720024
E01,25,0.028202643267797933
E01,26,0.0038983361527290673
E01,27,0.0010988098107157533
E01,28,0.011776678654531105
E01,29,0.013516349239963553
E01,3,0.00312449122627326
E01,2,0.0030803795884220453
E01,10,0.0021976640239873874
E01,1,0.10879090693763643
E01,0,0.0035149316390317483
E01,7,0.00845864550620794
E01,6,0.04318575358541841
E01,5,4.154684806869652E-4
E01,4,0.011088515699175844
E01,9,0.002671590462311499
E01,8,0.005043240960203538
E10,19,0.002785859051057272
E10,17,0.002107150778129444
E10,18,0.09558795586537448
E10,15,0.07475104725323574
E10,16,0.006151986824049358
E10,13,0.001929457849291063
E10,14,0.006007715406955475
E10,11,0.002753901228800445
E10,12,0.01527331277265288
E10,21,0.001291712833261365
E10,20,0.32072483420054265
E10,22,0.004156815852263436
E10,23,0.009861147592509834
E10,24,0.015204975952798072
E10,25,0.005135712515327655
E10,26,0.0024601907934225405
E10,27,5.19608633128173E-4
E10,28,0.00453538747107564
E10,29,0.2607515003392405
E10,3,0.010578635473444566
E10,2,0.02648442664297386
E10,10,7.977155589823666E-4
E10,1,0.003188261867171337
E10,0,0.001467986521739405
E10,7,0.0013992058980714895
E10,6,0.1581642804063239
E10,5,2.121504890430742E-4
E10,4,0.019004221259747985
E10,9,0.07674880025093979
E10,8,0.021330943414985346
E13,19,0.004750462205422487
E13,17,0.0040354215780043475
E13,18,0.0032002231882609215
E13,15,0.0020468018465755414
E13,16,0.004374852456531391
E13,13,0.025261120884283846
E13,14,0.03995707275223838
E13,11,0.017190018524658967
E13,12,0.0021847519442632435
E13,21,0.0027537211464118277
E13,20,0.05369536033911204
E13,22,0.010681548302400291
E13,23,0.15149481869891973
E13,24,0.013849065884228538
E13,25,0.028023785020618044
E13,26,0.005035649273599706
E13,27,0.0020889135894624207
E13,28,0.004288544634959258
E13,29,0.005040542587192371
E13,3,0.013998955064152566
E13,2,0.2513099443026462
E13,10,0.01389986759640333
E13,1,0.005773677983461305
E13,0,0.02687746993439132
E13,7,0.006834757472229809
E13,6,0.003641249719734186
E13,5,0.0033834628109507435
E13,4,0.9623717667069749
E13,9,0.028058638319625677
E13,8,0.03024080556800403
E12,19,0.00596395775879222
E12,17,0.9760027023307675
E12,18,0.0029487837495690014
E12,15,8.620233701994761E-4
E12,16,0.0015121135025397165
E12,13,0.0021302960552129213
E12,14,0.009903083206539383
E12,11,0.005060074742535648
E12,12,0.002561954739313775
E12,21,0.12107440593670629
E12,20,0.11698204987228224
E12,22,9.088529038158705E-4
E12,23,0.1255833243212779
E12,24,0.007026404002416558
E12,25,0.0251579635809999
E12,26,0.11730695191779517
E12,27,0.009822479359377183
E12,28,0.0016264995438167625
E12,29,0.0032156099856900855
E12,3,0.0029509389665192194
E12,2,0.00632254228094234
E12,10,0.0022458182508260827
E12,1,0.0040099583498412195
E12,0,0.10650189798625327
E12,7,0.6665169168026671
E12,6,0.004187818651750278
E12,5,2.4313522441415906E-4
E12,4,0.052186850216064624
E12,9,0.009347068935652427
E12,8,0.014472117514530619
E15,19,0.3868558792535004
E15,17,0.006037556757527577
E15,18,0.003867009251088689
E15,15,0.0019368415370094956
E15,16,0.0619479920544753
E15,13,0.012897925471232774
E15,14,0.006172967297762436
E15,11,0.005166531431819458
E15,12,0.04438888429788741
E15,21,0.011575543685159385
E15,20,0.24898251433461513
E15,22,0.0026024385158450463
E15,23,0.19573456542835346
E15,24,0.035017334004239384
E15,25,0.39928464767014543
E15,26,0.005648284022675384
E15,27,0.17350055415435833
E15,28,0.0031874893965911683
E15,29,0.013757711366353368
E15,3,0.004975256470575283
E15,2,0.07639944573959136
E15,10,0.005408107928196458
E15,1,0.0018146073148629252
E15,0,0.0018585001374405337
E15,7,0.0019335315062108493
E15,6,0.18816520871202874
E15,5,4.1142113869792096E-4
E15,4,0.12975199586796388
E15,9,0.005032049826613746
E15,8,0.026953328732113334
E06,19,0.008337103806325727
E06,17,0.01067414369134701
E06,18,0.0010755710523972773
E06,15,0.0016224233035487846
E06,16,0.014517465242570225
E06,13,0.5242758869075507
E06,14,0.11562427554140674
E06,11,0.0037294011162638495
E06,12,0.0043262493120837815
E06,21,0.042227649399616415
E06,20,0.009071951688160107
E06,22,0.020853728177448405
E06,23,0.0018619187615057425
E06,24,0.03173446852923029
E06,25,0.0030964353908733287
E06,26,0.007361676747529006
E06,27,4.4444538134575875E-4
E06,28,0.01178380943802489
