label-keyword-freq-sum-idf.txt,lda_25_0.001_0.01,Score
19,19,0.0015062754863264327
19,17,0.08990422538796548
19,18,0.001360291518827784
19,15,5.818752990107837E-4
19,16,0.021058854485786198
19,13,0.05253277745736879
19,14,8.588231855428518E-4
19,11,0.011206745937626265
19,12,0.012066460485684846
19,21,1.9811846575682946E-4
19,20,0.0011466575151959676
19,22,0.03601632411844097
19,23,0.03504260610815148
19,24,0.021401117235863652
19,3,0.013621778594880556
19,2,0.011886557295298162
19,10,5.374872506644187E-4
19,1,0.001933182568507854
19,0,7.749713204193603E-4
19,7,0.0015828243065293315
19,6,0.002121425136592106
19,5,0.005407946706787129
19,4,0.37740019091260296
19,9,7.604364572215995E-4
19,8,0.08227123719869633
17,19,0.0109545230358375
17,17,0.0038222216128939944
17,18,0.005932195073700991
17,15,0.0012194282798033958
17,16,0.00798390472712331
17,13,0.0013651889093552973
17,14,0.012416772499104488
17,11,0.008769985454279372
17,12,0.006338482121879093
17,21,0.0029276481978469794
17,20,0.012750933175318052
17,22,0.1286202497872265
17,23,0.15389114005871016
17,24,0.014554165624598759
17,3,0.07105447616223275
17,2,0.020043134713775838
17,10,0.005921127314573298
17,1,0.0027067279316816055
17,0,0.013538745984675254
17,7,0.008753058887661098
17,6,0.005570018788007784
17,5,0.010716714536903319
17,4,0.11439909962306852
17,9,0.0064523456324020075
17,8,0.7036386737234904
18,19,0.027339295525593985
18,17,0.005692480344607036
18,18,0.011621532156324613
18,15,0.001806581330405152
18,16,0.007432299843257859
18,13,0.0037809339380092915
18,14,0.00403707208407672
18,11,0.014968227801383382
18,12,0.004929344198634345
18,21,0.004521111501248806
18,20,0.013933435853843672
18,22,0.2130339848248088
18,23,0.290333320471306
18,24,0.007559196672138379
18,3,0.10137912268871091
18,2,0.02836576033590711
18,10,0.0012484627168472498
18,1,0.00500999084106634
18,0,9.736752036041289E-4
18,7,0.0014864310263859872
18,6,0.0033713498432275187
18,5,0.01867522849503214
18,4,0.1982689196083138
18,9,0.0010372655246640415
18,8,0.836368574065544
15,19,0.007261459810832689
15,17,0.05285088486791309
15,18,0.007818732897345486
15,15,0.00569601083906001
15,16,0.022142041144481147
15,13,0.01734889814836577
15,14,0.006027609759402917
15,11,0.012754624763302547
15,12,0.006673693405965391
15,21,0.0054887387651646365
15,20,0.007341423448464485
15,22,0.5553868645191932
15,23,0.03272892048297231
15,24,0.024770110438267687
15,3,0.02071914707513901
15,2,0.011478962842453632
15,10,0.025978134725579496
15,1,0.005502966293679406
15,0,0.015110234393418027
15,7,0.0021569693782728812
15,6,0.010993800223843055
15,5,0.010538911993616692
15,4,0.049426295354329186
15,9,0.08563570489006488
15,8,0.5562526506623976
16,19,0.012779745634369568
16,17,0.021146790443605824
16,18,0.1305890085174922
16,15,0.001461013952820491
16,16,0.003339337336002966
16,13,0.008376000591774785
16,14,0.013117386892097575
16,11,0.003419284717731659
16,12,0.004171526975798882
16,21,0.013881014315001087
16,20,0.014801920998681085
16,22,0.3527695159350964
16,23,0.010551392355653269
16,24,0.014257698435752982
16,3,0.02144675979294581
16,2,6.670282469991328E-4
16,10,0.0017867958864312694
16,1,0.009729720629893909
16,0,0.39393234077394645
16,7,0.001441536789099188
16,6,0.08413660446331347
16,5,0.0295920082825568
16,4,0.005138724565451966
16,9,0.0017062273489279597
16,8,0.23394743380315808
13,19,0.006704919669844783
13,17,0.00307000877208258
13,18,0.020321028370575027
13,15,0.002421607039484154
13,16,9.671474767326821E-4
13,13,5.828456932700286E-4
13,14,3.599578738850492E-4
13,11,0.02257837166397057
13,12,0.9496168882975105
13,21,0.022224920357221654
13,20,8.012401629483053E-4
13,22,0.007538962176689402
13,23,0.006778368393221082
13,24,0.0016565807247362217
13,3,0.0048513891922789916
13,2,0.00737271680598441
13,10,0.0029393561422453203
13,1,0.01364302650269308
13,0,7.17664919022409E-4
13,7,0.001182299607108275
13,6,0.06194494627894164
13,5,0.008975770939519564
13,4,0.6303994837557055
13,9,0.011319836400727827
13,8,0.19860550973132512
14,19,0.0026179389485970163
14,17,0.04868811565357825
14,18,0.006759751080783471
14,15,0.009947974806719023
14,16,0.01037691380919023
14,13,0.0014929986566287897
14,14,0.5410591688905654
14,11,0.02159786663694473
14,12,0.017505470464274187
14,21,0.0049625623220095364
14,20,0.0018375860824480779
14,22,0.019306177325860818
14,23,0.09516831693840318
14,24,0.08861086338696147
14,3,0.01972467924066217
14,2,0.00143575441965663
14,10,0.013548733754814728
14,1,0.02921985027454188
14,0,0.00216110515291328
14,7,0.16544044458258828
14,6,0.003821497857173375
14,5,0.03460786772452341
14,4,0.09018624234514272
14,9,0.005503492344651487
14,8,0.08908591670349704
11,19,0.005248606151065487
11,17,0.0010538472153058629
11,18,0.0064407840217341125
11,15,3.223891233996476E-4
11,16,0.0014864279899548753
11,13,0.968605991811274
11,14,8.348381228017083E-4
11,11,0.005134643646638379
11,12,0.0014204316563992956
11,21,0.012412637961524496
11,20,5.372883117914731E-4
11,22,0.002817534487733532
11,23,8.427523269824908E-4
11,24,0.04649322059008434
11,3,9.648920619235521E-4
11,2,0.00784226234459405
11,10,0.016467119659870275
11,1,0.05277703134607623
11,0,0.03610989304109055
11,7,3.5494949345523015E-4
11,6,0.002195355944710958
11,5,0.004899818833394581
11,4,0.03417842378660056
11,9,0.0010986152222993886
11,8,0.04626496018312745
12,19,0.0058040602909542
12,17,0.004982394989258373
12,18,0.0010269077522127971
12,15,5.073141465585787E-4
12,16,0.00919202067901348
12,13,0.005916333106593499
12,14,0.0012809891116726754
12,11,0.012581382484336004
12,12,0.028542263327977956
12,21,4.398640575153893E-4
12,20,0.001154235570317719
12,22,0.006619465574546293
12,23,0.24653925677878166
12,24,0.0018543326153366085
12,3,0.0685013387215047
12,2,0.06545480349839498
12,10,0.01397464950722976
12,1,0.00434918942416786
12,0,0.00308314886185181
12,7,6.564340371800622E-4
12,6,0.001863008434166029
12,5,0.01856101103972871
12,4,0.15009510743497478
12,9,0.0024327751980237934
12,8,0.4566438661294944
21,19,0.004571519352648464
21,17,0.019328240010083382
21,18,0.028696637011545713
21,15,0.0019141087966281583
21,16,0.04093627078527308
21,13,0.008656506550930674
21,14,0.004410191729002225
21,11,0.033797610147670534
21,12,0.009415819760704693
21,21,0.009495567480804266
21,20,0.009898433524942943
21,22,0.011848936965898461
21,23,0.5195496989681689
21,24,0.005431203953418144
21,3,0.27258702574286536
21,2,0.54868743363811
21,10,0.001354965578849549
21,1,0.0565341538879514
21,0,0.005819269691967429
21,7,0.08919291493162379
21,6,0.0036735086164554134
21,5,0.013806254488972224
21,4,0.31083143589996987
21,9,0.0017093585945803496
21,8,0.278961033968095
20,19,0.0016525926223189607
20,17,0.04342734165190094
20,18,0.005826229154783147
20,15,0.0012785085495047165
20,16,0.14194311501741114
20,13,0.002232963191864242
20,14,0.0032749015979984856
20,11,0.035577159508681386
20,12,0.009081515705294614
20,21,0.007370172062997606
20,20,0.006189192849111076
20,22,0.004606802914066745
20,23,0.4229443712610212
20,24,0.0036324479328432176
20,3,0.16826309187048402
20,2,0.6362736327499724
20,10,0.0012926976586276895
20,1,0.05907470719416745
20,0,0.0036521721823156166
20,7,0.047572481954349315
20,6,0.0029480570766595156
20,5,0.04259729796755579
20,4,0.3431705263760716
20,9,3.8974800319014263E-4
20,8,0.08551875770140399
22,19,0.004112601901683662
22,17,0.002589704015870077
22,18,0.002266260579162487
22,15,0.003642779040517732
22,16,0.004595141291094819
22,13,0.002370796788299267
22,14,0.0015675146344351484
22,11,0.00694559563602865
22,12,0.08932833537745437
22,21,0.0027014415352995444
22,20,0.020713411511154935
22,22,0.01546578461120444
22,23,0.039397446171376894
22,24,0.0019353611316147658
22,3,0.003615096214268971
22,2,0.002572617525697195
22,10,0.005144549544462534
22,1,0.00244927159731087
22,0,4.7932644797245473E-4
22,7,0.23272033130142983
22,6,0.0024719089821338912
22,5,0.030545445479316646
22,4,0.31024478616770934
22,9,0.0012027543400393267
22,8,0.21161473765858013
23,19,0.00851769307992774
23,17,0.03615574616765715
23,18,0.007928492567128602
23,15,0.00977743957689299
23,16,0.023704165000926994
23,13,0.008215333219997088
23,14,0.004296110120133109
23,11,0.020444149890375407
23,12,0.1826839372253708
23,21,0.006809868122014373
23,20,0.0768225088486895
23,22,0.08389828723181197
23,23,0.3307469695025835
23,24,0.008234992880256035
23,3,0.013107355147842106
23,2,0.003274325975173463
23,10,0.016166428826556414
23,1,0.006824254713687576
23,0,0.0036466941160200016
23,7,0.2620065475191623
23,6,0.02002437109801444
23,5,0.03178633164998851
23,4,0.6852490635763844
23,9,0.013005208755479475
23,8,0.4575722514908921
24,19,0.005796391104442017
24,17,0.018955748279493114
24,18,0.0035224516598213055
24,15,0.09433284309817949
24,16,0.016057221364108108
24,13,0.0019898016489072966
24,14,0.0016838266529093546
24,11,0.048790347893947074
24,12,0.014380888847624377
24,21,0.008568199645137348
24,20,0.005731704331213706
24,22,0.1151236992892087
24,23,0.33208412283849215
24,24,0.04721951820419337
24,3,0.09857189842352711
24,2,0.03367265423716788
24,10,0.006472560131044029
24,1,0.008851936294927277
24,0,0.004387666747122332
24,7,0.0023704548306401666
24,6,0.0035536341733108127
24,5,0.031172289894085728
24,4,0.20165825340956794
24,9,0.0015420575988082236
24,8,0.7876786451555868
25,19,0.007761120931479372
25,17,0.016297672732427063
25,18,0.0364876240246254
25,15,0.13139464033660203
25,16,0.03127245144597732
25,13,0.008026576921431432
25,14,0.003663369835945401
25,11,0.05998824436707927
25,12,0.23511954320754852
25,21,0.006632378010002969
25,20,0.00526652141990837
25,22,0.043985747640176265
25,23,0.015486153922440552
25,24,0.032251146080939846
25,3,0.04421676304983092
25,2,0.020424135162009
25,10,0.018744648394412474
25,1,0.06434501263404722
25,0,0.012782286018892702
25,7,0.036675998397348177
25,6,0.024022611245183637
25,5,0.5151082324084008
25,4,0.10349745457776491
25,9,0.016627060996872528
25,8,0.5159666452940275
26,19,0.007572293596419904
26,17,0.006533572499105841
26,18,0.010762949039265534
26,15,0.13807715537157825
26,16,0.692704834935822
26,13,0.14293136871675793
26,14,0.0013099175927625364
26,11,0.0017388056592871708
26,12,0.021534416148725602
26,21,0.002621004948483033
26,20,9.883606553660398E-4
26,22,0.11773567739594447
26,23,0.00132752456629672
26,24,0.028459095934689493
26,3,0.0028933395596465804
26,2,0.002617640081843784
26,10,0.01733367800403683
26,1,0.001868106540278677
26,0,0.0020190841521597067
26,7,5.506842723036984E-4
26,6,0.0029993668750405633
26,5,0.06529700892830015
26,4,0.0020399910871314823
26,9,0.02042755716336171
26,8,0.007098347698723578
27,19,0.037910727951456696
27,17,0.013187322960962367
27,18,0.3328053649531398
27,15,0.27816078254443094
27,16,0.02147299704362256
27,13,0.011820783202145748
27,14,0.0468788463759132
27,11,0.026494313982142137
27,12,0.7953607326248077
27,21,0.03934047717589553
27,20,0.0016416886626052125
27,22,0.023405429901506646
27,23,0.1304019929187365
27,24,0.01299856924902714
27,3,0.023086585234324986
27,2,0.03354293380437975
27,10,0.1101359286042773
27,1,0.04058069934027384
27,0,0.003188551062853443
27,7,0.5970190433902545
27,6,0.19311975821608166
27,5,0.19169764790127924
27,4,0.007820321891623667
27,9,0.03155681345885239
27,8,0.02175318665798434
28,19,0.0184765900259666
28,17,0.6288142794941889
28,18,0.14201196123029852
28,15,0.001985565960081609
28,16,0.11686938148652064
28,13,0.013969910469580828
28,14,0.003085129992251635
28,11,0.020454441017931813
28,12,0.5779845368817526
28,21,0.001851384516456249
28,20,0.0010273678998813328
28,22,0.008426159468329156
28,23,0.039604689436825546
28,24,0.027605167400779278
28,3,0.02042220745205034
28,2,0.006026137161917956
28,10,0.02149503216884682
28,1,0.028253339656929125
28,0,0.05496456730463562
28,7,0.037147679870907745
28,6,0.01162093145976455
28,5,0.7948922879758002
28,4,0.19995764510276898
28,9,0.003500071029941595
28,8,0.04776816945230079
3,19,0.3843206698017083
3,17,0.006251627763222424
3,18,0.034596193926041074
3,15,0.9964033276511532
3,16,0.008565802854889318
3,13,0.007323117781716329
3,14,0.025975591194580507
3,11,0.02701457982337304
3,12,0.01568099027826846
3,21,0.1590222429825321
3,20,0.01269607489294813
3,22,0.014127339303645462
3,23,0.006600232246748023
3,24,0.006466375908572488
3,3,0.009974911727826415
3,2,0.25435547636008193
3,10,0.005357530572241261
3,1,0.1083048990647043
3,0,0.028099211128307256
3,7,0.02492596241109896
3,6,0.6331947133896468
3,5,0.007396836915320855
3,4,0.23141814393632842
3,9,0.03983455134984653
3,8,0.13951668067093415
2,19,0.037554505571388216
2,17,0.0042948330906431255
2,18,0.014304872702434267
2,15,0.18685156224112212
2,16,0.09599968976231668
2,13,0.011382994933308594
2,14,0.08866651546858591
2,11,0.028496228239889856
2,12,0.05027953775191162
2,21,0.9730063966892106
2,20,0.002064162936621185
2,22,0.006328690337576499
2,23,0.08300991469877578
2,24,0.010973125372219592
2,3,0.022307170852948165
2,2,0.9390524219839085
2,10,0.037401433220972946
2,1,0.040545614805531295
2,0,0.04243893178539447
2,7,0.3926235243145608
2,6,0.2832729686665679
2,5,0.019063759731700207
2,4,0.23177792637768208
2,9,0.01676705011488721
2,8,0.19667539786903535
10,19,0.011348127063781455
10,17,0.8155627676005516
10,18,0.006256934278561546
10,15,0.0028372858769259556
10,16,0.9898870127627638
10,13,0.0028787011465763123
10,14,0.0015268868712911634
10,11,0.04055679199929409
10,12,0.011469385832029073
10,21,0.04443287172620606
10,20,0.010054999789959442
10,22,0.013167994499606995
10,23,0.06750859587203098
10,24,0.5946148105621243
10,3,0.0054678766657591665
10,2,0.003391431388047681
10,10,0.007937476244842076
10,1,0.17277510871003582
10,0,0.00653455015330121
10,7,0.016667322030795146
10,6,0.013153901141247839
10,5,0.11683647372221057
10,4,0.19754502042871544
10,9,0.003103591123302468
10,8,0.0972031446529736
1,19,0.08591172983845925
1,17,0.010868882506340563
1,18,0.012350412583461676
1,15,0.17538166398956095
1,16,0.1386822429609103
1,13,0.008785470482471762
1,14,0.06205981232742916
1,11,0.026102880185144124
1,12,0.04702057394458151
1,21,0.9955891298415604
1,20,0.0015345396603307115
1,22,0.007805486176156776
1,23,0.06761269772853828
1,24,0.013009867856688118
1,3,0.009678149321408272
1,2,0.736474410574596
1,10,0.03159975533229792
1,1,0.08452861526598482
1,0,0.016451780027722317
1,7,0.2828696124313184
1,6,0.33739334791195436
1,5,0.01913946678062879
1,4,0.2137873219798751
1,9,0.037665501315294225
1,8,0.20268039992824025
