label-keyword-freq-sum-idf.txt,lda_30_0.001_0.1,Score
19,19,0.019202317679748025
19,17,0.007643819903819071
19,18,0.005343164309165873
19,15,0.013000310757804645
19,16,0.0019687090097484116
19,13,9.826699305728913E-4
19,14,0.002010915707249876
19,11,2.194327419155077E-4
19,12,0.0020370857049528336
19,21,0.004111407137196353
19,20,0.028887265636363433
19,22,0.0020991883659765096
19,23,1.6620047238772204E-4
19,24,0.001505692602562301
19,25,0.056905171042100064
19,26,0.23036360691629443
19,27,3.697693774414186E-4
19,28,9.499740598212302E-4
19,29,0.0015329091920245133
19,3,0.0035111269940448
19,2,0.05508271746464703
19,10,0.0172700983771851
19,1,0.011621470729384777
19,0,0.0022636724022565696
19,7,0.0016381733575702518
19,6,0.0032829401789221994
19,5,0.0010085717128978553
19,4,0.0017631672791012347
19,9,0.08897143192716828
19,8,5.182450772653798E-4
17,19,0.0074204892784675725
17,17,0.006714688962292225
17,18,0.02663642292827181
17,15,0.0018032501808128176
17,16,0.028512167117568748
17,13,0.08255616727136283
17,14,0.020841480464867952
17,11,8.113650780010668E-4
17,12,0.11615794623645712
17,21,0.006686005908582253
17,20,0.006951143478578403
17,22,0.2811014158535815
17,23,5.379542775324743E-4
17,24,7.725493609441976E-4
17,25,0.07045513461097246
17,26,0.1469779864234626
17,27,0.0054187252096912445
17,28,8.50998362477707E-4
17,29,0.00545060139897322
17,3,0.00277564632516044
17,2,0.04693426675168176
17,10,0.02689530424967551
17,1,0.005813253648812729
17,0,0.0023454167526168472
17,7,0.06074632093755778
17,6,0.001161373374206244
17,5,0.01030151913541514
17,4,0.004235621955285397
17,9,0.694086879391406
17,8,0.005725662664398611
18,19,0.015468948317394161
18,17,0.010464303180719198
18,18,0.05191120588893074
18,15,0.001658078590609894
18,16,0.05515908561300908
18,13,0.12836033891053575
18,14,0.03712449943195225
18,11,3.3652039922329693E-4
18,12,0.3046214396083326
18,21,0.0065375105178841954
18,20,0.0011232165469753411
18,22,0.520151930410069
18,23,6.47086185865263E-4
18,24,0.0011304147234887235
18,25,0.11322573127762382
18,26,0.2833223240163832
18,27,3.432550102013854E-4
18,28,6.427363357962776E-4
18,29,0.006023413015848311
18,3,0.0024906242360912072
18,2,0.11374450948622553
18,10,0.003198648383547194
18,1,0.007273762708286579
18,0,0.001504403917788211
18,7,0.03708397401299108
18,6,0.0021311204751920483
18,5,0.005072465263414726
18,4,0.007754603050417057
18,9,0.8024987053468853
18,8,0.030890704057941344
15,19,0.029721232755481327
15,17,0.012223921887630924
15,18,0.0021007985430198848
15,15,0.004971563777989287
15,16,0.0018768334647053765
15,13,0.015329866349311435
15,14,0.004417878582786777
15,11,0.0058129729132537136
15,12,0.01850448841086466
15,21,0.011365053089378905
15,20,0.01007167475401524
15,22,0.03621781121122073
15,23,0.03681982652131831
15,24,0.06124507155488516
15,25,0.5369594942321865
15,26,0.0326061171288363
15,27,0.011134362937355305
15,28,0.009706277037970938
15,29,0.019472173125717494
15,3,0.004765071554198435
15,2,0.028802996847431817
15,10,0.008627343495007397
15,1,0.007917784153458212
15,0,0.00903329385664796
15,7,0.005652639260903908
15,6,0.0037703193499728973
15,5,0.0711756724463569
15,4,0.006279838697254526
15,9,0.5906327080716096
15,8,0.003723705973625875
16,19,0.023429340496638345
16,17,0.0036048856050699264
16,18,0.001140877696351281
16,15,7.160293884471897E-4
16,16,0.012342969800506847
16,13,0.35901811654736576
16,14,0.0014827858699296562
16,11,0.014362459905115253
16,12,9.850234367826756E-4
16,21,0.0012850177254294748
16,20,0.002214380420015188
16,22,0.38911911587721576
16,23,0.41015482577310536
16,24,0.0010262885066200662
16,25,0.16103809947481817
16,26,0.004493558942442409
16,27,0.0014489555272713406
16,28,0.007779098848464363
16,29,0.05601156251748567
16,3,0.12773181423843877
16,2,0.009697352719098065
16,10,0.002579413054667393
16,1,8.174846160345729E-4
16,0,0.013588112080760476
16,7,0.04239002259347383
16,6,0.001461989033565494
16,5,0.0020331102974123867
16,4,0.008542788888441599
16,9,0.032183278987622174
16,8,6.755044358762231E-4
13,19,0.0036682300180647747
13,17,0.014154104511441185
13,18,0.001506432914250816
13,15,0.9968956040306185
13,16,0.0015414487452433043
13,13,0.0010314750917449068
13,14,0.0014297240368557481
13,11,0.038060526342968456
13,12,9.511158339257996E-4
13,21,0.00527659799368107
13,20,0.001772510619139493
