silver-infovis-topics--userI.txt,lda_5_0.1_0.1,Score
I20,3,0.006711981416200466
I20,2,0.0016816271241422696
I20,1,0.0071068398242183015
I20,0,5.83147156192236E-4
I20,4,0.004320479754888806
I12,3,0.10866461970832342
I12,2,0.008022865670781788
I12,1,0.01861165752643843
I12,0,0.007239670569188503
I12,4,0.018299392976949345
I13,3,0.03358005121876959
I13,2,0.005318344801890506
I13,1,0.01376146477178482
I13,0,0.007912489939475735
I13,4,0.010666561681149288
I01,3,0.02483893593642273
I01,2,0.18696287644960619
I01,1,0.013926387059665632
I01,0,0.07387661628620155
I01,4,0.0471082743187891
I10,3,0.03239205736920803
I10,2,0.7621575890446088
I10,1,0.015227361806467558
I10,0,0.007178828322856515
I10,4,0.00979161269884554
I02,3,0.038947591455157596
I02,2,0.01572231962891507
I02,1,0.10914038437483946
I02,0,0.007959267792397478
I02,4,0.006730125165643804
I11,3,0.0758872536605007
I11,2,0.0019176666967061701
I11,1,0.017483777354677554
I11,0,0.032905334698342566
I11,4,0.17832802261962238
I21,3,0.029183562748813726
I21,2,7.634395522993688E-4
I21,1,0.09837741412943525
I21,0,0.01411650485238175
I21,4,0.07105262412485633
I16,3,0.13860210708082973
I16,2,0.006834798247931267
I16,1,0.00926643737037459
I16,0,0.007862957395110127
I16,4,0.0806615534067685
I03,3,0.02810650555543724
I03,2,5.792062749475728E-4
I03,1,0.010453066011881427
I03,0,0.016934807179578633
I03,4,0.005040528587886982
I17,3,5.211589518619479E-4
I17,2,0.01419170439416966
I17,1,0.03721496057377994
I17,0,3.6626625188072E-4
I17,4,0.026735057337188367
I04,3,0.023807019643671108
I04,2,0.011270924640490615
I04,1,0.04344435860557487
I04,0,0.003179272437370354
I04,4,0.07551816517539388
I14,3,0.0038132230752408606
I14,2,0.01735266473984217
I14,1,0.001813834408705606
I14,0,4.26305275217614E-4
I14,4,0.0015749277815739352
I05,3,0.002848734777568066
I05,2,0.6323320931648545
I05,1,0.010207171086963365
I05,0,0.036714159819907353
I05,4,0.3422234106336838
I15,3,0.0028467528138398103
I15,2,0.05301131697764569
I15,1,0.09838001121545571
I15,0,0.00950658992504464
I15,4,0.12695026624644967
I06,3,0.08405262880881859
I06,2,0.18801394762611345
I06,1,0.023973181141465797
I06,0,0.015790891537549888
I06,4,0.09188412544837038
I08,3,0.005178831513032616
I08,2,0.0076255334205594435
I08,1,0.701358602398025
I08,0,0.011380794870121436
I08,4,0.007499100823126828
I07,3,0.035963692350752134
I07,2,0.005730280347996532
I07,1,0.004752325131915313
I07,0,0.039000788225799735
I07,4,0.006785273021484996
I19,3,0.03549265568107207
I19,2,0.0020775977454811968
I19,1,0.07181247545302517
I19,0,0.02453638994976879
I19,4,0.005840071496836224
I18,3,0.03788177000222502
I18,2,6.992761698645699E-4
I18,1,0.222938438794443
I18,0,0.0035609897667237015
I18,4,0.0035080144014456287
I09,3,0.031618417166820255
I09,2,0.7945513070757495
I09,1,0.004987455480505849
I09,0,0.006532977326095853
I09,4,0.4598861721533607
